|dates|Lamoille_Vermont_UnitedStates.JHU_ConfirmedCases.data|Lamoille_Vermont_UnitedStates.JHU_ConfirmedCases.missing|Lamoille_Vermont_UnitedStates.NYT_ConfirmedCases.data|Lamoille_Vermont_UnitedStates.NYT_ConfirmedCases.missing|Lamoille_Vermont_UnitedStates.JHU_ConfirmedDeaths.data|Lamoille_Vermont_UnitedStates.JHU_ConfirmedDeaths.missing|Lamoille_Vermont_UnitedStates.JHU_ConfirmedRecoveries.data|Lamoille_Vermont_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-15|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-16|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-17|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-18|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-19|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-20|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-21|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-22|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-23|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-24|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-25|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-26|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-27|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-28|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-29|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-30|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-31|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-01|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-02|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-03|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-04|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-05|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-06|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-07|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-08|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-09|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-10|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-11|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-12|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-13|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-14|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-15|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-16|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-17|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-18|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-19|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-20|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-21|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-22|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-23|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-24|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-25|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-26|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-27|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-28|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-29|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-30|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-07-01|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-07-02|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-07-03|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-07-04|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-05|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-06|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-07|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-08|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-09|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-10|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-11|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-12|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-13|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-14|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-15|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-16|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-17|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-18|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-19|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-20|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-21|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-22|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-23|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-24|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-25|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-26|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-27|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-28|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-29|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-30|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-31|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-01|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-02|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-03|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-04|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-05|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-06|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-07|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-08|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-09|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-10|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-11|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-12|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-13|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-14|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-15|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-16|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-17|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-18|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-19|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-20|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-21|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-22|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-23|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-24|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-25|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-26|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-27|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-28|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-29|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-30|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-31|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-01|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-02|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-03|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-04|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-05|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-06|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-07|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-08|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-09-09|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-09-10|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-11|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-12|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-13|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-09-14|48.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-15|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-16|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-17|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-18|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-19|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-20|53.0|0|56.0|0|1.0|0|0.0|100
0|2020-09-21|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-09-22|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-09-23|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-09-24|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-09-25|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-09-26|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-09-27|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-09-28|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-09-29|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-09-30|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-01|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-02|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-03|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-04|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-05|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-06|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-07|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-08|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-09|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-10|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-11|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-12|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-13|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-14|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-15|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-16|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-17|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-18|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-19|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-20|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-21|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-22|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-23|61.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-24|61.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-25|61.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-26|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-27|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-28|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-29|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-30|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-31|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-01|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-02|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-03|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-04|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-05|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-06|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-11-07|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-11-08|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-11-09|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-11-10|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-11-11|68.0|0|74.0|0|1.0|0|0.0|100
0|2020-11-12|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-11-13|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-11-14|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-11-15|94.0|0|97.0|0|1.0|0|0.0|100
0|2020-11-16|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-11-17|105.0|0|109.0|0|1.0|0|0.0|100
0|2020-11-18|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-11-19|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-11-20|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-11-21|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-11-22|130.0|0|134.0|0|1.0|0|0.0|100
0|2020-11-23|130.0|0|137.0|0|1.0|0|0.0|100
0|2020-11-24|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-11-25|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-11-26|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-11-27|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-11-28|145.0|0|149.0|0|1.0|0|0.0|100
0|2020-11-29|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-11-30|154.0|0|161.0|0|1.0|0|0.0|100
0|2020-12-01|154.0|0|162.0|0|1.0|0|0.0|100
0|2020-12-02|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-12-03|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-12-04|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-12-05|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-12-06|178.0|0|178.0|0|1.0|0|0.0|100
0|2020-12-07|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-12-08|179.0|0|181.0|0|1.0|0|0.0|100
0|2020-12-09|179.0|0|184.0|0|1.0|0|0.0|100
0|2020-12-10|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-12-11|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-12|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-13|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-12-14|201.0|0|204.0|0|1.0|0|0.0|100
0|2020-12-15|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-12-16|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-12-17|206.0|0|211.0|0|1.0|0|0.0|100
0|2020-12-18|216.0|0|216.0|0|1.0|0|0.0|100
0|2020-12-19|216.0|0|216.0|0|1.0|0|0.0|100
0|2020-12-20|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-12-21|219.0|0|219.0|0|1.0|0|0.0|100
0|2020-12-22|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-12-23|224.0|0|224.0|0|1.0|0|0.0|100
0|2020-12-24|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-12-25|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-12-26|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-12-27|228.0|0|228.0|0|1.0|0|0.0|100
0|2020-12-28|228.0|0|227.0|0|1.0|0|0.0|100
0|2020-12-29|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-12-30|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-12-31|230.0|0|230.0|0|1.0|0|0.0|100
0|2021-01-01|230.0|0|230.0|0|1.0|0|0.0|100
0|2021-01-02|230.0|0|235.0|0|1.0|0|0.0|100
0|2021-01-03|230.0|0|235.0|0|1.0|0|0.0|100
0|2021-01-04|235.0|0|235.0|0|1.0|0|0.0|100
0|2021-01-05|235.0|0|242.0|0|1.0|0|0.0|100
0|2021-01-06|245.0|0|245.0|0|1.0|0|0.0|100
0|2021-01-07|245.0|0|246.0|0|1.0|0|0.0|100
0|2021-01-08|250.0|0|250.0|0|1.0|0|0.0|100
0|2021-01-09|251.0|0|251.0|0|1.0|0|0.0|100
0|2021-01-10|255.0|0|255.0|0|1.0|0|0.0|100
0|2021-01-11|255.0|0|273.0|0|1.0|0|0.0|100
0|2021-01-12|255.0|0|279.0|0|1.0|0|0.0|100
0|2021-01-13|285.0|0|285.0|0|1.0|0|0.0|100
0|2021-01-14|285.0|0|291.0|0|1.0|0|0.0|100
0|2021-01-15|285.0|0|297.0|0|1.0|0|0.0|100
0|2021-01-16|299.0|0|299.0|0|1.0|0|0.0|100
0|2021-01-17|302.0|0|302.0|0|1.0|0|0.0|100
0|2021-01-18|302.0|0|308.0|0|1.0|0|0.0|100
0|2021-01-19|302.0|0|312.0|0|1.0|0|0.0|100
0|2021-01-20|314.0|0|314.0|0|1.0|0|0.0|100
0|2021-01-21|318.0|0|318.0|0|1.0|0|0.0|100
0|2021-01-22|318.0|0|326.0|0|1.0|0|0.0|100
0|2021-01-23|331.0|0|331.0|0|1.0|0|0.0|100
0|2021-01-24|331.0|0|334.0|0|1.0|0|0.0|100
0|2021-01-25|340.0|0|340.0|0|1.0|0|0.0|100
0|2021-01-26|344.0|0|344.0|0|1.0|0|0.0|100
0|2021-01-27|344.0|0|349.0|0|1.0|0|0.0|100
0|2021-01-28|350.0|0|350.0|0|2.0|0|0.0|100
0|2021-01-29|350.0|0|352.0|0|2.0|0|0.0|100
0|2021-01-30|357.0|0|357.0|0|2.0|0|0.0|100
0|2021-01-31|357.0|0|357.0|0|2.0|0|0.0|100
0|2021-02-01|357.0|0|358.0|0|2.0|0|0.0|100
0|2021-02-02|358.0|0|358.0|0|2.0|0|0.0|100
0|2021-02-03|360.0|0|360.0|0|2.0|0|0.0|100
0|2021-02-04|365.0|0|365.0|0|2.0|0|0.0|100
0|2021-02-05|365.0|0|366.0|0|2.0|0|0.0|100
0|2021-02-06|368.0|0|368.0|0|2.0|0|0.0|100
0|2021-02-07|368.0|0|370.0|0|2.0|0|0.0|100
0|2021-02-08|368.0|0|372.0|0|2.0|0|0.0|100
0|2021-02-09|368.0|0|375.0|0|2.0|0|0.0|100
0|2021-02-10|368.0|0|376.0|0|2.0|0|0.0|100
