|dates|Harris_Texas_UnitedStates.JHU_ConfirmedCases.data|Harris_Texas_UnitedStates.JHU_ConfirmedCases.missing|Harris_Texas_UnitedStates.NYT_ConfirmedCases.data|Harris_Texas_UnitedStates.NYT_ConfirmedCases.missing|Harris_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Harris_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Harris_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Harris_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-06|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-08|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-10|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-13|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-15|11.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-16|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-18|23.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-19|30.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-20|0.0|0|55.0|0|0.0|0|0.0|100
0|2020-03-21|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-03-22|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-03-23|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-03-24|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-03-25|185.0|0|185.0|0|1.0|0|0.0|100
0|2020-03-26|203.0|0|203.0|0|2.0|0|0.0|100
0|2020-03-27|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-03-28|445.0|0|445.0|0|2.0|0|0.0|100
0|2020-03-29|526.0|0|526.0|0|3.0|0|0.0|100
0|2020-03-30|563.0|0|563.0|0|5.0|0|0.0|100
0|2020-03-31|680.0|0|680.0|0|6.0|0|0.0|100
0|2020-04-01|847.0|0|847.0|0|6.0|0|0.0|100
0|2020-04-02|955.0|0|895.0|0|6.0|0|0.0|100
0|2020-04-03|1106.0|0|1036.0|0|13.0|0|0.0|100
0|2020-04-04|1284.0|0|1284.0|0|17.0|0|0.0|100
0|2020-04-05|1395.0|0|1395.0|0|20.0|0|0.0|100
0|2020-04-06|1809.0|0|1809.0|0|22.0|0|0.0|100
0|2020-04-07|2146.0|0|2146.0|0|23.0|0|0.0|100
0|2020-04-08|2341.0|0|2341.0|0|31.0|0|0.0|100
0|2020-04-09|3047.0|0|3047.0|0|34.0|0|0.0|100
0|2020-04-10|3261.0|0|3261.0|0|40.0|0|0.0|100
0|2020-04-11|3561.0|0|3561.0|0|41.0|0|0.0|100
0|2020-04-12|3629.0|0|3629.0|0|44.0|0|0.0|100
0|2020-04-13|3744.0|0|3747.0|0|46.0|0|0.0|100
0|2020-04-14|3907.0|0|3907.0|0|52.0|0|0.0|100
0|2020-04-15|4097.0|0|4097.0|0|58.0|0|0.0|100
0|2020-04-16|4306.0|0|4306.0|0|63.0|0|0.0|100
0|2020-04-17|4460.0|0|4460.0|0|67.0|0|0.0|100
0|2020-04-18|4653.0|0|4653.0|0|71.0|0|0.0|100
0|2020-04-19|4823.0|0|4823.0|0|75.0|0|0.0|100
0|2020-04-20|4977.0|0|4977.0|0|78.0|0|0.0|100
0|2020-04-21|5143.0|0|5143.0|0|79.0|0|0.0|100
0|2020-04-22|5211.0|0|5211.0|0|80.0|0|0.0|100
0|2020-04-23|5330.0|0|5330.0|0|82.0|0|0.0|100
0|2020-04-24|5482.0|0|5482.0|0|84.0|0|0.0|100
0|2020-04-25|5482.0|0|5628.0|0|84.0|0|0.0|100
0|2020-04-26|5628.0|0|5729.0|0|84.0|0|0.0|100
0|2020-04-27|5628.0|0|5827.0|0|84.0|0|0.0|100
0|2020-04-28|5827.0|0|5986.0|0|98.0|0|0.0|100
0|2020-04-29|6161.0|0|6161.0|0|109.0|0|0.0|100
0|2020-04-30|6356.0|0|6356.0|0|114.0|0|0.0|100
0|2020-05-01|6551.0|0|6551.0|0|122.0|0|0.0|100
0|2020-05-02|6708.0|0|6708.0|0|129.0|0|0.0|100
0|2020-05-03|6838.0|0|6838.0|0|133.0|0|0.0|100
0|2020-05-04|6967.0|0|6967.0|0|140.0|0|0.0|100
0|2020-05-05|7128.0|0|7128.0|0|144.0|0|0.0|100
0|2020-05-06|7244.0|0|7244.0|0|150.0|0|0.0|100
0|2020-05-07|7377.0|0|7377.0|0|154.0|0|0.0|100
0|2020-05-08|7594.0|0|7594.0|0|160.0|0|0.0|100
0|2020-05-09|7803.0|0|7803.0|0|168.0|0|0.0|100
0|2020-05-10|7878.0|0|7878.0|0|172.0|0|0.0|100
0|2020-05-11|8176.0|0|8176.0|0|179.0|0|0.0|100
