|dates|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Morris_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-16|6.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-17|7.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-18|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-19|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-20|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-03-21|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-03-22|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-03-23|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-03-24|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-03-25|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-03-26|315.0|0|315.0|0|1.0|0|0.0|100
0|2020-03-27|391.0|0|391.0|0|1.0|0|0.0|100
0|2020-03-28|442.0|0|442.0|0|3.0|0|0.0|100
0|2020-03-29|566.0|0|566.0|0|8.0|0|0.0|100
0|2020-03-30|720.0|0|720.0|0|8.0|0|0.0|100
0|2020-03-31|841.0|0|841.0|0|1.0|0|0.0|100
0|2020-04-01|942.0|0|942.0|0|25.0|0|0.0|100
0|2020-04-02|1082.0|0|1082.0|0|40.0|0|0.0|100
0|2020-04-03|1298.0|0|1298.0|0|43.0|0|0.0|100
0|2020-04-04|1618.0|0|1618.0|0|51.0|0|0.0|100
0|2020-04-05|1800.0|0|1800.0|0|55.0|0|0.0|100
0|2020-04-06|1956.0|0|1956.0|0|60.0|0|0.0|100
0|2020-04-07|2239.0|0|2239.0|0|87.0|0|0.0|100
0|2020-04-08|2468.0|0|2468.0|0|102.0|0|0.0|100
0|2020-04-09|2645.0|0|2645.0|0|117.0|0|0.0|100
0|2020-04-10|2771.0|0|2771.0|0|135.0|0|0.0|100
0|2020-04-11|2925.0|0|2925.0|0|152.0|0|0.0|100
0|2020-04-12|3099.0|0|3099.0|0|162.0|0|0.0|100
0|2020-04-13|3225.0|0|3225.0|0|162.0|0|0.0|100
0|2020-04-14|3424.0|0|3424.0|0|192.0|0|0.0|100
0|2020-04-15|3525.0|0|3525.0|0|212.0|0|0.0|100
0|2020-04-16|3701.0|0|3701.0|0|216.0|0|0.0|100
0|2020-04-17|3822.0|0|3822.0|0|232.0|0|0.0|100
0|2020-04-18|3984.0|0|3984.0|0|255.0|0|0.0|100
0|2020-04-19|4136.0|0|4136.0|0|257.0|0|0.0|100
0|2020-04-20|4236.0|0|4236.0|0|269.0|0|0.0|100
0|2020-04-21|4236.0|0|4435.0|0|269.0|0|0.0|100
0|2020-04-22|4556.0|0|4556.0|0|309.0|0|0.0|100
0|2020-04-23|4680.0|0|4680.0|0|324.0|0|0.0|100
0|2020-04-24|4716.0|0|4716.0|0|340.0|0|0.0|100
0|2020-04-25|4821.0|0|4821.0|0|347.0|0|0.0|100
0|2020-04-26|4976.0|0|4976.0|0|351.0|0|0.0|100
0|2020-04-27|5030.0|0|5030.0|0|355.0|0|0.0|100
0|2020-04-28|5128.0|0|5128.0|0|377.0|0|0.0|100
0|2020-04-29|5213.0|0|5213.0|0|387.0|0|0.0|100
0|2020-04-30|5287.0|0|5287.0|0|413.0|0|0.0|100
0|2020-05-01|5354.0|0|5354.0|0|430.0|0|0.0|100
0|2020-05-02|5406.0|0|5406.0|0|440.0|0|0.0|100
0|2020-05-03|5517.0|0|5517.0|0|449.0|0|0.0|100
0|2020-05-04|5549.0|0|5549.0|0|449.0|0|0.0|100
0|2020-05-05|5625.0|0|5625.0|0|474.0|0|0.0|100
0|2020-05-06|5655.0|0|5655.0|0|491.0|0|0.0|100
0|2020-05-07|5702.0|0|5702.0|0|503.0|0|0.0|100
0|2020-05-08|5767.0|0|5767.0|0|506.0|0|0.0|100
0|2020-05-09|5833.0|0|5833.0|0|511.0|0|0.0|100
0|2020-05-10|5854.0|0|5854.0|0|516.0|0|0.0|100
0|2020-05-11|5876.0|0|5876.0|0|518.0|0|0.0|100
