|dates|Saratoga_NewYork_UnitedStates.JHU_ConfirmedCases.data|Saratoga_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Saratoga_NewYork_UnitedStates.NYT_ConfirmedCases.data|Saratoga_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Saratoga_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Saratoga_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Saratoga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Saratoga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-18|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-20|21.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-21|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-03-22|35.0|0|41.0|0|0.0|0|0.0|100
0|2020-03-23|35.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-24|53.0|0|60.0|0|0.0|0|0.0|100
0|2020-03-25|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-03-26|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-03-27|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-03-28|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-03-29|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-03-30|108.0|0|105.0|0|1.0|0|0.0|100
0|2020-03-31|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-04-01|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-04-02|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-03|141.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-04|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-04-05|150.0|0|148.0|0|1.0|0|0.0|100
0|2020-04-06|153.0|0|153.0|0|4.0|0|0.0|100
0|2020-04-07|155.0|0|163.0|0|4.0|0|0.0|100
0|2020-04-08|162.0|0|167.0|0|4.0|0|0.0|100
0|2020-04-09|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-04-10|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-04-11|187.0|0|187.0|0|4.0|0|0.0|100
0|2020-04-12|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-04-13|201.0|0|201.0|0|4.0|0|0.0|100
0|2020-04-14|224.0|0|224.0|0|4.0|0|0.0|100
0|2020-04-15|227.0|0|227.0|0|4.0|0|0.0|100
0|2020-04-16|231.0|0|231.0|0|4.0|0|0.0|100
0|2020-04-17|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-04-18|244.0|0|244.0|0|7.0|0|0.0|100
0|2020-04-19|251.0|0|251.0|0|7.0|0|0.0|100
0|2020-04-20|254.0|0|254.0|0|7.0|0|0.0|100
0|2020-04-21|272.0|0|257.0|0|7.0|0|0.0|100
0|2020-04-22|277.0|0|264.0|0|7.0|0|0.0|100
0|2020-04-23|265.0|0|265.0|0|7.0|0|0.0|100
0|2020-04-24|278.0|0|278.0|0|11.0|0|0.0|100
0|2020-04-25|320.0|0|320.0|0|11.0|0|0.0|100
0|2020-04-26|330.0|0|330.0|0|11.0|0|0.0|100
0|2020-04-27|336.0|0|336.0|0|11.0|0|0.0|100
0|2020-04-28|343.0|0|343.0|0|11.0|0|0.0|100
0|2020-04-29|346.0|0|346.0|0|11.0|0|0.0|100
0|2020-04-30|354.0|0|354.0|0|11.0|0|0.0|100
0|2020-05-01|358.0|0|358.0|0|11.0|0|0.0|100
0|2020-05-02|361.0|0|361.0|0|11.0|0|0.0|100
0|2020-05-03|363.0|0|363.0|0|11.0|0|0.0|100
0|2020-05-04|367.0|0|367.0|0|11.0|0|0.0|100
0|2020-05-05|368.0|0|368.0|0|11.0|0|0.0|100
0|2020-05-06|371.0|0|371.0|0|11.0|0|0.0|100
0|2020-05-07|374.0|0|374.0|0|11.0|0|0.0|100
0|2020-05-08|388.0|0|388.0|0|11.0|0|0.0|100
0|2020-05-09|399.0|0|399.0|0|11.0|0|0.0|100
0|2020-05-10|402.0|0|402.0|0|11.0|0|0.0|100
0|2020-05-11|403.0|0|403.0|0|11.0|0|0.0|100
0|2020-05-12|407.0|0|407.0|0|11.0|0|0.0|100
0|2020-05-13|410.0|0|410.0|0|11.0|0|0.0|100
