|dates|Geauga_Ohio_UnitedStates.JHU_ConfirmedCases.data|Geauga_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Geauga_Ohio_UnitedStates.NYT_ConfirmedCases.data|Geauga_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Geauga_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Geauga_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Geauga_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Geauga_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-01|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-03|41.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-05|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-06|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-07|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-08|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-09|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-10|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-11|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-04-12|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-04-13|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-14|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-04-15|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-04-16|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-17|96.0|0|96.0|0|4.0|0|0.0|100
0|2020-04-18|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-04-19|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-04-20|105.0|0|105.0|0|9.0|0|0.0|100
0|2020-04-21|113.0|0|113.0|0|9.0|0|0.0|100
0|2020-04-22|117.0|0|117.0|0|9.0|0|0.0|100
0|2020-04-23|119.0|0|119.0|0|9.0|0|0.0|100
0|2020-04-24|126.0|0|126.0|0|9.0|0|0.0|100
0|2020-04-25|128.0|0|128.0|0|14.0|0|0.0|100
0|2020-04-26|137.0|0|137.0|0|14.0|0|0.0|100
0|2020-04-27|146.0|0|146.0|0|13.0|0|0.0|100
0|2020-04-28|148.0|0|148.0|0|13.0|0|0.0|100
0|2020-04-29|153.0|0|153.0|0|13.0|0|0.0|100
0|2020-04-30|154.0|0|154.0|0|13.0|0|0.0|100
0|2020-05-01|155.0|0|155.0|0|13.0|0|0.0|100
0|2020-05-02|159.0|0|159.0|0|13.0|0|0.0|100
0|2020-05-03|163.0|0|163.0|0|13.0|0|0.0|100
0|2020-05-04|169.0|0|169.0|0|16.0|0|0.0|100
0|2020-05-05|172.0|0|172.0|0|16.0|0|0.0|100
0|2020-05-06|181.0|0|181.0|0|19.0|0|0.0|100
0|2020-05-07|184.0|0|184.0|0|19.0|0|0.0|100
0|2020-05-08|187.0|0|187.0|0|19.0|0|0.0|100
0|2020-05-09|189.0|0|189.0|0|19.0|0|0.0|100
0|2020-05-10|189.0|0|189.0|0|19.0|0|0.0|100
0|2020-05-11|191.0|0|191.0|0|19.0|0|0.0|100
0|2020-05-12|195.0|0|195.0|0|21.0|0|0.0|100
0|2020-05-13|198.0|0|198.0|0|21.0|0|0.0|100
