|dates|Riley_Kansas_UnitedStates.JHU_ConfirmedCases.data|Riley_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Riley_Kansas_UnitedStates.NYT_ConfirmedCases.data|Riley_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Riley_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Riley_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Riley_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Riley_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|59.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-15|60.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-16|60.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-17|60.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-18|60.0|0|62.0|0|1.0|0|0.0|100
0|2020-05-19|60.0|0|62.0|0|1.0|0|0.0|100
0|2020-05-20|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-21|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-22|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-23|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-24|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-25|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-05-26|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-05-27|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-28|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-29|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-30|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-31|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-06-01|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-06-02|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-06-03|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-06-04|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-06-05|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-06|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-07|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-08|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-09|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-10|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-06-11|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-06-12|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-06-13|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-06-14|77.0|0|74.0|0|3.0|0|0.0|100
0|2020-06-15|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-06-16|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-06-17|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-06-18|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-06-19|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-06-20|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-06-21|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-06-22|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-06-23|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-06-24|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-06-25|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-06-26|184.0|0|183.0|0|3.0|0|0.0|100
0|2020-06-27|184.0|0|183.0|0|3.0|0|0.0|100
0|2020-06-28|184.0|0|183.0|0|3.0|0|0.0|100
0|2020-06-29|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-06-30|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-07-01|242.0|0|242.0|0|3.0|0|0.0|100
0|2020-07-02|261.0|0|261.0|0|3.0|0|0.0|100
0|2020-07-03|273.0|0|261.0|0|3.0|0|0.0|100
0|2020-07-04|273.0|0|261.0|0|3.0|0|0.0|100
0|2020-07-05|273.0|0|261.0|0|3.0|0|0.0|100
0|2020-07-06|309.0|0|309.0|0|3.0|0|0.0|100
0|2020-07-07|317.0|0|317.0|0|3.0|0|0.0|100
0|2020-07-08|325.0|0|325.0|0|3.0|0|0.0|100
0|2020-07-09|332.0|0|332.0|0|3.0|0|0.0|100
0|2020-07-10|337.0|0|337.0|0|3.0|0|0.0|100
0|2020-07-11|337.0|0|337.0|0|3.0|0|0.0|100
0|2020-07-12|337.0|0|337.0|0|3.0|0|0.0|100
0|2020-07-13|355.0|0|355.0|0|3.0|0|0.0|100
0|2020-07-14|364.0|0|364.0|0|3.0|0|0.0|100
0|2020-07-15|371.0|0|371.0|0|3.0|0|0.0|100
0|2020-07-16|374.0|0|374.0|0|3.0|0|0.0|100
0|2020-07-17|382.0|0|382.0|0|3.0|0|0.0|100
0|2020-07-18|382.0|0|382.0|0|3.0|0|0.0|100
0|2020-07-19|382.0|0|382.0|0|3.0|0|0.0|100
0|2020-07-20|398.0|0|398.0|0|3.0|0|0.0|100
0|2020-07-21|405.0|0|405.0|0|3.0|0|0.0|100
0|2020-07-22|411.0|0|411.0|0|3.0|0|0.0|100
0|2020-07-23|418.0|0|418.0|0|3.0|0|0.0|100
0|2020-07-24|419.0|0|419.0|0|4.0|0|0.0|100
0|2020-07-25|419.0|0|419.0|0|4.0|0|0.0|100
0|2020-07-26|419.0|0|419.0|0|4.0|0|0.0|100
0|2020-07-27|426.0|0|426.0|0|4.0|0|0.0|100
0|2020-07-28|428.0|0|428.0|0|4.0|0|0.0|100
0|2020-07-29|441.0|0|441.0|0|4.0|0|0.0|100
0|2020-07-30|445.0|0|445.0|0|5.0|0|0.0|100
0|2020-07-31|449.0|0|449.0|0|5.0|0|0.0|100
0|2020-08-01|449.0|0|449.0|0|5.0|0|0.0|100
0|2020-08-02|449.0|0|449.0|0|5.0|0|0.0|100
0|2020-08-03|450.0|0|449.0|0|5.0|0|0.0|100
0|2020-08-04|452.0|0|449.0|0|5.0|0|0.0|100
0|2020-08-05|465.0|0|465.0|0|5.0|0|0.0|100
0|2020-08-06|465.0|0|465.0|0|5.0|0|0.0|100
0|2020-08-07|477.0|0|477.0|0|5.0|0|0.0|100
0|2020-08-08|477.0|0|477.0|0|5.0|0|0.0|100
0|2020-08-09|477.0|0|477.0|0|5.0|0|0.0|100
0|2020-08-10|483.0|0|494.0|0|5.0|0|0.0|100
0|2020-08-11|483.0|0|494.0|0|5.0|0|0.0|100
0|2020-08-12|489.0|0|501.0|0|5.0|0|0.0|100
0|2020-08-13|489.0|0|501.0|0|5.0|0|0.0|100
0|2020-08-14|495.0|0|507.0|0|5.0|0|0.0|100
0|2020-08-15|451.0|0|507.0|0|5.0|0|0.0|100
0|2020-08-16|451.0|0|507.0|0|5.0|0|0.0|100
0|2020-08-17|512.0|0|512.0|0|5.0|0|0.0|100
0|2020-08-18|512.0|0|512.0|0|5.0|0|0.0|100
0|2020-08-19|544.0|0|544.0|0|5.0|0|0.0|100
0|2020-08-20|544.0|0|544.0|0|5.0|0|0.0|100
0|2020-08-21|577.0|0|577.0|0|5.0|0|0.0|100
0|2020-08-22|577.0|0|577.0|0|5.0|0|0.0|100
0|2020-08-23|577.0|0|577.0|0|5.0|0|0.0|100
0|2020-08-24|618.0|0|618.0|0|5.0|0|0.0|100
0|2020-08-25|618.0|0|618.0|0|5.0|0|0.0|100
0|2020-08-26|686.0|0|686.0|0|5.0|0|0.0|100
0|2020-08-27|686.0|0|686.0|0|5.0|0|0.0|100
0|2020-08-28|822.0|0|822.0|0|5.0|0|0.0|100
0|2020-08-29|822.0|0|822.0|0|5.0|0|0.0|100
0|2020-08-30|822.0|0|822.0|0|5.0|0|0.0|100
0|2020-08-31|934.0|0|934.0|0|5.0|0|0.0|100
0|2020-09-01|934.0|0|934.0|0|5.0|0|0.0|100
0|2020-09-02|1057.0|0|934.0|0|6.0|0|0.0|100
0|2020-09-03|1057.0|0|1045.0|0|6.0|0|0.0|100
0|2020-09-04|1186.0|0|1186.0|0|6.0|0|0.0|100
0|2020-09-05|1186.0|0|1186.0|0|6.0|0|0.0|100
0|2020-09-06|1186.0|0|1186.0|0|6.0|0|0.0|100
0|2020-09-07|1186.0|0|1186.0|0|6.0|0|0.0|100
0|2020-09-08|1307.0|0|1307.0|0|6.0|0|0.0|100
0|2020-09-09|1313.0|0|1322.0|0|6.0|0|0.0|100
0|2020-09-10|1313.0|0|1322.0|0|6.0|0|0.0|100
0|2020-09-11|1322.0|0|1322.0|0|6.0|0|0.0|100
0|2020-09-12|1322.0|0|1322.0|0|6.0|0|0.0|100
0|2020-09-13|1322.0|0|1322.0|0|6.0|0|0.0|100
0|2020-09-14|1386.0|0|1411.0|0|8.0|0|0.0|100
0|2020-09-15|1386.0|0|1411.0|0|8.0|0|0.0|100
0|2020-09-16|1513.0|0|1411.0|0|8.0|0|0.0|100
0|2020-09-17|1513.0|0|1519.0|0|8.0|0|0.0|100
0|2020-09-18|1588.0|0|1576.0|0|8.0|0|0.0|100
0|2020-09-19|1588.0|0|1576.0|0|8.0|0|0.0|100
0|2020-09-20|1588.0|0|1576.0|0|8.0|0|0.0|100
0|2020-09-21|1655.0|0|1643.0|0|8.0|0|0.0|100
0|2020-09-22|1655.0|0|1643.0|0|8.0|0|0.0|100
0|2020-09-23|1734.0|0|1722.0|0|8.0|0|0.0|100
0|2020-09-24|1734.0|0|1722.0|0|8.0|0|0.0|100
0|2020-09-25|1807.0|0|1795.0|0|8.0|0|0.0|100
0|2020-09-26|1807.0|0|1795.0|0|8.0|0|0.0|100
0|2020-09-27|1807.0|0|1795.0|0|8.0|0|0.0|100
0|2020-09-28|1827.0|0|1815.0|0|8.0|0|0.0|100
0|2020-09-29|1827.0|0|1815.0|0|8.0|0|0.0|100
0|2020-09-30|1869.0|0|1857.0|0|8.0|0|0.0|100
0|2020-10-01|1869.0|0|1857.0|0|8.0|0|0.0|100
0|2020-10-02|1869.0|0|1857.0|0|8.0|0|0.0|100
0|2020-10-03|1869.0|0|1857.0|0|8.0|0|0.0|100
0|2020-10-04|1869.0|0|1857.0|0|8.0|0|0.0|100
0|2020-10-05|1869.0|0|1857.0|0|8.0|0|0.0|100
0|2020-10-06|1945.0|0|1933.0|0|8.0|0|0.0|100
0|2020-10-07|1949.0|0|1937.0|0|9.0|0|0.0|100
0|2020-10-08|1949.0|0|1937.0|0|9.0|0|0.0|100
0|2020-10-09|1957.0|0|1945.0|0|9.0|0|0.0|100
0|2020-10-10|1957.0|0|1945.0|0|9.0|0|0.0|100
0|2020-10-11|1957.0|0|1945.0|0|9.0|0|0.0|100
0|2020-10-12|1980.0|0|1968.0|0|9.0|0|0.0|100
0|2020-10-13|1980.0|0|1968.0|0|9.0|0|0.0|100
0|2020-10-14|2015.0|0|2003.0|0|9.0|0|0.0|100
0|2020-10-15|2015.0|0|2004.0|0|9.0|0|0.0|100
0|2020-10-16|2047.0|0|2035.0|0|11.0|0|0.0|100
0|2020-10-17|2047.0|0|2035.0|0|11.0|0|0.0|100
0|2020-10-18|2047.0|0|2035.0|0|11.0|0|0.0|100
0|2020-10-19|2057.0|0|2045.0|0|11.0|0|0.0|100
0|2020-10-20|2057.0|0|2045.0|0|11.0|0|0.0|100
0|2020-10-21|2096.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-22|2096.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-23|2123.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-24|2123.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-25|2123.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-26|2152.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-27|2152.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-28|2189.0|0|2084.0|0|11.0|0|0.0|100
0|2020-10-29|2189.0|0|2177.0|0|11.0|0|0.0|100
0|2020-10-30|2226.0|0|2177.0|0|11.0|0|0.0|100
0|2020-10-31|2226.0|0|2177.0|0|11.0|0|0.0|100
0|2020-11-01|2226.0|0|2177.0|0|11.0|0|0.0|100
0|2020-11-02|2263.0|0|2251.0|0|11.0|0|0.0|100
0|2020-11-03|2263.0|0|2251.0|0|11.0|0|0.0|100
0|2020-11-04|2323.0|0|2311.0|0|12.0|0|0.0|100
0|2020-11-05|2323.0|0|2311.0|0|12.0|0|0.0|100
0|2020-11-06|2409.0|0|2397.0|0|12.0|0|0.0|100
0|2020-11-07|2409.0|0|2397.0|0|12.0|0|0.0|100
0|2020-11-08|2409.0|0|2397.0|0|12.0|0|0.0|100
0|2020-11-09|2523.0|0|2523.0|0|12.0|0|0.0|100
0|2020-11-10|2523.0|0|2523.0|0|12.0|0|0.0|100
0|2020-11-11|2637.0|0|2637.0|0|13.0|0|0.0|100
0|2020-11-12|2637.0|0|2637.0|0|13.0|0|0.0|100
0|2020-11-13|2807.0|0|2807.0|0|14.0|0|0.0|100
0|2020-11-14|2807.0|0|2807.0|0|14.0|0|0.0|100
0|2020-11-15|2807.0|0|2807.0|0|14.0|0|0.0|100
0|2020-11-16|2987.0|0|2987.0|0|14.0|0|0.0|100
0|2020-11-17|2987.0|0|2987.0|0|14.0|0|0.0|100
0|2020-11-18|2987.0|0|2987.0|0|14.0|0|0.0|100
0|2020-11-19|3043.0|0|3043.0|0|14.0|0|0.0|100
0|2020-11-20|3157.0|0|3157.0|0|14.0|0|0.0|100
0|2020-11-21|3157.0|0|3157.0|0|14.0|0|0.0|100
0|2020-11-22|3157.0|0|3157.0|0|14.0|0|0.0|100
0|2020-11-23|3428.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-24|3428.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-25|3428.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-26|3428.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-27|3564.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-28|3564.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-29|3564.0|0|3428.0|0|14.0|0|0.0|100
0|2020-11-30|3709.0|0|3709.0|0|15.0|0|0.0|100
0|2020-12-01|3709.0|0|3709.0|0|15.0|0|0.0|100
0|2020-12-02|3780.0|0|3780.0|0|16.0|0|0.0|100
0|2020-12-03|3780.0|0|3780.0|0|16.0|0|0.0|100
0|2020-12-04|3905.0|0|3905.0|0|16.0|0|0.0|100
0|2020-12-05|3905.0|0|3905.0|0|16.0|0|0.0|100
0|2020-12-06|3905.0|0|3905.0|0|16.0|0|0.0|100
0|2020-12-07|4023.0|0|4023.0|0|16.0|0|0.0|100
0|2020-12-08|4023.0|0|4023.0|0|16.0|0|0.0|100
0|2020-12-09|4176.0|0|4176.0|0|16.0|0|0.0|100
0|2020-12-10|4176.0|0|4176.0|0|16.0|0|0.0|100
0|2020-12-11|4176.0|0|4176.0|0|16.0|0|0.0|100
0|2020-12-12|4176.0|0|4176.0|0|16.0|0|0.0|100
0|2020-12-13|4176.0|0|4176.0|0|16.0|0|0.0|100
0|2020-12-14|4270.0|0|4270.0|0|16.0|0|0.0|100
0|2020-12-15|4270.0|0|4270.0|0|16.0|0|0.0|100
0|2020-12-16|4396.0|0|4396.0|0|19.0|0|0.0|100
0|2020-12-17|4396.0|0|4396.0|0|19.0|0|0.0|100
0|2020-12-18|4494.0|0|4494.0|0|19.0|0|0.0|100
0|2020-12-19|4494.0|0|4494.0|0|19.0|0|0.0|100
0|2020-12-20|4494.0|0|4494.0|0|19.0|0|0.0|100
0|2020-12-21|4565.0|0|4565.0|0|19.0|0|0.0|100
0|2020-12-22|4565.0|0|4565.0|0|19.0|0|0.0|100
0|2020-12-23|4673.0|0|4673.0|0|20.0|0|0.0|100
0|2020-12-24|4673.0|0|4673.0|0|20.0|0|0.0|100
0|2020-12-25|4673.0|0|4673.0|0|20.0|0|0.0|100
0|2020-12-26|4673.0|0|4673.0|0|20.0|0|0.0|100
0|2020-12-27|4673.0|0|4673.0|0|20.0|0|0.0|100
0|2020-12-28|4718.0|0|4718.0|0|20.0|0|0.0|100
0|2020-12-29|4718.0|0|4718.0|0|20.0|0|0.0|100
0|2020-12-30|4917.0|0|4917.0|0|20.0|0|0.0|100
0|2020-12-31|4917.0|0|4917.0|0|20.0|0|0.0|100
0|2021-01-01|4917.0|0|4917.0|0|20.0|0|0.0|100
0|2021-01-02|4917.0|0|4917.0|0|20.0|0|0.0|100
0|2021-01-03|4917.0|0|4917.0|0|20.0|0|0.0|100
0|2021-01-04|5033.0|0|5033.0|0|22.0|0|0.0|100
0|2021-01-05|5033.0|0|5033.0|0|22.0|0|0.0|100
0|2021-01-06|5033.0|0|5173.0|0|22.0|0|0.0|100
0|2021-01-07|5033.0|0|5173.0|0|22.0|0|0.0|100
0|2021-01-08|5033.0|0|5278.0|0|22.0|0|0.0|100
0|2021-01-09|5033.0|0|5278.0|0|22.0|0|0.0|100
0|2021-01-10|5033.0|0|5278.0|0|22.0|0|0.0|100
0|2021-01-11|5033.0|0|5384.0|0|22.0|0|0.0|100
0|2021-01-12|5033.0|0|5384.0|0|22.0|0|0.0|100
0|2021-01-13|5033.0|0|5467.0|0|18.0|0|0.0|100
0|2021-01-14|5033.0|0|5467.0|0|18.0|0|0.0|100
0|2021-01-15|5597.0|0|5597.0|0|23.0|0|0.0|100
0|2021-01-16|5597.0|0|5597.0|0|23.0|0|0.0|100
0|2021-01-17|5597.0|0|5597.0|0|23.0|0|0.0|100
0|2021-01-18|5597.0|0|5597.0|0|23.0|0|0.0|100
0|2021-01-19|5597.0|0|5597.0|0|23.0|0|0.0|100
0|2021-01-20|5724.0|0|5724.0|0|28.0|0|0.0|100
0|2021-01-21|5724.0|0|5724.0|0|28.0|0|0.0|100
0|2021-01-22|5799.0|0|5799.0|0|28.0|0|0.0|100
0|2021-01-23|5799.0|0|5799.0|0|28.0|0|0.0|100
0|2021-01-24|5799.0|0|5799.0|0|28.0|0|0.0|100
0|2021-01-25|5827.0|0|5827.0|0|30.0|0|0.0|100
0|2021-01-26|5827.0|0|5827.0|0|30.0|0|0.0|100
0|2021-01-27|5886.0|0|5886.0|0|30.0|0|0.0|100
0|2021-01-28|5886.0|0|5886.0|0|30.0|0|0.0|100
0|2021-01-29|5934.0|0|5934.0|0|30.0|0|0.0|100
0|2021-01-30|5934.0|0|5934.0|0|30.0|0|0.0|100
0|2021-01-31|5934.0|0|5934.0|0|30.0|0|0.0|100
0|2021-02-01|6002.0|0|6002.0|0|31.0|0|0.0|100
