|dates|Echols_Georgia_UnitedStates.JHU_ConfirmedCases.data|Echols_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Echols_Georgia_UnitedStates.NYT_ConfirmedCases.data|Echols_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Echols_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Echols_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Echols_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Echols_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-15|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-16|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-17|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-20|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-05-21|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-05-22|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-05-23|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-05-24|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-05-25|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-05-26|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-05-27|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-05-28|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-05-29|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-05-30|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-05-31|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-06-01|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-06-02|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-06-03|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-06-04|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-06-05|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-06-06|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-06-07|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-06-08|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-06-09|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-06-10|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-06-11|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-06-12|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-06-13|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-06-14|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-06-15|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-06-16|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-06-17|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-06-18|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-06-19|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-06-20|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-06-21|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-06-22|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-06-23|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-06-24|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-06-25|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-06-26|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-06-27|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-06-28|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-06-29|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-06-30|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-07-01|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-02|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-03|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-04|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-05|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-06|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-07|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-07-08|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-07-09|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-07-10|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-07-11|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-07-12|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-07-13|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-07-14|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-07-15|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-07-16|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-07-17|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-07-18|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-07-19|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-07-20|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-07-21|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-07-22|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-23|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-24|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-25|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-26|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-27|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-28|217.0|0|218.0|0|0.0|0|0.0|100
0|2020-07-29|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-07-30|221.0|0|221.0|0|1.0|0|0.0|100
0|2020-07-31|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-08-01|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-08-02|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-08-03|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-08-04|215.0|0|215.0|0|2.0|0|0.0|100
0|2020-08-05|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-08-06|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-08-07|220.0|0|220.0|0|2.0|0|0.0|100
0|2020-08-08|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-08-09|222.0|0|222.0|0|2.0|0|0.0|100
0|2020-08-10|222.0|0|222.0|0|2.0|0|0.0|100
0|2020-08-11|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-08-12|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-08-13|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-08-14|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-08-15|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-08-16|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-08-17|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-08-18|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-08-19|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-08-20|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-08-21|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-08-22|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-08-23|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-08-24|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-08-25|231.0|0|231.0|0|2.0|0|0.0|100
0|2020-08-26|231.0|0|231.0|0|2.0|0|0.0|100
0|2020-08-27|231.0|0|231.0|0|2.0|0|0.0|100
0|2020-08-28|232.0|0|232.0|0|2.0|0|0.0|100
0|2020-08-29|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-08-30|234.0|0|234.0|0|2.0|0|0.0|100
0|2020-08-31|235.0|0|235.0|0|2.0|0|0.0|100
0|2020-09-01|237.0|0|237.0|0|2.0|0|0.0|100
0|2020-09-02|237.0|0|237.0|0|2.0|0|0.0|100
0|2020-09-03|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-04|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-05|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-06|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-07|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-08|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-09|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-10|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-11|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-12|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-13|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-14|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-15|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-16|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-17|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-18|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-09-19|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-20|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-21|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-22|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-23|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-24|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-09-25|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-09-26|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-09-27|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-09-28|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-09-29|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-09-30|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-10-01|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-10-02|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-10-03|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-10-04|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-10-05|242.0|0|245.0|0|2.0|0|0.0|100
0|2020-10-06|242.0|0|245.0|0|2.0|0|0.0|100
0|2020-10-07|243.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-08|243.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-09|243.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-10|243.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-11|243.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-12|243.0|0|247.0|0|2.0|0|0.0|100
0|2020-10-13|243.0|0|247.0|0|2.0|0|0.0|100
0|2020-10-14|244.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-15|244.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-16|244.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-17|244.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-18|244.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-19|244.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-20|243.0|0|247.0|0|2.0|0|0.0|100
0|2020-10-21|243.0|0|247.0|0|2.0|0|0.0|100
0|2020-10-22|243.0|0|252.0|0|2.0|0|0.0|100
0|2020-10-23|243.0|0|252.0|0|2.0|0|0.0|100
0|2020-10-24|243.0|0|252.0|0|2.0|0|0.0|100
0|2020-10-25|243.0|0|254.0|0|2.0|0|0.0|100
0|2020-10-26|243.0|0|257.0|0|2.0|0|0.0|100
0|2020-10-27|243.0|0|257.0|0|2.0|0|0.0|100
0|2020-10-28|243.0|0|257.0|0|2.0|0|0.0|100
0|2020-10-29|246.0|0|257.0|0|2.0|0|0.0|100
0|2020-10-30|246.0|0|257.0|0|2.0|0|0.0|100
0|2020-10-31|246.0|0|257.0|0|2.0|0|0.0|100
0|2020-11-01|246.0|0|257.0|0|2.0|0|0.0|100
0|2020-11-02|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-03|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-04|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-05|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-06|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-07|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-08|246.0|0|258.0|0|2.0|0|0.0|100
0|2020-11-09|259.0|0|259.0|0|2.0|0|0.0|100
0|2020-11-10|259.0|0|260.0|0|2.0|0|0.0|100
0|2020-11-11|262.0|0|262.0|0|2.0|0|0.0|100
0|2020-11-12|262.0|0|262.0|0|2.0|0|0.0|100
0|2020-11-13|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-11-14|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-11-15|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-11-16|263.0|0|265.0|0|2.0|0|0.0|100
0|2020-11-17|263.0|0|267.0|0|2.0|0|0.0|100
0|2020-11-18|263.0|0|268.0|0|2.0|0|0.0|100
0|2020-11-19|263.0|0|268.0|0|2.0|0|0.0|100
0|2020-11-20|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-11-21|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-11-22|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-11-23|271.0|0|271.0|0|2.0|0|0.0|100
0|2020-11-24|271.0|0|271.0|0|2.0|0|0.0|100
0|2020-11-25|271.0|0|275.0|0|2.0|0|0.0|100
0|2020-11-26|271.0|0|278.0|0|2.0|0|0.0|100
0|2020-11-27|271.0|0|279.0|0|2.0|0|0.0|100
0|2020-11-28|271.0|0|279.0|0|2.0|0|0.0|100
0|2020-11-29|279.0|0|279.0|0|3.0|0|0.0|100
0|2020-11-30|279.0|0|279.0|0|3.0|0|0.0|100
0|2020-12-01|279.0|0|284.0|0|3.0|0|0.0|100
0|2020-12-02|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-12-03|294.0|0|298.0|0|3.0|0|0.0|100
0|2020-12-04|303.0|0|303.0|0|3.0|0|0.0|100
0|2020-12-05|303.0|0|304.0|0|3.0|0|0.0|100
0|2020-12-06|303.0|0|305.0|0|3.0|0|0.0|100
0|2020-12-07|303.0|0|308.0|0|3.0|0|0.0|100
0|2020-12-08|303.0|0|309.0|0|3.0|0|0.0|100
0|2020-12-09|311.0|0|312.0|0|3.0|0|0.0|100
0|2020-12-10|317.0|0|318.0|0|3.0|0|0.0|100
0|2020-12-11|319.0|0|320.0|0|3.0|0|0.0|100
0|2020-12-12|319.0|0|323.0|0|3.0|0|0.0|100
0|2020-12-13|323.0|0|324.0|0|3.0|0|0.0|100
0|2020-12-14|323.0|0|325.0|0|3.0|0|0.0|100
0|2020-12-15|323.0|0|329.0|0|3.0|0|0.0|100
0|2020-12-16|329.0|0|331.0|0|3.0|0|0.0|100
0|2020-12-17|329.0|0|331.0|0|3.0|0|0.0|100
0|2020-12-18|329.0|0|335.0|0|3.0|0|0.0|100
0|2020-12-19|329.0|0|339.0|0|3.0|0|0.0|100
0|2020-12-20|329.0|0|339.0|0|3.0|0|0.0|100
0|2020-12-21|329.0|0|342.0|0|3.0|0|0.0|100
0|2020-12-22|329.0|0|348.0|0|3.0|0|0.0|100
0|2020-12-23|329.0|0|351.0|0|3.0|0|0.0|100
0|2020-12-24|329.0|0|353.0|0|3.0|0|0.0|100
0|2020-12-25|329.0|0|360.0|0|3.0|0|0.0|100
0|2020-12-26|329.0|0|360.0|0|3.0|0|0.0|100
0|2020-12-27|329.0|0|364.0|0|3.0|0|0.0|100
0|2020-12-28|329.0|0|363.0|0|3.0|0|0.0|100
0|2020-12-29|329.0|0|368.0|0|3.0|0|0.0|100
0|2020-12-30|329.0|0|373.0|0|3.0|0|0.0|100
0|2020-12-31|374.0|0|378.0|0|3.0|0|0.0|100
0|2021-01-01|374.0|0|380.0|0|3.0|0|0.0|100
0|2021-01-02|374.0|0|380.0|0|3.0|0|0.0|100
0|2021-01-03|374.0|0|380.0|0|3.0|0|0.0|100
0|2021-01-04|376.0|0|381.0|0|3.0|0|0.0|100
0|2021-01-05|377.0|0|382.0|0|4.0|0|0.0|100
0|2021-01-06|377.0|0|382.0|0|4.0|0|0.0|100
0|2021-01-07|377.0|0|384.0|0|4.0|0|0.0|100
0|2021-01-08|383.0|0|388.0|0|4.0|0|0.0|100
0|2021-01-09|383.0|0|394.0|0|4.0|0|0.0|100
0|2021-01-10|383.0|0|398.0|0|4.0|0|0.0|100
0|2021-01-11|395.0|0|400.0|0|4.0|0|0.0|100
0|2021-01-12|397.0|0|402.0|0|4.0|0|0.0|100
0|2021-01-13|400.0|0|405.0|0|4.0|0|0.0|100
0|2021-01-14|400.0|0|406.0|0|4.0|0|0.0|100
0|2021-01-15|400.0|0|408.0|0|4.0|0|0.0|100
0|2021-01-16|403.0|0|408.0|0|4.0|0|0.0|100
0|2021-01-17|404.0|0|409.0|0|4.0|0|0.0|100
0|2021-01-18|405.0|0|410.0|0|4.0|0|0.0|100
0|2021-01-19|405.0|0|411.0|0|4.0|0|0.0|100
0|2021-01-20|408.0|0|413.0|0|6.0|0|0.0|100
0|2021-01-21|417.0|0|422.0|0|6.0|0|0.0|100
0|2021-01-22|419.0|0|424.0|0|6.0|0|0.0|100
0|2021-01-23|423.0|0|428.0|0|6.0|0|0.0|100
0|2021-01-24|423.0|0|431.0|0|6.0|0|0.0|100
0|2021-01-25|426.0|0|431.0|0|6.0|0|0.0|100
0|2021-01-26|422.0|0|427.0|0|6.0|0|0.0|100
0|2021-01-27|425.0|0|430.0|0|6.0|0|0.0|100
0|2021-01-28|427.0|0|432.0|0|6.0|0|0.0|100
0|2021-01-29|427.0|0|432.0|0|6.0|0|0.0|100
0|2021-01-30|427.0|0|432.0|0|6.0|0|0.0|100
0|2021-01-31|427.0|0|433.0|0|6.0|0|0.0|100
0|2021-02-01|428.0|0|433.0|0|6.0|0|0.0|100
0|2021-02-02|428.0|0|437.0|0|6.0|0|0.0|100
0|2021-02-03|432.0|0|437.0|0|6.0|0|0.0|100
0|2021-02-04|432.0|0|437.0|0|6.0|0|0.0|100
0|2021-02-05|434.0|0|439.0|0|6.0|0|0.0|100
0|2021-02-06|434.0|0|440.0|0|6.0|0|0.0|100
0|2021-02-07|435.0|0|440.0|0|6.0|0|0.0|100
0|2021-02-08|435.0|0|440.0|0|6.0|0|0.0|100
0|2021-02-09|435.0|0|440.0|0|6.0|0|0.0|100
0|2021-02-10|435.0|0|442.0|0|6.0|0|0.0|100
0|2021-02-11|438.0|0|443.0|0|6.0|0|0.0|100
