|dates|Windham_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Windham_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Windham_Connecticut_UnitedStates.NYT_ConfirmedCases.data|Windham_Connecticut_UnitedStates.NYT_ConfirmedCases.missing|Windham_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Windham_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Windham_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Windham_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-01|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-02|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-03|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-04|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-05|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-06|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-07|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-08|43.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-09|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-10|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-11|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-12|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-13|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-14|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-15|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-16|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-17|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-18|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-04-19|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-04-20|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-04-21|112.0|0|112.0|0|2.0|0|0.0|100
0|2020-04-22|122.0|0|122.0|0|7.0|0|0.0|100
0|2020-04-23|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-04-24|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-04-25|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-04-26|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-04-27|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-04-28|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-04-29|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-04-30|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-05-01|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-05-02|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-05-03|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-05-04|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-05-05|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-05-06|242.0|0|242.0|0|4.0|0|0.0|100
0|2020-05-07|250.0|0|250.0|0|5.0|0|0.0|100
0|2020-05-08|249.0|0|249.0|0|5.0|0|0.0|100
0|2020-05-09|266.0|0|266.0|0|6.0|0|0.0|100
0|2020-05-10|270.0|0|270.0|0|7.0|0|0.0|100
0|2020-05-11|271.0|0|271.0|0|7.0|0|0.0|100
0|2020-05-12|281.0|0|281.0|0|7.0|0|0.0|100
0|2020-05-13|287.0|0|287.0|0|9.0|0|0.0|100
