|dates|Scott_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Scott_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Scott_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Scott_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Scott_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Scott_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Scott_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Scott_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|7.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-31|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-03|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-04|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-06|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-07|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-08|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-09|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-10|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-11|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-12|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-13|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-14|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-04-15|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-16|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-04-17|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-04-18|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-04-19|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-04-20|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-04-21|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-04-22|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-04-23|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-04-24|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-04-25|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-04-26|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-04-27|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-04-28|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-04-29|296.0|0|296.0|0|0.0|0|0.0|100
0|2020-04-30|316.0|0|316.0|0|0.0|0|0.0|100
0|2020-05-01|339.0|0|339.0|0|0.0|0|0.0|100
0|2020-05-02|354.0|0|354.0|0|1.0|0|0.0|100
0|2020-05-03|358.0|0|358.0|0|2.0|0|0.0|100
0|2020-05-04|369.0|0|369.0|0|2.0|0|0.0|100
0|2020-05-05|404.0|0|404.0|0|3.0|0|0.0|100
0|2020-05-06|410.0|0|410.0|0|3.0|0|0.0|100
0|2020-05-07|423.0|0|423.0|0|5.0|0|0.0|100
0|2020-05-08|438.0|0|438.0|0|6.0|0|0.0|100
0|2020-05-09|454.0|0|454.0|0|6.0|0|0.0|100
0|2020-05-10|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-05-11|462.0|0|462.0|0|6.0|0|0.0|100
0|2020-05-12|475.0|0|475.0|0|6.0|0|0.0|100
0|2020-05-13|483.0|0|483.0|0|6.0|0|0.0|100
