|dates|Dallas_Iowa_UnitedStates.JHU_ConfirmedCases.data|Dallas_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Dallas_Iowa_UnitedStates.NYT_ConfirmedCases.data|Dallas_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Dallas_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Dallas_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Dallas_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Dallas_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-31|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-02|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-03|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-04|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-05|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-06|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-07|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-08|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-09|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-10|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-11|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-12|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-13|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-14|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-15|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-16|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-17|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-18|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-19|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-20|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-22|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-04-23|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-24|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-04-25|130.0|0|131.0|0|0.0|0|0.0|100
0|2020-04-26|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-04-27|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-04-28|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-04-29|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-04-30|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-05-01|408.0|0|408.0|0|0.0|0|0.0|100
0|2020-05-02|515.0|0|515.0|0|0.0|0|0.0|100
0|2020-05-03|537.0|0|537.0|0|0.0|0|0.0|100
0|2020-05-04|578.0|0|578.0|0|1.0|0|0.0|100
0|2020-05-05|613.0|0|613.0|0|3.0|0|0.0|100
0|2020-05-06|626.0|0|626.0|0|3.0|0|0.0|100
0|2020-05-07|644.0|0|644.0|0|4.0|0|0.0|100
0|2020-05-08|654.0|0|654.0|0|5.0|0|0.0|100
0|2020-05-09|660.0|0|660.0|0|5.0|0|0.0|100
0|2020-05-10|676.0|0|676.0|0|6.0|0|0.0|100
0|2020-05-11|701.0|0|701.0|0|6.0|0|0.0|100
0|2020-05-12|712.0|0|712.0|0|7.0|0|0.0|100
0|2020-05-13|741.0|0|741.0|0|8.0|0|0.0|100
