|dates|Cumberland_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Cumberland_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Cumberland_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Cumberland_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Cumberland_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Cumberland_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Cumberland_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Cumberland_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-28|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-29|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-30|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-03-31|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-01|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-04-02|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-03|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-04-04|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-04-05|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-04-06|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-07|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-08|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-04-09|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-04-10|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-04-11|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-12|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-04-13|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-04-14|124.0|0|124.0|0|4.0|0|0.0|100
0|2020-04-15|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-04-16|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-04-17|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-04-18|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-04-19|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-04-20|186.0|0|186.0|0|4.0|0|0.0|100
0|2020-04-21|194.0|0|194.0|0|6.0|0|0.0|100
0|2020-04-22|207.0|0|207.0|0|6.0|0|0.0|100
0|2020-04-23|229.0|0|229.0|0|7.0|0|0.0|100
0|2020-04-24|240.0|0|240.0|0|8.0|0|0.0|100
0|2020-04-25|250.0|0|250.0|0|8.0|0|0.0|100
0|2020-04-26|267.0|0|267.0|0|8.0|0|0.0|100
0|2020-04-27|282.0|0|282.0|0|9.0|0|0.0|100
0|2020-04-28|296.0|0|296.0|0|10.0|0|0.0|100
0|2020-04-29|324.0|0|324.0|0|15.0|0|0.0|100
0|2020-04-30|343.0|0|343.0|0|16.0|0|0.0|100
0|2020-05-01|349.0|0|349.0|0|17.0|0|0.0|100
0|2020-05-02|365.0|0|365.0|0|17.0|0|0.0|100
0|2020-05-03|373.0|0|373.0|0|18.0|0|0.0|100
0|2020-05-04|375.0|0|375.0|0|18.0|0|0.0|100
0|2020-05-05|382.0|0|382.0|0|25.0|0|0.0|100
0|2020-05-06|386.0|0|386.0|0|26.0|0|0.0|100
0|2020-05-07|403.0|0|403.0|0|31.0|0|0.0|100
0|2020-05-08|414.0|0|414.0|0|31.0|0|0.0|100
0|2020-05-09|425.0|0|425.0|0|33.0|0|0.0|100
0|2020-05-10|434.0|0|434.0|0|33.0|0|0.0|100
0|2020-05-11|451.0|0|451.0|0|33.0|0|0.0|100
0|2020-05-12|461.0|0|461.0|0|33.0|0|0.0|100
