|dates|Sheboygan_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Sheboygan_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Sheboygan_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Sheboygan_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Sheboygan_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Sheboygan_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Sheboygan_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Sheboygan_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-05-14|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-05-15|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-05-16|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-05-17|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-05-18|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-05-19|70.0|0|70.0|0|3.0|0|0.0|100
0|2020-05-20|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-05-21|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-05-22|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-05-23|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-05-24|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-05-25|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-05-26|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-05-27|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-05-28|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-05-29|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-05-30|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-05-31|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-06-01|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-06-02|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-06-03|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-06-04|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-06-05|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-06-06|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-06-07|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-06-08|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-06-09|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-06-10|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-06-11|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-06-12|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-06-13|147.0|0|147.0|0|4.0|0|0.0|100
0|2020-06-14|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-06-15|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-06-16|166.0|0|166.0|0|4.0|0|0.0|100
0|2020-06-17|171.0|0|171.0|0|4.0|0|0.0|100
0|2020-06-18|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-06-19|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-06-20|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-06-21|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-06-22|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-06-23|186.0|0|186.0|0|4.0|0|0.0|100
0|2020-06-24|187.0|0|187.0|0|4.0|0|0.0|100
0|2020-06-25|189.0|0|189.0|0|4.0|0|0.0|100
0|2020-06-26|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-06-27|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-06-28|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-06-29|201.0|0|201.0|0|4.0|0|0.0|100
0|2020-06-30|208.0|0|208.0|0|4.0|0|0.0|100
0|2020-07-01|208.0|0|208.0|0|4.0|0|0.0|100
0|2020-07-02|214.0|0|214.0|0|4.0|0|0.0|100
0|2020-07-03|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-07-04|224.0|0|224.0|0|4.0|0|0.0|100
0|2020-07-05|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-07-06|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-07-07|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-07-08|255.0|0|255.0|0|4.0|0|0.0|100
0|2020-07-09|265.0|0|265.0|0|4.0|0|0.0|100
0|2020-07-10|275.0|0|275.0|0|4.0|0|0.0|100
0|2020-07-11|283.0|0|283.0|0|4.0|0|0.0|100
0|2020-07-12|287.0|0|287.0|0|4.0|0|0.0|100
0|2020-07-13|293.0|0|293.0|0|4.0|0|0.0|100
0|2020-07-14|312.0|0|312.0|0|4.0|0|0.0|100
0|2020-07-15|326.0|0|326.0|0|4.0|0|0.0|100
0|2020-07-16|340.0|0|340.0|0|4.0|0|0.0|100
0|2020-07-17|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-07-18|374.0|0|374.0|0|4.0|0|0.0|100
0|2020-07-19|386.0|0|386.0|0|4.0|0|0.0|100
0|2020-07-20|398.0|0|398.0|0|4.0|0|0.0|100
0|2020-07-21|410.0|0|410.0|0|5.0|0|0.0|100
0|2020-07-22|419.0|0|419.0|0|5.0|0|0.0|100
0|2020-07-23|433.0|0|433.0|0|5.0|0|0.0|100
0|2020-07-24|446.0|0|446.0|0|5.0|0|0.0|100
0|2020-07-25|464.0|0|464.0|0|5.0|0|0.0|100
0|2020-07-26|473.0|0|473.0|0|5.0|0|0.0|100
0|2020-07-27|483.0|0|483.0|0|5.0|0|0.0|100
0|2020-07-28|505.0|0|505.0|0|5.0|0|0.0|100
0|2020-07-29|558.0|0|558.0|0|5.0|0|0.0|100
0|2020-07-30|573.0|0|573.0|0|5.0|0|0.0|100
0|2020-07-31|578.0|0|578.0|0|5.0|0|0.0|100
0|2020-08-01|586.0|0|586.0|0|5.0|0|0.0|100
0|2020-08-02|609.0|0|609.0|0|5.0|0|0.0|100
0|2020-08-03|622.0|0|622.0|0|5.0|0|0.0|100
0|2020-08-04|636.0|0|636.0|0|6.0|0|0.0|100
0|2020-08-05|682.0|0|682.0|0|8.0|0|0.0|100
0|2020-08-06|720.0|0|720.0|0|9.0|0|0.0|100
0|2020-08-07|733.0|0|733.0|0|9.0|0|0.0|100
0|2020-08-08|742.0|0|742.0|0|9.0|0|0.0|100
0|2020-08-09|746.0|0|746.0|0|9.0|0|0.0|100
0|2020-08-10|753.0|0|753.0|0|9.0|0|0.0|100
0|2020-08-11|776.0|0|776.0|0|8.0|0|0.0|100
0|2020-08-12|786.0|0|786.0|0|8.0|0|0.0|100
0|2020-08-13|804.0|0|804.0|0|8.0|0|0.0|100
0|2020-08-14|814.0|0|814.0|0|8.0|0|0.0|100
0|2020-08-15|835.0|0|835.0|0|8.0|0|0.0|100
0|2020-08-16|842.0|0|842.0|0|8.0|0|0.0|100
0|2020-08-17|850.0|0|850.0|0|8.0|0|0.0|100
0|2020-08-18|850.0|0|873.0|0|8.0|0|0.0|100
0|2020-08-19|893.0|0|893.0|0|8.0|0|0.0|100
0|2020-08-20|903.0|0|903.0|0|8.0|0|0.0|100
0|2020-08-21|917.0|0|917.0|0|8.0|0|0.0|100
0|2020-08-22|929.0|0|929.0|0|8.0|0|0.0|100
0|2020-08-23|933.0|0|933.0|0|8.0|0|0.0|100
0|2020-08-24|939.0|0|962.0|0|8.0|0|0.0|100
0|2020-08-25|962.0|0|972.0|0|8.0|0|0.0|100
0|2020-08-26|980.0|0|988.0|0|8.0|0|0.0|100
0|2020-08-27|1000.0|0|1005.0|0|8.0|0|0.0|100
0|2020-08-28|1014.0|0|1016.0|0|8.0|0|0.0|100
0|2020-08-29|1022.0|0|1022.0|0|8.0|0|0.0|100
0|2020-08-30|1032.0|0|1032.0|0|9.0|0|0.0|100
0|2020-08-31|1037.0|0|1071.0|0|9.0|0|0.0|100
0|2020-09-01|1069.0|0|1085.0|0|9.0|0|0.0|100
0|2020-09-02|1091.0|0|1091.0|0|9.0|0|0.0|100
0|2020-09-03|1103.0|0|1108.0|0|9.0|0|0.0|100
0|2020-09-04|1141.0|0|1187.0|0|9.0|0|0.0|100
0|2020-09-05|1153.0|0|1199.0|0|9.0|0|0.0|100
0|2020-09-06|1167.0|0|1214.0|0|9.0|0|0.0|100
0|2020-09-07|1170.0|0|1219.0|0|9.0|0|0.0|100
0|2020-09-08|1175.0|0|1224.0|0|9.0|0|0.0|100
0|2020-09-09|1192.0|0|1240.0|0|10.0|0|0.0|100
0|2020-09-10|1199.0|0|1246.0|0|10.0|0|0.0|100
0|2020-09-11|1210.0|0|1259.0|0|10.0|0|0.0|100
0|2020-09-12|1227.0|0|1276.0|0|11.0|0|0.0|100
0|2020-09-13|1233.0|0|1282.0|0|11.0|0|0.0|100
0|2020-09-14|1243.0|0|1292.0|0|11.0|0|0.0|100
0|2020-09-15|1277.0|0|1328.0|0|12.0|0|0.0|100
0|2020-09-16|1294.0|0|1345.0|0|13.0|0|0.0|100
0|2020-09-17|1317.0|0|1370.0|0|14.0|0|0.0|100
0|2020-09-18|1415.0|0|1468.0|0|14.0|0|0.0|100
0|2020-09-19|1486.0|0|1486.0|0|14.0|0|0.0|100
0|2020-09-20|1495.0|0|1495.0|0|14.0|0|0.0|100
0|2020-09-21|1454.0|0|1506.0|0|14.0|0|0.0|100
0|2020-09-22|1492.0|0|1544.0|0|15.0|0|0.0|100
0|2020-09-23|1501.0|0|1556.0|0|15.0|0|0.0|100
0|2020-09-24|1529.0|0|1588.0|0|15.0|0|0.0|100
0|2020-09-25|1549.0|0|1610.0|0|15.0|0|0.0|100
0|2020-09-26|1568.0|0|1633.0|0|16.0|0|0.0|100
0|2020-09-27|1578.0|0|1643.0|0|16.0|0|0.0|100
0|2020-09-28|1594.0|0|1686.0|0|16.0|0|0.0|100
0|2020-09-29|1710.0|0|1799.0|0|16.0|0|0.0|100
0|2020-09-30|1814.0|0|1881.0|0|18.0|0|0.0|100
0|2020-10-01|1970.0|0|2046.0|0|18.0|0|0.0|100
0|2020-10-02|2072.0|0|2171.0|0|18.0|0|0.0|100
0|2020-10-03|2155.0|0|2229.0|0|19.0|0|0.0|100
0|2020-10-04|2169.0|0|2246.0|0|19.0|0|0.0|100
0|2020-10-05|2180.0|0|2369.0|0|19.0|0|0.0|100
0|2020-10-06|2261.0|0|2434.0|0|19.0|0|0.0|100
0|2020-10-07|2321.0|0|2528.0|0|19.0|0|0.0|100
0|2020-10-08|2374.0|0|2559.0|0|20.0|0|0.0|100
0|2020-10-09|2465.0|0|2711.0|0|20.0|0|0.0|100
0|2020-10-10|2496.0|0|2711.0|0|20.0|0|0.0|100
0|2020-10-11|2535.0|0|2711.0|0|20.0|0|0.0|100
0|2020-10-12|2560.0|0|2896.0|0|20.0|0|0.0|100
0|2020-10-13|2597.0|0|2982.0|0|20.0|0|0.0|100
0|2020-10-14|2710.0|0|3118.0|0|20.0|0|0.0|100
0|2020-10-15|2828.0|0|3257.0|0|20.0|0|0.0|100
0|2020-10-16|2949.0|0|3464.0|0|20.0|0|0.0|100
0|2020-10-17|2949.0|0|3464.0|0|20.0|0|0.0|100
0|2020-10-18|2949.0|0|3464.0|0|20.0|0|0.0|100
0|2020-10-19|3616.0|0|3715.0|0|20.0|0|0.0|100
0|2020-10-20|3839.0|0|3942.0|0|20.0|0|0.0|100
0|2020-10-21|3995.0|0|4100.0|0|22.0|0|0.0|100
0|2020-10-22|4101.0|0|4208.0|0|22.0|0|0.0|100
0|2020-10-23|4202.0|0|4310.0|0|24.0|0|0.0|100
0|2020-10-24|4375.0|0|4491.0|0|24.0|0|0.0|100
0|2020-10-25|4377.0|0|4494.0|0|24.0|0|0.0|100
0|2020-10-26|4590.0|0|4706.0|0|24.0|0|0.0|100
0|2020-10-27|4697.0|0|4814.0|0|26.0|0|0.0|100
0|2020-10-28|4802.0|0|4928.0|0|26.0|0|0.0|100
0|2020-10-29|4929.0|0|5056.0|0|27.0|0|0.0|100
0|2020-10-30|5010.0|0|5138.0|0|29.0|0|0.0|100
0|2020-10-31|5158.0|0|5342.0|0|31.0|0|0.0|100
0|2020-11-01|5290.0|0|5474.0|0|31.0|0|0.0|100
0|2020-11-02|5361.0|0|5545.0|0|31.0|0|0.0|100
0|2020-11-03|5546.0|0|5741.0|0|33.0|0|0.0|100
0|2020-11-04|5680.0|0|5886.0|0|31.0|0|0.0|100
0|2020-11-05|5757.0|0|5969.0|0|32.0|0|0.0|100
0|2020-11-06|5891.0|0|6102.0|0|32.0|0|0.0|100
0|2020-11-07|5998.0|0|6213.0|0|32.0|0|0.0|100
0|2020-11-08|5999.0|0|6214.0|0|32.0|0|0.0|100
0|2020-11-09|6337.0|0|6337.0|0|32.0|0|0.0|100
0|2020-11-10|6572.0|0|6572.0|0|35.0|0|0.0|100
0|2020-11-11|6878.0|0|6878.0|0|43.0|0|0.0|100
0|2020-11-12|7108.0|0|7108.0|0|43.0|0|0.0|100
0|2020-11-13|7371.0|0|7371.0|0|43.0|0|0.0|100
0|2020-11-14|7410.0|0|7410.0|0|45.0|0|0.0|100
0|2020-11-15|7480.0|0|7480.0|0|45.0|0|0.0|100
0|2020-11-16|7483.0|0|7483.0|0|45.0|0|0.0|100
0|2020-11-17|7898.0|0|7898.0|0|50.0|0|0.0|100
0|2020-11-18|8105.0|0|8105.0|0|50.0|0|0.0|100
0|2020-11-19|8295.0|0|8295.0|0|50.0|0|0.0|100
0|2020-11-20|8447.0|0|8447.0|0|50.0|0|0.0|100
0|2020-11-21|8649.0|0|8649.0|0|50.0|0|0.0|100
0|2020-11-22|8657.0|0|8657.0|0|50.0|0|0.0|100
0|2020-11-23|8660.0|0|8660.0|0|50.0|0|0.0|100
0|2020-11-24|8950.0|0|8950.0|0|53.0|0|0.0|100
0|2020-11-25|9046.0|0|9046.0|0|54.0|0|0.0|100
0|2020-11-26|9133.0|0|9133.0|0|54.0|0|0.0|100
0|2020-11-27|9133.0|0|9133.0|0|55.0|0|0.0|100
0|2020-11-28|9294.0|0|9294.0|0|56.0|0|0.0|100
0|2020-11-29|9372.0|0|9372.0|0|56.0|0|0.0|100
0|2020-11-30|9440.0|0|9440.0|0|56.0|0|0.0|100
0|2020-12-01|9500.0|0|9500.0|0|63.0|0|0.0|100
0|2020-12-02|9573.0|0|9573.0|0|64.0|0|0.0|100
0|2020-12-03|9685.0|0|9685.0|0|64.0|0|0.0|100
0|2020-12-04|9814.0|0|9814.0|0|65.0|0|0.0|100
0|2020-12-05|9897.0|0|9897.0|0|68.0|0|0.0|100
0|2020-12-06|9960.0|0|9960.0|0|68.0|0|0.0|100
0|2020-12-07|9998.0|0|9998.0|0|68.0|0|0.0|100
0|2020-12-08|10173.0|0|10173.0|0|68.0|0|0.0|100
0|2020-12-09|10226.0|0|10226.0|0|74.0|0|0.0|100
0|2020-12-10|10309.0|0|10309.0|0|77.0|0|0.0|100
0|2020-12-11|10378.0|0|10378.0|0|80.0|0|0.0|100
0|2020-12-12|10580.0|0|10580.0|0|80.0|0|0.0|100
0|2020-12-13|10580.0|0|10580.0|0|81.0|0|0.0|100
0|2020-12-14|10754.0|0|10754.0|0|81.0|0|0.0|100
0|2020-12-15|10809.0|0|10809.0|0|84.0|0|0.0|100
0|2020-12-16|10883.0|0|10883.0|0|85.0|0|0.0|100
0|2020-12-17|10987.0|0|10987.0|0|85.0|0|0.0|100
0|2020-12-18|11120.0|0|11120.0|0|85.0|0|0.0|100
0|2020-12-19|11217.0|0|11217.0|0|86.0|0|0.0|100
0|2020-12-20|11301.0|0|11301.0|0|86.0|0|0.0|100
0|2020-12-21|11367.0|0|11367.0|0|86.0|0|0.0|100
0|2020-12-22|11392.0|0|11392.0|0|89.0|0|0.0|100
0|2020-12-23|11454.0|0|11454.0|0|93.0|0|0.0|100
0|2020-12-24|11508.0|0|11508.0|0|93.0|0|0.0|100
0|2020-12-25|11558.0|0|11558.0|0|93.0|0|0.0|100
0|2020-12-26|11594.0|0|11594.0|0|93.0|0|0.0|100
0|2020-12-27|11611.0|0|11611.0|0|93.0|0|0.0|100
0|2020-12-28|11677.0|0|11677.0|0|94.0|0|0.0|100
0|2020-12-29|11696.0|0|11696.0|0|96.0|0|0.0|100
0|2020-12-30|11779.0|0|11779.0|0|96.0|0|0.0|100
0|2020-12-31|11827.0|0|11827.0|0|96.0|0|0.0|100
0|2021-01-01|11853.0|0|11853.0|0|97.0|0|0.0|100
0|2021-01-02|11928.0|0|11928.0|0|97.0|0|0.0|100
0|2021-01-03|11940.0|0|11940.0|0|97.0|0|0.0|100
0|2021-01-04|12000.0|0|12000.0|0|97.0|0|0.0|100
0|2021-01-05|12043.0|0|12043.0|0|97.0|0|0.0|100
0|2021-01-06|12139.0|0|12139.0|0|99.0|0|0.0|100
0|2021-01-07|12196.0|0|12196.0|0|99.0|0|0.0|100
0|2021-01-08|12344.0|0|12344.0|0|99.0|0|0.0|100
0|2021-01-09|12359.0|0|12359.0|0|99.0|0|0.0|100
0|2021-01-10|12391.0|0|12391.0|0|99.0|0|0.0|100
0|2021-01-11|12461.0|0|12461.0|0|99.0|0|0.0|100
0|2021-01-12|12493.0|0|12493.0|0|100.0|0|0.0|100
0|2021-01-13|12553.0|0|12553.0|0|102.0|0|0.0|100
0|2021-01-14|12604.0|0|12604.0|0|110.0|0|0.0|100
0|2021-01-15|12663.0|0|12663.0|0|112.0|0|0.0|100
0|2021-01-16|12722.0|0|12722.0|0|113.0|0|0.0|100
0|2021-01-17|12753.0|0|12753.0|0|113.0|0|0.0|100
0|2021-01-18|12777.0|0|12777.0|0|113.0|0|0.0|100
0|2021-01-19|12798.0|0|12798.0|0|114.0|0|0.0|100
0|2021-01-20|12850.0|0|12850.0|0|114.0|0|0.0|100
0|2021-01-21|12868.0|0|12868.0|0|117.0|0|0.0|100
0|2021-01-22|12914.0|0|12914.0|0|117.0|0|0.0|100
0|2021-01-23|12942.0|0|12942.0|0|117.0|0|0.0|100
0|2021-01-24|12953.0|0|12953.0|0|117.0|0|0.0|100
0|2021-01-25|12988.0|0|12988.0|0|118.0|0|0.0|100
0|2021-01-26|13003.0|0|13003.0|0|119.0|0|0.0|100
0|2021-01-27|13037.0|0|13037.0|0|119.0|0|0.0|100
0|2021-01-28|13067.0|0|13067.0|0|120.0|0|0.0|100
0|2021-01-29|13095.0|0|13095.0|0|121.0|0|0.0|100
0|2021-01-30|13111.0|0|13111.0|0|121.0|0|0.0|100
