|dates|Banner_Nebraska_UnitedStates.AverageDailyTemperature.data|Banner_Nebraska_UnitedStates.AverageDailyTemperature.missing|Banner_Nebraska_UnitedStates.AverageDewPoint.data|Banner_Nebraska_UnitedStates.AverageDewPoint.missing|Banner_Nebraska_UnitedStates.AverageRelativeHumidity.data|Banner_Nebraska_UnitedStates.AverageRelativeHumidity.missing|Banner_Nebraska_UnitedStates.AverageSurfaceAirPressure.data|Banner_Nebraska_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|36.09375|0|24.364583333333332|0|62.838541666666664|0|24.61291666666664|0
0|2020-01-02|33.96875|0|21.921875|0|61.901041666666664|0|24.776249999999976|0
0|2020-01-03|33.078125|0|21.6875|0|63.442708333333336|0|25.04546874999997|0
0|2020-01-04|40.505208333333336|0|22.177083333333332|0|51.75|0|25.080624999999987|0
0|2020-01-05|31.666666666666668|0|13.84375|0|49.5|0|25.197083333333342|0
0|2020-01-06|30.8125|0|13.666666666666666|0|50.375|0|25.141041666666705|0
0|2020-01-07|38.760416666666664|0|18.9375|0|46.9375|0|25.110937499999995|0
0|2020-01-08|35.729166666666664|0|18.84375|0|54.59375|0|24.78791666666668|0
0|2020-01-09|34.135416666666664|0|14.635416666666666|0|47.041666666666664|0|24.829583333333318|0
0|2020-01-10|16.005208333333332|0|13.1875|0|88.68229166666667|0|25.054739583333316|0
0|2020-01-11|22.96875|0|12.239583333333334|0|65.95833333333333|0|24.88249999999996|0
0|2020-01-12|28.302083333333332|0|12.895833333333334|0|55.96875|0|24.87510416666666|0
0|2020-01-13|26.197916666666668|0|10.864583333333334|0|56.6875|0|24.895937499999988|0
0|2020-01-14|32.125|0|12.09375|0|48.416666666666664|0|24.88927083333329|0
0|2020-01-15|28.625|0|8.53125|0|46.489583333333336|0|25.163958333333355|0
0|2020-01-16|27.979166666666668|0|9.291666666666666|0|52.0625|0|25.176666666666662|0
0|2020-01-17|29.052083333333332|0|24.3125|0|83.76041666666667|0|24.863854166666666|0
0|2020-01-18|28.40625|0|10.479166666666666|0|50.46875|0|25.23552083333335|0
0|2020-01-19|27.78125|0|13.614583333333334|0|59.53125|0|25.357916666666668|0
0|2020-01-20|29.854166666666668|0|11.833333333333334|0|53.739583333333336|0|25.290416666666648|0
0|2020-01-21|37.114583333333336|0|20.833333333333332|0|54.270833333333336|0|24.966562500000013|0
0|2020-01-22|38.75|0|24.09375|0|57.90625|0|24.91406250000004|0
0|2020-01-23|30.25|0|14.489583333333334|0|55.958333333333336|0|25.09239583333329|0
0|2020-01-24|36.78125|0|22.541666666666668|0|59.09375|0|25.008125000000003|0
0|2020-01-25|38.739583333333336|0|23.5|0|57.510416666666664|0|25.011354166666678|0
0|2020-01-26|39.635416666666664|0|23.177083333333332|0|54.260416666666664|0|25.030729166666685|0
0|2020-01-27|34.463541666666664|0|26.546875|0|73.86458333333333|0|24.99385416666669|0
0|2020-01-28|32.989583333333336|0|20.197916666666668|0|63.510416666666664|0|25.06197916666665|0
0|2020-01-29|30.885416666666668|0|27.520833333333332|0|88.09375|0|25.05729166666666|0
0|2020-01-30|28.989583333333332|0|22.395833333333332|0|77.84375|0|25.02104166666666|0
0|2020-01-31|34.177083333333336|0|16.4375|0|51.25|0|25.0923958333333|0
0|2020-02-01|47.614583333333336|0|18.489583333333332|0|34.90625|0|25.06447916666666|0
0|2020-02-02|50.59375|0|11.739583333333334|0|28.791666666666668|0|24.850520833333345|0
0|2020-02-03|21.020833333333332|0|13.942708333333334|0|75.53645833333333|0|24.86505208333331|0
0|2020-02-04|11.520833333333334|0|7.0|0|82.30208333333333|0|25.068333333333314|0
0|2020-02-05|13.46875|0|5.052083333333333|0|70.47916666666667|0|24.86510416666665|0
0|2020-02-06|27.848958333333332|0|19.578125|0|71.30729166666667|0|24.697760416666696|0
0|2020-02-07|28.104166666666668|0|17.84375|0|66.98958333333333|0|24.88770833333336|0
0|2020-02-08|37.427083333333336|0|24.458333333333332|0|64.79166666666667|0|24.836354166666663|0
0|2020-02-09|25.791666666666668|0|18.572916666666668|0|74.83854166666667|0|25.044375|0
0|2020-02-10|25.53125|0|14.239583333333334|0|63.71875|0|25.098229166666638|0
0|2020-02-11|23.09375|0|9.072916666666666|0|59.864583333333336|0|25.03031249999998|0
0|2020-02-12|26.770833333333332|0|14.973958333333334|0|63.041666666666664|0|24.97416666666665|0
