|dates|Wilson_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Wilson_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Wilson_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Wilson_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Wilson_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Wilson_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Wilson_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Wilson_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-31|13.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-03|21.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-04|28.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-05|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-04-06|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-07|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-04-08|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-04-09|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-10|47.0|0|44.0|0|3.0|0|0.0|100
0|2020-04-11|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-04-12|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-04-13|70.0|0|70.0|0|3.0|0|0.0|100
0|2020-04-14|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-04-15|79.0|0|75.0|0|3.0|0|0.0|100
0|2020-04-16|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-17|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-04-18|109.0|0|103.0|0|4.0|0|0.0|100
0|2020-04-19|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-04-20|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-04-21|118.0|0|118.0|0|6.0|0|0.0|100
0|2020-04-22|127.0|0|121.0|0|6.0|0|0.0|100
0|2020-04-23|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-24|146.0|0|136.0|0|6.0|0|0.0|100
0|2020-04-25|148.0|0|148.0|0|6.0|0|0.0|100
0|2020-04-26|151.0|0|148.0|0|6.0|0|0.0|100
0|2020-04-27|151.0|0|150.0|0|6.0|0|0.0|100
0|2020-04-28|155.0|0|152.0|0|6.0|0|0.0|100
0|2020-04-29|159.0|0|152.0|0|6.0|0|0.0|100
0|2020-04-30|165.0|0|157.0|0|7.0|0|0.0|100
0|2020-05-01|165.0|0|162.0|0|7.0|0|0.0|100
0|2020-05-02|173.0|0|173.0|0|7.0|0|0.0|100
0|2020-05-03|175.0|0|175.0|0|7.0|0|0.0|100
0|2020-05-04|180.0|0|180.0|0|7.0|0|0.0|100
0|2020-05-05|182.0|0|182.0|0|7.0|0|0.0|100
0|2020-05-06|192.0|0|184.0|0|8.0|0|0.0|100
0|2020-05-07|192.0|0|192.0|0|8.0|0|0.0|100
0|2020-05-08|199.0|0|199.0|0|8.0|0|0.0|100
0|2020-05-09|203.0|0|203.0|0|8.0|0|0.0|100
0|2020-05-10|212.0|0|212.0|0|8.0|0|0.0|100
0|2020-05-11|216.0|0|214.0|0|8.0|0|0.0|100
0|2020-05-12|216.0|0|216.0|0|9.0|0|0.0|100
