|dates|Haywood_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Haywood_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Haywood_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Haywood_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Haywood_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Haywood_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Haywood_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Haywood_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-15|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-16|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-17|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-18|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-19|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-20|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-21|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-22|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-23|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-24|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-25|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-26|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-27|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-05-28|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-05-29|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-05-30|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-05-31|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-01|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-02|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-06-03|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-06-04|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-06-05|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-06-06|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-06-07|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-06-08|36.0|0|34.0|0|2.0|0|0.0|100
0|2020-06-09|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-06-10|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-06-11|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-06-12|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-06-13|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-06-14|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-06-15|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-06-16|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-06-17|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-06-18|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-06-19|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-06-20|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-06-21|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-06-22|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-06-23|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-06-24|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-06-25|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-06-26|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-06-27|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-06-28|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-06-29|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-06-30|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-07-01|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-07-02|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-07-03|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-07-04|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-07-05|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-07-06|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-07-07|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-07-08|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-07-09|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-07-10|113.0|0|113.0|0|2.0|0|0.0|100
0|2020-07-11|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-07-12|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-07-13|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-07-14|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-07-15|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-07-16|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-07-17|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-07-18|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-07-19|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-07-20|192.0|0|192.0|0|4.0|0|0.0|100
0|2020-07-21|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-07-22|206.0|0|206.0|0|4.0|0|0.0|100
0|2020-07-23|224.0|0|224.0|0|4.0|0|0.0|100
0|2020-07-24|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-07-25|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-07-26|260.0|0|260.0|0|4.0|0|0.0|100
0|2020-07-27|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-07-28|319.0|0|319.0|0|4.0|0|0.0|100
0|2020-07-29|319.0|0|319.0|0|5.0|0|0.0|100
0|2020-07-30|342.0|0|342.0|0|5.0|0|0.0|100
0|2020-07-31|363.0|0|363.0|0|5.0|0|0.0|100
0|2020-08-01|366.0|0|366.0|0|5.0|0|0.0|100
0|2020-08-02|369.0|0|369.0|0|5.0|0|0.0|100
0|2020-08-03|374.0|0|374.0|0|5.0|0|0.0|100
0|2020-08-04|402.0|0|402.0|0|5.0|0|0.0|100
0|2020-08-05|414.0|0|414.0|0|5.0|0|0.0|100
0|2020-08-06|435.0|0|435.0|0|6.0|0|0.0|100
0|2020-08-07|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-08-08|463.0|0|463.0|0|6.0|0|0.0|100
0|2020-08-09|500.0|0|500.0|0|6.0|0|0.0|100
0|2020-08-10|510.0|0|510.0|0|6.0|0|0.0|100
0|2020-08-11|510.0|0|510.0|0|7.0|0|0.0|100
0|2020-08-12|522.0|0|522.0|0|7.0|0|0.0|100
0|2020-08-13|547.0|0|547.0|0|7.0|0|0.0|100
0|2020-08-14|581.0|0|581.0|0|7.0|0|0.0|100
0|2020-08-15|594.0|0|594.0|0|7.0|0|0.0|100
0|2020-08-16|608.0|0|608.0|0|7.0|0|0.0|100
0|2020-08-17|619.0|0|619.0|0|7.0|0|0.0|100
0|2020-08-18|625.0|0|625.0|0|8.0|0|0.0|100
0|2020-08-19|648.0|0|648.0|0|9.0|0|0.0|100
0|2020-08-20|655.0|0|655.0|0|9.0|0|0.0|100
0|2020-08-21|663.0|0|663.0|0|10.0|0|0.0|100
0|2020-08-22|686.0|0|686.0|0|10.0|0|0.0|100
0|2020-08-23|699.0|0|699.0|0|10.0|0|0.0|100
0|2020-08-24|702.0|0|702.0|0|10.0|0|0.0|100
0|2020-08-25|705.0|0|705.0|0|10.0|0|0.0|100
0|2020-08-26|713.0|0|713.0|0|10.0|0|0.0|100
0|2020-08-27|718.0|0|718.0|0|10.0|0|0.0|100
0|2020-08-28|728.0|0|728.0|0|11.0|0|0.0|100
0|2020-08-29|737.0|0|737.0|0|11.0|0|0.0|100
0|2020-08-30|740.0|0|740.0|0|11.0|0|0.0|100
0|2020-08-31|744.0|0|744.0|0|11.0|0|0.0|100
0|2020-09-01|747.0|0|747.0|0|11.0|0|0.0|100
0|2020-09-02|752.0|0|752.0|0|11.0|0|0.0|100
0|2020-09-03|779.0|0|779.0|0|11.0|0|0.0|100
0|2020-09-04|779.0|0|787.0|0|11.0|0|0.0|100
0|2020-09-05|798.0|0|798.0|0|12.0|0|0.0|100
0|2020-09-06|806.0|0|806.0|0|12.0|0|0.0|100
0|2020-09-07|810.0|0|810.0|0|12.0|0|0.0|100
0|2020-09-08|810.0|0|817.0|0|12.0|0|0.0|100
0|2020-09-09|824.0|0|824.0|0|13.0|0|0.0|100
0|2020-09-10|834.0|0|834.0|0|13.0|0|0.0|100
0|2020-09-11|845.0|0|845.0|0|13.0|0|0.0|100
0|2020-09-12|845.0|0|847.0|0|15.0|0|0.0|100
0|2020-09-13|848.0|0|848.0|0|15.0|0|0.0|100
0|2020-09-14|848.0|0|863.0|0|15.0|0|0.0|100
0|2020-09-15|866.0|0|866.0|0|15.0|0|0.0|100
0|2020-09-16|875.0|0|875.0|0|16.0|0|0.0|100
0|2020-09-17|880.0|0|880.0|0|16.0|0|0.0|100
0|2020-09-18|896.0|0|896.0|0|16.0|0|0.0|100
0|2020-09-19|900.0|0|900.0|0|16.0|0|0.0|100
0|2020-09-20|900.0|0|918.0|0|16.0|0|0.0|100
0|2020-09-21|921.0|0|921.0|0|16.0|0|0.0|100
0|2020-09-22|924.0|0|924.0|0|16.0|0|0.0|100
0|2020-09-23|933.0|0|933.0|0|16.0|0|0.0|100
0|2020-09-24|954.0|0|954.0|0|18.0|0|0.0|100
0|2020-09-25|968.0|0|968.0|0|19.0|0|0.0|100
0|2020-09-26|969.0|0|969.0|0|21.0|0|0.0|100
0|2020-09-27|992.0|0|992.0|0|21.0|0|0.0|100
0|2020-09-28|992.0|0|992.0|0|21.0|0|0.0|100
0|2020-09-29|998.0|0|998.0|0|21.0|0|0.0|100
0|2020-09-30|1006.0|0|1006.0|0|23.0|0|0.0|100
0|2020-10-01|1020.0|0|1020.0|0|23.0|0|0.0|100
0|2020-10-02|1028.0|0|1028.0|0|23.0|0|0.0|100
0|2020-10-03|1052.0|0|1052.0|0|23.0|0|0.0|100
0|2020-10-04|1058.0|0|1058.0|0|23.0|0|0.0|100
0|2020-10-05|1092.0|0|1092.0|0|23.0|0|0.0|100
0|2020-10-06|1096.0|0|1096.0|0|23.0|0|0.0|100
0|2020-10-07|1114.0|0|1114.0|0|24.0|0|0.0|100
0|2020-10-08|1119.0|0|1119.0|0|24.0|0|0.0|100
0|2020-10-09|1123.0|0|1123.0|0|24.0|0|0.0|100
0|2020-10-10|1132.0|0|1132.0|0|25.0|0|0.0|100
0|2020-10-11|1140.0|0|1140.0|0|25.0|0|0.0|100
0|2020-10-12|1147.0|0|1147.0|0|25.0|0|0.0|100
0|2020-10-13|1150.0|0|1150.0|0|25.0|0|0.0|100
0|2020-10-14|1159.0|0|1159.0|0|25.0|0|0.0|100
0|2020-10-15|1169.0|0|1169.0|0|25.0|0|0.0|100
0|2020-10-16|1173.0|0|1173.0|0|25.0|0|0.0|100
0|2020-10-17|1179.0|0|1179.0|0|25.0|0|0.0|100
0|2020-10-18|1183.0|0|1183.0|0|25.0|0|0.0|100
0|2020-10-19|1190.0|0|1190.0|0|25.0|0|0.0|100
0|2020-10-20|1195.0|0|1195.0|0|26.0|0|0.0|100
0|2020-10-21|1200.0|0|1200.0|0|26.0|0|0.0|100
0|2020-10-22|1200.0|0|1210.0|0|26.0|0|0.0|100
0|2020-10-23|1200.0|0|1253.0|0|26.0|0|0.0|100
0|2020-10-24|1200.0|0|1272.0|0|26.0|0|0.0|100
0|2020-10-25|1200.0|0|1295.0|0|26.0|0|0.0|100
0|2020-10-26|1297.0|0|1297.0|0|28.0|0|0.0|100
0|2020-10-27|1305.0|0|1305.0|0|28.0|0|0.0|100
0|2020-10-28|1305.0|0|1317.0|0|28.0|0|0.0|100
0|2020-10-29|1305.0|0|1320.0|0|28.0|0|0.0|100
0|2020-10-30|1305.0|0|1334.0|0|28.0|0|0.0|100
0|2020-10-31|1305.0|0|1338.0|0|28.0|0|0.0|100
0|2020-11-01|1305.0|0|1339.0|0|28.0|0|0.0|100
0|2020-11-02|1352.0|0|1352.0|0|28.0|0|0.0|100
0|2020-11-03|1353.0|0|1353.0|0|28.0|0|0.0|100
0|2020-11-04|1371.0|0|1371.0|0|28.0|0|0.0|100
0|2020-11-05|1378.0|0|1378.0|0|28.0|0|0.0|100
0|2020-11-06|1378.0|0|1378.0|0|28.0|0|0.0|100
0|2020-11-07|1392.0|0|1392.0|0|28.0|0|0.0|100
0|2020-11-08|1405.0|0|1405.0|0|28.0|0|0.0|100
0|2020-11-09|1421.0|0|1421.0|0|28.0|0|0.0|100
0|2020-11-10|1421.0|0|1425.0|0|28.0|0|0.0|100
0|2020-11-11|1421.0|0|1434.0|0|28.0|0|0.0|100
0|2020-11-12|1421.0|0|1445.0|0|28.0|0|0.0|100
0|2020-11-13|1421.0|0|1460.0|0|28.0|0|0.0|100
0|2020-11-14|1474.0|0|1474.0|0|28.0|0|0.0|100
0|2020-11-15|1474.0|0|1486.0|0|28.0|0|0.0|100
0|2020-11-16|1474.0|0|1511.0|0|28.0|0|0.0|100
0|2020-11-17|1474.0|0|1506.0|0|28.0|0|0.0|100
0|2020-11-18|1474.0|0|1527.0|0|28.0|0|0.0|100
0|2020-11-19|1474.0|0|1534.0|0|28.0|0|0.0|100
0|2020-11-20|1553.0|0|1553.0|0|29.0|0|0.0|100
0|2020-11-21|1576.0|0|1576.0|0|29.0|0|0.0|100
0|2020-11-22|1576.0|0|1591.0|0|29.0|0|0.0|100
0|2020-11-23|1576.0|0|1596.0|0|29.0|0|0.0|100
0|2020-11-24|1576.0|0|1595.0|0|29.0|0|0.0|100
0|2020-11-25|1600.0|0|1600.0|0|30.0|0|0.0|100
0|2020-11-26|1600.0|0|1602.0|0|30.0|0|0.0|100
0|2020-11-27|1602.0|0|1608.0|0|30.0|0|0.0|100
0|2020-11-28|1602.0|0|1629.0|0|30.0|0|0.0|100
0|2020-11-29|1633.0|0|1633.0|0|30.0|0|0.0|100
0|2020-11-30|1633.0|0|1658.0|0|30.0|0|0.0|100
0|2020-12-01|1633.0|0|1665.0|0|30.0|0|0.0|100
0|2020-12-02|1685.0|0|1685.0|0|30.0|0|0.0|100
0|2020-12-03|1685.0|0|1688.0|0|30.0|0|0.0|100
0|2020-12-04|1685.0|0|1695.0|0|30.0|0|0.0|100
0|2020-12-05|1704.0|0|1704.0|0|30.0|0|0.0|100
0|2020-12-06|1717.0|0|1717.0|0|30.0|0|0.0|100
0|2020-12-07|1717.0|0|1737.0|0|30.0|0|0.0|100
0|2020-12-08|1717.0|0|1758.0|0|30.0|0|0.0|100
0|2020-12-09|1717.0|0|1789.0|0|30.0|0|0.0|100
0|2020-12-10|1797.0|0|1797.0|0|30.0|0|0.0|100
0|2020-12-11|1822.0|0|1822.0|0|30.0|0|0.0|100
0|2020-12-12|1845.0|0|1845.0|0|30.0|0|0.0|100
0|2020-12-13|1845.0|0|1867.0|0|30.0|0|0.0|100
0|2020-12-14|1904.0|0|1904.0|0|31.0|0|0.0|100
0|2020-12-15|1917.0|0|1917.0|0|31.0|0|0.0|100
0|2020-12-16|1951.0|0|1951.0|0|31.0|0|0.0|100
0|2020-12-17|1970.0|0|1970.0|0|33.0|0|0.0|100
0|2020-12-18|2000.0|0|2000.0|0|34.0|0|0.0|100
0|2020-12-19|2000.0|0|2008.0|0|34.0|0|0.0|100
0|2020-12-20|2000.0|0|2031.0|0|34.0|0|0.0|100
0|2020-12-21|2053.0|0|2053.0|0|34.0|0|0.0|100
0|2020-12-22|2057.0|0|2057.0|0|34.0|0|0.0|100
0|2020-12-23|2075.0|0|2075.0|0|35.0|0|0.0|100
0|2020-12-24|2093.0|0|2093.0|0|35.0|0|0.0|100
0|2020-12-25|2093.0|0|2112.0|0|35.0|0|0.0|100
0|2020-12-26|2122.0|0|2122.0|0|35.0|0|0.0|100
0|2020-12-27|2125.0|0|2125.0|0|35.0|0|0.0|100
0|2020-12-28|2125.0|0|2131.0|0|35.0|0|0.0|100
0|2020-12-29|2145.0|0|2145.0|0|36.0|0|0.0|100
0|2020-12-30|2156.0|0|2156.0|0|36.0|0|0.0|100
0|2020-12-31|2156.0|0|2169.0|0|36.0|0|0.0|100
0|2021-01-01|2169.0|0|2169.0|0|36.0|0|0.0|100
0|2021-01-02|2225.0|0|2225.0|0|36.0|0|0.0|100
0|2021-01-03|2225.0|0|2230.0|0|36.0|0|0.0|100
0|2021-01-04|2241.0|0|2241.0|0|36.0|0|0.0|100
0|2021-01-05|2241.0|0|2250.0|0|36.0|0|0.0|100
0|2021-01-06|2260.0|0|2260.0|0|38.0|0|0.0|100
0|2021-01-07|2260.0|0|2282.0|0|39.0|0|0.0|100
0|2021-01-08|2294.0|0|2294.0|0|38.0|0|0.0|100
0|2021-01-09|2294.0|0|2302.0|0|38.0|0|0.0|100
0|2021-01-10|2327.0|0|2327.0|0|41.0|0|0.0|100
0|2021-01-11|2327.0|0|2331.0|0|41.0|0|0.0|100
0|2021-01-12|2327.0|0|2335.0|0|41.0|0|0.0|100
0|2021-01-13|2344.0|0|2344.0|0|44.0|0|0.0|100
0|2021-01-14|2344.0|0|2346.0|0|44.0|0|0.0|100
0|2021-01-15|2344.0|0|2372.0|0|45.0|0|0.0|100
0|2021-01-16|2344.0|0|2385.0|0|45.0|0|0.0|100
0|2021-01-17|2344.0|0|2397.0|0|45.0|0|0.0|100
0|2021-01-18|2398.0|0|2398.0|0|45.0|0|0.0|100
0|2021-01-19|2406.0|0|2406.0|0|45.0|0|0.0|100
0|2021-01-20|2410.0|0|2410.0|0|45.0|0|0.0|100
0|2021-01-21|2410.0|0|2417.0|0|45.0|0|0.0|100
0|2021-01-22|2410.0|0|2437.0|0|45.0|0|0.0|100
0|2021-01-23|2450.0|0|2450.0|0|45.0|0|0.0|100
0|2021-01-24|2450.0|0|2455.0|0|45.0|0|0.0|100
0|2021-01-25|2450.0|0|2456.0|0|45.0|0|0.0|100
0|2021-01-26|2450.0|0|2456.0|0|45.0|0|0.0|100
0|2021-01-27|2460.0|0|2460.0|0|55.0|0|0.0|100
0|2021-01-28|2460.0|0|2463.0|0|55.0|0|0.0|100
0|2021-01-29|2502.0|0|2502.0|0|55.0|0|0.0|100
0|2021-01-30|2516.0|0|2516.0|0|55.0|0|0.0|100
0|2021-01-31|2516.0|0|2520.0|0|57.0|0|0.0|100
0|2021-02-01|2516.0|0|2520.0|0|57.0|0|0.0|100
0|2021-02-02|2527.0|0|2527.0|0|58.0|0|0.0|100
