|dates|Davis_Utah_UnitedStates.JHU_ConfirmedCases.data|Davis_Utah_UnitedStates.JHU_ConfirmedCases.missing|Davis_Utah_UnitedStates.NYT_ConfirmedCases.data|Davis_Utah_UnitedStates.NYT_ConfirmedCases.missing|Davis_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Davis_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Davis_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Davis_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-21|14.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-22|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-03-23|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-03-24|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-03-25|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-26|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-03-27|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-03-28|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-03-29|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-03-30|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-03-31|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-04-01|84.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-02|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-03|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-04-04|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-04-05|142.0|0|142.0|0|2.0|0|0.0|100
0|2020-04-06|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-04-07|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-04-08|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-04-09|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-04-10|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-04-11|193.0|0|193.0|0|2.0|0|0.0|100
0|2020-04-12|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-04-13|204.0|0|204.0|0|2.0|0|0.0|100
0|2020-04-14|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-04-15|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-04-16|220.0|0|220.0|0|2.0|0|0.0|100
0|2020-04-17|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-04-18|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-04-19|236.0|0|236.0|0|2.0|0|0.0|100
0|2020-04-20|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-04-21|243.0|0|243.0|0|2.0|0|0.0|100
0|2020-04-22|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-04-23|254.0|0|254.0|0|2.0|0|0.0|100
0|2020-04-24|256.0|0|256.0|0|2.0|0|0.0|100
0|2020-04-25|268.0|0|268.0|0|2.0|0|0.0|100
0|2020-04-26|275.0|0|275.0|0|2.0|0|0.0|100
0|2020-04-27|276.0|0|276.0|0|2.0|0|0.0|100
0|2020-04-28|278.0|0|278.0|0|2.0|0|0.0|100
0|2020-04-29|283.0|0|283.0|0|2.0|0|0.0|100
0|2020-04-30|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-05-01|293.0|0|293.0|0|2.0|0|0.0|100
0|2020-05-02|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-05-03|300.0|0|300.0|0|2.0|0|0.0|100
0|2020-05-04|299.0|0|299.0|0|2.0|0|0.0|100
0|2020-05-05|302.0|0|302.0|0|2.0|0|0.0|100
0|2020-05-06|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-05-07|315.0|0|315.0|0|2.0|0|0.0|100
0|2020-05-08|321.0|0|321.0|0|2.0|0|0.0|100
0|2020-05-09|327.0|0|327.0|0|2.0|0|0.0|100
0|2020-05-10|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-05-11|338.0|0|338.0|0|2.0|0|0.0|100
0|2020-05-12|340.0|0|340.0|0|2.0|0|0.0|100
0|2020-05-13|344.0|0|344.0|0|2.0|0|0.0|100
0|2020-05-14|349.0|0|349.0|0|2.0|0|0.0|100
