|dates|Harding_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Harding_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Harding_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Harding_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Harding_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Harding_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Harding_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Harding_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-10-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-10-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-10-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-10-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-10-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-10-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-10-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-10-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-10-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-10-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-17|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-19|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-20|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-21|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-22|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-23|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-24|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-25|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-26|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-27|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-28|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-29|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-30|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-31|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-11-01|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-11-02|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-11-03|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-11-04|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-11-05|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-11-06|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-11-07|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-11-08|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-11-09|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-11-10|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-11-11|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-11-12|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-11-13|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-14|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-11-15|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-11-16|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-11-17|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-18|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-19|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-21|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-22|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-23|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-11-24|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-11-25|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-11-26|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-11-27|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-11-28|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-11-29|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-11-30|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-12-01|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-12-02|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-12-03|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-12-04|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-12-05|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-12-06|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-12-07|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-12-08|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-12-09|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-12-10|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-12-11|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-12-12|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-12-13|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-12-14|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-12-15|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-12-16|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-12-17|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-12-18|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-12-19|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-12-20|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-12-21|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-12-22|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-12-23|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-12-24|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-12-25|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-12-26|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-12-27|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-12-28|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-12-29|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-12-30|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-12-31|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-01|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-02|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-03|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-04|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-05|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-06|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-07|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-08|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-09|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-10|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-11|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-12|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-13|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-14|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-15|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-16|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-17|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-18|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-19|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-20|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-21|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-22|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-23|89.0|0|89.0|0|1.0|0|0.0|100
0|2021-01-24|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-25|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-26|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-27|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-28|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-29|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-30|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-01-31|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-02-01|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-02-02|90.0|0|90.0|0|1.0|0|0.0|100
0|2021-02-03|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-04|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-05|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-06|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-07|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-08|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-09|91.0|0|91.0|0|1.0|0|0.0|100
0|2021-02-10|91.0|0|91.0|0|1.0|0|0.0|100
