|dates|Walton_Georgia_UnitedStates.JHU_ConfirmedCases.data|Walton_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Walton_Georgia_UnitedStates.NYT_ConfirmedCases.data|Walton_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Walton_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Walton_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Walton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Walton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-30|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-31|6.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-01|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-02|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-04|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-05|19.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-06|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-07|24.0|0|25.0|0|2.0|0|0.0|100
0|2020-04-08|25.0|0|27.0|0|2.0|0|0.0|100
0|2020-04-09|27.0|0|32.0|0|2.0|0|0.0|100
0|2020-04-10|36.0|0|34.0|0|2.0|0|0.0|100
0|2020-04-11|36.0|0|38.0|0|2.0|0|0.0|100
0|2020-04-12|39.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-13|44.0|0|45.0|0|2.0|0|0.0|100
0|2020-04-14|52.0|0|52.0|0|3.0|0|0.0|100
0|2020-04-15|52.0|0|54.0|0|3.0|0|0.0|100
0|2020-04-16|55.0|0|56.0|0|3.0|0|0.0|100
0|2020-04-17|59.0|0|58.0|0|3.0|0|0.0|100
0|2020-04-18|58.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-19|60.0|0|61.0|0|3.0|0|0.0|100
0|2020-04-20|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-21|64.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-22|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-23|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-04-24|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-04-25|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-04-26|97.0|0|95.0|0|3.0|0|0.0|100
0|2020-04-27|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-04-28|110.0|0|113.0|0|3.0|0|0.0|100
0|2020-04-29|120.0|0|121.0|0|3.0|0|0.0|100
0|2020-04-30|126.0|0|126.0|0|4.0|0|0.0|100
0|2020-05-01|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-05-02|132.0|0|132.0|0|4.0|0|0.0|100
0|2020-05-03|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-05-04|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-05-05|139.0|0|138.0|0|5.0|0|0.0|100
0|2020-05-06|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-05-07|148.0|0|147.0|0|5.0|0|0.0|100
0|2020-05-08|148.0|0|148.0|0|6.0|0|0.0|100
0|2020-05-09|151.0|0|151.0|0|6.0|0|0.0|100
0|2020-05-10|152.0|0|152.0|0|6.0|0|0.0|100
0|2020-05-11|152.0|0|152.0|0|7.0|0|0.0|100
0|2020-05-12|152.0|0|152.0|0|7.0|0|0.0|100
0|2020-05-13|159.0|0|159.0|0|7.0|0|0.0|100
