|dates|Champaign_Illinois_UnitedStates.JHU_ConfirmedCases.data|Champaign_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Champaign_Illinois_UnitedStates.NYT_ConfirmedCases.data|Champaign_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Champaign_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Champaign_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Champaign_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Champaign_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|3.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-29|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-30|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-01|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-02|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-03|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-04|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-05|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-06|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-04-07|67.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-08|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-09|69.0|0|72.0|0|1.0|0|0.0|100
0|2020-04-10|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-11|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-12|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-13|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-04-14|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-04-15|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-04-16|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-04-17|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-18|93.0|0|93.0|0|4.0|0|0.0|100
0|2020-04-19|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-04-20|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-04-21|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-04-22|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-04-23|99.0|0|99.0|0|5.0|0|0.0|100
0|2020-04-24|102.0|0|102.0|0|5.0|0|0.0|100
0|2020-04-25|102.0|0|102.0|0|5.0|0|0.0|100
0|2020-04-26|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-04-27|107.0|0|107.0|0|6.0|0|0.0|100
0|2020-04-28|114.0|0|114.0|0|6.0|0|0.0|100
0|2020-04-29|120.0|0|120.0|0|6.0|0|0.0|100
0|2020-04-30|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-05-01|143.0|0|143.0|0|6.0|0|0.0|100
0|2020-05-02|156.0|0|156.0|0|6.0|0|0.0|100
0|2020-05-03|177.0|0|177.0|0|6.0|0|0.0|100
0|2020-05-04|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-05-05|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-05-06|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-05-07|229.0|0|229.0|0|6.0|0|0.0|100
0|2020-05-08|247.0|0|247.0|0|6.0|0|0.0|100
0|2020-05-09|256.0|0|256.0|0|6.0|0|0.0|100
0|2020-05-10|263.0|0|263.0|0|6.0|0|0.0|100
0|2020-05-11|279.0|0|279.0|0|6.0|0|0.0|100
0|2020-05-12|303.0|0|303.0|0|6.0|0|0.0|100
0|2020-05-13|318.0|0|318.0|0|6.0|0|0.0|100
