|dates|Radford_Virginia_UnitedStates.JHU_ConfirmedCases.data|Radford_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Radford_Virginia_UnitedStates.NYT_ConfirmedCases.data|Radford_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Radford_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Radford_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Radford_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Radford_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-27|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-29|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-30|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-09|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-10|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-11|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-12|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-14|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-20|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-22|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-23|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-24|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-26|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-02|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-03|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-04|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-05|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-06|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-07|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-08|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-09|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-10|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-11|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-12|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-13|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-14|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-15|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-16|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-17|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-18|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-19|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-20|75.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-21|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-22|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-23|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-24|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-25|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-08-26|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-08-27|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-08-28|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-08-29|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-08-30|384.0|0|384.0|0|0.0|0|0.0|100
0|2020-08-31|399.0|0|399.0|0|0.0|0|0.0|100
0|2020-09-01|467.0|0|467.0|0|0.0|0|0.0|100
0|2020-09-02|504.0|0|504.0|0|0.0|0|0.0|100
0|2020-09-03|527.0|0|527.0|0|0.0|0|0.0|100
0|2020-09-04|527.0|0|550.0|0|0.0|0|0.0|100
0|2020-09-05|564.0|0|564.0|0|0.0|0|0.0|100
0|2020-09-06|593.0|0|593.0|0|0.0|0|0.0|100
0|2020-09-07|600.0|0|600.0|0|0.0|0|0.0|100
0|2020-09-08|600.0|0|600.0|0|0.0|0|0.0|100
0|2020-09-09|607.0|0|607.0|0|0.0|0|0.0|100
0|2020-09-10|620.0|0|620.0|0|0.0|0|0.0|100
0|2020-09-11|632.0|0|632.0|0|0.0|0|0.0|100
0|2020-09-12|654.0|0|654.0|0|0.0|0|0.0|100
0|2020-09-13|661.0|0|661.0|0|0.0|0|0.0|100
0|2020-09-14|661.0|0|669.0|0|0.0|0|0.0|100
0|2020-09-15|685.0|0|685.0|0|0.0|0|0.0|100
0|2020-09-16|694.0|0|694.0|0|0.0|0|0.0|100
0|2020-09-17|695.0|0|695.0|0|0.0|0|0.0|100
0|2020-09-18|704.0|0|704.0|0|0.0|0|0.0|100
0|2020-09-19|710.0|0|710.0|0|1.0|0|0.0|100
0|2020-09-20|710.0|0|713.0|0|1.0|0|0.0|100
0|2020-09-21|716.0|0|716.0|0|1.0|0|0.0|100
0|2020-09-22|718.0|0|718.0|0|1.0|0|0.0|100
0|2020-09-23|725.0|0|725.0|0|1.0|0|0.0|100
0|2020-09-24|728.0|0|728.0|0|1.0|0|0.0|100
0|2020-09-25|734.0|0|734.0|0|1.0|0|0.0|100
0|2020-09-26|737.0|0|737.0|0|1.0|0|0.0|100
0|2020-09-27|740.0|0|740.0|0|1.0|0|0.0|100
0|2020-09-28|740.0|0|740.0|0|1.0|0|0.0|100
0|2020-09-29|745.0|0|745.0|0|1.0|0|0.0|100
0|2020-09-30|746.0|0|746.0|0|1.0|0|0.0|100
0|2020-10-01|746.0|0|746.0|0|1.0|0|0.0|100
0|2020-10-02|747.0|0|747.0|0|1.0|0|0.0|100
0|2020-10-03|748.0|0|748.0|0|1.0|0|0.0|100
0|2020-10-04|752.0|0|752.0|0|1.0|0|0.0|100
0|2020-10-05|754.0|0|754.0|0|1.0|0|0.0|100
0|2020-10-06|754.0|0|754.0|0|1.0|0|0.0|100
0|2020-10-07|756.0|0|756.0|0|1.0|0|0.0|100
0|2020-10-08|763.0|0|763.0|0|2.0|0|0.0|100
0|2020-10-09|766.0|0|766.0|0|2.0|0|0.0|100
0|2020-10-10|769.0|0|769.0|0|2.0|0|0.0|100
0|2020-10-11|771.0|0|771.0|0|2.0|0|0.0|100
0|2020-10-12|773.0|0|773.0|0|2.0|0|0.0|100
0|2020-10-13|780.0|0|780.0|0|2.0|0|0.0|100
0|2020-10-14|786.0|0|786.0|0|2.0|0|0.0|100
0|2020-10-15|790.0|0|790.0|0|1.0|0|0.0|100
0|2020-10-16|807.0|0|807.0|0|1.0|0|0.0|100
0|2020-10-17|823.0|0|823.0|0|1.0|0|0.0|100
0|2020-10-18|846.0|0|846.0|0|1.0|0|0.0|100
0|2020-10-19|862.0|0|862.0|0|1.0|0|0.0|100
0|2020-10-20|870.0|0|870.0|0|1.0|0|0.0|100
0|2020-10-21|886.0|0|886.0|0|1.0|0|0.0|100
0|2020-10-22|886.0|0|898.0|0|1.0|0|0.0|100
0|2020-10-23|886.0|0|907.0|0|1.0|0|0.0|100
0|2020-10-24|886.0|0|919.0|0|1.0|0|0.0|100
0|2020-10-25|886.0|0|923.0|0|1.0|0|0.0|100
0|2020-10-26|925.0|0|925.0|0|1.0|0|0.0|100
0|2020-10-27|929.0|0|929.0|0|1.0|0|0.0|100
0|2020-10-28|929.0|0|935.0|0|1.0|0|0.0|100
0|2020-10-29|929.0|0|939.0|0|1.0|0|0.0|100
0|2020-10-30|929.0|0|955.0|0|1.0|0|0.0|100
0|2020-10-31|929.0|0|962.0|0|1.0|0|0.0|100
0|2020-11-01|929.0|0|964.0|0|1.0|0|0.0|100
0|2020-11-02|967.0|0|967.0|0|1.0|0|0.0|100
0|2020-11-03|967.0|0|977.0|0|1.0|0|0.0|100
0|2020-11-04|980.0|0|980.0|0|1.0|0|0.0|100
0|2020-11-05|980.0|0|987.0|0|1.0|0|0.0|100
0|2020-11-06|980.0|0|995.0|0|1.0|0|0.0|100
0|2020-11-07|1005.0|0|1005.0|0|1.0|0|0.0|100
0|2020-11-08|1005.0|0|1007.0|0|1.0|0|0.0|100
0|2020-11-09|1011.0|0|1011.0|0|1.0|0|0.0|100
0|2020-11-10|1011.0|0|1016.0|0|1.0|0|0.0|100
0|2020-11-11|1020.0|0|1020.0|0|1.0|0|0.0|100
0|2020-11-12|1020.0|0|1024.0|0|1.0|0|0.0|100
0|2020-11-13|1020.0|0|1025.0|0|1.0|0|0.0|100
0|2020-11-14|1030.0|0|1030.0|0|2.0|0|0.0|100
0|2020-11-15|1030.0|0|1030.0|0|2.0|0|0.0|100
0|2020-11-16|1030.0|0|1037.0|0|2.0|0|0.0|100
0|2020-11-17|1030.0|0|1039.0|0|2.0|0|0.0|100
0|2020-11-18|1030.0|0|1053.0|0|2.0|0|0.0|100
0|2020-11-19|1030.0|0|1063.0|0|2.0|0|0.0|100
0|2020-11-20|1085.0|0|1085.0|0|2.0|0|0.0|100
0|2020-11-21|1085.0|0|1100.0|0|2.0|0|0.0|100
0|2020-11-22|1085.0|0|1102.0|0|2.0|0|0.0|100
0|2020-11-23|1085.0|0|1103.0|0|2.0|0|0.0|100
0|2020-11-24|1085.0|0|1112.0|0|2.0|0|0.0|100
0|2020-11-25|1118.0|0|1118.0|0|3.0|0|0.0|100
0|2020-11-26|1118.0|0|1134.0|0|3.0|0|0.0|100
0|2020-11-27|1118.0|0|1136.0|0|3.0|0|0.0|100
0|2020-11-28|1118.0|0|1150.0|0|3.0|0|0.0|100
0|2020-11-29|1152.0|0|1152.0|0|3.0|0|0.0|100
0|2020-11-30|1152.0|0|1160.0|0|3.0|0|0.0|100
0|2020-12-01|1152.0|0|1168.0|0|3.0|0|0.0|100
0|2020-12-02|1176.0|0|1176.0|0|3.0|0|0.0|100
0|2020-12-03|1193.0|0|1193.0|0|4.0|0|0.0|100
0|2020-12-04|1193.0|0|1211.0|0|4.0|0|0.0|100
0|2020-12-05|1225.0|0|1225.0|0|6.0|0|0.0|100
0|2020-12-06|1225.0|0|1233.0|0|6.0|0|0.0|100
0|2020-12-07|1225.0|0|1248.0|0|6.0|0|0.0|100
0|2020-12-08|1225.0|0|1266.0|0|6.0|0|0.0|100
0|2020-12-09|1225.0|0|1278.0|0|6.0|0|0.0|100
0|2020-12-10|1285.0|0|1285.0|0|7.0|0|0.0|100
0|2020-12-11|1299.0|0|1299.0|0|7.0|0|0.0|100
0|2020-12-12|1306.0|0|1306.0|0|7.0|0|0.0|100
0|2020-12-13|1317.0|0|1317.0|0|7.0|0|0.0|100
0|2020-12-14|1331.0|0|1331.0|0|7.0|0|0.0|100
0|2020-12-15|1343.0|0|1343.0|0|7.0|0|0.0|100
0|2020-12-16|1348.0|0|1348.0|0|7.0|0|0.0|100
0|2020-12-17|1364.0|0|1364.0|0|7.0|0|0.0|100
0|2020-12-18|1364.0|0|1368.0|0|7.0|0|0.0|100
0|2020-12-19|1364.0|0|1381.0|0|7.0|0|0.0|100
0|2020-12-20|1389.0|0|1389.0|0|7.0|0|0.0|100
0|2020-12-21|1400.0|0|1400.0|0|7.0|0|0.0|100
0|2020-12-22|1406.0|0|1406.0|0|7.0|0|0.0|100
0|2020-12-23|1426.0|0|1426.0|0|7.0|0|0.0|100
0|2020-12-24|1434.0|0|1434.0|0|7.0|0|0.0|100
0|2020-12-25|1445.0|0|1445.0|0|7.0|0|0.0|100
0|2020-12-26|1447.0|0|1447.0|0|7.0|0|0.0|100
0|2020-12-27|1452.0|0|1452.0|0|7.0|0|0.0|100
0|2020-12-28|1452.0|0|1460.0|0|7.0|0|0.0|100
0|2020-12-29|1452.0|0|1469.0|0|7.0|0|0.0|100
0|2020-12-30|1486.0|0|1486.0|0|7.0|0|0.0|100
0|2020-12-31|1486.0|0|1497.0|0|7.0|0|0.0|100
0|2021-01-01|1512.0|0|1512.0|0|7.0|0|0.0|100
0|2021-01-02|1515.0|0|1515.0|0|8.0|0|0.0|100
0|2021-01-03|1515.0|0|1538.0|0|8.0|0|0.0|100
0|2021-01-04|1545.0|0|1545.0|0|8.0|0|0.0|100
0|2021-01-05|1547.0|0|1547.0|0|8.0|0|0.0|100
0|2021-01-06|1559.0|0|1559.0|0|8.0|0|0.0|100
0|2021-01-07|1559.0|0|1576.0|0|8.0|0|0.0|100
0|2021-01-08|1597.0|0|1597.0|0|8.0|0|0.0|100
0|2021-01-09|1611.0|0|1611.0|0|8.0|0|0.0|100
0|2021-01-10|1611.0|0|1628.0|0|8.0|0|0.0|100
0|2021-01-11|1611.0|0|1639.0|0|8.0|0|0.0|100
0|2021-01-12|1648.0|0|1648.0|0|8.0|0|0.0|100
0|2021-01-13|1660.0|0|1660.0|0|8.0|0|0.0|100
0|2021-01-14|1660.0|0|1673.0|0|8.0|0|0.0|100
0|2021-01-15|1660.0|0|1691.0|0|8.0|0|0.0|100
0|2021-01-16|1699.0|0|1699.0|0|8.0|0|0.0|100
0|2021-01-17|1710.0|0|1710.0|0|8.0|0|0.0|100
0|2021-01-18|1722.0|0|1722.0|0|8.0|0|0.0|100
0|2021-01-19|1726.0|0|1726.0|0|9.0|0|0.0|100
0|2021-01-20|1730.0|0|1730.0|0|9.0|0|0.0|100
0|2021-01-21|1730.0|0|1739.0|0|9.0|0|0.0|100
0|2021-01-22|1730.0|0|1748.0|0|9.0|0|0.0|100
0|2021-01-23|1752.0|0|1752.0|0|9.0|0|0.0|100
0|2021-01-24|1752.0|0|1755.0|0|9.0|0|0.0|100
0|2021-01-25|1752.0|0|1767.0|0|9.0|0|0.0|100
0|2021-01-26|1771.0|0|1771.0|0|9.0|0|0.0|100
0|2021-01-27|1776.0|0|1776.0|0|9.0|0|0.0|100
0|2021-01-28|1776.0|0|1784.0|0|9.0|0|0.0|100
0|2021-01-29|1789.0|0|1789.0|0|9.0|0|0.0|100
0|2021-01-30|1793.0|0|1793.0|0|9.0|0|0.0|100
0|2021-01-31|1793.0|0|1796.0|0|9.0|0|0.0|100
0|2021-02-01|1800.0|0|1800.0|0|9.0|0|0.0|100
0|2021-02-02|1800.0|0|1802.0|0|9.0|0|0.0|100
0|2021-02-03|1808.0|0|1808.0|0|9.0|0|0.0|100
0|2021-02-04|1808.0|0|1811.0|0|9.0|0|0.0|100
0|2021-02-05|1816.0|0|1816.0|0|9.0|0|0.0|100
