|dates|Butte_California_UnitedStates.JHU_ConfirmedCases.data|Butte_California_UnitedStates.JHU_ConfirmedCases.missing|Butte_California_UnitedStates.NYT_ConfirmedCases.data|Butte_California_UnitedStates.NYT_ConfirmedCases.missing|Butte_California_UnitedStates.JHU_ConfirmedDeaths.data|Butte_California_UnitedStates.JHU_ConfirmedDeaths.missing|Butte_California_UnitedStates.JHU_ConfirmedRecoveries.data|Butte_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-17|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-18|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-19|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-20|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-05-22|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-23|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-24|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-25|34.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-26|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-27|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-28|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-29|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-05-30|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-05-31|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-01|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-06-02|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-06-03|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-06-04|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-05|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-06-06|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-06-07|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-06-08|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-09|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-10|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-06-11|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-06-12|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-06-13|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-06-14|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-06-15|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-16|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-06-17|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-06-18|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-06-19|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-06-20|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-06-21|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-06-22|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-06-23|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-06-24|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-06-25|133.0|0|133.0|0|2.0|0|0.0|100
0|2020-06-26|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-27|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-28|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-29|168.0|0|168.0|0|2.0|0|0.0|100
0|2020-06-30|168.0|0|175.0|0|2.0|0|0.0|100
0|2020-07-01|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-07-02|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-07-03|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-07-04|206.0|0|212.0|0|3.0|0|0.0|100
0|2020-07-05|206.0|0|224.0|0|3.0|0|0.0|100
0|2020-07-06|206.0|0|268.0|0|3.0|0|0.0|100
0|2020-07-07|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-07-08|295.0|0|295.0|0|4.0|0|0.0|100
0|2020-07-09|319.0|0|319.0|0|4.0|0|0.0|100
0|2020-07-10|338.0|0|338.0|0|4.0|0|0.0|100
0|2020-07-11|338.0|0|338.0|0|4.0|0|0.0|100
0|2020-07-12|338.0|0|338.0|0|4.0|0|0.0|100
0|2020-07-13|338.0|0|376.0|0|4.0|0|0.0|100
0|2020-07-14|416.0|0|416.0|0|4.0|0|0.0|100
0|2020-07-15|437.0|0|437.0|0|4.0|0|0.0|100
0|2020-07-16|487.0|0|487.0|0|4.0|0|0.0|100
0|2020-07-17|522.0|0|522.0|0|4.0|0|0.0|100
0|2020-07-18|522.0|0|522.0|0|4.0|0|0.0|100
0|2020-07-19|522.0|0|551.0|0|4.0|0|0.0|100
0|2020-07-20|640.0|0|640.0|0|5.0|0|0.0|100
0|2020-07-21|658.0|0|658.0|0|5.0|0|0.0|100
0|2020-07-22|683.0|0|683.0|0|5.0|0|0.0|100
0|2020-07-23|722.0|0|722.0|0|5.0|0|0.0|100
0|2020-07-24|758.0|0|758.0|0|5.0|0|0.0|100
0|2020-07-25|758.0|0|758.0|0|5.0|0|0.0|100
0|2020-07-26|758.0|0|810.0|0|5.0|0|0.0|100
0|2020-07-27|820.0|0|822.0|0|7.0|0|0.0|100
0|2020-07-28|866.0|0|866.0|0|7.0|0|0.0|100
0|2020-07-29|883.0|0|883.0|0|7.0|0|0.0|100
0|2020-07-30|907.0|0|907.0|0|7.0|0|0.0|100
0|2020-07-31|941.0|0|941.0|0|7.0|0|0.0|100
0|2020-08-01|941.0|0|941.0|0|7.0|0|0.0|100
0|2020-08-02|941.0|0|976.0|0|7.0|0|0.0|100
0|2020-08-03|941.0|0|987.0|0|7.0|0|0.0|100
0|2020-08-04|1012.0|0|1012.0|0|8.0|0|0.0|100
0|2020-08-05|1012.0|0|1029.0|0|8.0|0|0.0|100
0|2020-08-06|1060.0|0|1060.0|0|8.0|0|0.0|100
0|2020-08-07|1060.0|0|1095.0|0|8.0|0|0.0|100
0|2020-08-08|1095.0|0|1095.0|0|8.0|0|0.0|100
0|2020-08-09|1095.0|0|1140.0|0|8.0|0|0.0|100
0|2020-08-10|1238.0|0|1238.0|0|8.0|0|0.0|100
0|2020-08-11|1238.0|0|1280.0|0|8.0|0|0.0|100
0|2020-08-12|1280.0|0|1305.0|0|8.0|0|0.0|100
0|2020-08-13|1305.0|0|1321.0|0|8.0|0|0.0|100
0|2020-08-14|1370.0|0|1370.0|0|12.0|0|0.0|100
0|2020-08-15|1370.0|0|1384.0|0|12.0|0|0.0|100
0|2020-08-16|1370.0|0|1409.0|0|12.0|0|0.0|100
0|2020-08-17|1370.0|0|1432.0|0|12.0|0|0.0|100
0|2020-08-18|1421.0|0|1463.0|0|12.0|0|0.0|100
0|2020-08-19|1494.0|0|1494.0|0|14.0|0|0.0|100
0|2020-08-20|1517.0|0|1537.0|0|14.0|0|0.0|100
0|2020-08-21|1549.0|0|1555.0|0|17.0|0|0.0|100
0|2020-08-22|1582.0|0|1582.0|0|17.0|0|0.0|100
0|2020-08-23|1618.0|0|1618.0|0|17.0|0|0.0|100
0|2020-08-24|1637.0|0|1664.0|0|17.0|0|0.0|100
0|2020-08-25|1664.0|0|1699.0|0|18.0|0|0.0|100
0|2020-08-26|1718.0|0|1744.0|0|18.0|0|0.0|100
0|2020-08-27|1765.0|0|1815.0|0|21.0|0|0.0|100
0|2020-08-28|1815.0|0|1848.0|0|21.0|0|0.0|100
0|2020-08-29|1886.0|0|1886.0|0|23.0|0|0.0|100
0|2020-08-30|1948.0|0|1948.0|0|23.0|0|0.0|100
0|2020-08-31|2026.0|0|2026.0|0|23.0|0|0.0|100
0|2020-09-01|2069.0|0|2146.0|0|23.0|0|0.0|100
0|2020-09-02|2146.0|0|2208.0|0|23.0|0|0.0|100
0|2020-09-03|2241.0|0|2254.0|0|23.0|0|0.0|100
0|2020-09-04|2274.0|0|2327.0|0|23.0|0|0.0|100
0|2020-09-05|2327.0|0|2327.0|0|23.0|0|0.0|100
0|2020-09-06|2406.0|0|2406.0|0|23.0|0|0.0|100
0|2020-09-07|2446.0|0|2446.0|0|23.0|0|0.0|100
0|2020-09-08|2450.0|0|2463.0|0|23.0|0|0.0|100
0|2020-09-09|2463.0|0|2463.0|0|28.0|0|0.0|100
0|2020-09-10|2463.0|0|2561.0|0|28.0|0|0.0|100
0|2020-09-11|2590.0|0|2590.0|0|28.0|0|0.0|100
0|2020-09-12|2605.0|0|2605.0|0|28.0|0|0.0|100
0|2020-09-13|2629.0|0|2629.0|0|28.0|0|0.0|100
0|2020-09-14|2640.0|0|2640.0|0|28.0|0|0.0|100
0|2020-09-15|2642.0|0|2642.0|0|28.0|0|0.0|100
0|2020-09-16|2695.0|0|2695.0|0|31.0|0|0.0|100
0|2020-09-17|2704.0|0|2704.0|0|33.0|0|0.0|100
0|2020-09-18|2720.0|0|2720.0|0|33.0|0|0.0|100
0|2020-09-19|2738.0|0|2738.0|0|35.0|0|0.0|100
0|2020-09-20|2748.0|0|2748.0|0|35.0|0|0.0|100
0|2020-09-21|2764.0|0|2764.0|0|35.0|0|0.0|100
0|2020-09-22|2769.0|0|2769.0|0|40.0|0|0.0|100
0|2020-09-23|2776.0|0|2776.0|0|40.0|0|0.0|100
0|2020-09-24|2790.0|0|2790.0|0|43.0|0|0.0|100
0|2020-09-25|2803.0|0|2803.0|0|43.0|0|0.0|100
0|2020-09-26|2819.0|0|2819.0|0|44.0|0|0.0|100
0|2020-09-27|2827.0|0|2827.0|0|44.0|0|0.0|100
0|2020-09-28|2833.0|0|2833.0|0|44.0|0|0.0|100
0|2020-09-29|2837.0|0|2837.0|0|44.0|0|0.0|100
0|2020-09-30|2848.0|0|2848.0|0|44.0|0|0.0|100
0|2020-10-01|2858.0|0|2858.0|0|45.0|0|0.0|100
0|2020-10-02|2865.0|0|2865.0|0|45.0|0|0.0|100
0|2020-10-03|2879.0|0|2879.0|0|45.0|0|0.0|100
0|2020-10-04|2894.0|0|2894.0|0|45.0|0|0.0|100
0|2020-10-05|2903.0|0|2903.0|0|45.0|0|0.0|100
0|2020-10-06|2910.0|0|2910.0|0|45.0|0|0.0|100
0|2020-10-07|2925.0|0|2925.0|0|45.0|0|0.0|100
0|2020-10-08|2927.0|0|2927.0|0|45.0|0|0.0|100
0|2020-10-09|2935.0|0|2935.0|0|45.0|0|0.0|100
0|2020-10-10|2956.0|0|2956.0|0|48.0|0|0.0|100
0|2020-10-11|2962.0|0|2962.0|0|48.0|0|0.0|100
0|2020-10-12|2967.0|0|2967.0|0|48.0|0|0.0|100
0|2020-10-13|2975.0|0|2975.0|0|48.0|0|0.0|100
0|2020-10-14|2992.0|0|2992.0|0|48.0|0|0.0|100
0|2020-10-15|2995.0|0|2995.0|0|50.0|0|0.0|100
0|2020-10-16|3000.0|0|3000.0|0|50.0|0|0.0|100
0|2020-10-17|3004.0|0|3004.0|0|50.0|0|0.0|100
0|2020-10-18|3012.0|0|3012.0|0|50.0|0|0.0|100
0|2020-10-19|3019.0|0|3019.0|0|50.0|0|0.0|100
0|2020-10-20|3026.0|0|3026.0|0|51.0|0|0.0|100
0|2020-10-21|3026.0|0|3027.0|0|51.0|0|0.0|100
0|2020-10-22|3041.0|0|3041.0|0|51.0|0|0.0|100
0|2020-10-23|3046.0|0|3047.0|0|52.0|0|0.0|100
0|2020-10-24|3059.0|0|3059.0|0|52.0|0|0.0|100
0|2020-10-25|3078.0|0|3078.0|0|52.0|0|0.0|100
0|2020-10-26|3087.0|0|3087.0|0|52.0|0|0.0|100
0|2020-10-27|3095.0|0|3105.0|0|52.0|0|0.0|100
0|2020-10-28|3107.0|0|3113.0|0|52.0|0|0.0|100
0|2020-10-29|3134.0|0|3134.0|0|53.0|0|0.0|100
0|2020-10-30|3143.0|0|3144.0|0|53.0|0|0.0|100
0|2020-10-31|3160.0|0|3160.0|0|53.0|0|0.0|100
0|2020-11-01|3172.0|0|3172.0|0|53.0|0|0.0|100
0|2020-11-02|3185.0|0|3186.0|0|53.0|0|0.0|100
0|2020-11-03|3198.0|0|3198.0|0|54.0|0|0.0|100
0|2020-11-04|3211.0|0|3211.0|0|54.0|0|0.0|100
0|2020-11-05|3218.0|0|3225.0|0|54.0|0|0.0|100
0|2020-11-06|3239.0|0|3239.0|0|54.0|0|0.0|100
0|2020-11-07|3254.0|0|3254.0|0|54.0|0|0.0|100
0|2020-11-08|3277.0|0|3262.0|0|54.0|0|0.0|100
0|2020-11-09|3285.0|0|3297.0|0|54.0|0|0.0|100
0|2020-11-10|3301.0|0|3318.0|0|56.0|0|0.0|100
0|2020-11-11|3327.0|0|3327.0|0|56.0|0|0.0|100
0|2020-11-12|3348.0|0|3371.0|0|56.0|0|0.0|100
0|2020-11-13|3371.0|0|3399.0|0|56.0|0|0.0|100
0|2020-11-14|3402.0|0|3402.0|0|56.0|0|0.0|100
0|2020-11-15|3434.0|0|3434.0|0|56.0|0|0.0|100
0|2020-11-16|3452.0|0|3462.0|0|56.0|0|0.0|100
0|2020-11-17|3490.0|0|3501.0|0|57.0|0|0.0|100
0|2020-11-18|3501.0|0|3536.0|0|57.0|0|0.0|100
0|2020-11-19|3537.0|0|3580.0|0|58.0|0|0.0|100
0|2020-11-20|3580.0|0|3624.0|0|58.0|0|0.0|100
0|2020-11-21|3624.0|0|3624.0|0|59.0|0|0.0|100
0|2020-11-22|3664.0|0|3664.0|0|59.0|0|0.0|100
0|2020-11-23|3712.0|0|3762.0|0|59.0|0|0.0|100
0|2020-11-24|3765.0|0|3812.0|0|59.0|0|0.0|100
0|2020-11-25|3812.0|0|3853.0|0|59.0|0|0.0|100
0|2020-11-26|3853.0|0|3853.0|0|59.0|0|0.0|100
0|2020-11-27|3894.0|0|3894.0|0|59.0|0|0.0|100
0|2020-11-28|3894.0|0|3894.0|0|59.0|0|0.0|100
0|2020-11-29|3894.0|0|3894.0|0|59.0|0|0.0|100
0|2020-11-30|4008.0|0|4131.0|0|59.0|0|0.0|100
0|2020-12-01|4148.0|0|4195.0|0|60.0|0|0.0|100
0|2020-12-02|4195.0|0|4244.0|0|60.0|0|0.0|100
0|2020-12-03|4244.0|0|4302.0|0|60.0|0|0.0|100
0|2020-12-04|4305.0|0|4417.0|0|60.0|0|0.0|100
0|2020-12-05|4417.0|0|4417.0|0|60.0|0|0.0|100
0|2020-12-06|4455.0|0|4455.0|0|60.0|0|0.0|100
0|2020-12-07|4527.0|0|4638.0|0|60.0|0|0.0|100
0|2020-12-08|4638.0|0|4706.0|0|62.0|0|0.0|100
0|2020-12-09|4706.0|0|4757.0|0|62.0|0|0.0|100
0|2020-12-10|4757.0|0|4829.0|0|64.0|0|0.0|100
0|2020-12-11|4863.0|0|4912.0|0|64.0|0|0.0|100
0|2020-12-12|4941.0|0|4941.0|0|67.0|0|0.0|100
0|2020-12-13|4972.0|0|4972.0|0|67.0|0|0.0|100
0|2020-12-14|5103.0|0|5103.0|0|67.0|0|0.0|100
0|2020-12-15|5202.0|0|5574.0|0|67.0|0|0.0|100
0|2020-12-16|5574.0|0|5668.0|0|67.0|0|0.0|100
0|2020-12-17|5668.0|0|5765.0|0|74.0|0|0.0|100
0|2020-12-18|5765.0|0|5906.0|0|75.0|0|0.0|100
0|2020-12-19|5906.0|0|5906.0|0|78.0|0|0.0|100
0|2020-12-20|6118.0|0|6118.0|0|78.0|0|0.0|100
0|2020-12-21|6228.0|0|6344.0|0|78.0|0|0.0|100
0|2020-12-22|6344.0|0|6473.0|0|83.0|0|0.0|100
0|2020-12-23|6473.0|0|6584.0|0|83.0|0|0.0|100
0|2020-12-24|6588.0|0|6588.0|0|83.0|0|0.0|100
0|2020-12-25|6716.0|0|6716.0|0|83.0|0|0.0|100
0|2020-12-26|6873.0|0|6873.0|0|83.0|0|0.0|100
0|2020-12-27|6968.0|0|6968.0|0|83.0|0|0.0|100
0|2020-12-28|7016.0|0|7051.0|0|83.0|0|0.0|100
0|2020-12-29|7053.0|0|7173.0|0|88.0|0|0.0|100
0|2020-12-30|7178.0|0|7269.0|0|90.0|0|0.0|100
0|2020-12-31|7269.0|0|7390.0|0|96.0|0|0.0|100
0|2021-01-01|7405.0|0|7405.0|0|96.0|0|0.0|100
0|2021-01-02|7589.0|0|7589.0|0|96.0|0|0.0|100
0|2021-01-03|7750.0|0|7750.0|0|96.0|0|0.0|100
0|2021-01-04|7835.0|0|7850.0|0|96.0|0|0.0|100
0|2021-01-05|7893.0|0|7963.0|0|100.0|0|0.0|100
0|2021-01-06|8008.0|0|8096.0|0|100.0|0|0.0|100
0|2021-01-07|8147.0|0|8217.0|0|102.0|0|0.0|100
0|2021-01-08|8278.0|0|8359.0|0|102.0|0|0.0|100
0|2021-01-09|8430.0|0|8430.0|0|111.0|0|0.0|100
0|2021-01-10|8552.0|0|8552.0|0|111.0|0|0.0|100
0|2021-01-11|8665.0|0|8677.0|0|111.0|0|0.0|100
0|2021-01-12|8757.0|0|8795.0|0|112.0|0|0.0|100
0|2021-01-13|8883.0|0|8891.0|0|116.0|0|0.0|100
0|2021-01-14|9013.0|0|9013.0|0|120.0|0|0.0|100
0|2021-01-15|9127.0|0|9127.0|0|120.0|0|0.0|100
0|2021-01-16|9233.0|0|9233.0|0|121.0|0|0.0|100
0|2021-01-17|9359.0|0|9359.0|0|121.0|0|0.0|100
0|2021-01-18|9411.0|0|9411.0|0|121.0|0|0.0|100
0|2021-01-19|9474.0|0|9474.0|0|121.0|0|0.0|100
0|2021-01-20|9528.0|0|9528.0|0|123.0|0|0.0|100
0|2021-01-21|9582.0|0|9582.0|0|128.0|0|0.0|100
0|2021-01-22|9643.0|0|9643.0|0|130.0|0|0.0|100
0|2021-01-23|9711.0|0|9711.0|0|134.0|0|0.0|100
0|2021-01-24|9757.0|0|9757.0|0|134.0|0|0.0|100
0|2021-01-25|9820.0|0|9820.0|0|134.0|0|0.0|100
0|2021-01-26|9865.0|0|9865.0|0|136.0|0|0.0|100
0|2021-01-27|9943.0|0|9943.0|0|136.0|0|0.0|100
0|2021-01-28|9988.0|0|9988.0|0|136.0|0|0.0|100
0|2021-01-29|10037.0|0|10037.0|0|136.0|0|0.0|100
0|2021-01-30|10122.0|0|10122.0|0|138.0|0|0.0|100
0|2021-01-31|10177.0|0|10177.0|0|138.0|0|0.0|100
0|2021-02-01|10215.0|0|10215.0|0|138.0|0|0.0|100
