|dates|Burke_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Burke_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Burke_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Burke_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Burke_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Burke_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Burke_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Burke_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-13|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-01|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-02|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-03|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-04|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-06|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-07|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-08|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-09|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-10|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-11|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-12|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-13|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-14|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-15|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-16|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-17|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-18|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-21|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-22|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-23|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-24|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-25|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-26|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-27|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-28|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-29|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-30|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-31|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-01|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-02|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-03|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-04|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-05|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-06|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-07|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-08|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-09|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-10|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-11|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-12|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-13|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-14|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-15|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-09-16|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-09-17|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-09-18|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-19|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-20|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-21|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-09-22|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-23|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-09-24|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-09-25|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-26|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-27|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-28|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-29|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-30|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-10-01|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-10-02|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-03|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-04|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-10-05|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-10-06|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-10-07|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-10-08|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-10-09|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-10-10|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-10-11|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-12|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-13|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-10-14|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-10-15|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-16|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-17|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-18|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-19|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-10-20|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-10-21|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-22|55.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-23|55.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-24|55.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-25|55.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-26|55.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-27|55.0|0|66.0|0|1.0|0|0.0|100
0|2020-10-28|55.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-29|55.0|0|79.0|0|1.0|0|0.0|100
0|2020-10-30|55.0|0|82.0|0|1.0|0|0.0|100
0|2020-10-31|55.0|0|86.0|0|1.0|0|0.0|100
0|2020-11-01|55.0|0|86.0|0|1.0|0|0.0|100
0|2020-11-02|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-11-03|88.0|0|93.0|0|1.0|0|0.0|100
0|2020-11-04|88.0|0|98.0|0|1.0|0|0.0|100
0|2020-11-05|88.0|0|103.0|0|1.0|0|0.0|100
0|2020-11-06|88.0|0|106.0|0|1.0|0|0.0|100
0|2020-11-07|88.0|0|112.0|0|1.0|0|0.0|100
0|2020-11-08|88.0|0|114.0|0|1.0|0|0.0|100
0|2020-11-09|88.0|0|114.0|0|1.0|0|0.0|100
0|2020-11-10|88.0|0|117.0|0|1.0|0|0.0|100
0|2020-11-11|88.0|0|120.0|0|1.0|0|0.0|100
0|2020-11-12|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-11-13|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-11-14|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-11-15|145.0|0|146.0|0|1.0|0|0.0|100
0|2020-11-16|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-11-17|146.0|0|152.0|0|1.0|0|0.0|100
0|2020-11-18|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-11-19|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-11-20|154.0|0|161.0|0|1.0|0|0.0|100
0|2020-11-21|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-11-22|164.0|0|165.0|0|1.0|0|0.0|100
0|2020-11-23|164.0|0|166.0|0|1.0|0|0.0|100
0|2020-11-24|164.0|0|169.0|0|1.0|0|0.0|100
0|2020-11-25|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-11-26|168.0|0|175.0|0|1.0|0|0.0|100
0|2020-11-27|168.0|0|175.0|0|1.0|0|0.0|100
0|2020-11-28|168.0|0|177.0|0|1.0|0|0.0|100
0|2020-11-29|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-11-30|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-12-01|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-12-02|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-12-03|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-12-04|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-12-05|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-12-06|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-12-07|184.0|0|185.0|0|1.0|0|0.0|100
0|2020-12-08|184.0|0|185.0|0|1.0|0|0.0|100
0|2020-12-09|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-12-10|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-12-11|191.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-12|191.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-13|191.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-14|191.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-15|191.0|0|193.0|0|1.0|0|0.0|100
0|2020-12-16|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-17|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-18|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-19|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-20|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-21|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-12-22|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-12-23|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-12-24|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-12-25|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-26|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-27|197.0|0|197.0|0|1.0|0|0.0|100
0|2020-12-28|197.0|0|197.0|0|1.0|0|0.0|100
0|2020-12-29|199.0|0|199.0|0|1.0|0|0.0|100
0|2020-12-30|199.0|0|200.0|0|1.0|0|0.0|100
0|2020-12-31|199.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-01|200.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-02|200.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-03|200.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-04|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-05|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-06|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-07|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-08|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-09|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-10|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-11|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-12|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-13|201.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-14|201.0|0|204.0|0|1.0|0|0.0|100
0|2021-01-15|204.0|0|204.0|0|1.0|0|0.0|100
0|2021-01-16|205.0|0|205.0|0|1.0|0|0.0|100
0|2021-01-17|206.0|0|206.0|0|1.0|0|0.0|100
0|2021-01-18|207.0|0|207.0|0|1.0|0|0.0|100
0|2021-01-19|207.0|0|208.0|0|1.0|0|0.0|100
0|2021-01-20|207.0|0|208.0|0|1.0|0|0.0|100
0|2021-01-21|207.0|0|208.0|0|1.0|0|0.0|100
0|2021-01-22|207.0|0|209.0|0|1.0|0|0.0|100
0|2021-01-23|211.0|0|211.0|0|1.0|0|0.0|100
0|2021-01-24|211.0|0|211.0|0|1.0|0|0.0|100
0|2021-01-25|211.0|0|211.0|0|1.0|0|0.0|100
0|2021-01-26|211.0|0|211.0|0|1.0|0|0.0|100
0|2021-01-27|211.0|0|213.0|0|1.0|0|0.0|100
0|2021-01-28|211.0|0|213.0|0|1.0|0|0.0|100
0|2021-01-29|213.0|0|213.0|0|1.0|0|0.0|100
0|2021-01-30|214.0|0|214.0|0|1.0|0|0.0|100
0|2021-01-31|215.0|0|215.0|0|1.0|0|0.0|100
0|2021-02-01|215.0|0|215.0|0|1.0|0|0.0|100
0|2021-02-02|216.0|0|216.0|0|1.0|0|0.0|100
0|2021-02-03|217.0|0|217.0|0|1.0|0|0.0|100
0|2021-02-04|217.0|0|218.0|0|1.0|0|0.0|100
0|2021-02-05|217.0|0|220.0|0|1.0|0|0.0|100
0|2021-02-06|217.0|0|219.0|0|1.0|0|0.0|100
0|2021-02-07|217.0|0|219.0|0|1.0|0|0.0|100
0|2021-02-08|217.0|0|219.0|0|1.0|0|0.0|100
0|2021-02-09|219.0|0|219.0|0|1.0|0|0.0|100
0|2021-02-10|219.0|0|219.0|0|1.0|0|0.0|100
