|dates|Humboldt_California_UnitedStates.JHU_ConfirmedCases.data|Humboldt_California_UnitedStates.JHU_ConfirmedCases.missing|Humboldt_California_UnitedStates.NYT_ConfirmedCases.data|Humboldt_California_UnitedStates.NYT_ConfirmedCases.missing|Humboldt_California_UnitedStates.JHU_ConfirmedDeaths.data|Humboldt_California_UnitedStates.JHU_ConfirmedDeaths.missing|Humboldt_California_UnitedStates.JHU_ConfirmedRecoveries.data|Humboldt_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|68.0|0|72.0|0|0.0|0|0.0|100
0|2020-05-16|72.0|0|77.0|0|0.0|0|0.0|100
0|2020-05-17|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-05-18|77.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-19|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-05-20|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-05-21|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-05-22|88.0|0|91.0|0|2.0|0|0.0|100
0|2020-05-23|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-05-24|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-05-25|93.0|0|94.0|0|2.0|0|0.0|100
0|2020-05-26|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-05-27|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-05-28|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-05-29|98.0|0|99.0|0|3.0|0|0.0|100
0|2020-05-30|99.0|0|101.0|0|3.0|0|0.0|100
0|2020-05-31|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-06-01|101.0|0|102.0|0|3.0|0|0.0|100
0|2020-06-02|102.0|0|103.0|0|3.0|0|0.0|100
0|2020-06-03|103.0|0|104.0|0|4.0|0|0.0|100
0|2020-06-04|104.0|0|104.0|0|4.0|0|0.0|100
0|2020-06-05|104.0|0|109.0|0|4.0|0|0.0|100
0|2020-06-06|104.0|0|111.0|0|4.0|0|0.0|100
0|2020-06-07|104.0|0|112.0|0|4.0|0|0.0|100
0|2020-06-08|105.0|0|112.0|0|4.0|0|0.0|100
0|2020-06-09|105.0|0|112.0|0|4.0|0|0.0|100
0|2020-06-10|105.0|0|113.0|0|4.0|0|0.0|100
0|2020-06-11|105.0|0|112.0|0|4.0|0|0.0|100
0|2020-06-12|105.0|0|113.0|0|4.0|0|0.0|100
0|2020-06-13|106.0|0|106.0|0|4.0|0|0.0|100
0|2020-06-14|106.0|0|106.0|0|4.0|0|0.0|100
0|2020-06-15|106.0|0|106.0|0|4.0|0|0.0|100
0|2020-06-16|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-06-17|107.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-18|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-19|108.0|0|110.0|0|4.0|0|0.0|100
0|2020-06-20|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-06-21|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-06-22|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-06-23|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-06-24|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-06-25|127.0|0|127.0|0|4.0|0|0.0|100
0|2020-06-26|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-06-27|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-06-28|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-06-29|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-06-30|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-07-01|133.0|0|136.0|0|4.0|0|0.0|100
0|2020-07-02|138.0|0|138.0|0|4.0|0|0.0|100
0|2020-07-03|144.0|0|138.0|0|4.0|0|0.0|100
0|2020-07-04|144.0|0|143.0|0|4.0|0|0.0|100
0|2020-07-05|144.0|0|144.0|0|4.0|0|0.0|100
0|2020-07-06|144.0|0|149.0|0|4.0|0|0.0|100
0|2020-07-07|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-07-08|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-07-09|161.0|0|162.0|0|4.0|0|0.0|100
0|2020-07-10|165.0|0|166.0|0|4.0|0|0.0|100
0|2020-07-11|165.0|0|168.0|0|4.0|0|0.0|100
0|2020-07-12|165.0|0|174.0|0|4.0|0|0.0|100
0|2020-07-13|165.0|0|174.0|0|4.0|0|0.0|100
0|2020-07-14|167.0|0|174.0|0|4.0|0|0.0|100
0|2020-07-15|175.0|0|175.0|0|4.0|0|0.0|100
0|2020-07-16|178.0|0|181.0|0|4.0|0|0.0|100
0|2020-07-17|181.0|0|184.0|0|4.0|0|0.0|100
0|2020-07-18|181.0|0|185.0|0|4.0|0|0.0|100
0|2020-07-19|181.0|0|189.0|0|4.0|0|0.0|100
0|2020-07-20|189.0|0|195.0|0|4.0|0|0.0|100
0|2020-07-21|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-07-22|200.0|0|200.0|0|4.0|0|0.0|100
0|2020-07-23|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-07-24|203.0|0|208.0|0|4.0|0|0.0|100
0|2020-07-25|205.0|0|210.0|0|4.0|0|0.0|100
0|2020-07-26|205.0|0|212.0|0|4.0|0|0.0|100
0|2020-07-27|205.0|0|217.0|0|4.0|0|0.0|100
0|2020-07-28|217.0|0|221.0|0|4.0|0|0.0|100
0|2020-07-29|228.0|0|228.0|0|4.0|0|0.0|100
0|2020-07-30|231.0|0|231.0|0|4.0|0|0.0|100
0|2020-07-31|233.0|0|233.0|0|4.0|0|0.0|100
0|2020-08-01|233.0|0|233.0|0|4.0|0|0.0|100
0|2020-08-02|233.0|0|233.0|0|4.0|0|0.0|100
0|2020-08-03|233.0|0|236.0|0|4.0|0|0.0|100
0|2020-08-04|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-08-05|245.0|0|255.0|0|4.0|0|0.0|100
0|2020-08-06|280.0|0|280.0|0|4.0|0|0.0|100
0|2020-08-07|280.0|0|282.0|0|4.0|0|0.0|100
0|2020-08-08|282.0|0|282.0|0|4.0|0|0.0|100
0|2020-08-09|282.0|0|282.0|0|4.0|0|0.0|100
0|2020-08-10|286.0|0|286.0|0|4.0|0|0.0|100
0|2020-08-11|286.0|0|293.0|0|4.0|0|0.0|100
0|2020-08-12|293.0|0|299.0|0|4.0|0|0.0|100
0|2020-08-13|299.0|0|302.0|0|4.0|0|0.0|100
0|2020-08-14|309.0|0|309.0|0|4.0|0|0.0|100
0|2020-08-15|309.0|0|309.0|0|4.0|0|0.0|100
0|2020-08-16|309.0|0|309.0|0|4.0|0|0.0|100
0|2020-08-17|309.0|0|320.0|0|4.0|0|0.0|100
0|2020-08-18|320.0|0|325.0|0|4.0|0|0.0|100
0|2020-08-19|333.0|0|333.0|0|4.0|0|0.0|100
0|2020-08-20|342.0|0|342.0|0|4.0|0|0.0|100
0|2020-08-21|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-08-22|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-08-23|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-08-24|359.0|0|359.0|0|4.0|0|0.0|100
0|2020-08-25|360.0|0|360.0|0|4.0|0|0.0|100
0|2020-08-26|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-08-27|364.0|0|364.0|0|4.0|0|0.0|100
0|2020-08-28|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-08-29|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-08-30|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-08-31|388.0|0|388.0|0|4.0|0|0.0|100
0|2020-09-01|393.0|0|393.0|0|4.0|0|0.0|100
0|2020-09-02|397.0|0|397.0|0|4.0|0|0.0|100
0|2020-09-03|403.0|0|403.0|0|4.0|0|0.0|100
0|2020-09-04|409.0|0|409.0|0|4.0|0|0.0|100
0|2020-09-05|409.0|0|409.0|0|4.0|0|0.0|100
0|2020-09-06|409.0|0|409.0|0|4.0|0|0.0|100
0|2020-09-07|409.0|0|409.0|0|4.0|0|0.0|100
0|2020-09-08|434.0|0|434.0|0|4.0|0|0.0|100
0|2020-09-09|434.0|0|434.0|0|4.0|0|0.0|100
0|2020-09-10|442.0|0|442.0|0|4.0|0|0.0|100
0|2020-09-11|447.0|0|447.0|0|5.0|0|0.0|100
0|2020-09-12|447.0|0|447.0|0|5.0|0|0.0|100
0|2020-09-13|447.0|0|447.0|0|5.0|0|0.0|100
0|2020-09-14|473.0|0|473.0|0|6.0|0|0.0|100
0|2020-09-15|479.0|0|479.0|0|6.0|0|0.0|100
0|2020-09-16|481.0|0|481.0|0|6.0|0|0.0|100
0|2020-09-17|482.0|0|482.0|0|6.0|0|0.0|100
0|2020-09-18|482.0|0|482.0|0|6.0|0|0.0|100
0|2020-09-19|482.0|0|482.0|0|6.0|0|0.0|100
0|2020-09-20|482.0|0|482.0|0|6.0|0|0.0|100
0|2020-09-21|485.0|0|485.0|0|6.0|0|0.0|100
0|2020-09-22|489.0|0|489.0|0|6.0|0|0.0|100
0|2020-09-23|490.0|0|490.0|0|6.0|0|0.0|100
0|2020-09-24|496.0|0|496.0|0|7.0|0|0.0|100
0|2020-09-25|501.0|0|501.0|0|7.0|0|0.0|100
0|2020-09-26|501.0|0|501.0|0|7.0|0|0.0|100
0|2020-09-27|501.0|0|501.0|0|7.0|0|0.0|100
0|2020-09-28|508.0|0|508.0|0|8.0|0|0.0|100
0|2020-09-29|509.0|0|509.0|0|8.0|0|0.0|100
0|2020-09-30|512.0|0|512.0|0|8.0|0|0.0|100
0|2020-10-01|515.0|0|515.0|0|8.0|0|0.0|100
0|2020-10-02|518.0|0|518.0|0|8.0|0|0.0|100
0|2020-10-03|518.0|0|518.0|0|8.0|0|0.0|100
0|2020-10-04|518.0|0|518.0|0|8.0|0|0.0|100
0|2020-10-05|522.0|0|522.0|0|8.0|0|0.0|100
0|2020-10-06|524.0|0|524.0|0|8.0|0|0.0|100
0|2020-10-07|527.0|0|527.0|0|8.0|0|0.0|100
0|2020-10-08|528.0|0|528.0|0|8.0|0|0.0|100
0|2020-10-09|529.0|0|529.0|0|8.0|0|0.0|100
0|2020-10-10|529.0|0|529.0|0|8.0|0|0.0|100
0|2020-10-11|529.0|0|529.0|0|8.0|0|0.0|100
0|2020-10-12|529.0|0|533.0|0|8.0|0|0.0|100
0|2020-10-13|534.0|0|534.0|0|8.0|0|0.0|100
0|2020-10-14|542.0|0|542.0|0|8.0|0|0.0|100
0|2020-10-15|544.0|0|544.0|0|8.0|0|0.0|100
0|2020-10-16|544.0|0|544.0|0|8.0|0|0.0|100
0|2020-10-17|544.0|0|544.0|0|8.0|0|0.0|100
0|2020-10-18|544.0|0|544.0|0|8.0|0|0.0|100
0|2020-10-19|554.0|0|554.0|0|9.0|0|0.0|100
0|2020-10-20|558.0|0|558.0|0|9.0|0|0.0|100
0|2020-10-21|560.0|0|560.0|0|9.0|0|0.0|100
0|2020-10-22|561.0|0|561.0|0|9.0|0|0.0|100
0|2020-10-23|561.0|0|562.0|0|9.0|0|0.0|100
0|2020-10-24|562.0|0|562.0|0|9.0|0|0.0|100
0|2020-10-25|562.0|0|562.0|0|9.0|0|0.0|100
0|2020-10-26|567.0|0|567.0|0|10.0|0|0.0|100
0|2020-10-27|568.0|0|568.0|0|10.0|0|0.0|100
0|2020-10-28|568.0|0|568.0|0|10.0|0|0.0|100
0|2020-10-29|569.0|0|569.0|0|10.0|0|0.0|100
0|2020-10-30|571.0|0|571.0|0|10.0|0|0.0|100
0|2020-10-31|571.0|0|571.0|0|10.0|0|0.0|100
0|2020-11-01|571.0|0|571.0|0|10.0|0|0.0|100
0|2020-11-02|579.0|0|579.0|0|10.0|0|0.0|100
0|2020-11-03|586.0|0|586.0|0|10.0|0|0.0|100
0|2020-11-04|592.0|0|592.0|0|10.0|0|0.0|100
0|2020-11-05|599.0|0|599.0|0|10.0|0|0.0|100
0|2020-11-06|605.0|0|605.0|0|10.0|0|0.0|100
0|2020-11-07|605.0|0|605.0|0|10.0|0|0.0|100
0|2020-11-08|605.0|0|605.0|0|10.0|0|0.0|100
0|2020-11-09|621.0|0|621.0|0|10.0|0|0.0|100
0|2020-11-10|624.0|0|624.0|0|10.0|0|0.0|100
0|2020-11-11|624.0|0|624.0|0|10.0|0|0.0|100
0|2020-11-12|653.0|0|653.0|0|10.0|0|0.0|100
0|2020-11-13|658.0|0|658.0|0|10.0|0|0.0|100
0|2020-11-14|658.0|0|658.0|0|10.0|0|0.0|100
0|2020-11-15|658.0|0|658.0|0|10.0|0|0.0|100
0|2020-11-16|687.0|0|687.0|0|10.0|0|0.0|100
0|2020-11-17|695.0|0|695.0|0|10.0|0|0.0|100
0|2020-11-18|699.0|0|699.0|0|9.0|0|0.0|100
0|2020-11-19|711.0|0|711.0|0|9.0|0|0.0|100
0|2020-11-20|730.0|0|730.0|0|9.0|0|0.0|100
0|2020-11-21|730.0|0|730.0|0|9.0|0|0.0|100
0|2020-11-22|730.0|0|730.0|0|9.0|0|0.0|100
0|2020-11-23|784.0|0|784.0|0|9.0|0|0.0|100
0|2020-11-24|801.0|0|801.0|0|9.0|0|0.0|100
0|2020-11-25|819.0|0|819.0|0|9.0|0|0.0|100
0|2020-11-26|819.0|0|819.0|0|9.0|0|0.0|100
0|2020-11-27|850.0|0|850.0|0|9.0|0|0.0|100
0|2020-11-28|850.0|0|850.0|0|9.0|0|0.0|100
0|2020-11-29|850.0|0|850.0|0|9.0|0|0.0|100
0|2020-11-30|898.0|0|898.0|0|9.0|0|0.0|100
0|2020-12-01|919.0|0|919.0|0|9.0|0|0.0|100
0|2020-12-02|949.0|0|949.0|0|9.0|0|0.0|100
0|2020-12-03|993.0|0|993.0|0|9.0|0|0.0|100
0|2020-12-04|1014.0|0|1014.0|0|9.0|0|0.0|100
0|2020-12-05|1014.0|0|1014.0|0|9.0|0|0.0|100
0|2020-12-06|1014.0|0|1014.0|0|9.0|0|0.0|100
0|2020-12-07|1102.0|0|1102.0|0|9.0|0|0.0|100
0|2020-12-08|1137.0|0|1137.0|0|9.0|0|0.0|100
0|2020-12-09|1163.0|0|1163.0|0|10.0|0|0.0|100
0|2020-12-10|1195.0|0|1195.0|0|10.0|0|0.0|100
0|2020-12-11|1231.0|0|1231.0|0|10.0|0|0.0|100
0|2020-12-12|1231.0|0|1231.0|0|10.0|0|0.0|100
0|2020-12-13|1231.0|0|1231.0|0|10.0|0|0.0|100
0|2020-12-14|1295.0|0|1295.0|0|12.0|0|0.0|100
0|2020-12-15|1321.0|0|1321.0|0|13.0|0|0.0|100
0|2020-12-16|1357.0|0|1357.0|0|14.0|0|0.0|100
0|2020-12-17|1374.0|0|1374.0|0|15.0|0|0.0|100
0|2020-12-18|1387.0|0|1387.0|0|15.0|0|0.0|100
0|2020-12-19|1387.0|0|1387.0|0|15.0|0|0.0|100
0|2020-12-20|1387.0|0|1387.0|0|15.0|0|0.0|100
0|2020-12-21|1500.0|0|1500.0|0|16.0|0|0.0|100
0|2020-12-22|1512.0|0|1512.0|0|16.0|0|0.0|100
0|2020-12-23|1539.0|0|1539.0|0|17.0|0|0.0|100
0|2020-12-24|1539.0|0|1539.0|0|17.0|0|0.0|100
0|2020-12-25|1539.0|0|1539.0|0|17.0|0|0.0|100
0|2020-12-26|1584.0|0|1584.0|0|18.0|0|0.0|100
0|2020-12-27|1584.0|0|1584.0|0|18.0|0|0.0|100
0|2020-12-28|1647.0|0|1647.0|0|20.0|0|0.0|100
0|2020-12-29|1678.0|0|1678.0|0|20.0|0|0.0|100
0|2020-12-30|1731.0|0|1731.0|0|22.0|0|0.0|100
0|2020-12-31|1764.0|0|1764.0|0|22.0|0|0.0|100
0|2021-01-01|1764.0|0|1764.0|0|22.0|0|0.0|100
0|2021-01-02|1783.0|0|1783.0|0|22.0|0|0.0|100
0|2021-01-03|1815.0|0|1815.0|0|22.0|0|0.0|100
0|2021-01-04|1910.0|0|1910.0|0|22.0|0|0.0|100
0|2021-01-05|1928.0|0|1928.0|0|23.0|0|0.0|100
0|2021-01-06|1957.0|0|1957.0|0|23.0|0|0.0|100
0|2021-01-07|1998.0|0|1998.0|0|23.0|0|0.0|100
0|2021-01-08|2031.0|0|2031.0|0|23.0|0|0.0|100
0|2021-01-09|2031.0|0|2031.0|0|23.0|0|0.0|100
0|2021-01-10|2031.0|0|2031.0|0|23.0|0|0.0|100
0|2021-01-11|2124.0|0|2124.0|0|23.0|0|0.0|100
0|2021-01-12|2138.0|0|2138.0|0|24.0|0|0.0|100
0|2021-01-13|2171.0|0|2171.0|0|24.0|0|0.0|100
0|2021-01-14|2220.0|0|2220.0|0|24.0|0|0.0|100
0|2021-01-15|2263.0|0|2263.0|0|24.0|0|0.0|100
0|2021-01-16|2263.0|0|2263.0|0|24.0|0|0.0|100
0|2021-01-17|2294.0|0|2294.0|0|24.0|0|0.0|100
0|2021-01-18|2322.0|0|2322.0|0|24.0|0|0.0|100
0|2021-01-19|2393.0|0|2393.0|0|24.0|0|0.0|100
0|2021-01-20|2427.0|0|2427.0|0|25.0|0|0.0|100
0|2021-01-21|2458.0|0|2458.0|0|25.0|0|0.0|100
0|2021-01-22|2494.0|0|2494.0|0|25.0|0|0.0|100
0|2021-01-23|2494.0|0|2494.0|0|25.0|0|0.0|100
0|2021-01-24|2494.0|0|2494.0|0|25.0|0|0.0|100
0|2021-01-25|2624.0|0|2624.0|0|27.0|0|0.0|100
0|2021-01-26|2652.0|0|2652.0|0|27.0|0|0.0|100
0|2021-01-27|2672.0|0|2672.0|0|27.0|0|0.0|100
0|2021-01-28|2725.0|0|2725.0|0|27.0|0|0.0|100
0|2021-01-29|2754.0|0|2754.0|0|30.0|0|0.0|100
0|2021-01-30|2754.0|0|2754.0|0|30.0|0|0.0|100
0|2021-01-31|2754.0|0|2754.0|0|30.0|0|0.0|100
0|2021-02-01|2815.0|0|2815.0|0|30.0|0|0.0|100
0|2021-02-02|2836.0|0|2836.0|0|31.0|0|0.0|100
0|2021-02-03|2849.0|0|2849.0|0|31.0|0|0.0|100
0|2021-02-04|2877.0|0|2877.0|0|31.0|0|0.0|100
0|2021-02-05|2907.0|0|2907.0|0|31.0|0|0.0|100
0|2021-02-06|2907.0|0|2907.0|0|31.0|0|0.0|100
0|2021-02-07|2907.0|0|2907.0|0|31.0|0|0.0|100
