|dates|Monterey_California_UnitedStates.JHU_ConfirmedCases.data|Monterey_California_UnitedStates.JHU_ConfirmedCases.missing|Monterey_California_UnitedStates.NYT_ConfirmedCases.data|Monterey_California_UnitedStates.NYT_ConfirmedCases.missing|Monterey_California_UnitedStates.JHU_ConfirmedDeaths.data|Monterey_California_UnitedStates.JHU_ConfirmedDeaths.missing|Monterey_California_UnitedStates.JHU_ConfirmedRecoveries.data|Monterey_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-22|11.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-23|14.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-24|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-25|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-03-26|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-03-27|24.0|0|27.0|0|1.0|0|0.0|100
0|2020-03-28|32.0|0|27.0|0|1.0|0|0.0|100
0|2020-03-29|36.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-30|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-03-31|40.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-01|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-02|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-04-03|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-04-04|57.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-05|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-06|62.0|0|63.0|0|2.0|0|0.0|100
0|2020-04-07|62.0|0|64.0|0|2.0|0|0.0|100
0|2020-04-08|64.0|0|69.0|0|2.0|0|0.0|100
0|2020-04-09|69.0|0|71.0|0|2.0|0|0.0|100
0|2020-04-10|71.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-11|79.0|0|82.0|0|3.0|0|0.0|100
0|2020-04-12|82.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-13|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-14|87.0|0|100.0|0|3.0|0|0.0|100
0|2020-04-15|100.0|0|108.0|0|3.0|0|0.0|100
0|2020-04-16|108.0|0|119.0|0|3.0|0|0.0|100
0|2020-04-17|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-04-18|119.0|0|136.0|0|3.0|0|0.0|100
0|2020-04-19|136.0|0|141.0|0|3.0|0|0.0|100
0|2020-04-20|141.0|0|148.0|0|4.0|0|0.0|100
0|2020-04-21|148.0|0|150.0|0|4.0|0|0.0|100
0|2020-04-22|150.0|0|154.0|0|4.0|0|0.0|100
0|2020-04-23|154.0|0|164.0|0|4.0|0|0.0|100
0|2020-04-24|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-04-25|169.0|0|176.0|0|4.0|0|0.0|100
0|2020-04-26|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-04-27|183.0|0|185.0|0|4.0|0|0.0|100
0|2020-04-28|185.0|0|191.0|0|4.0|0|0.0|100
0|2020-04-29|191.0|0|206.0|0|5.0|0|0.0|100
0|2020-04-30|206.0|0|213.0|0|5.0|0|0.0|100
0|2020-05-01|213.0|0|222.0|0|5.0|0|0.0|100
0|2020-05-02|222.0|0|222.0|0|5.0|0|0.0|100
0|2020-05-03|235.0|0|225.0|0|6.0|0|0.0|100
0|2020-05-04|235.0|0|235.0|0|6.0|0|0.0|100
0|2020-05-05|237.0|0|237.0|0|6.0|0|0.0|100
0|2020-05-06|241.0|0|240.0|0|6.0|0|0.0|100
0|2020-05-07|247.0|0|246.0|0|6.0|0|0.0|100
0|2020-05-08|250.0|0|249.0|0|6.0|0|0.0|100
0|2020-05-09|267.0|0|265.0|0|6.0|0|0.0|100
0|2020-05-10|279.0|0|273.0|0|6.0|0|0.0|100
0|2020-05-11|279.0|0|282.0|0|6.0|0|0.0|100
0|2020-05-12|299.0|0|286.0|0|6.0|0|0.0|100
0|2020-05-13|299.0|0|298.0|0|6.0|0|0.0|100
0|2020-05-14|308.0|0|309.0|0|6.0|0|0.0|100
