|dates|Wilson_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Wilson_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Wilson_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Wilson_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Wilson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Wilson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Wilson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Wilson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|312.0|0|312.0|0|8.0|0|0.0|100
0|2020-05-15|316.0|0|316.0|0|8.0|0|0.0|100
0|2020-05-16|318.0|0|318.0|0|8.0|0|0.0|100
0|2020-05-17|318.0|0|318.0|0|8.0|0|0.0|100
0|2020-05-18|327.0|0|327.0|0|8.0|0|0.0|100
0|2020-05-19|338.0|0|338.0|0|8.0|0|0.0|100
0|2020-05-20|338.0|0|338.0|0|8.0|0|0.0|100
0|2020-05-21|344.0|0|344.0|0|8.0|0|0.0|100
0|2020-05-22|343.0|0|343.0|0|8.0|0|0.0|100
0|2020-05-23|343.0|0|343.0|0|8.0|0|0.0|100
0|2020-05-24|355.0|0|355.0|0|8.0|0|0.0|100
0|2020-05-25|363.0|0|363.0|0|8.0|0|0.0|100
0|2020-05-26|371.0|0|371.0|0|8.0|0|0.0|100
0|2020-05-27|382.0|0|382.0|0|8.0|0|0.0|100
0|2020-05-28|387.0|0|387.0|0|8.0|0|0.0|100
0|2020-05-29|389.0|0|389.0|0|8.0|0|0.0|100
0|2020-05-30|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-05-31|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-06-01|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-06-02|430.0|0|430.0|0|8.0|0|0.0|100
0|2020-06-03|442.0|0|442.0|0|8.0|0|0.0|100
0|2020-06-04|449.0|0|449.0|0|8.0|0|0.0|100
0|2020-06-05|459.0|0|459.0|0|8.0|0|0.0|100
0|2020-06-06|469.0|0|469.0|0|9.0|0|0.0|100
0|2020-06-07|475.0|0|475.0|0|9.0|0|0.0|100
0|2020-06-08|477.0|0|477.0|0|9.0|0|0.0|100
0|2020-06-09|488.0|0|488.0|0|10.0|0|0.0|100
0|2020-06-10|499.0|0|499.0|0|10.0|0|0.0|100
0|2020-06-11|501.0|0|501.0|0|11.0|0|0.0|100
0|2020-06-12|511.0|0|511.0|0|11.0|0|0.0|100
0|2020-06-13|512.0|0|512.0|0|12.0|0|0.0|100
0|2020-06-14|515.0|0|515.0|0|12.0|0|0.0|100
0|2020-06-15|518.0|0|518.0|0|13.0|0|0.0|100
0|2020-06-16|537.0|0|537.0|0|14.0|0|0.0|100
0|2020-06-17|544.0|0|544.0|0|14.0|0|0.0|100
0|2020-06-18|565.0|0|565.0|0|14.0|0|0.0|100
0|2020-06-19|580.0|0|580.0|0|14.0|0|0.0|100
0|2020-06-20|595.0|0|595.0|0|15.0|0|0.0|100
0|2020-06-21|616.0|0|616.0|0|15.0|0|0.0|100
0|2020-06-22|625.0|0|625.0|0|15.0|0|0.0|100
0|2020-06-23|649.0|0|649.0|0|15.0|0|0.0|100
0|2020-06-24|658.0|0|658.0|0|15.0|0|0.0|100
0|2020-06-25|683.0|0|683.0|0|15.0|0|0.0|100
0|2020-06-26|708.0|0|708.0|0|15.0|0|0.0|100
0|2020-06-27|725.0|0|725.0|0|16.0|0|0.0|100
0|2020-06-28|725.0|0|725.0|0|16.0|0|0.0|100
0|2020-06-29|762.0|0|762.0|0|17.0|0|0.0|100
0|2020-06-30|779.0|0|779.0|0|17.0|0|0.0|100
0|2020-07-01|829.0|0|829.0|0|17.0|0|0.0|100
0|2020-07-02|859.0|0|859.0|0|17.0|0|0.0|100
0|2020-07-03|891.0|0|891.0|0|17.0|0|0.0|100
0|2020-07-04|910.0|0|910.0|0|17.0|0|0.0|100
0|2020-07-05|941.0|0|941.0|0|17.0|0|0.0|100
0|2020-07-06|963.0|0|963.0|0|17.0|0|0.0|100
0|2020-07-07|999.0|0|999.0|0|17.0|0|0.0|100
0|2020-07-08|1060.0|0|1060.0|0|17.0|0|0.0|100
0|2020-07-09|1099.0|0|1099.0|0|17.0|0|0.0|100
0|2020-07-10|1130.0|0|1130.0|0|17.0|0|0.0|100
0|2020-07-11|1148.0|0|1148.0|0|17.0|0|0.0|100
0|2020-07-12|1187.0|0|1187.0|0|17.0|0|0.0|100
0|2020-07-13|1261.0|0|1261.0|0|17.0|0|0.0|100
0|2020-07-14|1275.0|0|1275.0|0|17.0|0|0.0|100
0|2020-07-15|1338.0|0|1338.0|0|18.0|0|0.0|100
0|2020-07-16|1412.0|0|1412.0|0|18.0|0|0.0|100
0|2020-07-17|1457.0|0|1457.0|0|18.0|0|0.0|100
0|2020-07-18|1553.0|0|1553.0|0|18.0|0|0.0|100
0|2020-07-19|1601.0|0|1601.0|0|19.0|0|0.0|100
0|2020-07-20|1628.0|0|1628.0|0|19.0|0|0.0|100
0|2020-07-21|1664.0|0|1664.0|0|19.0|0|0.0|100
0|2020-07-22|1688.0|0|1688.0|0|19.0|0|0.0|100
0|2020-07-23|1746.0|0|1746.0|0|20.0|0|0.0|100
0|2020-07-24|1777.0|0|1777.0|0|20.0|0|0.0|100
0|2020-07-25|1790.0|0|1790.0|0|20.0|0|0.0|100
0|2020-07-26|1840.0|0|1840.0|0|20.0|0|0.0|100
0|2020-07-27|1876.0|0|1876.0|0|20.0|0|0.0|100
0|2020-07-28|1902.0|0|1902.0|0|20.0|0|0.0|100
0|2020-07-29|1941.0|0|1941.0|0|20.0|0|0.0|100
0|2020-07-30|1973.0|0|1973.0|0|20.0|0|0.0|100
0|2020-07-31|2001.0|0|2001.0|0|20.0|0|0.0|100
0|2020-08-01|2041.0|0|2041.0|0|20.0|0|0.0|100
0|2020-08-02|2064.0|0|2064.0|0|20.0|0|0.0|100
0|2020-08-03|2072.0|0|2072.0|0|21.0|0|0.0|100
0|2020-08-04|2102.0|0|2102.0|0|22.0|0|0.0|100
0|2020-08-05|2152.0|0|2152.0|0|23.0|0|0.0|100
0|2020-08-06|2190.0|0|2190.0|0|23.0|0|0.0|100
0|2020-08-07|2229.0|0|2229.0|0|23.0|0|0.0|100
0|2020-08-08|2262.0|0|2262.0|0|23.0|0|0.0|100
0|2020-08-09|2290.0|0|2290.0|0|23.0|0|0.0|100
0|2020-08-10|2321.0|0|2321.0|0|23.0|0|0.0|100
0|2020-08-11|2339.0|0|2339.0|0|23.0|0|0.0|100
0|2020-08-12|2374.0|0|2374.0|0|23.0|0|0.0|100
0|2020-08-13|2411.0|0|2411.0|0|23.0|0|0.0|100
0|2020-08-14|2434.0|0|2434.0|0|23.0|0|0.0|100
0|2020-08-15|2457.0|0|2457.0|0|23.0|0|0.0|100
0|2020-08-16|2484.0|0|2484.0|0|24.0|0|0.0|100
0|2020-08-17|2501.0|0|2501.0|0|25.0|0|0.0|100
0|2020-08-18|2526.0|0|2526.0|0|26.0|0|0.0|100
0|2020-08-19|2563.0|0|2563.0|0|26.0|0|0.0|100
0|2020-08-20|2581.0|0|2581.0|0|27.0|0|0.0|100
0|2020-08-21|2604.0|0|2604.0|0|28.0|0|0.0|100
0|2020-08-22|2627.0|0|2627.0|0|29.0|0|0.0|100
0|2020-08-23|2659.0|0|2659.0|0|29.0|0|0.0|100
0|2020-08-24|2664.0|0|2664.0|0|30.0|0|0.0|100
0|2020-08-25|2672.0|0|2672.0|0|30.0|0|0.0|100
0|2020-08-26|2712.0|0|2712.0|0|31.0|0|0.0|100
0|2020-08-27|2739.0|0|2739.0|0|31.0|0|0.0|100
0|2020-08-28|2764.0|0|2764.0|0|31.0|0|0.0|100
0|2020-08-29|2791.0|0|2791.0|0|31.0|0|0.0|100
0|2020-08-30|2811.0|0|2811.0|0|31.0|0|0.0|100
0|2020-08-31|2828.0|0|2828.0|0|31.0|0|0.0|100
0|2020-09-01|2870.0|0|2870.0|0|31.0|0|0.0|100
0|2020-09-02|2900.0|0|2900.0|0|31.0|0|0.0|100
0|2020-09-03|2943.0|0|2943.0|0|31.0|0|0.0|100
0|2020-09-04|2954.0|0|2954.0|0|31.0|0|0.0|100
0|2020-09-05|2993.0|0|2993.0|0|31.0|0|0.0|100
0|2020-09-06|3022.0|0|3022.0|0|31.0|0|0.0|100
0|2020-09-07|3043.0|0|3043.0|0|31.0|0|0.0|100
0|2020-09-08|3059.0|0|3059.0|0|31.0|0|0.0|100
0|2020-09-09|3074.0|0|3074.0|0|31.0|0|0.0|100
0|2020-09-10|3107.0|0|3107.0|0|35.0|0|0.0|100
0|2020-09-11|3143.0|0|3143.0|0|35.0|0|0.0|100
0|2020-09-12|3143.0|0|3162.0|0|36.0|0|0.0|100
0|2020-09-13|3173.0|0|3173.0|0|36.0|0|0.0|100
0|2020-09-14|3173.0|0|3210.0|0|36.0|0|0.0|100
0|2020-09-15|3223.0|0|3223.0|0|37.0|0|0.0|100
0|2020-09-16|3246.0|0|3246.0|0|37.0|0|0.0|100
0|2020-09-17|3259.0|0|3259.0|0|38.0|0|0.0|100
0|2020-09-18|3308.0|0|3308.0|0|39.0|0|0.0|100
0|2020-09-19|3318.0|0|3318.0|0|41.0|0|0.0|100
0|2020-09-20|3318.0|0|3358.0|0|41.0|0|0.0|100
0|2020-09-21|3373.0|0|3373.0|0|43.0|0|0.0|100
0|2020-09-22|3384.0|0|3384.0|0|43.0|0|0.0|100
0|2020-09-23|3412.0|0|3412.0|0|43.0|0|0.0|100
0|2020-09-24|3418.0|0|3418.0|0|44.0|0|0.0|100
0|2020-09-25|3453.0|0|3453.0|0|44.0|0|0.0|100
0|2020-09-26|3476.0|0|3476.0|0|45.0|0|0.0|100
0|2020-09-27|3519.0|0|3519.0|0|45.0|0|0.0|100
0|2020-09-28|3538.0|0|3538.0|0|45.0|0|0.0|100
0|2020-09-29|3562.0|0|3562.0|0|47.0|0|0.0|100
0|2020-09-30|3605.0|0|3605.0|0|47.0|0|0.0|100
0|2020-10-01|3636.0|0|3636.0|0|48.0|0|0.0|100
0|2020-10-02|3653.0|0|3653.0|0|49.0|0|0.0|100
0|2020-10-03|3675.0|0|3675.0|0|49.0|0|0.0|100
0|2020-10-04|3717.0|0|3717.0|0|49.0|0|0.0|100
0|2020-10-05|3788.0|0|3788.0|0|49.0|0|0.0|100
0|2020-10-06|3827.0|0|3827.0|0|50.0|0|0.0|100
0|2020-10-07|3863.0|0|3863.0|0|50.0|0|0.0|100
0|2020-10-08|3908.0|0|3908.0|0|52.0|0|0.0|100
0|2020-10-09|3931.0|0|3931.0|0|52.0|0|0.0|100
0|2020-10-10|3971.0|0|3971.0|0|52.0|0|0.0|100
0|2020-10-11|4011.0|0|4011.0|0|52.0|0|0.0|100
0|2020-10-12|4074.0|0|4074.0|0|52.0|0|0.0|100
0|2020-10-13|4118.0|0|4118.0|0|52.0|0|0.0|100
0|2020-10-14|4155.0|0|4155.0|0|52.0|0|0.0|100
0|2020-10-15|4176.0|0|4176.0|0|52.0|0|0.0|100
0|2020-10-16|4184.0|0|4184.0|0|52.0|0|0.0|100
0|2020-10-17|4254.0|0|4254.0|0|53.0|0|0.0|100
0|2020-10-18|4318.0|0|4318.0|0|53.0|0|0.0|100
0|2020-10-19|4402.0|0|4402.0|0|53.0|0|0.0|100
0|2020-10-20|4431.0|0|4431.0|0|53.0|0|0.0|100
0|2020-10-21|4455.0|0|4455.0|0|53.0|0|0.0|100
0|2020-10-22|4455.0|0|4514.0|0|53.0|0|0.0|100
0|2020-10-23|4455.0|0|4577.0|0|53.0|0|0.0|100
0|2020-10-24|4455.0|0|4629.0|0|53.0|0|0.0|100
0|2020-10-25|4455.0|0|4690.0|0|53.0|0|0.0|100
0|2020-10-26|4731.0|0|4731.0|0|59.0|0|0.0|100
0|2020-10-27|4785.0|0|4785.0|0|60.0|0|0.0|100
0|2020-10-28|4785.0|0|4847.0|0|60.0|0|0.0|100
0|2020-10-29|4785.0|0|4920.0|0|60.0|0|0.0|100
0|2020-10-30|4785.0|0|4950.0|0|60.0|0|0.0|100
0|2020-10-31|4785.0|0|4959.0|0|60.0|0|0.0|100
0|2020-11-01|4785.0|0|4999.0|0|60.0|0|0.0|100
0|2020-11-02|5065.0|0|5065.0|0|65.0|0|0.0|100
0|2020-11-03|5114.0|0|5114.0|0|66.0|0|0.0|100
0|2020-11-04|5166.0|0|5166.0|0|65.0|0|0.0|100
0|2020-11-05|5214.0|0|5214.0|0|65.0|0|0.0|100
0|2020-11-06|5237.0|0|5237.0|0|66.0|0|0.0|100
0|2020-11-07|5374.0|0|5374.0|0|67.0|0|0.0|100
0|2020-11-08|5471.0|0|5471.0|0|67.0|0|0.0|100
0|2020-11-09|5607.0|0|5607.0|0|67.0|0|0.0|100
0|2020-11-10|5607.0|0|5664.0|0|67.0|0|0.0|100
0|2020-11-11|5751.0|0|5751.0|0|67.0|0|0.0|100
0|2020-11-12|5832.0|0|5832.0|0|68.0|0|0.0|100
0|2020-11-13|5832.0|0|5906.0|0|68.0|0|0.0|100
0|2020-11-14|6057.0|0|6057.0|0|68.0|0|0.0|100
0|2020-11-15|6057.0|0|6168.0|0|68.0|0|0.0|100
0|2020-11-16|6344.0|0|6344.0|0|69.0|0|0.0|100
0|2020-11-17|6344.0|0|6377.0|0|69.0|0|0.0|100
0|2020-11-18|6476.0|0|6476.0|0|70.0|0|0.0|100
0|2020-11-19|6581.0|0|6581.0|0|71.0|0|0.0|100
0|2020-11-20|6681.0|0|6681.0|0|73.0|0|0.0|100
0|2020-11-21|6794.0|0|6794.0|0|73.0|0|0.0|100
0|2020-11-22|6794.0|0|6924.0|0|73.0|0|0.0|100
0|2020-11-23|6794.0|0|7055.0|0|73.0|0|0.0|100
0|2020-11-24|7050.0|0|7050.0|0|76.0|0|0.0|100
0|2020-11-25|7050.0|0|7084.0|0|76.0|0|0.0|100
0|2020-11-26|7050.0|0|7200.0|0|76.0|0|0.0|100
0|2020-11-27|7050.0|0|7316.0|0|76.0|0|0.0|100
0|2020-11-28|7050.0|0|7481.0|0|76.0|0|0.0|100
0|2020-11-29|7526.0|0|7526.0|0|78.0|0|0.0|100
0|2020-11-30|7779.0|0|7779.0|0|80.0|0|0.0|100
0|2020-12-01|7779.0|0|7883.0|0|80.0|0|0.0|100
0|2020-12-02|7943.0|0|7943.0|0|83.0|0|0.0|100
0|2020-12-03|8016.0|0|8016.0|0|83.0|0|0.0|100
0|2020-12-04|8127.0|0|8127.0|0|83.0|0|0.0|100
0|2020-12-05|8237.0|0|8237.0|0|88.0|0|0.0|100
0|2020-12-06|8319.0|0|8319.0|0|88.0|0|0.0|100
0|2020-12-07|8551.0|0|8551.0|0|91.0|0|0.0|100
0|2020-12-08|8551.0|0|8672.0|0|91.0|0|0.0|100
0|2020-12-09|8551.0|0|8870.0|0|94.0|0|0.0|100
0|2020-12-10|8966.0|0|8966.0|0|94.0|0|0.0|100
0|2020-12-11|8966.0|0|9156.0|0|94.0|0|0.0|100
0|2020-12-12|9283.0|0|9283.0|0|94.0|0|0.0|100
0|2020-12-13|9283.0|0|9512.0|0|94.0|0|0.0|100
0|2020-12-14|9772.0|0|9772.0|0|101.0|0|0.0|100
0|2020-12-15|9929.0|0|9929.0|0|103.0|0|0.0|100
0|2020-12-16|10204.0|0|10204.0|0|103.0|0|0.0|100
0|2020-12-17|10204.0|0|10397.0|0|103.0|0|0.0|100
0|2020-12-18|10597.0|0|10597.0|0|107.0|0|0.0|100
0|2020-12-19|10597.0|0|10770.0|0|107.0|0|0.0|100
0|2020-12-20|10597.0|0|10989.0|0|107.0|0|0.0|100
0|2020-12-21|11229.0|0|11229.0|0|115.0|0|0.0|100
0|2020-12-22|11339.0|0|11339.0|0|115.0|0|0.0|100
0|2020-12-23|11495.0|0|11495.0|0|118.0|0|0.0|100
0|2020-12-24|11595.0|0|11595.0|0|118.0|0|0.0|100
0|2020-12-25|11595.0|0|11814.0|0|118.0|0|0.0|100
0|2020-12-26|11922.0|0|11922.0|0|118.0|0|0.0|100
0|2020-12-27|11965.0|0|11965.0|0|121.0|0|0.0|100
0|2020-12-28|11965.0|0|12038.0|0|121.0|0|0.0|100
0|2020-12-29|12178.0|0|12178.0|0|123.0|0|0.0|100
0|2020-12-30|12325.0|0|12325.0|0|125.0|0|0.0|100
0|2020-12-31|12325.0|0|12476.0|0|128.0|0|0.0|100
0|2021-01-01|12325.0|0|12476.0|0|128.0|0|0.0|100
0|2021-01-02|12325.0|0|12828.0|0|128.0|0|0.0|100
0|2021-01-03|12325.0|0|12913.0|0|128.0|0|0.0|100
0|2021-01-04|13011.0|0|13011.0|0|128.0|0|0.0|100
0|2021-01-05|13118.0|0|13118.0|0|135.0|0|0.0|100
0|2021-01-06|13283.0|0|13283.0|0|137.0|0|0.0|100
0|2021-01-07|13283.0|0|13470.0|0|137.0|0|0.0|100
0|2021-01-08|13569.0|0|13569.0|0|140.0|0|0.0|100
0|2021-01-09|13569.0|0|13674.0|0|141.0|0|0.0|100
0|2021-01-10|13819.0|0|13819.0|0|141.0|0|0.0|100
0|2021-01-11|13819.0|0|13903.0|0|141.0|0|0.0|100
0|2021-01-12|13980.0|0|13980.0|0|147.0|0|0.0|100
0|2021-01-13|14048.0|0|14048.0|0|149.0|0|0.0|100
0|2021-01-14|14171.0|0|14171.0|0|152.0|0|0.0|100
0|2021-01-15|14242.0|0|14242.0|0|154.0|0|0.0|100
0|2021-01-16|14242.0|0|14327.0|0|154.0|0|0.0|100
0|2021-01-17|14405.0|0|14405.0|0|155.0|0|0.0|100
0|2021-01-18|14405.0|0|14449.0|0|155.0|0|0.0|100
0|2021-01-19|14511.0|0|14511.0|0|158.0|0|0.0|100
0|2021-01-20|14622.0|0|14622.0|0|159.0|0|0.0|100
0|2021-01-21|14622.0|0|14674.0|0|159.0|0|0.0|100
0|2021-01-22|14728.0|0|14728.0|0|164.0|0|0.0|100
0|2021-01-23|14797.0|0|14797.0|0|164.0|0|0.0|100
0|2021-01-24|14846.0|0|14846.0|0|164.0|0|0.0|100
0|2021-01-25|14846.0|0|14862.0|0|164.0|0|0.0|100
0|2021-01-26|14907.0|0|14907.0|0|170.0|0|0.0|100
0|2021-01-27|14907.0|0|14984.0|0|170.0|0|0.0|100
0|2021-01-28|15046.0|0|15046.0|0|177.0|0|0.0|100
