|dates|Lewis_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Lewis_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Lewis_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Lewis_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Lewis_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Lewis_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Lewis_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Lewis_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-05-23|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-05-24|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-05-25|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-05-26|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-05-29|7.0|0|8.0|0|1.0|0|0.0|100
0|2020-05-30|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-06|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-07|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-08|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-09|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-10|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-11|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-12|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-13|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-14|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-16|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-17|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-18|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-19|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-20|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-21|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-22|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-23|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-24|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-25|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-26|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-27|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-06-28|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-29|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-30|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-07-01|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-07-02|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-03|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-04|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-05|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-06|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-07|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-08|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-09|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-10|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-11|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-12|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-13|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-14|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-07-15|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-16|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-17|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-18|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-19|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-20|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-21|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-22|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-23|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-24|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-25|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-26|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-27|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-28|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-29|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-07-30|25.0|0|26.0|0|2.0|0|0.0|100
0|2020-07-31|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-08-01|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-08-02|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-08-03|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-08-04|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-08-05|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-06|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-07|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-08-08|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-08-09|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-08-10|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-08-11|29.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-12|29.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-13|29.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-14|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-15|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-16|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-17|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-18|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-19|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-08-20|30.0|0|31.0|0|2.0|0|0.0|100
0|2020-08-21|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-22|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-23|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-24|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-25|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-26|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-27|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-28|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-29|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-30|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-08-31|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-09-01|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-09-02|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-09-03|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-09-04|34.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-05|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-06|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-07|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-08|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-09|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-10|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-09-11|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-09-12|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-09-13|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-09-14|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-09-15|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-16|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-17|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-18|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-19|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-20|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-21|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-22|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-23|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-24|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-25|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-26|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-27|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-28|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-29|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-09-30|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-10-01|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-10-02|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-10-03|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-10-04|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-10-05|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-10-06|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-10-07|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-10-08|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-10-09|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-10-10|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-10-11|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-10-12|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-10-13|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-10-14|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-10-15|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-10-16|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-10-17|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-10-18|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-10-19|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-10-20|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-10-21|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-10-22|68.0|0|70.0|0|2.0|0|0.0|100
0|2020-10-23|68.0|0|72.0|0|2.0|0|0.0|100
0|2020-10-24|68.0|0|74.0|0|2.0|0|0.0|100
0|2020-10-25|68.0|0|76.0|0|2.0|0|0.0|100
0|2020-10-26|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-10-27|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-10-28|82.0|0|87.0|0|2.0|0|0.0|100
0|2020-10-29|82.0|0|94.0|0|2.0|0|0.0|100
0|2020-10-30|82.0|0|101.0|0|2.0|0|0.0|100
0|2020-10-31|82.0|0|105.0|0|2.0|0|0.0|100
0|2020-11-01|82.0|0|110.0|0|2.0|0|0.0|100
0|2020-11-02|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-11-03|115.0|0|121.0|0|2.0|0|0.0|100
0|2020-11-04|115.0|0|126.0|0|2.0|0|0.0|100
0|2020-11-05|115.0|0|132.0|0|2.0|0|0.0|100
0|2020-11-06|115.0|0|135.0|0|2.0|0|0.0|100
0|2020-11-07|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-11-08|138.0|0|155.0|0|2.0|0|0.0|100
0|2020-11-09|138.0|0|155.0|0|2.0|0|0.0|100
0|2020-11-10|138.0|0|168.0|0|2.0|0|0.0|100
0|2020-11-11|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-11-12|178.0|0|182.0|0|2.0|0|0.0|100
0|2020-11-13|178.0|0|189.0|0|2.0|0|0.0|100
0|2020-11-14|192.0|0|192.0|0|2.0|0|0.0|100
0|2020-11-15|192.0|0|197.0|0|2.0|0|0.0|100
0|2020-11-16|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-11-17|197.0|0|201.0|0|2.0|0|0.0|100
0|2020-11-18|197.0|0|204.0|0|2.0|0|0.0|100
0|2020-11-19|197.0|0|215.0|0|2.0|0|0.0|100
0|2020-11-20|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-11-21|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-11-22|217.0|0|218.0|0|2.0|0|0.0|100
0|2020-11-23|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-11-24|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-11-25|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-11-26|228.0|0|238.0|0|2.0|0|0.0|100
0|2020-11-27|228.0|0|237.0|0|2.0|0|0.0|100
0|2020-11-28|228.0|0|236.0|0|2.0|0|0.0|100
0|2020-11-29|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-11-30|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-12-01|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-12-02|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-12-03|259.0|0|259.0|0|2.0|0|0.0|100
0|2020-12-04|259.0|0|262.0|0|2.0|0|0.0|100
0|2020-12-05|266.0|0|266.0|0|2.0|0|0.0|100
0|2020-12-06|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-12-07|278.0|0|283.0|0|3.0|0|0.0|100
0|2020-12-08|278.0|0|290.0|0|3.0|0|0.0|100
0|2020-12-09|278.0|0|298.0|0|3.0|0|0.0|100
0|2020-12-10|301.0|0|301.0|0|3.0|0|0.0|100
0|2020-12-11|316.0|0|316.0|0|3.0|0|0.0|100
0|2020-12-12|330.0|0|330.0|0|3.0|0|0.0|100
0|2020-12-13|330.0|0|340.0|0|3.0|0|0.0|100
0|2020-12-14|330.0|0|343.0|0|3.0|0|0.0|100
0|2020-12-15|330.0|0|347.0|0|3.0|0|0.0|100
0|2020-12-16|359.0|0|359.0|0|3.0|0|0.0|100
0|2020-12-17|369.0|0|369.0|0|3.0|0|0.0|100
0|2020-12-18|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-12-19|383.0|0|392.0|0|3.0|0|0.0|100
0|2020-12-20|383.0|0|398.0|0|3.0|0|0.0|100
0|2020-12-21|406.0|0|406.0|0|3.0|0|0.0|100
0|2020-12-22|421.0|0|421.0|0|3.0|0|0.0|100
0|2020-12-23|433.0|0|433.0|0|3.0|0|0.0|100
0|2020-12-24|447.0|0|447.0|0|3.0|0|0.0|100
0|2020-12-25|465.0|0|465.0|0|3.0|0|0.0|100
0|2020-12-26|469.0|0|469.0|0|3.0|0|0.0|100
0|2020-12-27|467.0|0|467.0|0|3.0|0|0.0|100
0|2020-12-28|467.0|0|471.0|0|3.0|0|0.0|100
0|2020-12-29|486.0|0|486.0|0|3.0|0|0.0|100
0|2020-12-30|516.0|0|516.0|0|4.0|0|0.0|100
0|2020-12-31|516.0|0|525.0|0|4.0|0|0.0|100
0|2021-01-01|557.0|0|557.0|0|4.0|0|0.0|100
0|2021-01-02|567.0|0|567.0|0|4.0|0|0.0|100
0|2021-01-03|567.0|0|571.0|0|4.0|0|0.0|100
0|2021-01-04|567.0|0|577.0|0|4.0|0|0.0|100
0|2021-01-05|567.0|0|586.0|0|4.0|0|0.0|100
0|2021-01-06|602.0|0|602.0|0|4.0|0|0.0|100
0|2021-01-07|602.0|0|622.0|0|4.0|0|0.0|100
0|2021-01-08|602.0|0|632.0|0|4.0|0|0.0|100
0|2021-01-09|602.0|0|641.0|0|4.0|0|0.0|100
0|2021-01-10|602.0|0|650.0|0|4.0|0|0.0|100
0|2021-01-11|654.0|0|654.0|0|6.0|0|0.0|100
0|2021-01-12|654.0|0|663.0|0|8.0|0|0.0|100
0|2021-01-13|677.0|0|677.0|0|9.0|0|0.0|100
0|2021-01-14|677.0|0|685.0|0|9.0|0|0.0|100
0|2021-01-15|677.0|0|705.0|0|9.0|0|0.0|100
0|2021-01-16|677.0|0|714.0|0|9.0|0|0.0|100
0|2021-01-17|719.0|0|719.0|0|11.0|0|0.0|100
0|2021-01-18|729.0|0|729.0|0|11.0|0|0.0|100
0|2021-01-19|735.0|0|735.0|0|11.0|0|0.0|100
0|2021-01-20|737.0|0|737.0|0|11.0|0|0.0|100
0|2021-01-21|746.0|0|746.0|0|11.0|0|0.0|100
0|2021-01-22|746.0|0|760.0|0|11.0|0|0.0|100
0|2021-01-23|746.0|0|782.0|0|11.0|0|0.0|100
0|2021-01-24|746.0|0|785.0|0|11.0|0|0.0|100
0|2021-01-25|746.0|0|786.0|0|11.0|0|0.0|100
0|2021-01-26|746.0|0|802.0|0|11.0|0|0.0|100
0|2021-01-27|746.0|0|812.0|0|12.0|0|0.0|100
0|2021-01-28|746.0|0|823.0|0|12.0|0|0.0|100
0|2021-01-29|746.0|0|838.0|0|12.0|0|0.0|100
0|2021-01-30|746.0|0|845.0|0|12.0|0|0.0|100
0|2021-01-31|746.0|0|851.0|0|12.0|0|0.0|100
0|2021-02-01|855.0|0|855.0|0|12.0|0|0.0|100
0|2021-02-02|855.0|0|863.0|0|12.0|0|0.0|100
0|2021-02-03|866.0|0|866.0|0|12.0|0|0.0|100
0|2021-02-04|878.0|0|878.0|0|12.0|0|0.0|100
0|2021-02-05|894.0|0|894.0|0|12.0|0|0.0|100
0|2021-02-06|904.0|0|904.0|0|12.0|0|0.0|100
0|2021-02-07|904.0|0|914.0|0|12.0|0|0.0|100
0|2021-02-08|904.0|0|928.0|0|12.0|0|0.0|100
0|2021-02-09|936.0|0|936.0|0|12.0|0|0.0|100
