|dates|Greensville_Virginia_UnitedStates.AveragePrecipitationTotal.data|Greensville_Virginia_UnitedStates.AveragePrecipitationTotal.missing|Greensville_Virginia_UnitedStates.AveragePrecipitation.data|Greensville_Virginia_UnitedStates.AveragePrecipitation.missing|Greensville_Virginia_UnitedStates.AverageWindDirection.data|Greensville_Virginia_UnitedStates.AverageWindDirection.missing|Greensville_Virginia_UnitedStates.AverageWindSpeed.data|Greensville_Virginia_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|180.0|0|6.010416666666667|0
0|2020-01-02|0.0|0|0.0|0|114.375|0|4.916666666666667|0
0|2020-01-03|0.00375|0|0.027864583333333318|0|122.1875|0|3.1197916666666665|0
0|2020-01-04|0.0|0|0.009687500000000003|0|177.91666666666666|0|7.072916666666667|0
0|2020-01-05|0.0|0|0.0|0|199.58333333333334|0|8.359375|0
0|2020-01-06|0.0|0|0.0|0|123.4375|0|4.208333333333333|0
0|2020-01-07|0.0|0|0.0084375|0|117.70833333333333|0|5.510416666666667|0
0|2020-01-08|0.0|0|0.0|0|140.72916666666666|0|6.197916666666667|0
0|2020-01-09|0.0|0|0.0|0|68.02083333333333|0|3.3854166666666665|0
0|2020-01-10|0.0|0|0.0|0|72.91666666666667|0|2.8385416666666665|0
0|2020-01-11|0.0|0|0.0|0|134.47916666666666|0|8.53125|0
0|2020-01-12|0.0022916666666666667|0|0.002291666666666667|0|131.14583333333334|0|5.473958333333333|0
0|2020-01-13|0.0|0|0.006250000000000001|0|72.03125|0|1.28125|0
0|2020-01-14|0.0|0|0.010520833333333335|0|96.35416666666667|0|2.609375|0
0|2020-01-15|0.0|0|0.0|0|90.26041666666667|0|2.3177083333333335|0
0|2020-01-16|0.0|0|0.0|0|237.91666666666666|0|9.859375|0
0|2020-01-17|0.0|0|0.0|0|239.21875|0|6.854166666666667|0
0|2020-01-18|0.0|0|0.0020833333333333333|0|86.5625|0|3.5625|0
0|2020-01-19|0.001875|0|0.0|0|244.0625|0|9.15625|0
0|2020-01-20|0.0|0|0.0|0|272.7083333333333|0|6.979166666666667|0
0|2020-01-21|0.0|0|0.0|0|295.8333333333333|0|7.34375|0
0|2020-01-22|0.0|0|0.0|0|221.82291666666666|0|4.671875|0
0|2020-01-23|0.0|0|0.0|0|274.7916666666667|0|4.151041666666667|0
0|2020-01-24|0.0|0|0.0|0|174.27083333333334|0|7.729166666666667|0
0|2020-01-25|0.015833333333333335|0|0.020625|0|190.0|0|7.1875|0
0|2020-01-26|0.0|0|0.0|0|248.22916666666666|0|6.833333333333333|0
0|2020-01-27|0.0|0|0.0|0|136.14583333333334|0|4.432291666666667|0
0|2020-01-28|0.0|0|0.0|0|187.91666666666666|0|4.427083333333333|0
0|2020-01-29|0.0|0|0.0|0|114.375|0|1.6770833333333333|0
0|2020-01-30|0.0|0|0.0|0|141.04166666666666|0|3.8541666666666665|0
0|2020-01-31|0.0|0|0.009895833333333335|0|190.3125|0|4.03125|0
0|2020-02-01|0.008125|0|0.0016666666666666668|0|224.375|0|3.8125|0
0|2020-02-02|0.00020833333333333335|0|0.0|0|218.4375|0|9.416666666666666|0
0|2020-02-03|0.0|0|0.0|0|148.85416666666666|0|5.197916666666667|0
0|2020-02-04|0.0|0|0.0|0|157.70833333333334|0|4.411458333333333|0
0|2020-02-05|0.0|0|0.0029687500000000005|0|142.70833333333334|0|5.171875|0
0|2020-02-06|0.0|0|0.04249999999999999|0|67.91666666666667|0|2.53125|0
0|2020-02-07|0.0|0|0.008749999999999999|0|198.95833333333334|0|14.526041666666666|0
0|2020-02-08|0.0|0|0.0|0|183.33333333333334|0|4.8125|0
0|2020-02-09|0.0|0|0.0|0|141.45833333333334|0|3.3541666666666665|0
0|2020-02-10|0.0|0|0.0|0|112.60416666666667|0|4.21875|0
0|2020-02-11|0.0|0|0.014114583333333335|0|171.82291666666666|0|5.03125|0
0|2020-02-12|0.0|0|0.0008333333333333334|0|89.11458333333333|0|6.609375|0
0|2020-02-13|0.0|0|0.006510416666666667|0|174.21875|0|5.8125|0
0|2020-02-14|0.0|0|0.0|0|222.86458333333334|0|6.328125|0
0|2020-02-15|0.0|0|0.0|0|170.3125|0|3.9739583333333335|0
0|2020-02-16|0.0|0|0.0|0|63.854166666666664|0|2.0833333333333335|0
0|2020-02-17|0.0|0|0.0|0|37.135416666666664|0|3.140625|0
0|2020-02-18|0.0|0|0.0010416666666666667|0|76.875|0|2.1145833333333335|0
0|2020-02-19|0.0|0|0.006041666666666667|0|168.02083333333334|0|4.03125|0
0|2020-02-20|0.0|0|0.0004166666666666667|0|107.39583333333333|0|4.21875|0
0|2020-02-21|0.0|0|0.0|0|233.85416666666666|0|5.541666666666667|0
0|2020-02-22|0.0|0|0.0046875|0|72.1875|0|2.21875|0
0|2020-02-23|0.0|0|0.0|0|68.69791666666667|0|2.4583333333333335|0
0|2020-02-24|0.0|0|0.0014583333333333334|0|86.66666666666667|0|2.3854166666666665|0
0|2020-02-25|0.0|0|0.0031250000000000006|0|46.666666666666664|0|1.6197916666666667|0
0|2020-02-26|0.0|0|0.0004166666666666667|0|32.8125|0|1.84375|0
0|2020-02-27|0.0|0|0.0004166666666666667|0|236.04166666666666|0|12.708333333333334|0
0|2020-02-28|0.0|0|0.0|0|209.47916666666666|0|8.546875|0
0|2020-02-29|0.0|0|0.0|0|236.04166666666666|0|9.0|0
0|2020-03-01|0.0|0|0.0|0|102.1875|0|2.6770833333333335|0
0|2020-03-02|0.0|0|0.0|0|140.46875|0|5.833333333333333|0
0|2020-03-03|0.0|0|0.0011979166666666668|0|99.63541666666667|0|4.401041666666667|0
0|2020-03-04|0.0|0|0.0|0|144.58333333333334|0|3.7447916666666665|0
0|2020-03-05|0.0|0|0.0|0|130.67708333333334|0|5.239583333333333|0
0|2020-03-06|0.0|0|0.0035416666666666674|0|228.4375|0|8.59375|0
0|2020-03-07|0.0|0|0.0|0|245.83333333333334|0|10.770833333333334|0
0|2020-03-08|0.0|0|0.0|0|61.875|0|2.1354166666666665|0
0|2020-03-09|0.0|0|0.0|0|131.875|0|5.46875|0
0|2020-03-10|0.0|0|0.0|0|148.95833333333334|0|6.25|0
0|2020-03-11|0.0|0|0.0|0|66.25|0|2.6770833333333335|0
0|2020-03-12|0.0|0|0.0|0|77.60416666666667|0|1.7760416666666667|0
0|2020-03-13|0.0|0|0.0029166666666666664|0|177.91666666666666|0|7.40625|0
0|2020-03-14|0.0|0|0.0|0|110.46875|0|2.9479166666666665|0
0|2020-03-15|0.0|0|0.0|0|109.94791666666667|0|5.619791666666667|0
0|2020-03-16|0.0|0|0.0|0|114.73958333333333|0|5.130208333333333|0
0|2020-03-17|0.0|0|0.0|0|72.34375|0|2.640625|0
0|2020-03-18|0.0|0|0.0|0|55.833333333333336|0|2.2447916666666665|0
0|2020-03-19|0.0|0|0.0|0|55.729166666666664|0|2.5|0
0|2020-03-20|0.0|0|0.0021874999999999998|0|99.47916666666667|0|5.411458333333333|0
0|2020-03-21|0.0|0|0.002135416666666667|0|136.51041666666666|0|5.692708333333333|0
0|2020-03-22|0.0|0|0.0|0|94.11458333333333|0|7.3125|0
0|2020-03-23|0.0|0|0.01583333333333333|0|187.65625|0|4.947916666666667|0
0|2020-03-24|0.0|0|0.0004166666666666667|0|26.145833333333332|0|2.328125|0
0|2020-03-25|0.0|0|0.026093749999999975|0|265.7291666666667|0|9.078125|0
0|2020-03-26|0.000625|0|0.0|0|127.39583333333333|0|2.8802083333333335|0
0|2020-03-27|0.0|0|0.0|0|97.08333333333333|0|4.25|0
0|2020-03-28|0.0|0|0.0|0|99.89583333333333|0|3.8489583333333335|0
0|2020-03-29|0.0|0|0.0|0|117.60416666666667|0|4.734375|0
0|2020-03-30|0.0|0|0.0|0|218.64583333333334|0|8.0625|0
0|2020-03-31|0.0|0|0.004479166666666667|0|96.04166666666667|0|6.338541666666667|0
0|2020-04-01|0.0|0|0.0010416666666666667|0|264.375|0|9.979166666666666|0
0|2020-04-02|0.0|0|0.0|0|246.35416666666666|0|9.208333333333334|0
0|2020-04-03|0.0|0|0.0|0|242.76041666666666|0|8.916666666666666|0
0|2020-04-04|0.0|0|0.0|0|122.1875|0|4.854166666666667|0
0|2020-04-05|0.0|0|0.0|0|46.5625|0|1.4739583333333333|0
0|2020-04-06|0.0|0|0.0029166666666666664|0|86.14583333333333|0|2.53125|0
0|2020-04-07|0.0|0|0.004270833333333334|0|39.479166666666664|0|1.0729166666666667|0
0|2020-04-08|0.0|0|0.0|0|122.60416666666667|0|4.46875|0
0|2020-04-09|0.0|0|0.0003125|0|199.375|0|10.333333333333334|0
0|2020-04-10|0.0|0|0.0|0|236.875|0|11.145833333333334|0
0|2020-04-11|0.0|0|0.0|0|113.22916666666667|0|3.59375|0
0|2020-04-12|0.0|0|0.0|0|111.66666666666667|0|7.3125|0
0|2020-04-13|0.000625|0|0.005937500000000001|0|141.97916666666666|0|12.088541666666666|0
0|2020-04-14|0.0|0|0.0|0|113.38541666666667|0|5.302083333333333|0
0|2020-04-15|0.0|0|0.0008333333333333334|0|250.83333333333334|0|8.09375|0
0|2020-04-16|0.0|0|0.0|0|131.97916666666666|0|5.770833333333333|0
0|2020-04-17|0.0|0|0.0|0|100.3125|0|5.385416666666667|0
0|2020-04-18|0.0|0|0.006979166666666668|0|203.02083333333334|0|8.75|0
0|2020-04-19|0.0|0|0.0|0|60.208333333333336|0|2.515625|0
0|2020-04-20|0.0|0|0.015729166666666673|0|150.83333333333334|0|3.9791666666666665|0
0|2020-04-21|0.0|0|0.0|0|137.34375|0|6.380208333333333|0
0|2020-04-22|0.0|0|0.0|0|140.83333333333334|0|4.260416666666667|0
0|2020-04-23|0.0|0|0.00026041666666666666|0|92.60416666666667|0|3.8125|0
0|2020-04-24|0.0|0|0.006927083333333334|0|180.3125|0|7.979166666666667|0
0|2020-04-25|0.0|0|0.0|0|85.52083333333333|0|4.114583333333333|0
0|2020-04-26|0.011041666666666667|0|0.014166666666666668|0|114.47916666666667|0|4.682291666666667|0
0|2020-04-27|0.0|0|0.00020833333333333335|0|225.20833333333334|0|8.260416666666666|0
0|2020-04-28|0.0|0|0.0|0|28.125|0|1.0833333333333333|0
0|2020-04-29|0.0|0|0.0|0|118.90625|0|7.869791666666667|0
0|2020-04-30|0.0|0|0.05401041666666665|0|111.71875|0|7.75|0
0|2020-05-01|0.0|0|0.004895833333333333|0|133.75|0|3.3854166666666665|0
0|2020-05-02|0.0|0|0.0|0|86.14583333333333|0|1.9479166666666667|0
0|2020-05-03|0.0|0|0.0|0|107.1875|0|3.6979166666666665|0
0|2020-05-04|0.0|0|0.0|0|220.10416666666666|0|7.635416666666667|0
0|2020-05-05|0.0|0|0.00010416666666666667|0|61.5625|0|4.239583333333333|0
