|dates|Bibb_Georgia_UnitedStates.JHU_ConfirmedCases.data|Bibb_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Bibb_Georgia_UnitedStates.NYT_ConfirmedCases.data|Bibb_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Bibb_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Bibb_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Bibb_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Bibb_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-30|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-31|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-01|22.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-02|24.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-03|32.0|0|34.0|0|1.0|0|0.0|100
0|2020-04-04|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-05|40.0|0|39.0|0|1.0|0|0.0|100
0|2020-04-06|40.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-07|42.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-08|50.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-09|53.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-10|56.0|0|58.0|0|1.0|0|0.0|100
0|2020-04-11|63.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-12|67.0|0|70.0|0|1.0|0|0.0|100
0|2020-04-13|72.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-14|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-04-15|95.0|0|108.0|0|1.0|0|0.0|100
0|2020-04-16|118.0|0|179.0|0|1.0|0|0.0|100
0|2020-04-17|188.0|0|191.0|0|1.0|0|0.0|100
0|2020-04-18|192.0|0|193.0|0|1.0|0|0.0|100
0|2020-04-19|199.0|0|199.0|0|1.0|0|0.0|100
0|2020-04-20|203.0|0|203.0|0|1.0|0|0.0|100
0|2020-04-21|203.0|0|207.0|0|2.0|0|0.0|100
0|2020-04-22|224.0|0|224.0|0|4.0|0|0.0|100
0|2020-04-23|234.0|0|234.0|0|5.0|0|0.0|100
0|2020-04-24|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-04-25|247.0|0|247.0|0|6.0|0|0.0|100
0|2020-04-26|248.0|0|248.0|0|6.0|0|0.0|100
0|2020-04-27|256.0|0|256.0|0|7.0|0|0.0|100
0|2020-04-28|269.0|0|292.0|0|8.0|0|0.0|100
0|2020-04-29|302.0|0|302.0|0|10.0|0|0.0|100
0|2020-04-30|305.0|0|306.0|0|10.0|0|0.0|100
0|2020-05-01|312.0|0|312.0|0|10.0|0|0.0|100
0|2020-05-02|319.0|0|319.0|0|11.0|0|0.0|100
0|2020-05-03|323.0|0|324.0|0|11.0|0|0.0|100
0|2020-05-04|347.0|0|346.0|0|12.0|0|0.0|100
0|2020-05-05|351.0|0|350.0|0|13.0|0|0.0|100
0|2020-05-06|367.0|0|367.0|0|14.0|0|0.0|100
0|2020-05-07|379.0|0|379.0|0|14.0|0|0.0|100
0|2020-05-08|384.0|0|384.0|0|15.0|0|0.0|100
0|2020-05-09|365.0|0|365.0|0|15.0|0|0.0|100
0|2020-05-10|367.0|0|367.0|0|15.0|0|0.0|100
0|2020-05-11|370.0|0|370.0|0|15.0|0|0.0|100
0|2020-05-12|376.0|0|376.0|0|15.0|0|0.0|100
0|2020-05-13|378.0|0|378.0|0|14.0|0|0.0|100
