|dates|Monroe_Alabama_UnitedStates.JHU_ConfirmedCases.data|Monroe_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Alabama_UnitedStates.NYT_ConfirmedCases.data|Monroe_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-05-15|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-05-16|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-17|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-18|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-19|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-20|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-05-21|22.0|0|23.0|0|2.0|0|0.0|100
0|2020-05-22|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-05-23|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-05-24|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-05-25|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-05-26|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-05-27|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-05-28|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-05-29|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-05-30|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-05-31|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-06-01|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-06-02|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-06-03|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-06-04|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-06-05|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-06-06|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-06-07|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-06-08|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-06-09|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-06-10|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-06-11|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-06-12|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-06-13|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-06-14|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-06-15|136.0|0|136.0|0|2.0|0|0.0|100
0|2020-06-16|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-06-17|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-06-18|151.0|0|152.0|0|2.0|0|0.0|100
0|2020-06-19|153.0|0|154.0|0|2.0|0|0.0|100
0|2020-06-20|158.0|0|159.0|0|2.0|0|0.0|100
0|2020-06-21|162.0|0|163.0|0|2.0|0|0.0|100
0|2020-06-22|162.0|0|163.0|0|2.0|0|0.0|100
0|2020-06-23|168.0|0|169.0|0|2.0|0|0.0|100
0|2020-06-24|171.0|0|172.0|0|2.0|0|0.0|100
0|2020-06-25|174.0|0|175.0|0|2.0|0|0.0|100
0|2020-06-26|178.0|0|179.0|0|2.0|0|0.0|100
0|2020-06-27|187.0|0|188.0|0|2.0|0|0.0|100
0|2020-06-28|188.0|0|189.0|0|2.0|0|0.0|100
0|2020-06-29|188.0|0|190.0|0|2.0|0|0.0|100
0|2020-06-30|194.0|0|195.0|0|2.0|0|0.0|100
0|2020-07-01|194.0|0|198.0|0|2.0|0|0.0|100
0|2020-07-02|205.0|0|206.0|0|2.0|0|0.0|100
0|2020-07-03|231.0|0|232.0|0|2.0|0|0.0|100
0|2020-07-04|234.0|0|235.0|0|2.0|0|0.0|100
0|2020-07-05|235.0|0|236.0|0|2.0|0|0.0|100
0|2020-07-06|239.0|0|240.0|0|2.0|0|0.0|100
0|2020-07-07|241.0|0|243.0|0|2.0|0|0.0|100
0|2020-07-08|244.0|0|246.0|0|2.0|0|0.0|100
0|2020-07-09|249.0|0|251.0|0|2.0|0|0.0|100
0|2020-07-10|255.0|0|257.0|0|3.0|0|0.0|100
0|2020-07-11|255.0|0|258.0|0|3.0|0|0.0|100
0|2020-07-12|260.0|0|264.0|0|3.0|0|0.0|100
0|2020-07-13|268.0|0|275.0|0|3.0|0|0.0|100
0|2020-07-14|277.0|0|286.0|0|3.0|0|0.0|100
0|2020-07-15|283.0|0|292.0|0|3.0|0|0.0|100
0|2020-07-16|295.0|0|307.0|0|3.0|0|0.0|100
0|2020-07-17|303.0|0|316.0|0|3.0|0|0.0|100
0|2020-07-18|310.0|0|326.0|0|3.0|0|0.0|100
0|2020-07-19|312.0|0|333.0|0|3.0|0|0.0|100
0|2020-07-20|318.0|0|340.0|0|3.0|0|0.0|100
0|2020-07-21|323.0|0|348.0|0|3.0|0|0.0|100
0|2020-07-22|332.0|0|359.0|0|3.0|0|0.0|100
0|2020-07-23|347.0|0|377.0|0|3.0|0|0.0|100
0|2020-07-24|343.0|0|376.0|0|3.0|0|0.0|100
0|2020-07-25|348.0|0|382.0|0|3.0|0|0.0|100
0|2020-07-26|361.0|0|401.0|0|3.0|0|0.0|100
0|2020-07-27|362.0|0|402.0|0|3.0|0|0.0|100
0|2020-07-28|362.0|0|402.0|0|3.0|0|0.0|100
0|2020-07-29|370.0|0|414.0|0|3.0|0|0.0|100
0|2020-07-30|376.0|0|420.0|0|3.0|0|0.0|100
0|2020-07-31|384.0|0|432.0|0|3.0|0|0.0|100
0|2020-08-01|385.0|0|434.0|0|3.0|0|0.0|100
0|2020-08-02|388.0|0|438.0|0|4.0|0|0.0|100
0|2020-08-03|391.0|0|442.0|0|4.0|0|0.0|100
0|2020-08-04|395.0|0|446.0|0|4.0|0|0.0|100
0|2020-08-05|396.0|0|447.0|0|4.0|0|0.0|100
0|2020-08-06|408.0|0|460.0|0|4.0|0|0.0|100
0|2020-08-07|415.0|0|470.0|0|4.0|0|0.0|100
0|2020-08-08|419.0|0|474.0|0|4.0|0|0.0|100
0|2020-08-09|421.0|0|476.0|0|4.0|0|0.0|100
0|2020-08-10|421.0|0|476.0|0|5.0|0|0.0|100
0|2020-08-11|423.0|0|487.0|0|6.0|0|0.0|100
0|2020-08-12|424.0|0|488.0|0|6.0|0|0.0|100
0|2020-08-13|425.0|0|489.0|0|6.0|0|0.0|100
0|2020-08-14|427.0|0|491.0|0|6.0|0|0.0|100
0|2020-08-15|432.0|0|496.0|0|6.0|0|0.0|100
0|2020-08-16|432.0|0|501.0|0|6.0|0|0.0|100
0|2020-08-17|432.0|0|501.0|0|6.0|0|0.0|100
0|2020-08-18|434.0|0|503.0|0|6.0|0|0.0|100
0|2020-08-19|438.0|0|506.0|0|6.0|0|0.0|100
0|2020-08-20|440.0|0|508.0|0|6.0|0|0.0|100
0|2020-08-21|446.0|0|514.0|0|6.0|0|0.0|100
0|2020-08-22|446.0|0|514.0|0|6.0|0|0.0|100
0|2020-08-23|448.0|0|516.0|0|6.0|0|0.0|100
0|2020-08-24|449.0|0|521.0|0|6.0|0|0.0|100
0|2020-08-25|449.0|0|525.0|0|6.0|0|0.0|100
0|2020-08-26|439.0|0|531.0|0|6.0|0|0.0|100
0|2020-08-27|439.0|0|535.0|0|6.0|0|0.0|100
0|2020-08-28|443.0|0|541.0|0|6.0|0|0.0|100
0|2020-08-29|443.0|0|541.0|0|6.0|0|0.0|100
0|2020-08-30|443.0|0|544.0|0|6.0|0|0.0|100
0|2020-08-31|443.0|0|545.0|0|6.0|0|0.0|100
0|2020-09-01|444.0|0|547.0|0|6.0|0|0.0|100
0|2020-09-02|438.0|0|547.0|0|6.0|0|0.0|100
0|2020-09-03|435.0|0|548.0|0|6.0|0|0.0|100
0|2020-09-04|434.0|0|550.0|0|6.0|0|0.0|100
0|2020-09-05|436.0|0|552.0|0|6.0|0|0.0|100
0|2020-09-06|436.0|0|552.0|0|6.0|0|0.0|100
0|2020-09-07|437.0|0|553.0|0|6.0|0|0.0|100
0|2020-09-08|438.0|0|559.0|0|6.0|0|0.0|100
0|2020-09-09|438.0|0|559.0|0|6.0|0|0.0|100
0|2020-09-10|441.0|0|566.0|0|7.0|0|0.0|100
0|2020-09-11|442.0|0|567.0|0|8.0|0|0.0|100
0|2020-09-12|444.0|0|569.0|0|8.0|0|0.0|100
0|2020-09-13|445.0|0|570.0|0|8.0|0|0.0|100
0|2020-09-14|445.0|0|571.0|0|8.0|0|0.0|100
0|2020-09-15|570.0|0|570.0|0|8.0|0|0.0|100
0|2020-09-16|570.0|0|570.0|0|8.0|0|0.0|100
0|2020-09-17|570.0|0|570.0|0|8.0|0|0.0|100
0|2020-09-18|573.0|0|573.0|0|8.0|0|0.0|100
0|2020-09-19|575.0|0|575.0|0|8.0|0|0.0|100
0|2020-09-20|575.0|0|575.0|0|8.0|0|0.0|100
0|2020-09-21|576.0|0|576.0|0|8.0|0|0.0|100
0|2020-09-22|579.0|0|579.0|0|8.0|0|0.0|100
0|2020-09-23|580.0|0|580.0|0|8.0|0|0.0|100
0|2020-09-24|581.0|0|581.0|0|8.0|0|0.0|100
0|2020-09-25|584.0|0|584.0|0|8.0|0|0.0|100
0|2020-09-26|589.0|0|589.0|0|8.0|0|0.0|100
0|2020-09-27|590.0|0|590.0|0|8.0|0|0.0|100
0|2020-09-28|590.0|0|590.0|0|8.0|0|0.0|100
0|2020-09-29|590.0|0|590.0|0|8.0|0|0.0|100
0|2020-09-30|592.0|0|592.0|0|8.0|0|0.0|100
0|2020-10-01|592.0|0|592.0|0|8.0|0|0.0|100
0|2020-10-02|593.0|0|593.0|0|8.0|0|0.0|100
0|2020-10-03|595.0|0|595.0|0|8.0|0|0.0|100
0|2020-10-04|597.0|0|597.0|0|8.0|0|0.0|100
0|2020-10-05|597.0|0|597.0|0|8.0|0|0.0|100
0|2020-10-06|598.0|0|598.0|0|9.0|0|0.0|100
0|2020-10-07|598.0|0|598.0|0|9.0|0|0.0|100
0|2020-10-08|601.0|0|601.0|0|9.0|0|0.0|100
0|2020-10-09|607.0|0|607.0|0|9.0|0|0.0|100
0|2020-10-10|608.0|0|608.0|0|9.0|0|0.0|100
0|2020-10-11|608.0|0|608.0|0|9.0|0|0.0|100
0|2020-10-12|610.0|0|610.0|0|9.0|0|0.0|100
0|2020-10-13|614.0|0|614.0|0|9.0|0|0.0|100
0|2020-10-14|615.0|0|615.0|0|9.0|0|0.0|100
0|2020-10-15|618.0|0|618.0|0|9.0|0|0.0|100
0|2020-10-16|619.0|0|619.0|0|9.0|0|0.0|100
0|2020-10-17|624.0|0|624.0|0|9.0|0|0.0|100
0|2020-10-18|625.0|0|625.0|0|9.0|0|0.0|100
0|2020-10-19|627.0|0|627.0|0|9.0|0|0.0|100
0|2020-10-20|631.0|0|631.0|0|9.0|0|0.0|100
0|2020-10-21|636.0|0|636.0|0|10.0|0|0.0|100
0|2020-10-22|640.0|0|640.0|0|10.0|0|0.0|100
0|2020-10-23|645.0|0|645.0|0|10.0|0|0.0|100
0|2020-10-24|646.0|0|646.0|0|10.0|0|0.0|100
0|2020-10-25|646.0|0|646.0|0|10.0|0|0.0|100
0|2020-10-26|648.0|0|648.0|0|10.0|0|0.0|100
0|2020-10-27|655.0|0|655.0|0|10.0|0|0.0|100
0|2020-10-28|660.0|0|660.0|0|10.0|0|0.0|100
0|2020-10-29|663.0|0|663.0|0|10.0|0|0.0|100
0|2020-10-30|663.0|0|663.0|0|10.0|0|0.0|100
0|2020-10-31|667.0|0|667.0|0|10.0|0|0.0|100
0|2020-11-01|668.0|0|668.0|0|10.0|0|0.0|100
0|2020-11-02|668.0|0|668.0|0|10.0|0|0.0|100
0|2020-11-03|674.0|0|674.0|0|10.0|0|0.0|100
0|2020-11-04|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-11-05|683.0|0|683.0|0|10.0|0|0.0|100
0|2020-11-06|688.0|0|688.0|0|10.0|0|0.0|100
0|2020-11-07|691.0|0|691.0|0|10.0|0|0.0|100
0|2020-11-08|692.0|0|692.0|0|10.0|0|0.0|100
0|2020-11-09|692.0|0|692.0|0|10.0|0|0.0|100
0|2020-11-10|701.0|0|701.0|0|10.0|0|0.0|100
0|2020-11-11|708.0|0|708.0|0|10.0|0|0.0|100
0|2020-11-12|713.0|0|713.0|0|10.0|0|0.0|100
0|2020-11-13|719.0|0|719.0|0|10.0|0|0.0|100
0|2020-11-14|722.0|0|722.0|0|10.0|0|0.0|100
0|2020-11-15|732.0|0|732.0|0|10.0|0|0.0|100
0|2020-11-16|732.0|0|732.0|0|10.0|0|0.0|100
0|2020-11-17|733.0|0|733.0|0|11.0|0|0.0|100
0|2020-11-18|743.0|0|743.0|0|11.0|0|0.0|100
0|2020-11-19|752.0|0|752.0|0|11.0|0|0.0|100
0|2020-11-20|758.0|0|758.0|0|11.0|0|0.0|100
0|2020-11-21|765.0|0|765.0|0|11.0|0|0.0|100
0|2020-11-22|768.0|0|768.0|0|11.0|0|0.0|100
0|2020-11-23|768.0|0|768.0|0|11.0|0|0.0|100
0|2020-11-24|779.0|0|779.0|0|11.0|0|0.0|100
0|2020-11-25|781.0|0|781.0|0|11.0|0|0.0|100
0|2020-11-26|783.0|0|783.0|0|11.0|0|0.0|100
0|2020-11-27|787.0|0|787.0|0|11.0|0|0.0|100
0|2020-11-28|789.0|0|789.0|0|11.0|0|0.0|100
0|2020-11-29|790.0|0|790.0|0|11.0|0|0.0|100
0|2020-11-30|790.0|0|790.0|0|11.0|0|0.0|100
0|2020-12-01|830.0|0|830.0|0|11.0|0|0.0|100
0|2020-12-02|838.0|0|838.0|0|11.0|0|0.0|100
0|2020-12-03|846.0|0|846.0|0|11.0|0|0.0|100
0|2020-12-04|853.0|0|853.0|0|11.0|0|0.0|100
0|2020-12-05|855.0|0|855.0|0|11.0|0|0.0|100
0|2020-12-06|855.0|0|855.0|0|11.0|0|0.0|100
0|2020-12-07|858.0|0|858.0|0|11.0|0|0.0|100
0|2020-12-08|881.0|0|881.0|0|11.0|0|0.0|100
0|2020-12-09|885.0|0|885.0|0|11.0|0|0.0|100
0|2020-12-10|895.0|0|895.0|0|11.0|0|0.0|100
0|2020-12-11|908.0|0|908.0|0|11.0|0|0.0|100
0|2020-12-12|921.0|0|921.0|0|10.0|0|0.0|100
0|2020-12-13|922.0|0|922.0|0|10.0|0|0.0|100
0|2020-12-14|923.0|0|923.0|0|10.0|0|0.0|100
0|2020-12-15|939.0|0|939.0|0|10.0|0|0.0|100
0|2020-12-16|957.0|0|957.0|0|10.0|0|0.0|100
0|2020-12-17|977.0|0|977.0|0|10.0|0|0.0|100
0|2020-12-18|997.0|0|997.0|0|10.0|0|0.0|100
0|2020-12-19|1024.0|0|1024.0|0|10.0|0|0.0|100
0|2020-12-20|1027.0|0|1027.0|0|10.0|0|0.0|100
0|2020-12-21|1030.0|0|1030.0|0|10.0|0|0.0|100
0|2020-12-22|1064.0|0|1064.0|0|10.0|0|0.0|100
0|2020-12-23|1086.0|0|1086.0|0|11.0|0|0.0|100
0|2020-12-24|1090.0|0|1090.0|0|11.0|0|0.0|100
0|2020-12-25|1101.0|0|1101.0|0|11.0|0|0.0|100
0|2020-12-26|1104.0|0|1104.0|0|11.0|0|0.0|100
0|2020-12-27|1109.0|0|1109.0|0|11.0|0|0.0|100
0|2020-12-28|1112.0|0|1112.0|0|11.0|0|0.0|100
0|2020-12-29|1155.0|0|1155.0|0|11.0|0|0.0|100
0|2020-12-30|1195.0|0|1195.0|0|11.0|0|0.0|100
0|2020-12-31|1215.0|0|1215.0|0|11.0|0|0.0|100
0|2021-01-01|1226.0|0|1226.0|0|11.0|0|0.0|100
0|2021-01-02|1231.0|0|1231.0|0|11.0|0|0.0|100
0|2021-01-03|1233.0|0|1233.0|0|11.0|0|0.0|100
0|2021-01-04|1238.0|0|1238.0|0|11.0|0|0.0|100
0|2021-01-05|1271.0|0|1271.0|0|11.0|0|0.0|100
0|2021-01-06|1317.0|0|1317.0|0|12.0|0|0.0|100
0|2021-01-07|1338.0|0|1338.0|0|12.0|0|0.0|100
0|2021-01-08|1355.0|0|1355.0|0|12.0|0|0.0|100
0|2021-01-09|1378.0|0|1378.0|0|12.0|0|0.0|100
0|2021-01-10|1384.0|0|1384.0|0|12.0|0|0.0|100
0|2021-01-11|1387.0|0|1387.0|0|12.0|0|0.0|100
0|2021-01-12|1416.0|0|1416.0|0|12.0|0|0.0|100
0|2021-01-13|1421.0|0|1421.0|0|12.0|0|0.0|100
0|2021-01-14|1436.0|0|1436.0|0|17.0|0|0.0|100
0|2021-01-15|1444.0|0|1444.0|0|17.0|0|0.0|100
0|2021-01-16|1450.0|0|1450.0|0|17.0|0|0.0|100
0|2021-01-17|1452.0|0|1452.0|0|17.0|0|0.0|100
0|2021-01-18|1456.0|0|1456.0|0|17.0|0|0.0|100
0|2021-01-19|1473.0|0|1473.0|0|17.0|0|0.0|100
0|2021-01-20|1498.0|0|1498.0|0|18.0|0|0.0|100
0|2021-01-21|1507.0|0|1507.0|0|18.0|0|0.0|100
0|2021-01-22|1513.0|0|1513.0|0|20.0|0|0.0|100
0|2021-01-23|1520.0|0|1520.0|0|21.0|0|0.0|100
0|2021-01-24|1524.0|0|1524.0|0|21.0|0|0.0|100
0|2021-01-25|1526.0|0|1526.0|0|21.0|0|0.0|100
0|2021-01-26|1535.0|0|1535.0|0|21.0|0|0.0|100
0|2021-01-27|1542.0|0|1542.0|0|21.0|0|0.0|100
0|2021-01-28|1554.0|0|1554.0|0|21.0|0|0.0|100
0|2021-01-29|1559.0|0|1559.0|0|22.0|0|0.0|100
0|2021-01-30|1559.0|0|1559.0|0|22.0|0|0.0|100
0|2021-01-31|1569.0|0|1569.0|0|22.0|0|0.0|100
0|2021-02-01|1576.0|0|1576.0|0|22.0|0|0.0|100
0|2021-02-02|1596.0|0|1596.0|0|23.0|0|0.0|100
0|2021-02-03|1603.0|0|1603.0|0|25.0|0|0.0|100
0|2021-02-04|1615.0|0|1615.0|0|26.0|0|0.0|100
0|2021-02-05|1618.0|0|1618.0|0|28.0|0|0.0|100
0|2021-02-06|1623.0|0|1623.0|0|29.0|0|0.0|100
0|2021-02-07|1624.0|0|1624.0|0|29.0|0|0.0|100
