|dates|Rains_Texas_UnitedStates.JHU_ConfirmedCases.data|Rains_Texas_UnitedStates.JHU_ConfirmedCases.missing|Rains_Texas_UnitedStates.NYT_ConfirmedCases.data|Rains_Texas_UnitedStates.NYT_ConfirmedCases.missing|Rains_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Rains_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Rains_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Rains_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-31|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-07|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-09|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-12|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-14|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-15|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-16|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-17|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-07-18|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-19|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-20|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-21|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-22|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-07-23|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-24|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-25|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-26|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-27|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-07-28|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-07-29|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-30|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-31|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-01|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-02|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-03|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-04|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-05|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-08-06|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-07|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-08|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-09|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-10|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-11|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-12|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-13|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-08-14|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-15|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-16|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-17|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-18|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-19|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-20|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-21|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-22|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-23|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-24|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-25|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-08-26|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-08-27|58.0|0|60.0|0|1.0|0|0.0|100
0|2020-08-28|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-08-29|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-08-30|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-08-31|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-09-01|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-02|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-03|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-04|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-05|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-06|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-07|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-08|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-09|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-10|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-11|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-12|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-13|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-14|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-09-15|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-09-16|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-09-17|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-09-18|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-09-19|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-09-20|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-09-21|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-09-22|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-09-23|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-09-24|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-09-25|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-09-26|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-09-27|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-09-28|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-09-29|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-09-30|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-10-01|72.0|0|72.0|0|4.0|0|0.0|100
0|2020-10-02|72.0|0|72.0|0|4.0|0|0.0|100
0|2020-10-03|72.0|0|72.0|0|4.0|0|0.0|100
0|2020-10-04|72.0|0|72.0|0|4.0|0|0.0|100
0|2020-10-05|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-10-06|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-10-07|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-10-08|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-10-09|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-10-10|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-10-11|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-10-12|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-10-13|77.0|0|77.0|0|5.0|0|0.0|100
0|2020-10-14|77.0|0|77.0|0|5.0|0|0.0|100
0|2020-10-15|78.0|0|78.0|0|5.0|0|0.0|100
0|2020-10-16|79.0|0|79.0|0|5.0|0|0.0|100
0|2020-10-17|80.0|0|80.0|0|5.0|0|0.0|100
0|2020-10-18|80.0|0|80.0|0|5.0|0|0.0|100
0|2020-10-19|80.0|0|136.0|0|5.0|0|0.0|100
0|2020-10-20|81.0|0|141.0|0|5.0|0|0.0|100
0|2020-10-21|85.0|0|143.0|0|5.0|0|0.0|100
0|2020-10-22|85.0|0|146.0|0|5.0|0|0.0|100
0|2020-10-23|85.0|0|151.0|0|5.0|0|0.0|100
0|2020-10-24|85.0|0|151.0|0|5.0|0|0.0|100
0|2020-10-25|85.0|0|151.0|0|5.0|0|0.0|100
0|2020-10-26|90.0|0|153.0|0|5.0|0|0.0|100
0|2020-10-27|92.0|0|156.0|0|5.0|0|0.0|100
0|2020-10-28|92.0|0|160.0|0|5.0|0|0.0|100
0|2020-10-29|95.0|0|162.0|0|5.0|0|0.0|100
0|2020-10-30|96.0|0|167.0|0|5.0|0|0.0|100
0|2020-10-31|97.0|0|167.0|0|5.0|0|0.0|100
0|2020-11-01|97.0|0|167.0|0|5.0|0|0.0|100
0|2020-11-02|97.0|0|167.0|0|5.0|0|0.0|100
0|2020-11-03|97.0|0|167.0|0|5.0|0|0.0|100
0|2020-11-04|97.0|0|181.0|0|5.0|0|0.0|100
0|2020-11-05|97.0|0|185.0|0|5.0|0|0.0|100
0|2020-11-06|103.0|0|193.0|0|5.0|0|0.0|100
0|2020-11-07|103.0|0|193.0|0|5.0|0|0.0|100
0|2020-11-08|109.0|0|193.0|0|5.0|0|0.0|100
0|2020-11-09|109.0|0|203.0|0|5.0|0|0.0|100
0|2020-11-10|109.0|0|212.0|0|5.0|0|0.0|100
0|2020-11-11|118.0|0|218.0|0|5.0|0|0.0|100
0|2020-11-12|118.0|0|227.0|0|5.0|0|0.0|100
0|2020-11-13|118.0|0|244.0|0|5.0|0|0.0|100
0|2020-11-14|118.0|0|244.0|0|5.0|0|0.0|100
0|2020-11-15|118.0|0|244.0|0|5.0|0|0.0|100
0|2020-11-16|126.0|0|273.0|0|5.0|0|0.0|100
0|2020-11-17|126.0|0|282.0|0|5.0|0|0.0|100
0|2020-11-18|141.0|0|286.0|0|6.0|0|0.0|100
0|2020-11-19|141.0|0|299.0|0|6.0|0|0.0|100
0|2020-11-20|152.0|0|302.0|0|7.0|0|0.0|100
0|2020-11-21|152.0|0|302.0|0|7.0|0|0.0|100
0|2020-11-22|152.0|0|302.0|0|7.0|0|0.0|100
0|2020-11-23|152.0|0|315.0|0|7.0|0|0.0|100
0|2020-11-24|160.0|0|319.0|0|8.0|0|0.0|100
0|2020-11-25|160.0|0|330.0|0|8.0|0|0.0|100
0|2020-11-26|160.0|0|330.0|0|8.0|0|0.0|100
0|2020-11-27|160.0|0|330.0|0|8.0|0|0.0|100
0|2020-11-28|160.0|0|330.0|0|8.0|0|0.0|100
0|2020-11-29|164.0|0|330.0|0|8.0|0|0.0|100
0|2020-11-30|164.0|0|340.0|0|8.0|0|0.0|100
0|2020-12-01|164.0|0|342.0|0|8.0|0|0.0|100
0|2020-12-02|168.0|0|361.0|0|8.0|0|0.0|100
0|2020-12-03|182.0|0|366.0|0|9.0|0|0.0|100
0|2020-12-04|185.0|0|375.0|0|9.0|0|0.0|100
0|2020-12-05|190.0|0|375.0|0|9.0|0|0.0|100
0|2020-12-06|190.0|0|375.0|0|9.0|0|0.0|100
0|2020-12-07|190.0|0|382.0|0|9.0|0|0.0|100
0|2020-12-08|190.0|0|388.0|0|9.0|0|0.0|100
0|2020-12-09|190.0|0|398.0|0|9.0|0|0.0|100
0|2020-12-10|190.0|0|402.0|0|9.0|0|0.0|100
0|2020-12-11|203.0|0|405.0|0|9.0|0|0.0|100
0|2020-12-12|205.0|0|405.0|0|10.0|0|0.0|100
0|2020-12-13|205.0|0|405.0|0|10.0|0|0.0|100
0|2020-12-14|405.0|0|411.0|0|10.0|0|0.0|100
0|2020-12-15|411.0|0|415.0|0|10.0|0|0.0|100
0|2020-12-16|415.0|0|422.0|0|11.0|0|0.0|100
0|2020-12-17|422.0|0|429.0|0|11.0|0|0.0|100
0|2020-12-18|429.0|0|437.0|0|11.0|0|0.0|100
0|2020-12-19|437.0|0|437.0|0|13.0|0|0.0|100
0|2020-12-20|437.0|0|437.0|0|13.0|0|0.0|100
0|2020-12-21|437.0|0|452.0|0|14.0|0|0.0|100
0|2020-12-22|452.0|0|474.0|0|15.0|0|0.0|100
0|2020-12-23|474.0|0|482.0|0|16.0|0|0.0|100
0|2020-12-24|482.0|0|482.0|0|16.0|0|0.0|100
0|2020-12-25|482.0|0|482.0|0|16.0|0|0.0|100
0|2020-12-26|482.0|0|482.0|0|16.0|0|0.0|100
0|2020-12-27|482.0|0|482.0|0|16.0|0|0.0|100
0|2020-12-28|482.0|0|513.0|0|16.0|0|0.0|100
0|2020-12-29|513.0|0|515.0|0|18.0|0|0.0|100
0|2020-12-30|513.0|0|520.0|0|18.0|0|0.0|100
0|2020-12-31|520.0|0|532.0|0|18.0|0|0.0|100
0|2021-01-01|520.0|0|532.0|0|18.0|0|0.0|100
0|2021-01-02|520.0|0|532.0|0|18.0|0|0.0|100
0|2021-01-03|520.0|0|532.0|0|18.0|0|0.0|100
0|2021-01-04|520.0|0|544.0|0|18.0|0|0.0|100
0|2021-01-05|544.0|0|553.0|0|18.0|0|0.0|100
0|2021-01-06|553.0|0|559.0|0|18.0|0|0.0|100
0|2021-01-07|553.0|0|559.0|0|18.0|0|0.0|100
0|2021-01-08|559.0|0|581.0|0|18.0|0|0.0|100
0|2021-01-09|567.0|0|581.0|0|19.0|0|0.0|100
0|2021-01-10|581.0|0|581.0|0|19.0|0|0.0|100
0|2021-01-11|581.0|0|581.0|0|19.0|0|0.0|100
0|2021-01-12|581.0|0|611.0|0|19.0|0|0.0|100
0|2021-01-13|611.0|0|613.0|0|19.0|0|0.0|100
0|2021-01-14|611.0|0|621.0|0|19.0|0|0.0|100
0|2021-01-15|611.0|0|632.0|0|19.0|0|0.0|100
0|2021-01-16|621.0|0|632.0|0|19.0|0|0.0|100
0|2021-01-17|632.0|0|632.0|0|19.0|0|0.0|100
0|2021-01-18|632.0|0|632.0|0|19.0|0|0.0|100
0|2021-01-19|632.0|0|644.0|0|20.0|0|0.0|100
0|2021-01-20|644.0|0|647.0|0|20.0|0|0.0|100
0|2021-01-21|644.0|0|650.0|0|20.0|0|0.0|100
0|2021-01-22|644.0|0|655.0|0|20.0|0|0.0|100
0|2021-01-23|655.0|0|655.0|0|20.0|0|0.0|100
0|2021-01-24|655.0|0|655.0|0|20.0|0|0.0|100
0|2021-01-25|655.0|0|655.0|0|20.0|0|0.0|100
0|2021-01-26|655.0|0|670.0|0|20.0|0|0.0|100
0|2021-01-27|670.0|0|670.0|0|20.0|0|0.0|100
0|2021-01-28|671.0|0|683.0|0|21.0|0|0.0|100
0|2021-01-29|683.0|0|683.0|0|21.0|0|0.0|100
0|2021-01-30|683.0|0|687.0|0|21.0|0|0.0|100
0|2021-01-31|687.0|0|687.0|0|21.0|0|0.0|100
0|2021-02-01|687.0|0|695.0|0|21.0|0|0.0|100
0|2021-02-02|687.0|0|695.0|0|22.0|0|0.0|100
0|2021-02-03|695.0|0|709.0|0|22.0|0|0.0|100
0|2021-02-04|695.0|0|709.0|0|23.0|0|0.0|100
0|2021-02-05|695.0|0|719.0|0|23.0|0|0.0|100
0|2021-02-06|709.0|0|719.0|0|23.0|0|0.0|100
0|2021-02-07|709.0|0|719.0|0|23.0|0|0.0|100
0|2021-02-08|709.0|0|719.0|0|23.0|0|0.0|100
0|2021-02-09|709.0|0|721.0|0|23.0|0|0.0|100
0|2021-02-10|721.0|0|734.0|0|23.0|0|0.0|100
0|2021-02-11|721.0|0|734.0|0|23.0|0|0.0|100
