|dates|Edmunds_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Edmunds_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Edmunds_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Edmunds_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Edmunds_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Edmunds_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Edmunds_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Edmunds_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-27|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-01|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-04|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-06|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-10|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-12|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-13|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-14|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-15|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-17|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-18|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-21|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-22|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-23|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-24|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-25|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-29|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-30|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-31|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-01|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-02|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-09-03|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-04|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-05|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-06|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-07|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-09-08|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-09|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-09-10|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-09-11|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-12|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-13|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-14|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-15|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-16|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-17|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-18|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-19|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-20|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-09-21|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-09-22|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-23|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-24|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-25|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-09-26|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-09-27|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-09-28|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-09-29|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-09-30|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-10-01|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-02|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-03|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-04|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-05|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-06|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-07|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-08|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-09|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-10|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-10-11|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-10-12|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-10-13|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-14|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-15|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-16|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-10-17|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-10-18|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-10-19|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-10-20|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-10-21|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-10-22|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-10-23|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-10-24|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-10-25|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-10-26|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-10-27|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-10-28|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-10-29|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-10-30|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-10-31|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-11-01|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-11-02|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-11-03|162.0|0|162.0|0|1.0|0|0.0|100
0|2020-11-04|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-11-05|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-11-06|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-11-07|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-11-08|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-11-09|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-11-10|185.0|0|185.0|0|1.0|0|0.0|100
0|2020-11-11|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-11-12|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-11-13|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-11-14|203.0|0|203.0|0|1.0|0|0.0|100
0|2020-11-15|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-11-16|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-11-17|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-11-18|213.0|0|213.0|0|1.0|0|0.0|100
0|2020-11-19|213.0|0|213.0|0|1.0|0|0.0|100
0|2020-11-20|221.0|0|221.0|0|1.0|0|0.0|100
0|2020-11-21|226.0|0|226.0|0|1.0|0|0.0|100
0|2020-11-22|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-11-23|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-11-24|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-11-25|232.0|0|232.0|0|2.0|0|0.0|100
0|2020-11-26|232.0|0|232.0|0|2.0|0|0.0|100
0|2020-11-27|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-11-28|245.0|0|245.0|0|2.0|0|0.0|100
0|2020-11-29|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-11-30|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-12-01|258.0|0|258.0|0|2.0|0|0.0|100
0|2020-12-02|261.0|0|261.0|0|2.0|0|0.0|100
0|2020-12-03|268.0|0|268.0|0|2.0|0|0.0|100
0|2020-12-04|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-12-05|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-12-06|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-12-07|277.0|0|277.0|0|3.0|0|0.0|100
0|2020-12-08|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-12-09|284.0|0|284.0|0|3.0|0|0.0|100
0|2020-12-10|288.0|0|288.0|0|3.0|0|0.0|100
0|2020-12-11|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-12-12|298.0|0|298.0|0|3.0|0|0.0|100
0|2020-12-13|302.0|0|302.0|0|3.0|0|0.0|100
0|2020-12-14|304.0|0|304.0|0|3.0|0|0.0|100
0|2020-12-15|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-16|310.0|0|310.0|0|3.0|0|0.0|100
0|2020-12-17|313.0|0|313.0|0|3.0|0|0.0|100
0|2020-12-18|315.0|0|315.0|0|3.0|0|0.0|100
0|2020-12-19|318.0|0|318.0|0|4.0|0|0.0|100
0|2020-12-20|322.0|0|322.0|0|4.0|0|0.0|100
0|2020-12-21|322.0|0|322.0|0|4.0|0|0.0|100
0|2020-12-22|324.0|0|324.0|0|4.0|0|0.0|100
0|2020-12-23|328.0|0|328.0|0|4.0|0|0.0|100
0|2020-12-24|341.0|0|341.0|0|4.0|0|0.0|100
0|2020-12-25|341.0|0|341.0|0|4.0|0|0.0|100
0|2020-12-26|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-12-27|350.0|0|350.0|0|4.0|0|0.0|100
0|2020-12-28|352.0|0|352.0|0|4.0|0|0.0|100
0|2020-12-29|356.0|0|356.0|0|4.0|0|0.0|100
0|2020-12-30|362.0|0|362.0|0|4.0|0|0.0|100
0|2020-12-31|369.0|0|369.0|0|4.0|0|0.0|100
0|2021-01-01|369.0|0|369.0|0|4.0|0|0.0|100
0|2021-01-02|376.0|0|376.0|0|4.0|0|0.0|100
0|2021-01-03|385.0|0|385.0|0|4.0|0|0.0|100
0|2021-01-04|387.0|0|387.0|0|4.0|0|0.0|100
0|2021-01-05|393.0|0|393.0|0|4.0|0|0.0|100
0|2021-01-06|399.0|0|399.0|0|4.0|0|0.0|100
0|2021-01-07|402.0|0|402.0|0|5.0|0|0.0|100
0|2021-01-08|405.0|0|405.0|0|5.0|0|0.0|100
0|2021-01-09|409.0|0|409.0|0|5.0|0|0.0|100
0|2021-01-10|415.0|0|415.0|0|5.0|0|0.0|100
0|2021-01-11|417.0|0|417.0|0|5.0|0|0.0|100
0|2021-01-12|418.0|0|418.0|0|5.0|0|0.0|100
0|2021-01-13|425.0|0|425.0|0|5.0|0|0.0|100
0|2021-01-14|428.0|0|428.0|0|5.0|0|0.0|100
0|2021-01-15|436.0|0|436.0|0|5.0|0|0.0|100
0|2021-01-16|437.0|0|437.0|0|5.0|0|0.0|100
0|2021-01-17|437.0|0|437.0|0|5.0|0|0.0|100
0|2021-01-18|439.0|0|439.0|0|5.0|0|0.0|100
0|2021-01-19|438.0|0|438.0|0|5.0|0|0.0|100
0|2021-01-20|440.0|0|440.0|0|5.0|0|0.0|100
0|2021-01-21|446.0|0|446.0|0|5.0|0|0.0|100
0|2021-01-22|448.0|0|448.0|0|5.0|0|0.0|100
0|2021-01-23|452.0|0|452.0|0|8.0|0|0.0|100
0|2021-01-24|452.0|0|452.0|0|8.0|0|0.0|100
0|2021-01-25|453.0|0|453.0|0|8.0|0|0.0|100
0|2021-01-26|454.0|0|454.0|0|8.0|0|0.0|100
0|2021-01-27|456.0|0|456.0|0|8.0|0|0.0|100
0|2021-01-28|457.0|0|457.0|0|9.0|0|0.0|100
0|2021-01-29|457.0|0|457.0|0|9.0|0|0.0|100
0|2021-01-30|459.0|0|459.0|0|9.0|0|0.0|100
0|2021-01-31|460.0|0|460.0|0|9.0|0|0.0|100
0|2021-02-01|460.0|0|460.0|0|9.0|0|0.0|100
0|2021-02-02|460.0|0|460.0|0|9.0|0|0.0|100
0|2021-02-03|461.0|0|461.0|0|9.0|0|0.0|100
0|2021-02-04|463.0|0|463.0|0|10.0|0|0.0|100
0|2021-02-05|465.0|0|465.0|0|11.0|0|0.0|100
0|2021-02-06|467.0|0|467.0|0|11.0|0|0.0|100
0|2021-02-07|467.0|0|467.0|0|11.0|0|0.0|100
0|2021-02-08|468.0|0|468.0|0|11.0|0|0.0|100
