|dates|Pendleton_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Pendleton_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Pendleton_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Pendleton_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Pendleton_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Pendleton_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Pendleton_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Pendleton_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-03|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-04|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-17|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-18|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-20|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-21|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-04|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-05|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-07|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-08|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-09|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-10|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-11|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-12|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-13|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-14|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-15|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-16|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-17|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-18|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-19|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-20|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-21|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-22|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-23|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-24|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-25|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-26|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-27|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-28|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-29|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-30|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-31|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-01|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-02|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-04|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-05|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-06|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-07|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-08|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-09|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-10|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-11|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-12|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-13|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-14|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-15|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-16|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-17|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-18|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-19|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-20|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-22|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-23|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-24|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-25|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-26|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-27|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-28|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-29|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-30|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-31|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-01|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-02|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-03|65.0|0|66.0|0|0.0|0|0.0|100
0|2020-09-04|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-05|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-06|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-07|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-08|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-09|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-10|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-11|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-09-12|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-13|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-14|83.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-15|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-16|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-17|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-18|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-19|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-20|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-21|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-22|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-23|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-24|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-09-25|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-09-26|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-09-27|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-28|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-29|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-30|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-01|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-02|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-10-03|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-04|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-05|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-06|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-10-07|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-10-08|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-10-09|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-10-10|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-11|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-12|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-13|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-14|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-10-15|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-10-16|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-10-17|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-10-18|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-10-19|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-10-20|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-10-21|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-10-22|112.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-23|112.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-24|112.0|0|121.0|0|0.0|0|0.0|100
0|2020-10-25|112.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-26|112.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-27|112.0|0|126.0|0|0.0|0|0.0|100
0|2020-10-28|112.0|0|131.0|0|0.0|0|0.0|100
0|2020-10-29|131.0|0|132.0|0|0.0|0|0.0|100
0|2020-10-30|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-31|133.0|0|140.0|0|0.0|0|0.0|100
0|2020-11-01|133.0|0|142.0|0|0.0|0|0.0|100
0|2020-11-02|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-11-03|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-11-04|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-11-05|147.0|0|150.0|0|0.0|0|0.0|100
0|2020-11-06|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-11-07|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-11-08|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-11-09|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-11-10|173.0|0|177.0|0|1.0|0|0.0|100
0|2020-11-11|173.0|0|187.0|0|1.0|0|0.0|100
0|2020-11-12|173.0|0|196.0|0|1.0|0|0.0|100
0|2020-11-13|215.0|0|215.0|0|1.0|0|0.0|100
0|2020-11-14|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-11-15|217.0|0|220.0|0|1.0|0|0.0|100
0|2020-11-16|224.0|0|224.0|0|1.0|0|0.0|100
0|2020-11-17|224.0|0|235.0|0|1.0|0|0.0|100
0|2020-11-18|224.0|0|249.0|0|1.0|0|0.0|100
0|2020-11-19|224.0|0|261.0|0|1.0|0|0.0|100
0|2020-11-20|273.0|0|273.0|0|1.0|0|0.0|100
0|2020-11-21|297.0|0|297.0|0|1.0|0|0.0|100
0|2020-11-22|301.0|0|301.0|0|1.0|0|0.0|100
0|2020-11-23|310.0|0|310.0|0|1.0|0|0.0|100
0|2020-11-24|328.0|0|328.0|0|1.0|0|0.0|100
0|2020-11-25|346.0|0|346.0|0|1.0|0|0.0|100
0|2020-11-26|346.0|0|346.0|0|1.0|0|0.0|100
0|2020-11-27|359.0|0|359.0|0|1.0|0|0.0|100
0|2020-11-28|359.0|0|363.0|0|1.0|0|0.0|100
0|2020-11-29|372.0|0|372.0|0|1.0|0|0.0|100
0|2020-11-30|377.0|0|377.0|0|1.0|0|0.0|100
0|2020-12-01|377.0|0|391.0|0|1.0|0|0.0|100
0|2020-12-02|405.0|0|405.0|0|1.0|0|0.0|100
0|2020-12-03|412.0|0|412.0|0|1.0|0|0.0|100
0|2020-12-04|429.0|0|429.0|0|1.0|0|0.0|100
0|2020-12-05|448.0|0|448.0|0|1.0|0|0.0|100
0|2020-12-06|457.0|0|457.0|0|1.0|0|0.0|100
0|2020-12-07|457.0|0|460.0|0|1.0|0|0.0|100
0|2020-12-08|457.0|0|469.0|0|1.0|0|0.0|100
0|2020-12-09|477.0|0|477.0|0|1.0|0|0.0|100
0|2020-12-10|498.0|0|498.0|0|1.0|0|0.0|100
0|2020-12-11|506.0|0|506.0|0|1.0|0|0.0|100
0|2020-12-12|508.0|0|508.0|0|1.0|0|0.0|100
0|2020-12-13|508.0|0|510.0|0|1.0|0|0.0|100
0|2020-12-14|513.0|0|513.0|0|1.0|0|0.0|100
0|2020-12-15|525.0|0|525.0|0|1.0|0|0.0|100
0|2020-12-16|525.0|0|531.0|0|1.0|0|0.0|100
0|2020-12-17|525.0|0|543.0|0|1.0|0|0.0|100
0|2020-12-18|553.0|0|553.0|0|1.0|0|0.0|100
0|2020-12-19|553.0|0|563.0|0|1.0|0|0.0|100
0|2020-12-20|553.0|0|564.0|0|1.0|0|0.0|100
0|2020-12-21|553.0|0|569.0|0|1.0|0|0.0|100
0|2020-12-22|553.0|0|575.0|0|1.0|0|0.0|100
0|2020-12-23|553.0|0|580.0|0|1.0|0|0.0|100
0|2020-12-24|553.0|0|580.0|0|1.0|0|0.0|100
0|2020-12-25|553.0|0|580.0|0|1.0|0|0.0|100
0|2020-12-26|553.0|0|585.0|0|1.0|0|0.0|100
0|2020-12-27|553.0|0|585.0|0|1.0|0|0.0|100
0|2020-12-28|553.0|0|593.0|0|1.0|0|0.0|100
0|2020-12-29|553.0|0|604.0|0|1.0|0|0.0|100
0|2020-12-30|612.0|0|612.0|0|1.0|0|0.0|100
0|2020-12-31|612.0|0|612.0|0|1.0|0|0.0|100
0|2021-01-01|612.0|0|612.0|0|1.0|0|0.0|100
0|2021-01-02|615.0|0|615.0|0|1.0|0|0.0|100
0|2021-01-03|615.0|0|619.0|0|1.0|0|0.0|100
0|2021-01-04|623.0|0|623.0|0|1.0|0|0.0|100
0|2021-01-05|628.0|0|628.0|0|1.0|0|0.0|100
0|2021-01-06|628.0|0|642.0|0|1.0|0|0.0|100
0|2021-01-07|651.0|0|651.0|0|1.0|0|0.0|100
0|2021-01-08|662.0|0|662.0|0|1.0|0|0.0|100
0|2021-01-09|672.0|0|672.0|0|1.0|0|0.0|100
0|2021-01-10|672.0|0|674.0|0|1.0|0|0.0|100
0|2021-01-11|672.0|0|675.0|0|1.0|0|0.0|100
0|2021-01-12|695.0|0|695.0|0|1.0|0|0.0|100
0|2021-01-13|705.0|0|705.0|0|1.0|0|0.0|100
0|2021-01-14|717.0|0|717.0|0|1.0|0|0.0|100
0|2021-01-15|717.0|0|730.0|0|1.0|0|0.0|100
0|2021-01-16|738.0|0|738.0|0|1.0|0|0.0|100
0|2021-01-17|738.0|0|743.0|0|1.0|0|0.0|100
0|2021-01-18|753.0|0|753.0|0|1.0|0|0.0|100
0|2021-01-19|752.0|0|752.0|0|1.0|0|0.0|100
0|2021-01-20|752.0|0|765.0|0|1.0|0|0.0|100
0|2021-01-21|752.0|0|772.0|0|1.0|0|0.0|100
0|2021-01-22|782.0|0|782.0|0|1.0|0|0.0|100
0|2021-01-23|782.0|0|798.0|0|1.0|0|0.0|100
0|2021-01-24|799.0|0|799.0|0|1.0|0|0.0|100
0|2021-01-25|801.0|0|801.0|0|1.0|0|0.0|100
0|2021-01-26|809.0|0|809.0|0|1.0|0|0.0|100
0|2021-01-27|818.0|0|818.0|0|1.0|0|0.0|100
0|2021-01-28|825.0|0|825.0|0|1.0|0|0.0|100
0|2021-01-29|825.0|0|817.0|0|1.0|0|0.0|100
0|2021-01-30|825.0|0|823.0|0|1.0|0|0.0|100
0|2021-01-31|826.0|0|826.0|0|1.0|0|0.0|100
0|2021-02-01|826.0|0|830.0|0|1.0|0|0.0|100
0|2021-02-02|848.0|0|848.0|0|1.0|0|0.0|100
0|2021-02-03|854.0|0|854.0|0|1.0|0|0.0|100
0|2021-02-04|854.0|0|855.0|0|1.0|0|0.0|100
0|2021-02-05|864.0|0|864.0|0|1.0|0|0.0|100
0|2021-02-06|866.0|0|866.0|0|1.0|0|0.0|100
0|2021-02-07|866.0|0|869.0|0|1.0|0|0.0|100
0|2021-02-08|871.0|0|871.0|0|1.0|0|0.0|100
0|2021-02-09|882.0|0|882.0|0|1.0|0|0.0|100
