|dates|Island_Washington_UnitedStates.JHU_ConfirmedCases.data|Island_Washington_UnitedStates.JHU_ConfirmedCases.missing|Island_Washington_UnitedStates.NYT_ConfirmedCases.data|Island_Washington_UnitedStates.NYT_ConfirmedCases.missing|Island_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Island_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Island_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Island_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|176.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-16|176.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-17|176.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-18|176.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-19|176.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-20|176.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-21|177.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-22|177.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-23|177.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-24|177.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-25|177.0|0|181.0|0|10.0|0|0.0|100
0|2020-05-26|177.0|0|180.0|0|10.0|0|0.0|100
0|2020-05-27|177.0|0|180.0|0|11.0|0|0.0|100
0|2020-05-28|177.0|0|180.0|0|11.0|0|0.0|100
0|2020-05-29|178.0|0|180.0|0|11.0|0|0.0|100
0|2020-05-30|178.0|0|180.0|0|11.0|0|0.0|100
0|2020-05-31|178.0|0|180.0|0|11.0|0|0.0|100
0|2020-06-01|178.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-02|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-03|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-04|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-05|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-06|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-07|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-08|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-06-09|181.0|0|181.0|0|11.0|0|0.0|100
0|2020-06-10|181.0|0|182.0|0|11.0|0|0.0|100
0|2020-06-11|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-06-12|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-06-13|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-06-14|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-06-15|182.0|0|183.0|0|11.0|0|0.0|100
0|2020-06-16|183.0|0|183.0|0|11.0|0|0.0|100
0|2020-06-17|184.0|0|184.0|0|11.0|0|0.0|100
0|2020-06-18|184.0|0|184.0|0|12.0|0|0.0|100
0|2020-06-19|186.0|0|186.0|0|12.0|0|0.0|100
0|2020-06-20|188.0|0|188.0|0|12.0|0|0.0|100
0|2020-06-21|188.0|0|188.0|0|12.0|0|0.0|100
0|2020-06-22|187.0|0|187.0|0|12.0|0|0.0|100
0|2020-06-23|187.0|0|187.0|0|12.0|0|0.0|100
0|2020-06-24|188.0|0|188.0|0|12.0|0|0.0|100
0|2020-06-25|191.0|0|191.0|0|12.0|0|0.0|100
0|2020-06-26|191.0|0|191.0|0|12.0|0|0.0|100
0|2020-06-27|192.0|0|192.0|0|12.0|0|0.0|100
0|2020-06-28|192.0|0|192.0|0|12.0|0|0.0|100
0|2020-06-29|192.0|0|192.0|0|12.0|0|0.0|100
0|2020-06-30|192.0|0|192.0|0|12.0|0|0.0|100
0|2020-07-01|193.0|0|195.0|0|12.0|0|0.0|100
0|2020-07-02|195.0|0|195.0|0|12.0|0|0.0|100
0|2020-07-03|196.0|0|196.0|0|12.0|0|0.0|100
0|2020-07-04|197.0|0|197.0|0|12.0|0|0.0|100
0|2020-07-05|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-07-06|196.0|0|198.0|0|12.0|0|0.0|100
0|2020-07-07|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-07-08|199.0|0|201.0|0|12.0|0|0.0|100
0|2020-07-09|202.0|0|202.0|0|12.0|0|0.0|100
0|2020-07-10|203.0|0|203.0|0|12.0|0|0.0|100
0|2020-07-11|203.0|0|203.0|0|12.0|0|0.0|100
0|2020-07-12|206.0|0|206.0|0|12.0|0|0.0|100
0|2020-07-13|206.0|0|206.0|0|12.0|0|0.0|100
0|2020-07-14|206.0|0|206.0|0|11.0|0|0.0|100
0|2020-07-15|209.0|0|211.0|0|11.0|0|0.0|100
0|2020-07-16|209.0|0|211.0|0|11.0|0|0.0|100
0|2020-07-17|212.0|0|214.0|0|11.0|0|0.0|100
0|2020-07-18|214.0|0|214.0|0|11.0|0|0.0|100
0|2020-07-19|215.0|0|215.0|0|11.0|0|0.0|100
0|2020-07-20|216.0|0|217.0|0|11.0|0|0.0|100
0|2020-07-21|217.0|0|217.0|0|11.0|0|0.0|100
0|2020-07-22|219.0|0|221.0|0|11.0|0|0.0|100
0|2020-07-23|221.0|0|221.0|0|11.0|0|0.0|100
0|2020-07-24|222.0|0|228.0|0|11.0|0|0.0|100
0|2020-07-25|223.0|0|228.0|0|11.0|0|0.0|100
0|2020-07-26|225.0|0|228.0|0|11.0|0|0.0|100
0|2020-07-27|225.0|0|234.0|0|11.0|0|0.0|100
0|2020-07-28|231.0|0|234.0|0|12.0|0|0.0|100
0|2020-07-29|232.0|0|235.0|0|11.0|0|0.0|100
0|2020-07-30|234.0|0|237.0|0|11.0|0|0.0|100
0|2020-07-31|234.0|0|238.0|0|11.0|0|0.0|100
0|2020-08-01|237.0|0|240.0|0|11.0|0|0.0|100
0|2020-08-02|239.0|0|242.0|0|11.0|0|0.0|100
0|2020-08-03|239.0|0|242.0|0|11.0|0|0.0|100
0|2020-08-04|241.0|0|244.0|0|11.0|0|0.0|100
0|2020-08-05|241.0|0|244.0|0|11.0|0|0.0|100
0|2020-08-06|241.0|0|244.0|0|11.0|0|0.0|100
0|2020-08-07|247.0|0|251.0|0|11.0|0|0.0|100
0|2020-08-08|249.0|0|251.0|0|11.0|0|0.0|100
0|2020-08-09|250.0|0|252.0|0|11.0|0|0.0|100
0|2020-08-10|247.0|0|251.0|0|11.0|0|0.0|100
0|2020-08-11|249.0|0|252.0|0|11.0|0|0.0|100
0|2020-08-12|249.0|0|252.0|0|11.0|0|0.0|100
0|2020-08-13|249.0|0|252.0|0|11.0|0|0.0|100
0|2020-08-14|249.0|0|253.0|0|13.0|0|0.0|100
0|2020-08-15|250.0|0|253.0|0|12.0|0|0.0|100
0|2020-08-16|253.0|0|256.0|0|12.0|0|0.0|100
0|2020-08-17|254.0|0|257.0|0|12.0|0|0.0|100
0|2020-08-18|254.0|0|257.0|0|11.0|0|0.0|100
0|2020-08-19|258.0|0|261.0|0|11.0|0|0.0|100
0|2020-08-20|259.0|0|262.0|0|11.0|0|0.0|100
0|2020-08-21|261.0|0|267.0|0|11.0|0|0.0|100
0|2020-08-22|264.0|0|267.0|0|11.0|0|0.0|100
0|2020-08-23|264.0|0|267.0|0|11.0|0|0.0|100
0|2020-08-24|265.0|0|268.0|0|11.0|0|0.0|100
0|2020-08-25|267.0|0|270.0|0|11.0|0|0.0|100
0|2020-08-26|268.0|0|271.0|0|11.0|0|0.0|100
0|2020-08-27|268.0|0|271.0|0|11.0|0|0.0|100
0|2020-08-28|269.0|0|272.0|0|11.0|0|0.0|100
0|2020-08-29|269.0|0|272.0|0|11.0|0|0.0|100
0|2020-08-30|270.0|0|273.0|0|11.0|0|0.0|100
0|2020-08-31|270.0|0|275.0|0|11.0|0|0.0|100
0|2020-09-01|272.0|0|275.0|0|11.0|0|0.0|100
0|2020-09-02|272.0|0|275.0|0|11.0|0|0.0|100
0|2020-09-03|272.0|0|275.0|0|11.0|0|0.0|100
0|2020-09-04|273.0|0|276.0|0|11.0|0|0.0|100
0|2020-09-05|274.0|0|276.0|0|11.0|0|0.0|100
0|2020-09-06|274.0|0|277.0|0|11.0|0|0.0|100
0|2020-09-07|274.0|0|277.0|0|11.0|0|0.0|100
0|2020-09-08|274.0|0|277.0|0|11.0|0|0.0|100
0|2020-09-09|274.0|0|277.0|0|11.0|0|0.0|100
0|2020-09-10|274.0|0|277.0|0|11.0|0|0.0|100
0|2020-09-11|276.0|0|280.0|0|11.0|0|0.0|100
0|2020-09-12|276.0|0|281.0|0|11.0|0|0.0|100
0|2020-09-13|278.0|0|281.0|0|11.0|0|0.0|100
0|2020-09-14|278.0|0|285.0|0|11.0|0|0.0|100
0|2020-09-15|281.0|0|285.0|0|11.0|0|0.0|100
0|2020-09-16|286.0|0|290.0|0|11.0|0|0.0|100
0|2020-09-17|287.0|0|290.0|0|11.0|0|0.0|100
0|2020-09-18|290.0|0|294.0|0|11.0|0|0.0|100
0|2020-09-19|292.0|0|295.0|0|11.0|0|0.0|100
0|2020-09-20|292.0|0|295.0|0|11.0|0|0.0|100
0|2020-09-21|292.0|0|300.0|0|11.0|0|0.0|100
0|2020-09-22|299.0|0|302.0|0|11.0|0|0.0|100
0|2020-09-23|301.0|0|310.0|0|11.0|0|0.0|100
0|2020-09-24|307.0|0|310.0|0|12.0|0|0.0|100
0|2020-09-25|312.0|0|318.0|0|12.0|0|0.0|100
0|2020-09-26|313.0|0|318.0|0|12.0|0|0.0|100
0|2020-09-27|313.0|0|318.0|0|12.0|0|0.0|100
0|2020-09-28|313.0|0|319.0|0|12.0|0|0.0|100
0|2020-09-29|313.0|0|319.0|0|12.0|0|0.0|100
0|2020-09-30|314.0|0|319.0|0|12.0|0|0.0|100
0|2020-10-01|315.0|0|318.0|0|12.0|0|0.0|100
0|2020-10-02|317.0|0|321.0|0|12.0|0|0.0|100
0|2020-10-03|318.0|0|321.0|0|12.0|0|0.0|100
0|2020-10-04|318.0|0|321.0|0|12.0|0|0.0|100
0|2020-10-05|320.0|0|324.0|0|12.0|0|0.0|100
0|2020-10-06|321.0|0|324.0|0|12.0|0|0.0|100
0|2020-10-07|323.0|0|328.0|0|12.0|0|0.0|100
0|2020-10-08|325.0|0|328.0|0|12.0|0|0.0|100
0|2020-10-09|326.0|0|332.0|0|12.0|0|0.0|100
0|2020-10-10|330.0|0|333.0|0|12.0|0|0.0|100
0|2020-10-11|330.0|0|333.0|0|12.0|0|0.0|100
0|2020-10-12|330.0|0|343.0|0|12.0|0|0.0|100
0|2020-10-13|342.0|0|345.0|0|12.0|0|0.0|100
0|2020-10-14|347.0|0|352.0|0|12.0|0|0.0|100
0|2020-10-15|351.0|0|354.0|0|12.0|0|0.0|100
0|2020-10-16|357.0|0|360.0|0|12.0|0|0.0|100
0|2020-10-17|360.0|0|363.0|0|12.0|0|0.0|100
0|2020-10-18|361.0|0|364.0|0|12.0|0|0.0|100
0|2020-10-19|359.0|0|371.0|0|12.0|0|0.0|100
0|2020-10-20|361.0|0|371.0|0|12.0|0|0.0|100
0|2020-10-21|368.0|0|376.0|0|12.0|0|0.0|100
0|2020-10-22|368.0|0|376.0|0|12.0|0|0.0|100
0|2020-10-23|368.0|0|378.0|0|12.0|0|0.0|100
0|2020-10-24|368.0|0|379.0|0|12.0|0|0.0|100
0|2020-10-25|368.0|0|379.0|0|12.0|0|0.0|100
0|2020-10-26|368.0|0|383.0|0|12.0|0|0.0|100
0|2020-10-27|368.0|0|385.0|0|12.0|0|0.0|100
0|2020-10-28|368.0|0|392.0|0|12.0|0|0.0|100
0|2020-10-29|384.0|0|392.0|0|12.0|0|0.0|100
0|2020-10-30|393.0|0|399.0|0|12.0|0|0.0|100
0|2020-10-31|399.0|0|402.0|0|12.0|0|0.0|100
0|2020-11-01|399.0|0|407.0|0|12.0|0|0.0|100
0|2020-11-02|408.0|0|414.0|0|12.0|0|0.0|100
0|2020-11-03|412.0|0|415.0|0|12.0|0|0.0|100
0|2020-11-04|414.0|0|418.0|0|12.0|0|0.0|100
0|2020-11-05|419.0|0|422.0|0|12.0|0|0.0|100
0|2020-11-06|427.0|0|434.0|0|12.0|0|0.0|100
0|2020-11-07|430.0|0|434.0|0|12.0|0|0.0|100
0|2020-11-08|432.0|0|435.0|0|12.0|0|0.0|100
0|2020-11-09|435.0|0|442.0|0|12.0|0|0.0|100
0|2020-11-10|435.0|0|452.0|0|12.0|0|0.0|100
0|2020-11-11|435.0|0|452.0|0|12.0|0|0.0|100
0|2020-11-12|435.0|0|470.0|0|12.0|0|0.0|100
0|2020-11-13|485.0|0|488.0|0|12.0|0|0.0|100
0|2020-11-14|494.0|0|497.0|0|12.0|0|0.0|100
0|2020-11-15|494.0|0|502.0|0|12.0|0|0.0|100
0|2020-11-16|499.0|0|504.0|0|12.0|0|0.0|100
0|2020-11-17|499.0|0|511.0|0|12.0|0|0.0|100
0|2020-11-18|514.0|0|526.0|0|12.0|0|0.0|100
0|2020-11-19|514.0|0|526.0|0|12.0|0|0.0|100
0|2020-11-20|536.0|0|558.0|0|12.0|0|0.0|100
0|2020-11-21|536.0|0|558.0|0|12.0|0|0.0|100
0|2020-11-22|536.0|0|558.0|0|12.0|0|0.0|100
0|2020-11-23|536.0|0|578.0|0|12.0|0|0.0|100
0|2020-11-24|585.0|0|588.0|0|12.0|0|0.0|100
0|2020-11-25|596.0|0|599.0|0|12.0|0|0.0|100
0|2020-11-26|596.0|0|606.0|0|12.0|0|0.0|100
0|2020-11-27|596.0|0|616.0|0|12.0|0|0.0|100
0|2020-11-28|596.0|0|624.0|0|12.0|0|0.0|100
0|2020-11-29|596.0|0|627.0|0|12.0|0|0.0|100
0|2020-11-30|629.0|0|632.0|0|14.0|0|0.0|100
0|2020-12-01|629.0|0|652.0|0|14.0|0|0.0|100
0|2020-12-02|676.0|0|685.0|0|17.0|0|0.0|100
0|2020-12-03|673.0|0|685.0|0|18.0|0|0.0|100
0|2020-12-04|689.0|0|703.0|0|18.0|0|0.0|100
0|2020-12-05|692.0|0|703.0|0|18.0|0|0.0|100
0|2020-12-06|698.0|0|703.0|0|18.0|0|0.0|100
0|2020-12-07|698.0|0|718.0|0|18.0|0|0.0|100
0|2020-12-08|698.0|0|734.0|0|18.0|0|0.0|100
0|2020-12-09|750.0|0|759.0|0|18.0|0|0.0|100
0|2020-12-10|759.0|0|765.0|0|16.0|0|0.0|100
0|2020-12-11|767.0|0|793.0|0|16.0|0|0.0|100
0|2020-12-12|782.0|0|793.0|0|16.0|0|0.0|100
0|2020-12-13|784.0|0|793.0|0|16.0|0|0.0|100
0|2020-12-14|785.0|0|805.0|0|17.0|0|0.0|100
0|2020-12-15|787.0|0|805.0|0|20.0|0|0.0|100
0|2020-12-16|787.0|0|809.0|0|20.0|0|0.0|100
0|2020-12-17|787.0|0|829.0|0|20.0|0|0.0|100
0|2020-12-18|844.0|0|844.0|0|21.0|0|0.0|100
0|2020-12-19|844.0|0|851.0|0|21.0|0|0.0|100
0|2020-12-20|844.0|0|851.0|0|21.0|0|0.0|100
0|2020-12-21|860.0|0|860.0|0|21.0|0|0.0|100
0|2020-12-22|864.0|0|864.0|0|21.0|0|0.0|100
0|2020-12-23|872.0|0|872.0|0|21.0|0|0.0|100
0|2020-12-24|877.0|0|877.0|0|21.0|0|0.0|100
0|2020-12-25|877.0|0|877.0|0|21.0|0|0.0|100
0|2020-12-26|894.0|0|894.0|0|21.0|0|0.0|100
0|2020-12-27|894.0|0|894.0|0|21.0|0|0.0|100
0|2020-12-28|894.0|0|895.0|0|21.0|0|0.0|100
0|2020-12-29|900.0|0|900.0|0|21.0|0|0.0|100
0|2020-12-30|913.0|0|913.0|0|22.0|0|0.0|100
0|2020-12-31|924.0|0|924.0|0|22.0|0|0.0|100
0|2021-01-01|924.0|0|924.0|0|22.0|0|0.0|100
0|2021-01-02|924.0|0|924.0|0|22.0|0|0.0|100
0|2021-01-03|924.0|0|942.0|0|22.0|0|0.0|100
0|2021-01-04|955.0|0|955.0|0|22.0|0|0.0|100
0|2021-01-05|955.0|0|977.0|0|22.0|0|0.0|100
0|2021-01-06|977.0|0|977.0|0|22.0|0|0.0|100
0|2021-01-07|992.0|0|992.0|0|22.0|0|0.0|100
0|2021-01-08|992.0|0|1018.0|0|22.0|0|0.0|100
0|2021-01-09|1036.0|0|1036.0|0|22.0|0|0.0|100
0|2021-01-10|1036.0|0|1036.0|0|22.0|0|0.0|100
0|2021-01-11|1036.0|0|1042.0|0|22.0|0|0.0|100
0|2021-01-12|1058.0|0|1058.0|0|22.0|0|0.0|100
0|2021-01-13|1067.0|0|1067.0|0|22.0|0|0.0|100
0|2021-01-14|1067.0|0|1070.0|0|22.0|0|0.0|100
0|2021-01-15|1067.0|0|1076.0|0|22.0|0|0.0|100
0|2021-01-16|1067.0|0|1076.0|0|22.0|0|0.0|100
0|2021-01-17|1087.0|0|1087.0|0|22.0|0|0.0|100
0|2021-01-18|1087.0|0|1087.0|0|22.0|0|0.0|100
0|2021-01-19|1087.0|0|1095.0|0|22.0|0|0.0|100
0|2021-01-20|1107.0|0|1107.0|0|22.0|0|0.0|100
0|2021-01-21|1122.0|0|1122.0|0|22.0|0|0.0|100
0|2021-01-22|1122.0|0|1125.0|0|22.0|0|0.0|100
0|2021-01-23|1140.0|0|1140.0|0|22.0|0|0.0|100
0|2021-01-24|1140.0|0|1140.0|0|22.0|0|0.0|100
0|2021-01-25|1151.0|0|1151.0|0|22.0|0|0.0|100
0|2021-01-26|1151.0|0|1158.0|0|22.0|0|0.0|100
0|2021-01-27|1151.0|0|1162.0|0|22.0|0|0.0|100
0|2021-01-28|1170.0|0|1170.0|0|22.0|0|0.0|100
0|2021-01-29|1170.0|0|1184.0|0|22.0|0|0.0|100
0|2021-01-30|1184.0|0|1184.0|0|22.0|0|0.0|100
0|2021-01-31|1184.0|0|1184.0|0|22.0|0|0.0|100
0|2021-02-01|1193.0|0|1193.0|0|22.0|0|0.0|100
0|2021-02-02|1193.0|0|1198.0|0|22.0|0|0.0|100
0|2021-02-03|1206.0|0|1206.0|0|22.0|0|0.0|100
0|2021-02-04|1210.0|0|1210.0|0|22.0|0|0.0|100
0|2021-02-05|1217.0|0|1217.0|0|22.0|0|0.0|100
0|2021-02-06|1220.0|0|1220.0|0|22.0|0|0.0|100
0|2021-02-07|1220.0|0|1220.0|0|22.0|0|0.0|100
0|2021-02-08|1220.0|0|1240.0|0|22.0|0|0.0|100
0|2021-02-09|1247.0|0|1247.0|0|22.0|0|0.0|100
0|2021-02-10|1247.0|0|1252.0|0|23.0|0|0.0|100
