|dates|Leon_Florida_UnitedStates.JHU_ConfirmedCases.data|Leon_Florida_UnitedStates.JHU_ConfirmedCases.missing|Leon_Florida_UnitedStates.NYT_ConfirmedCases.data|Leon_Florida_UnitedStates.NYT_ConfirmedCases.missing|Leon_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Leon_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Leon_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Leon_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-22|5.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-23|6.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-24|8.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-25|8.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-26|9.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-27|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-28|16.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-29|18.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-30|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-01|28.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-02|35.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-03|39.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-04|42.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-05|42.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-06|59.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-07|68.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-08|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-09|74.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-10|82.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-11|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-04-12|120.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-13|150.0|0|149.0|0|0.0|0|0.0|100
0|2020-04-14|150.0|0|149.0|0|0.0|0|0.0|100
0|2020-04-15|154.0|0|155.0|0|0.0|0|0.0|100
0|2020-04-16|165.0|0|164.0|0|0.0|0|0.0|100
0|2020-04-17|174.0|0|173.0|0|0.0|0|0.0|100
0|2020-04-18|169.0|0|168.0|0|1.0|0|0.0|100
0|2020-04-19|176.0|0|175.0|0|1.0|0|0.0|100
0|2020-04-20|184.0|0|183.0|0|1.0|0|0.0|100
0|2020-04-21|186.0|0|185.0|0|1.0|0|0.0|100
0|2020-04-22|186.0|0|185.0|0|1.0|0|0.0|100
0|2020-04-23|191.0|0|190.0|0|2.0|0|0.0|100
0|2020-04-24|207.0|0|206.0|0|2.0|0|0.0|100
0|2020-04-25|208.0|0|207.0|0|2.0|0|0.0|100
0|2020-04-26|210.0|0|209.0|0|2.0|0|0.0|100
0|2020-04-27|212.0|0|211.0|0|3.0|0|0.0|100
0|2020-04-28|213.0|0|212.0|0|3.0|0|0.0|100
0|2020-04-29|214.0|0|213.0|0|3.0|0|0.0|100
0|2020-04-30|219.0|0|218.0|0|3.0|0|0.0|100
0|2020-05-01|226.0|0|225.0|0|3.0|0|0.0|100
0|2020-05-02|233.0|0|232.0|0|3.0|0|0.0|100
0|2020-05-03|234.0|0|233.0|0|4.0|0|0.0|100
0|2020-05-04|243.0|0|242.0|0|5.0|0|0.0|100
0|2020-05-05|243.0|0|242.0|0|5.0|0|0.0|100
0|2020-05-06|243.0|0|242.0|0|6.0|0|0.0|100
0|2020-05-07|249.0|0|248.0|0|6.0|0|0.0|100
0|2020-05-08|249.0|0|248.0|0|6.0|0|0.0|100
0|2020-05-09|252.0|0|251.0|0|6.0|0|0.0|100
0|2020-05-10|254.0|0|253.0|0|6.0|0|0.0|100
0|2020-05-11|254.0|0|253.0|0|6.0|0|0.0|100
0|2020-05-12|266.0|0|265.0|0|6.0|0|0.0|100
0|2020-05-13|271.0|0|270.0|0|6.0|0|0.0|100
0|2020-05-14|275.0|0|274.0|0|6.0|0|0.0|100
