|dates|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Middlesex_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Middlesex_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Middlesex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-11|14036.0|0|14036.0|0|794.0|0|0.0|100
0|2020-05-12|14121.0|0|14121.0|0|801.0|0|0.0|100
0|2020-05-13|14241.0|0|14241.0|0|819.0|0|0.0|100
0|2020-05-14|14332.0|0|14332.0|0|841.0|0|0.0|100
0|2020-05-15|14429.0|0|14429.0|0|865.0|0|0.0|100
0|2020-05-16|14514.0|0|14514.0|0|872.0|0|0.0|100
0|2020-05-17|14668.0|0|14668.0|0|884.0|0|0.0|100
0|2020-05-18|14752.0|0|14752.0|0|888.0|0|0.0|100
0|2020-05-19|14834.0|0|14834.0|0|903.0|0|0.0|100
0|2020-05-20|14954.0|0|14954.0|0|913.0|0|0.0|100
0|2020-05-21|15057.0|0|15057.0|0|921.0|0|0.0|100
0|2020-05-22|15165.0|0|15165.0|0|935.0|0|0.0|100
0|2020-05-23|15215.0|0|15215.0|0|942.0|0|0.0|100
0|2020-05-24|15351.0|0|15351.0|0|955.0|0|0.0|100
0|2020-05-25|15437.0|0|15437.0|0|955.0|0|0.0|100
0|2020-05-26|15499.0|0|15499.0|0|959.0|0|0.0|100
0|2020-05-27|15547.0|0|15547.0|0|964.0|0|0.0|100
0|2020-05-28|15633.0|0|15633.0|0|968.0|0|0.0|100
0|2020-05-29|15734.0|0|15734.0|0|972.0|0|0.0|100
0|2020-05-30|15824.0|0|15824.0|0|989.0|0|0.0|100
0|2020-05-31|15921.0|0|15921.0|0|994.0|0|0.0|100
0|2020-06-01|15977.0|0|15977.0|0|996.0|0|0.0|100
0|2020-06-02|16021.0|0|16021.0|0|997.0|0|0.0|100
0|2020-06-03|16066.0|0|16066.0|0|1004.0|0|0.0|100
0|2020-06-04|16072.0|0|16072.0|0|1015.0|0|0.0|100
0|2020-06-05|16137.0|0|16137.0|0|1025.0|0|0.0|100
0|2020-06-06|16203.0|0|16203.0|0|1032.0|0|0.0|100
0|2020-06-07|16198.0|0|16198.0|0|1040.0|0|0.0|100
0|2020-06-08|16227.0|0|16227.0|0|1043.0|0|0.0|100
0|2020-06-09|16251.0|0|16251.0|0|1053.0|0|0.0|100
0|2020-06-10|16288.0|0|16288.0|0|1064.0|0|0.0|100
0|2020-06-11|16327.0|0|16327.0|0|1069.0|0|0.0|100
0|2020-06-12|16353.0|0|16353.0|0|1070.0|0|0.0|100
0|2020-06-13|16385.0|0|16385.0|0|1074.0|0|0.0|100
0|2020-06-14|16430.0|0|16430.0|0|1076.0|0|0.0|100
0|2020-06-15|16458.0|0|16458.0|0|1083.0|0|0.0|100
0|2020-06-16|16474.0|0|16474.0|0|1085.0|0|0.0|100
0|2020-06-17|16513.0|0|16513.0|0|1094.0|0|0.0|100
0|2020-06-18|16547.0|0|16547.0|0|1094.0|0|0.0|100
0|2020-06-19|16563.0|0|16563.0|0|1097.0|0|0.0|100
0|2020-06-20|16592.0|0|16592.0|0|1100.0|0|0.0|100
0|2020-06-21|16605.0|0|16605.0|0|1101.0|0|0.0|100
0|2020-06-22|16618.0|0|16618.0|0|1101.0|0|0.0|100
0|2020-06-23|16640.0|0|16640.0|0|1104.0|0|0.0|100
0|2020-06-24|16640.0|0|16640.0|0|1107.0|0|0.0|100
0|2020-06-25|16667.0|0|16867.0|0|1307.0|0|0.0|100
0|2020-06-26|16685.0|0|16885.0|0|1310.0|0|0.0|100
0|2020-06-27|16724.0|0|16924.0|0|1317.0|0|0.0|100
0|2020-06-28|16764.0|0|16964.0|0|1318.0|0|0.0|100
0|2020-06-29|16764.0|0|16964.0|0|1318.0|0|0.0|100
0|2020-06-30|16816.0|0|17016.0|0|1322.0|0|0.0|100
0|2020-07-01|16816.0|0|17025.0|0|1322.0|0|0.0|100
0|2020-07-02|16852.0|0|17048.0|0|1323.0|0|0.0|100
0|2020-07-03|16884.0|0|17080.0|0|1328.0|0|0.0|100
0|2020-07-04|16901.0|0|17097.0|0|1330.0|0|0.0|100
0|2020-07-05|16913.0|0|17109.0|0|1331.0|0|0.0|100
0|2020-07-06|16957.0|0|17153.0|0|1333.0|0|0.0|100
0|2020-07-07|16966.0|0|17162.0|0|1338.0|0|0.0|100
0|2020-07-08|16956.0|0|17152.0|0|1348.0|0|0.0|100
0|2020-07-09|16952.0|0|17158.0|0|1361.0|0|0.0|100
0|2020-07-10|17005.0|0|17211.0|0|1366.0|0|0.0|100
0|2020-07-11|17020.0|0|17226.0|0|1375.0|0|0.0|100
0|2020-07-12|17035.0|0|17241.0|0|1375.0|0|0.0|100
0|2020-07-13|17059.0|0|17265.0|0|1377.0|0|0.0|100
0|2020-07-14|17089.0|0|17295.0|0|1379.0|0|0.0|100
0|2020-07-15|17119.0|0|17340.0|0|1395.0|0|0.0|100
0|2020-07-16|17142.0|0|17363.0|0|1397.0|0|0.0|100
0|2020-07-17|17162.0|0|17383.0|0|1397.0|0|0.0|100
0|2020-07-18|17174.0|0|17395.0|0|1398.0|0|0.0|100
0|2020-07-19|17158.0|0|17379.0|0|1397.0|0|0.0|100
0|2020-07-20|17168.0|0|17389.0|0|1397.0|0|0.0|100
0|2020-07-21|17155.0|0|17376.0|0|1400.0|0|0.0|100
0|2020-07-22|17379.0|0|17591.0|0|1392.0|0|0.0|100
0|2020-07-23|17442.0|0|17654.0|0|1396.0|0|0.0|100
0|2020-07-24|17476.0|0|17688.0|0|1398.0|0|0.0|100
0|2020-07-25|17514.0|0|17726.0|0|1399.0|0|0.0|100
0|2020-07-26|17535.0|0|17747.0|0|1402.0|0|0.0|100
0|2020-07-27|17557.0|0|17769.0|0|1404.0|0|0.0|100
0|2020-07-28|17580.0|0|17792.0|0|1408.0|0|0.0|100
0|2020-07-29|17615.0|0|17821.0|0|1403.0|0|0.0|100
0|2020-07-30|17626.0|0|17832.0|0|1403.0|0|0.0|100
0|2020-07-31|17673.0|0|17879.0|0|1404.0|0|0.0|100
0|2020-08-01|17700.0|0|17906.0|0|1404.0|0|0.0|100
0|2020-08-02|17713.0|0|17919.0|0|1404.0|0|0.0|100
0|2020-08-03|17735.0|0|17941.0|0|1403.0|0|0.0|100
0|2020-08-04|17765.0|0|17971.0|0|1403.0|0|0.0|100
0|2020-08-05|17798.0|0|18002.0|0|1400.0|0|0.0|100
0|2020-08-06|17821.0|0|18025.0|0|1401.0|0|0.0|100
0|2020-08-07|17857.0|0|18061.0|0|1401.0|0|0.0|100
0|2020-08-08|17884.0|0|18088.0|0|1403.0|0|0.0|100
0|2020-08-09|17919.0|0|18123.0|0|1403.0|0|0.0|100
0|2020-08-10|17932.0|0|18136.0|0|1403.0|0|0.0|100
0|2020-08-11|17959.0|0|18163.0|0|1408.0|0|0.0|100
0|2020-08-12|17988.0|0|18193.0|0|1409.0|0|0.0|100
0|2020-08-13|18015.0|0|18220.0|0|1411.0|0|0.0|100
0|2020-08-14|18045.0|0|18250.0|0|1412.0|0|0.0|100
0|2020-08-15|18070.0|0|18275.0|0|1414.0|0|0.0|100
0|2020-08-16|18099.0|0|18304.0|0|1415.0|0|0.0|100
0|2020-08-17|18119.0|0|18324.0|0|1415.0|0|0.0|100
0|2020-08-18|18133.0|0|18338.0|0|1416.0|0|0.0|100
0|2020-08-19|18168.0|0|18374.0|0|1418.0|0|0.0|100
0|2020-08-20|18185.0|0|18391.0|0|1418.0|0|0.0|100
0|2020-08-21|18219.0|0|18425.0|0|1419.0|0|0.0|100
0|2020-08-22|18248.0|0|18454.0|0|1420.0|0|0.0|100
0|2020-08-23|18275.0|0|18481.0|0|1420.0|0|0.0|100
0|2020-08-24|18293.0|0|18499.0|0|1420.0|0|0.0|100
0|2020-08-25|18319.0|0|18525.0|0|1421.0|0|0.0|100
0|2020-08-26|18348.0|0|18549.0|0|1416.0|0|0.0|100
0|2020-08-27|18361.0|0|18562.0|0|1417.0|0|0.0|100
0|2020-08-28|18377.0|0|18578.0|0|1417.0|0|0.0|100
0|2020-08-29|18415.0|0|18616.0|0|1418.0|0|0.0|100
0|2020-08-30|18432.0|0|18633.0|0|1418.0|0|0.0|100
0|2020-08-31|18456.0|0|18657.0|0|1418.0|0|0.0|100
0|2020-09-01|18468.0|0|18669.0|0|1417.0|0|0.0|100
0|2020-09-02|18483.0|0|18684.0|0|1417.0|0|0.0|100
0|2020-09-03|18507.0|0|18708.0|0|1418.0|0|0.0|100
0|2020-09-04|18531.0|0|18732.0|0|1418.0|0|0.0|100
0|2020-09-05|18553.0|0|18754.0|0|1419.0|0|0.0|100
0|2020-09-06|18586.0|0|18787.0|0|1419.0|0|0.0|100
0|2020-09-07|18603.0|0|18804.0|0|1419.0|0|0.0|100
0|2020-09-08|18625.0|0|18826.0|0|1420.0|0|0.0|100
0|2020-09-09|18649.0|0|18851.0|0|1421.0|0|0.0|100
0|2020-09-10|18703.0|0|18905.0|0|1423.0|0|0.0|100
0|2020-09-11|18760.0|0|18962.0|0|1422.0|0|0.0|100
0|2020-09-12|18760.0|0|19016.0|0|1422.0|0|0.0|100
0|2020-09-13|18842.0|0|19044.0|0|1422.0|0|0.0|100
0|2020-09-14|18842.0|0|19072.0|0|1422.0|0|0.0|100
0|2020-09-15|18909.0|0|19111.0|0|1423.0|0|0.0|100
0|2020-09-16|18931.0|0|19133.0|0|1424.0|0|0.0|100
0|2020-09-17|18971.0|0|19173.0|0|1424.0|0|0.0|100
0|2020-09-18|19016.0|0|19218.0|0|1425.0|0|0.0|100
0|2020-09-19|19050.0|0|19252.0|0|1425.0|0|0.0|100
0|2020-09-20|19050.0|0|19291.0|0|1425.0|0|0.0|100
0|2020-09-21|19116.0|0|19318.0|0|1425.0|0|0.0|100
0|2020-09-22|19158.0|0|19360.0|0|1425.0|0|0.0|100
0|2020-09-23|19210.0|0|19412.0|0|1425.0|0|0.0|100
0|2020-09-24|19260.0|0|19462.0|0|1425.0|0|0.0|100
0|2020-09-25|19319.0|0|19521.0|0|1425.0|0|0.0|100
0|2020-09-26|19379.0|0|19581.0|0|1425.0|0|0.0|100
0|2020-09-27|19444.0|0|19646.0|0|1425.0|0|0.0|100
0|2020-09-28|19503.0|0|19705.0|0|1425.0|0|0.0|100
0|2020-09-29|19539.0|0|19741.0|0|1428.0|0|0.0|100
0|2020-09-30|19604.0|0|19806.0|0|1429.0|0|0.0|100
0|2020-10-01|19679.0|0|19881.0|0|1429.0|0|0.0|100
0|2020-10-02|19766.0|0|19968.0|0|1430.0|0|0.0|100
0|2020-10-03|19858.0|0|20060.0|0|1430.0|0|0.0|100
0|2020-10-04|19904.0|0|20106.0|0|1430.0|0|0.0|100
0|2020-10-05|19943.0|0|20145.0|0|1430.0|0|0.0|100
0|2020-10-06|19990.0|0|20192.0|0|1430.0|0|0.0|100
0|2020-10-07|20033.0|0|20235.0|0|1430.0|0|0.0|100
0|2020-10-08|20134.0|0|20336.0|0|1430.0|0|0.0|100
0|2020-10-09|20226.0|0|20428.0|0|1431.0|0|0.0|100
0|2020-10-10|20304.0|0|20506.0|0|1433.0|0|0.0|100
0|2020-10-11|20361.0|0|20563.0|0|1433.0|0|0.0|100
0|2020-10-12|20394.0|0|20596.0|0|1433.0|0|0.0|100
0|2020-10-13|20475.0|0|20677.0|0|1435.0|0|0.0|100
0|2020-10-14|20552.0|0|20754.0|0|1436.0|0|0.0|100
0|2020-10-15|20646.0|0|20848.0|0|1436.0|0|0.0|100
0|2020-10-16|20727.0|0|20929.0|0|1437.0|0|0.0|100
0|2020-10-17|20822.0|0|21024.0|0|1437.0|0|0.0|100
0|2020-10-18|20930.0|0|21132.0|0|1437.0|0|0.0|100
0|2020-10-19|21043.0|0|21245.0|0|1438.0|0|0.0|100
0|2020-10-20|21152.0|0|21354.0|0|1439.0|0|0.0|100
0|2020-10-21|21229.0|0|21431.0|0|1441.0|0|0.0|100
0|2020-10-22|21229.0|0|21525.0|0|1441.0|0|0.0|100
0|2020-10-23|21229.0|0|21617.0|0|1441.0|0|0.0|100
0|2020-10-24|21229.0|0|21780.0|0|1441.0|0|0.0|100
0|2020-10-25|21229.0|0|21870.0|0|1441.0|0|0.0|100
0|2020-10-26|21229.0|0|21985.0|0|1441.0|0|0.0|100
0|2020-10-27|21229.0|0|22141.0|0|1441.0|0|0.0|100
0|2020-10-28|21229.0|0|22314.0|0|1441.0|0|0.0|100
0|2020-10-29|22274.0|0|22477.0|0|1447.0|0|0.0|100
0|2020-10-30|22444.0|0|22647.0|0|1447.0|0|0.0|100
0|2020-10-31|22553.0|0|22756.0|0|1449.0|0|0.0|100
0|2020-11-01|22553.0|0|22879.0|0|1449.0|0|0.0|100
0|2020-11-02|22804.0|0|23007.0|0|1449.0|0|0.0|100
0|2020-11-03|22988.0|0|23190.0|0|1450.0|0|0.0|100
0|2020-11-04|22988.0|0|23428.0|0|1450.0|0|0.0|100
0|2020-11-05|22988.0|0|23561.0|0|1450.0|0|0.0|100
0|2020-11-06|22988.0|0|23742.0|0|1450.0|0|0.0|100
0|2020-11-07|23749.0|0|23952.0|0|1454.0|0|0.0|100
0|2020-11-08|23749.0|0|24120.0|0|1454.0|0|0.0|100
0|2020-11-09|23749.0|0|24268.0|0|1454.0|0|0.0|100
0|2020-11-10|23749.0|0|24555.0|0|1454.0|0|0.0|100
0|2020-11-11|23749.0|0|24809.0|0|1454.0|0|0.0|100
0|2020-11-12|24831.0|0|25034.0|0|1460.0|0|0.0|100
0|2020-11-13|24831.0|0|25267.0|0|1460.0|0|0.0|100
0|2020-11-14|25395.0|0|25598.0|0|1462.0|0|0.0|100
0|2020-11-15|25395.0|0|25947.0|0|1462.0|0|0.0|100
0|2020-11-16|25951.0|0|26154.0|0|1462.0|0|0.0|100
0|2020-11-17|25951.0|0|26557.0|0|1462.0|0|0.0|100
0|2020-11-18|26818.0|0|27021.0|0|1467.0|0|0.0|100
0|2020-11-19|27159.0|0|27362.0|0|1469.0|0|0.0|100
0|2020-11-20|27418.0|0|27621.0|0|1472.0|0|0.0|100
0|2020-11-21|27418.0|0|27874.0|0|1472.0|0|0.0|100
0|2020-11-22|27418.0|0|28190.0|0|1472.0|0|0.0|100
0|2020-11-23|27418.0|0|28466.0|0|1472.0|0|0.0|100
0|2020-11-24|28719.0|0|28922.0|0|1479.0|0|0.0|100
0|2020-11-25|28719.0|0|29179.0|0|1479.0|0|0.0|100
0|2020-11-26|28719.0|0|29472.0|0|1479.0|0|0.0|100
0|2020-11-27|29602.0|0|29807.0|0|1486.0|0|0.0|100
0|2020-11-28|29602.0|0|30022.0|0|1486.0|0|0.0|100
0|2020-11-29|30273.0|0|30478.0|0|1486.0|0|0.0|100
0|2020-11-30|30562.0|0|30767.0|0|1490.0|0|0.0|100
0|2020-12-01|30562.0|0|31312.0|0|1490.0|0|0.0|100
0|2020-12-02|31578.0|0|31783.0|0|1490.0|0|0.0|100
0|2020-12-03|32028.0|0|32233.0|0|1490.0|0|0.0|100
0|2020-12-04|32468.0|0|32673.0|0|1490.0|0|0.0|100
0|2020-12-05|33016.0|0|33221.0|0|1490.0|0|0.0|100
0|2020-12-06|33475.0|0|33680.0|0|1490.0|0|0.0|100
0|2020-12-07|33475.0|0|34039.0|0|1513.0|0|0.0|100
0|2020-12-08|33475.0|0|34625.0|0|1513.0|0|0.0|100
0|2020-12-09|33475.0|0|35074.0|0|1529.0|0|0.0|100
0|2020-12-10|35313.0|0|35520.0|0|1534.0|0|0.0|100
0|2020-12-11|35313.0|0|35881.0|0|1534.0|0|0.0|100
0|2020-12-12|36246.0|0|36453.0|0|1534.0|0|0.0|100
0|2020-12-13|36739.0|0|36946.0|0|1546.0|0|0.0|100
0|2020-12-14|37291.0|0|37498.0|0|1546.0|0|0.0|100
0|2020-12-15|37721.0|0|37928.0|0|1557.0|0|0.0|100
0|2020-12-16|38339.0|0|38551.0|0|1577.0|0|0.0|100
0|2020-12-17|38857.0|0|39069.0|0|1583.0|0|0.0|100
0|2020-12-18|39220.0|0|39432.0|0|1587.0|0|0.0|100
0|2020-12-19|39647.0|0|39859.0|0|1592.0|0|0.0|100
0|2020-12-20|40232.0|0|40444.0|0|1593.0|0|0.0|100
0|2020-12-21|40626.0|0|40838.0|0|1596.0|0|0.0|100
0|2020-12-22|41169.0|0|41381.0|0|1607.0|0|0.0|100
0|2020-12-23|41673.0|0|41886.0|0|1617.0|0|0.0|100
0|2020-12-24|42071.0|0|42284.0|0|1623.0|0|0.0|100
0|2020-12-25|42584.0|0|42797.0|0|1628.0|0|0.0|100
0|2020-12-26|42917.0|0|43130.0|0|1630.0|0|0.0|100
0|2020-12-27|43137.0|0|43350.0|0|1632.0|0|0.0|100
0|2020-12-28|43137.0|0|43680.0|0|1632.0|0|0.0|100
0|2020-12-29|46548.0|0|44062.0|0|1650.0|0|0.0|100
0|2020-12-30|44328.0|0|44547.0|0|1663.0|0|0.0|100
0|2020-12-31|44328.0|0|45012.0|0|1677.0|0|0.0|100
0|2021-01-01|45268.0|0|45487.0|0|1683.0|0|0.0|100
0|2021-01-02|45805.0|0|46024.0|0|1685.0|0|0.0|100
0|2021-01-03|45805.0|0|46475.0|0|1685.0|0|0.0|100
0|2021-01-04|46256.0|0|48160.0|0|1688.0|0|0.0|100
0|2021-01-05|46256.0|0|48721.0|0|1688.0|0|0.0|100
0|2021-01-06|47560.0|0|50638.0|0|1722.0|0|0.0|100
0|2021-01-07|47560.0|0|51364.0|0|1722.0|0|0.0|100
0|2021-01-08|48776.0|0|51985.0|0|1749.0|0|0.0|100
0|2021-01-09|49386.0|0|52614.0|0|1757.0|0|0.0|100
0|2021-01-10|49386.0|0|53218.0|0|1757.0|0|0.0|100
0|2021-01-11|49386.0|0|53852.0|0|1757.0|0|0.0|100
0|2021-01-12|49386.0|0|54224.0|0|1757.0|0|0.0|100
0|2021-01-13|55035.0|0|55035.0|0|1757.0|0|0.0|100
0|2021-01-14|55710.0|0|55710.0|0|1783.0|0|0.0|100
0|2021-01-15|55710.0|0|56322.0|0|1783.0|0|0.0|100
0|2021-01-16|56812.0|0|56812.0|0|1783.0|0|0.0|100
