|dates|Ingham_Michigan_UnitedStates.JHU_ConfirmedCases.data|Ingham_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Ingham_Michigan_UnitedStates.NYT_ConfirmedCases.data|Ingham_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Ingham_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Ingham_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Ingham_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Ingham_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|619.0|0|619.0|0|19.0|0|0.0|100
0|2020-05-15|629.0|0|629.0|0|20.0|0|0.0|100
0|2020-05-16|643.0|0|643.0|0|21.0|0|0.0|100
0|2020-05-17|648.0|0|648.0|0|22.0|0|0.0|100
0|2020-05-18|649.0|0|649.0|0|23.0|0|0.0|100
0|2020-05-19|650.0|0|650.0|0|23.0|0|0.0|100
0|2020-05-20|667.0|0|667.0|0|23.0|0|0.0|100
0|2020-05-21|674.0|0|674.0|0|24.0|0|0.0|100
0|2020-05-22|682.0|0|682.0|0|24.0|0|0.0|100
0|2020-05-23|695.0|0|695.0|0|25.0|0|0.0|100
0|2020-05-24|696.0|0|696.0|0|25.0|0|0.0|100
0|2020-05-25|701.0|0|701.0|0|25.0|0|0.0|100
0|2020-05-26|705.0|0|705.0|0|25.0|0|0.0|100
0|2020-05-27|717.0|0|717.0|0|25.0|0|0.0|100
0|2020-05-28|729.0|0|729.0|0|25.0|0|0.0|100
0|2020-05-29|734.0|0|734.0|0|25.0|0|0.0|100
0|2020-05-30|736.0|0|736.0|0|25.0|0|0.0|100
0|2020-05-31|738.0|0|738.0|0|26.0|0|0.0|100
0|2020-06-01|740.0|0|740.0|0|26.0|0|0.0|100
0|2020-06-02|745.0|0|745.0|0|27.0|0|0.0|100
0|2020-06-03|746.0|0|746.0|0|27.0|0|0.0|100
0|2020-06-04|755.0|0|755.0|0|27.0|0|0.0|100
0|2020-06-05|758.0|0|793.0|0|27.0|0|0.0|100
0|2020-06-06|758.0|0|801.0|0|27.0|0|0.0|100
0|2020-06-07|758.0|0|806.0|0|27.0|0|0.0|100
0|2020-06-08|758.0|0|809.0|0|27.0|0|0.0|100
0|2020-06-09|808.0|0|808.0|0|28.0|0|0.0|100
0|2020-06-10|810.0|0|810.0|0|28.0|0|0.0|100
0|2020-06-11|832.0|0|832.0|0|29.0|0|0.0|100
0|2020-06-12|815.0|0|815.0|0|29.0|0|0.0|100
0|2020-06-13|824.0|0|824.0|0|29.0|0|0.0|100
0|2020-06-14|825.0|0|825.0|0|29.0|0|0.0|100
0|2020-06-15|822.0|0|825.0|0|29.0|0|0.0|100
0|2020-06-16|817.0|0|825.0|0|29.0|0|0.0|100
0|2020-06-17|818.0|0|825.0|0|29.0|0|0.0|100
0|2020-06-18|819.0|0|825.0|0|29.0|0|0.0|100
0|2020-06-19|831.0|0|831.0|0|29.0|0|0.0|100
0|2020-06-20|837.0|0|837.0|0|29.0|0|0.0|100
0|2020-06-21|845.0|0|845.0|0|29.0|0|0.0|100
0|2020-06-22|859.0|0|859.0|0|29.0|0|0.0|100
0|2020-06-23|867.0|0|867.0|0|29.0|0|0.0|100
0|2020-06-24|896.0|0|896.0|0|29.0|0|0.0|100
0|2020-06-25|916.0|0|916.0|0|29.0|0|0.0|100
0|2020-06-26|954.0|0|954.0|0|29.0|0|0.0|100
0|2020-06-27|980.0|0|980.0|0|29.0|0|0.0|100
0|2020-06-28|992.0|0|992.0|0|29.0|0|0.0|100
0|2020-06-29|992.0|0|1002.0|0|29.0|0|0.0|100
0|2020-06-30|1019.0|0|1019.0|0|29.0|0|0.0|100
0|2020-07-01|1019.0|0|1042.0|0|29.0|0|0.0|100
0|2020-07-02|1054.0|0|1054.0|0|29.0|0|0.0|100
0|2020-07-03|1070.0|0|1070.0|0|29.0|0|0.0|100
0|2020-07-04|1085.0|0|1085.0|0|29.0|0|0.0|100
0|2020-07-05|1092.0|0|1092.0|0|29.0|0|0.0|100
0|2020-07-06|1095.0|0|1095.0|0|29.0|0|0.0|100
0|2020-07-07|1114.0|0|1114.0|0|29.0|0|0.0|100
0|2020-07-08|1129.0|0|1129.0|0|29.0|0|0.0|100
0|2020-07-09|1142.0|0|1142.0|0|30.0|0|0.0|100
0|2020-07-10|1153.0|0|1153.0|0|30.0|0|0.0|100
0|2020-07-11|1163.0|0|1163.0|0|30.0|0|0.0|100
0|2020-07-12|1174.0|0|1174.0|0|30.0|0|0.0|100
0|2020-07-13|1187.0|0|1187.0|0|29.0|0|0.0|100
0|2020-07-14|1207.0|0|1207.0|0|29.0|0|0.0|100
0|2020-07-15|1210.0|0|1210.0|0|29.0|0|0.0|100
0|2020-07-16|1242.0|0|1242.0|0|29.0|0|0.0|100
0|2020-07-17|1257.0|0|1257.0|0|29.0|0|0.0|100
0|2020-07-18|1265.0|0|1265.0|0|29.0|0|0.0|100
0|2020-07-19|1287.0|0|1287.0|0|29.0|0|0.0|100
0|2020-07-20|1286.0|0|1286.0|0|29.0|0|0.0|100
0|2020-07-21|1301.0|0|1301.0|0|29.0|0|0.0|100
0|2020-07-22|1308.0|0|1308.0|0|29.0|0|0.0|100
0|2020-07-23|1318.0|0|1318.0|0|29.0|0|0.0|100
0|2020-07-24|1336.0|0|1336.0|0|29.0|0|0.0|100
0|2020-07-25|1341.0|0|1341.0|0|29.0|0|0.0|100
0|2020-07-26|1387.0|0|1387.0|0|29.0|0|0.0|100
0|2020-07-27|1398.0|0|1398.0|0|29.0|0|0.0|100
0|2020-07-28|1415.0|0|1415.0|0|30.0|0|0.0|100
0|2020-07-29|1430.0|0|1430.0|0|30.0|0|0.0|100
0|2020-07-30|1438.0|0|1438.0|0|31.0|0|0.0|100
0|2020-07-31|1459.0|0|1459.0|0|30.0|0|0.0|100
0|2020-08-01|1473.0|0|1473.0|0|30.0|0|0.0|100
0|2020-08-02|1482.0|0|1482.0|0|30.0|0|0.0|100
0|2020-08-03|1493.0|0|1493.0|0|34.0|0|0.0|100
0|2020-08-04|1500.0|0|1500.0|0|30.0|0|0.0|100
0|2020-08-05|1503.0|0|1503.0|0|30.0|0|0.0|100
0|2020-08-06|1520.0|0|1520.0|0|30.0|0|0.0|100
0|2020-08-07|1536.0|0|1536.0|0|30.0|0|0.0|100
0|2020-08-08|1541.0|0|1541.0|0|30.0|0|0.0|100
0|2020-08-09|1551.0|0|1551.0|0|30.0|0|0.0|100
0|2020-08-10|1554.0|0|1554.0|0|31.0|0|0.0|100
0|2020-08-11|1558.0|0|1558.0|0|31.0|0|0.0|100
0|2020-08-12|1570.0|0|1570.0|0|32.0|0|0.0|100
0|2020-08-13|1588.0|0|1588.0|0|32.0|0|0.0|100
0|2020-08-14|1597.0|0|1597.0|0|32.0|0|0.0|100
0|2020-08-15|1610.0|0|1610.0|0|33.0|0|0.0|100
0|2020-08-16|1624.0|0|1624.0|0|33.0|0|0.0|100
0|2020-08-17|1641.0|0|1641.0|0|33.0|0|0.0|100
0|2020-08-18|1640.0|0|1640.0|0|33.0|0|0.0|100
0|2020-08-19|1652.0|0|1652.0|0|35.0|0|0.0|100
0|2020-08-20|1661.0|0|1661.0|0|36.0|0|0.0|100
0|2020-08-21|1661.0|0|1661.0|0|36.0|0|0.0|100
0|2020-08-22|1679.0|0|1679.0|0|36.0|0|0.0|100
0|2020-08-23|1691.0|0|1691.0|0|36.0|0|0.0|100
0|2020-08-24|1705.0|0|1705.0|0|36.0|0|0.0|100
0|2020-08-25|1714.0|0|1714.0|0|37.0|0|0.0|100
0|2020-08-26|1742.0|0|1742.0|0|38.0|0|0.0|100
0|2020-08-27|1735.0|0|1735.0|0|37.0|0|0.0|100
0|2020-08-28|1749.0|0|1749.0|0|38.0|0|0.0|100
0|2020-08-29|1749.0|0|1766.0|0|38.0|0|0.0|100
0|2020-08-30|1772.0|0|1772.0|0|39.0|0|0.0|100
0|2020-08-31|1783.0|0|1783.0|0|41.0|0|0.0|100
0|2020-09-01|1796.0|0|1796.0|0|40.0|0|0.0|100
0|2020-09-02|1814.0|0|1814.0|0|40.0|0|0.0|100
0|2020-09-03|1840.0|0|1840.0|0|40.0|0|0.0|100
0|2020-09-04|1889.0|0|1889.0|0|40.0|0|0.0|100
0|2020-09-05|1958.0|0|1958.0|0|40.0|0|0.0|100
0|2020-09-06|1958.0|0|1958.0|0|40.0|0|0.0|100
0|2020-09-07|2037.0|0|2037.0|0|40.0|0|0.0|100
0|2020-09-08|2066.0|0|2066.0|0|40.0|0|0.0|100
0|2020-09-09|2170.0|0|2170.0|0|41.0|0|0.0|100
0|2020-09-10|2296.0|0|2296.0|0|42.0|0|0.0|100
0|2020-09-11|2424.0|0|2424.0|0|42.0|0|0.0|100
0|2020-09-12|2525.0|0|2525.0|0|42.0|0|0.0|100
0|2020-09-13|2525.0|0|2525.0|0|42.0|0|0.0|100
0|2020-09-14|2525.0|0|2655.0|0|42.0|0|0.0|100
0|2020-09-15|2758.0|0|2758.0|0|43.0|0|0.0|100
0|2020-09-16|2887.0|0|2887.0|0|43.0|0|0.0|100
0|2020-09-17|2887.0|0|3012.0|0|44.0|0|0.0|100
0|2020-09-18|3091.0|0|3091.0|0|45.0|0|0.0|100
0|2020-09-19|3158.0|0|3158.0|0|45.0|0|0.0|100
0|2020-09-20|3158.0|0|3158.0|0|45.0|0|0.0|100
0|2020-09-21|3242.0|0|3242.0|0|47.0|0|0.0|100
0|2020-09-22|3297.0|0|3297.0|0|47.0|0|0.0|100
0|2020-09-23|3362.0|0|3362.0|0|47.0|0|0.0|100
0|2020-09-24|3406.0|0|3406.0|0|47.0|0|0.0|100
0|2020-09-25|3462.0|0|3462.0|0|47.0|0|0.0|100
0|2020-09-26|3506.0|0|3506.0|0|47.0|0|0.0|100
0|2020-09-27|3506.0|0|3506.0|0|47.0|0|0.0|100
0|2020-09-28|3537.0|0|3537.0|0|47.0|0|0.0|100
0|2020-09-29|3588.0|0|3588.0|0|48.0|0|0.0|100
0|2020-09-30|3607.0|0|3607.0|0|49.0|0|0.0|100
0|2020-10-01|3632.0|0|3632.0|0|50.0|0|0.0|100
0|2020-10-02|3667.0|0|3667.0|0|50.0|0|0.0|100
0|2020-10-03|3706.0|0|3706.0|0|51.0|0|0.0|100
0|2020-10-04|3706.0|0|3706.0|0|51.0|0|0.0|100
0|2020-10-05|3753.0|0|3753.0|0|51.0|0|0.0|100
0|2020-10-06|3781.0|0|3781.0|0|51.0|0|0.0|100
0|2020-10-07|3828.0|0|3828.0|0|51.0|0|0.0|100
0|2020-10-08|3888.0|0|3888.0|0|51.0|0|0.0|100
0|2020-10-09|3953.0|0|3953.0|0|52.0|0|0.0|100
0|2020-10-10|3989.0|0|3989.0|0|53.0|0|0.0|100
0|2020-10-11|3989.0|0|3989.0|0|53.0|0|0.0|100
0|2020-10-12|4054.0|0|4054.0|0|53.0|0|0.0|100
0|2020-10-13|4086.0|0|4086.0|0|55.0|0|0.0|100
0|2020-10-14|4128.0|0|4128.0|0|57.0|0|0.0|100
0|2020-10-15|4176.0|0|4176.0|0|57.0|0|0.0|100
0|2020-10-16|4217.0|0|4217.0|0|57.0|0|0.0|100
0|2020-10-17|4237.0|0|4217.0|0|58.0|0|0.0|100
0|2020-10-18|4237.0|0|4217.0|0|58.0|0|0.0|100
0|2020-10-19|4324.0|0|4324.0|0|58.0|0|0.0|100
0|2020-10-20|4350.0|0|4350.0|0|61.0|0|0.0|100
0|2020-10-21|4395.0|0|4395.0|0|62.0|0|0.0|100
0|2020-10-22|4395.0|0|4430.0|0|62.0|0|0.0|100
0|2020-10-23|4395.0|0|4456.0|0|62.0|0|0.0|100
0|2020-10-24|4395.0|0|4532.0|0|62.0|0|0.0|100
0|2020-10-25|4395.0|0|4532.0|0|62.0|0|0.0|100
0|2020-10-26|4590.0|0|4590.0|0|65.0|0|0.0|100
0|2020-10-27|4630.0|0|4630.0|0|65.0|0|0.0|100
0|2020-10-28|4630.0|0|4683.0|0|65.0|0|0.0|100
0|2020-10-29|4777.0|0|4777.0|0|66.0|0|0.0|100
0|2020-10-30|4834.0|0|4834.0|0|68.0|0|0.0|100
0|2020-10-31|4928.0|0|4928.0|0|69.0|0|0.0|100
0|2020-11-01|4928.0|0|4928.0|0|69.0|0|0.0|100
0|2020-11-02|5039.0|0|5039.0|0|70.0|0|0.0|100
0|2020-11-03|5079.0|0|5079.0|0|70.0|0|0.0|100
0|2020-11-04|5101.0|0|5101.0|0|70.0|0|0.0|100
0|2020-11-05|5305.0|0|5305.0|0|70.0|0|0.0|100
0|2020-11-06|5400.0|0|5400.0|0|70.0|0|0.0|100
0|2020-11-07|5499.0|0|5499.0|0|73.0|0|0.0|100
0|2020-11-08|5499.0|0|5499.0|0|73.0|0|0.0|100
0|2020-11-09|5711.0|0|5711.0|0|75.0|0|0.0|100
0|2020-11-10|5711.0|0|5789.0|0|75.0|0|0.0|100
0|2020-11-11|5945.0|0|5945.0|0|80.0|0|0.0|100
0|2020-11-12|5945.0|0|6176.0|0|81.0|0|0.0|100
0|2020-11-13|6353.0|0|6353.0|0|81.0|0|0.0|100
0|2020-11-14|6578.0|0|6578.0|0|85.0|0|0.0|100
0|2020-11-15|6578.0|0|6578.0|0|85.0|0|0.0|100
0|2020-11-16|6578.0|0|6916.0|0|87.0|0|0.0|100
0|2020-11-17|6578.0|0|7038.0|0|87.0|0|0.0|100
0|2020-11-18|6578.0|0|7168.0|0|91.0|0|0.0|100
0|2020-11-19|7421.0|0|7421.0|0|95.0|0|0.0|100
0|2020-11-20|7598.0|0|7598.0|0|97.0|0|0.0|100
0|2020-11-21|7733.0|0|7733.0|0|97.0|0|0.0|100
0|2020-11-22|7733.0|0|7733.0|0|97.0|0|0.0|100
0|2020-11-23|7733.0|0|7993.0|0|97.0|0|0.0|100
0|2020-11-24|8159.0|0|8159.0|0|97.0|0|0.0|100
0|2020-11-25|8274.0|0|8274.0|0|102.0|0|0.0|100
0|2020-11-26|8274.0|0|8274.0|0|102.0|0|0.0|100
0|2020-11-27|8623.0|0|8623.0|0|106.0|0|0.0|100
0|2020-11-28|8623.0|0|8832.0|0|106.0|0|0.0|100
0|2020-11-29|8832.0|0|8832.0|0|106.0|0|0.0|100
0|2020-11-30|8832.0|0|9108.0|0|106.0|0|0.0|100
0|2020-12-01|8832.0|0|9323.0|0|106.0|0|0.0|100
0|2020-12-02|9495.0|0|9495.0|0|106.0|0|0.0|100
0|2020-12-03|9633.0|0|9633.0|0|106.0|0|0.0|100
0|2020-12-04|9831.0|0|9831.0|0|106.0|0|0.0|100
0|2020-12-05|9940.0|0|9940.0|0|128.0|0|0.0|100
0|2020-12-06|9940.0|0|9940.0|0|128.0|0|0.0|100
0|2020-12-07|10149.0|0|10149.0|0|128.0|0|0.0|100
0|2020-12-08|10149.0|0|10298.0|0|128.0|0|0.0|100
0|2020-12-09|10476.0|0|10476.0|0|133.0|0|0.0|100
0|2020-12-10|10654.0|0|10654.0|0|140.0|0|0.0|100
0|2020-12-11|10783.0|0|10783.0|0|141.0|0|0.0|100
0|2020-12-12|10920.0|0|10920.0|0|141.0|0|0.0|100
0|2020-12-13|10920.0|0|10920.0|0|146.0|0|0.0|100
0|2020-12-14|11097.0|0|11097.0|0|150.0|0|0.0|100
0|2020-12-15|11225.0|0|11225.0|0|153.0|0|0.0|100
0|2020-12-16|11225.0|0|11362.0|0|155.0|0|0.0|100
0|2020-12-17|11225.0|0|11488.0|0|157.0|0|0.0|100
0|2020-12-18|11225.0|0|11622.0|0|160.0|0|0.0|100
0|2020-12-19|11827.0|0|11827.0|0|166.0|0|0.0|100
0|2020-12-20|11827.0|0|11827.0|0|166.0|0|0.0|100
0|2020-12-21|11951.0|0|11951.0|0|168.0|0|0.0|100
0|2020-12-22|12041.0|0|12041.0|0|166.0|0|0.0|100
0|2020-12-23|12095.0|0|12095.0|0|170.0|0|0.0|100
0|2020-12-24|12095.0|0|12095.0|0|170.0|0|0.0|100
0|2020-12-25|12095.0|0|12095.0|0|170.0|0|0.0|100
0|2020-12-26|12299.0|0|12299.0|0|177.0|0|0.0|100
0|2020-12-27|12299.0|0|12299.0|0|177.0|0|0.0|100
0|2020-12-28|12299.0|0|12417.0|0|177.0|0|0.0|100
0|2020-12-29|12510.0|0|12510.0|0|183.0|0|0.0|100
0|2020-12-30|12510.0|0|12635.0|0|184.0|0|0.0|100
0|2020-12-31|12635.0|0|12635.0|0|184.0|0|0.0|100
0|2021-01-01|12635.0|0|12635.0|0|184.0|0|0.0|100
0|2021-01-02|12635.0|0|12880.0|0|184.0|0|0.0|100
0|2021-01-03|12635.0|0|12880.0|0|184.0|0|0.0|100
0|2021-01-04|13032.0|0|13032.0|0|184.0|0|0.0|100
0|2021-01-05|13109.0|0|13109.0|0|193.0|0|0.0|100
0|2021-01-06|13212.0|0|13212.0|0|193.0|0|0.0|100
0|2021-01-07|13212.0|0|13266.0|0|193.0|0|0.0|100
0|2021-01-08|13324.0|0|13324.0|0|209.0|0|0.0|100
0|2021-01-09|13434.0|0|13434.0|0|215.0|0|0.0|100
0|2021-01-10|13434.0|0|13434.0|0|215.0|0|0.0|100
0|2021-01-11|13577.0|0|13577.0|0|217.0|0|0.0|100
0|2021-01-12|13686.0|0|13686.0|0|222.0|0|0.0|100
0|2021-01-13|13771.0|0|13771.0|0|223.0|0|0.0|100
0|2021-01-14|13876.0|0|13876.0|0|229.0|0|0.0|100
0|2021-01-15|13972.0|0|13972.0|0|231.0|0|0.0|100
0|2021-01-16|14026.0|0|14026.0|0|234.0|0|0.0|100
0|2021-01-17|14026.0|0|14026.0|0|234.0|0|0.0|100
0|2021-01-18|14155.0|0|14155.0|0|236.0|0|0.0|100
0|2021-01-19|14230.0|0|14230.0|0|236.0|0|0.0|100
0|2021-01-20|14310.0|0|14310.0|0|236.0|0|0.0|100
0|2021-01-21|14405.0|0|14405.0|0|236.0|0|0.0|100
0|2021-01-22|14493.0|0|14493.0|0|238.0|0|0.0|100
0|2021-01-23|14534.0|0|14534.0|0|249.0|0|0.0|100
0|2021-01-24|14534.0|0|14534.0|0|249.0|0|0.0|100
0|2021-01-25|14628.0|0|14628.0|0|249.0|0|0.0|100
0|2021-01-26|14724.0|0|14724.0|0|251.0|0|0.0|100
0|2021-01-27|14796.0|0|14796.0|0|252.0|0|0.0|100
0|2021-01-28|14862.0|0|14862.0|0|254.0|0|0.0|100
