|dates|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Monroe_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|1229.0|0|1229.0|0|64.0|0|0.0|100
0|2020-05-13|1228.0|0|1228.0|0|65.0|0|0.0|100
0|2020-05-14|1240.0|0|1240.0|0|69.0|0|0.0|100
0|2020-05-15|1242.0|0|1242.0|0|70.0|0|0.0|100
0|2020-05-16|1248.0|0|1248.0|0|70.0|0|0.0|100
0|2020-05-17|1254.0|0|1254.0|0|70.0|0|0.0|100
0|2020-05-18|1259.0|0|1259.0|0|88.0|0|0.0|100
0|2020-05-19|1267.0|0|1267.0|0|89.0|0|0.0|100
0|2020-05-20|1278.0|0|1278.0|0|93.0|0|0.0|100
0|2020-05-21|1291.0|0|1291.0|0|95.0|0|0.0|100
0|2020-05-22|1295.0|0|1295.0|0|97.0|0|0.0|100
0|2020-05-23|1302.0|0|1302.0|0|99.0|0|0.0|100
0|2020-05-24|1304.0|0|1304.0|0|99.0|0|0.0|100
0|2020-05-25|1305.0|0|1305.0|0|99.0|0|0.0|100
0|2020-05-26|1305.0|0|1305.0|0|99.0|0|0.0|100
0|2020-05-27|1310.0|0|1310.0|0|100.0|0|0.0|100
0|2020-05-28|1311.0|0|1311.0|0|101.0|0|0.0|100
0|2020-05-29|1315.0|0|1315.0|0|101.0|0|0.0|100
0|2020-05-30|1318.0|0|1318.0|0|101.0|0|0.0|100
0|2020-05-31|1319.0|0|1319.0|0|101.0|0|0.0|100
0|2020-06-01|1320.0|0|1320.0|0|101.0|0|0.0|100
0|2020-06-02|1325.0|0|1325.0|0|101.0|0|0.0|100
0|2020-06-03|1326.0|0|1326.0|0|102.0|0|0.0|100
0|2020-06-04|1333.0|0|1333.0|0|102.0|0|0.0|100
0|2020-06-05|1335.0|0|1335.0|0|102.0|0|0.0|100
0|2020-06-06|1338.0|0|1338.0|0|102.0|0|0.0|100
0|2020-06-07|1338.0|0|1338.0|0|102.0|0|0.0|100
0|2020-06-08|1341.0|0|1341.0|0|102.0|0|0.0|100
0|2020-06-09|1342.0|0|1342.0|0|102.0|0|0.0|100
0|2020-06-10|1344.0|0|1344.0|0|102.0|0|0.0|100
0|2020-06-11|1346.0|0|1346.0|0|103.0|0|0.0|100
0|2020-06-12|1347.0|0|1347.0|0|103.0|0|0.0|100
0|2020-06-13|1347.0|0|1347.0|0|104.0|0|0.0|100
0|2020-06-14|1347.0|0|1347.0|0|104.0|0|0.0|100
0|2020-06-15|1350.0|0|1350.0|0|105.0|0|0.0|100
0|2020-06-16|1356.0|0|1356.0|0|105.0|0|0.0|100
0|2020-06-17|1357.0|0|1357.0|0|105.0|0|0.0|100
0|2020-06-18|1363.0|0|1363.0|0|105.0|0|0.0|100
0|2020-06-19|1366.0|0|1366.0|0|106.0|0|0.0|100
0|2020-06-20|1370.0|0|1370.0|0|107.0|0|0.0|100
0|2020-06-21|1376.0|0|1376.0|0|107.0|0|0.0|100
0|2020-06-22|1378.0|0|1378.0|0|107.0|0|0.0|100
0|2020-06-23|1379.0|0|1379.0|0|108.0|0|0.0|100
0|2020-06-24|1384.0|0|1384.0|0|108.0|0|0.0|100
0|2020-06-25|1388.0|0|1388.0|0|109.0|0|0.0|100
0|2020-06-26|1391.0|0|1391.0|0|108.0|0|0.0|100
0|2020-06-27|1401.0|0|1401.0|0|108.0|0|0.0|100
0|2020-06-28|1405.0|0|1405.0|0|108.0|0|0.0|100
0|2020-06-29|1405.0|0|1409.0|0|108.0|0|0.0|100
0|2020-06-30|1421.0|0|1421.0|0|108.0|0|0.0|100
0|2020-07-01|1421.0|0|1423.0|0|108.0|0|0.0|100
0|2020-07-02|1428.0|0|1428.0|0|108.0|0|0.0|100
0|2020-07-03|1430.0|0|1430.0|0|109.0|0|0.0|100
0|2020-07-04|1434.0|0|1434.0|0|109.0|0|0.0|100
0|2020-07-05|1436.0|0|1436.0|0|109.0|0|0.0|100
0|2020-07-06|1439.0|0|1439.0|0|109.0|0|0.0|100
0|2020-07-07|1444.0|0|1444.0|0|111.0|0|0.0|100
0|2020-07-08|1451.0|0|1451.0|0|111.0|0|0.0|100
0|2020-07-09|1456.0|0|1456.0|0|111.0|0|0.0|100
0|2020-07-10|1462.0|0|1462.0|0|111.0|0|0.0|100
0|2020-07-11|1470.0|0|1470.0|0|111.0|0|0.0|100
0|2020-07-12|1471.0|0|1471.0|0|111.0|0|0.0|100
0|2020-07-13|1473.0|0|1473.0|0|111.0|0|0.0|100
0|2020-07-14|1474.0|0|1474.0|0|111.0|0|0.0|100
0|2020-07-15|1482.0|0|1482.0|0|113.0|0|0.0|100
0|2020-07-16|1487.0|0|1487.0|0|114.0|0|0.0|100
0|2020-07-17|1488.0|0|1488.0|0|115.0|0|0.0|100
0|2020-07-18|1494.0|0|1494.0|0|116.0|0|0.0|100
0|2020-07-19|1499.0|0|1499.0|0|117.0|0|0.0|100
0|2020-07-20|1503.0|0|1503.0|0|117.0|0|0.0|100
0|2020-07-21|1530.0|0|1530.0|0|119.0|0|0.0|100
0|2020-07-22|1534.0|0|1534.0|0|120.0|0|0.0|100
0|2020-07-23|1536.0|0|1536.0|0|120.0|0|0.0|100
0|2020-07-24|1539.0|0|1539.0|0|120.0|0|0.0|100
0|2020-07-25|1551.0|0|1551.0|0|120.0|0|0.0|100
0|2020-07-26|1553.0|0|1553.0|0|121.0|0|0.0|100
0|2020-07-27|1557.0|0|1557.0|0|122.0|0|0.0|100
0|2020-07-28|1562.0|0|1562.0|0|122.0|0|0.0|100
0|2020-07-29|1570.0|0|1570.0|0|123.0|0|0.0|100
0|2020-07-30|1573.0|0|1573.0|0|123.0|0|0.0|100
0|2020-07-31|1580.0|0|1580.0|0|123.0|0|0.0|100
0|2020-08-01|1587.0|0|1587.0|0|123.0|0|0.0|100
0|2020-08-02|1591.0|0|1591.0|0|123.0|0|0.0|100
0|2020-08-03|1598.0|0|1598.0|0|123.0|0|0.0|100
0|2020-08-04|1608.0|0|1608.0|0|124.0|0|0.0|100
0|2020-08-05|1611.0|0|1611.0|0|124.0|0|0.0|100
0|2020-08-06|1614.0|0|1614.0|0|124.0|0|0.0|100
0|2020-08-07|1618.0|0|1618.0|0|124.0|0|0.0|100
0|2020-08-08|1624.0|0|1624.0|0|124.0|0|0.0|100
0|2020-08-09|1634.0|0|1634.0|0|124.0|0|0.0|100
0|2020-08-10|1636.0|0|1636.0|0|124.0|0|0.0|100
0|2020-08-11|1642.0|0|1642.0|0|124.0|0|0.0|100
0|2020-08-12|1650.0|0|1650.0|0|124.0|0|0.0|100
0|2020-08-13|1655.0|0|1655.0|0|124.0|0|0.0|100
0|2020-08-14|1657.0|0|1657.0|0|125.0|0|0.0|100
0|2020-08-15|1663.0|0|1663.0|0|125.0|0|0.0|100
0|2020-08-16|1667.0|0|1667.0|0|125.0|0|0.0|100
0|2020-08-17|1669.0|0|1669.0|0|125.0|0|0.0|100
0|2020-08-18|1670.0|0|1670.0|0|125.0|0|0.0|100
0|2020-08-19|1671.0|0|1671.0|0|125.0|0|0.0|100
0|2020-08-20|1679.0|0|1679.0|0|125.0|0|0.0|100
0|2020-08-21|1686.0|0|1686.0|0|127.0|0|0.0|100
0|2020-08-22|1688.0|0|1688.0|0|127.0|0|0.0|100
0|2020-08-23|1690.0|0|1690.0|0|127.0|0|0.0|100
0|2020-08-24|1694.0|0|1694.0|0|127.0|0|0.0|100
0|2020-08-25|1701.0|0|1701.0|0|127.0|0|0.0|100
0|2020-08-26|1700.0|0|1700.0|0|127.0|0|0.0|100
0|2020-08-27|1704.0|0|1704.0|0|127.0|0|0.0|100
0|2020-08-28|1711.0|0|1711.0|0|127.0|0|0.0|100
0|2020-08-29|1713.0|0|1713.0|0|127.0|0|0.0|100
0|2020-08-30|1712.0|0|1712.0|0|127.0|0|0.0|100
0|2020-08-31|1714.0|0|1714.0|0|127.0|0|0.0|100
0|2020-09-01|1716.0|0|1716.0|0|127.0|0|0.0|100
0|2020-09-02|1720.0|0|1720.0|0|129.0|0|0.0|100
0|2020-09-03|1730.0|0|1730.0|0|129.0|0|0.0|100
0|2020-09-04|1731.0|0|1731.0|0|129.0|0|0.0|100
0|2020-09-05|1735.0|0|1735.0|0|129.0|0|0.0|100
0|2020-09-06|1737.0|0|1737.0|0|129.0|0|0.0|100
0|2020-09-07|1739.0|0|1739.0|0|129.0|0|0.0|100
0|2020-09-08|1742.0|0|1742.0|0|129.0|0|0.0|100
0|2020-09-09|1747.0|0|1747.0|0|129.0|0|0.0|100
0|2020-09-10|1750.0|0|1750.0|0|129.0|0|0.0|100
0|2020-09-11|1753.0|0|1753.0|0|129.0|0|0.0|100
0|2020-09-12|1753.0|0|1753.0|0|129.0|0|0.0|100
0|2020-09-13|1753.0|0|1753.0|0|129.0|0|0.0|100
0|2020-09-14|1759.0|0|1759.0|0|129.0|0|0.0|100
0|2020-09-15|1766.0|0|1766.0|0|129.0|0|0.0|100
0|2020-09-16|1767.0|0|1767.0|0|129.0|0|0.0|100
0|2020-09-17|1770.0|0|1770.0|0|129.0|0|0.0|100
0|2020-09-18|1771.0|0|1771.0|0|129.0|0|0.0|100
0|2020-09-19|1772.0|0|1772.0|0|129.0|0|0.0|100
0|2020-09-20|1772.0|0|1773.0|0|129.0|0|0.0|100
0|2020-09-21|1775.0|0|1775.0|0|130.0|0|0.0|100
0|2020-09-22|1779.0|0|1779.0|0|131.0|0|0.0|100
0|2020-09-23|1780.0|0|1780.0|0|132.0|0|0.0|100
0|2020-09-24|1785.0|0|1785.0|0|133.0|0|0.0|100
0|2020-09-25|1787.0|0|1787.0|0|133.0|0|0.0|100
0|2020-09-26|1790.0|0|1790.0|0|133.0|0|0.0|100
0|2020-09-27|1792.0|0|1792.0|0|133.0|0|0.0|100
0|2020-09-28|1797.0|0|1797.0|0|133.0|0|0.0|100
0|2020-09-29|1801.0|0|1801.0|0|133.0|0|0.0|100
0|2020-09-30|1804.0|0|1804.0|0|133.0|0|0.0|100
0|2020-10-01|1809.0|0|1809.0|0|134.0|0|0.0|100
0|2020-10-02|1816.0|0|1816.0|0|134.0|0|0.0|100
0|2020-10-03|1816.0|0|1816.0|0|134.0|0|0.0|100
0|2020-10-04|1826.0|0|1826.0|0|134.0|0|0.0|100
0|2020-10-05|1829.0|0|1829.0|0|134.0|0|0.0|100
0|2020-10-06|1831.0|0|1831.0|0|134.0|0|0.0|100
0|2020-10-07|1846.0|0|1846.0|0|134.0|0|0.0|100
0|2020-10-08|1848.0|0|1848.0|0|134.0|0|0.0|100
0|2020-10-09|1852.0|0|1852.0|0|134.0|0|0.0|100
0|2020-10-10|1858.0|0|1858.0|0|134.0|0|0.0|100
0|2020-10-11|1866.0|0|1866.0|0|134.0|0|0.0|100
0|2020-10-12|1875.0|0|1875.0|0|134.0|0|0.0|100
0|2020-10-13|1884.0|0|1884.0|0|134.0|0|0.0|100
0|2020-10-14|1893.0|0|1893.0|0|134.0|0|0.0|100
0|2020-10-15|1898.0|0|1898.0|0|134.0|0|0.0|100
0|2020-10-16|1904.0|0|1904.0|0|134.0|0|0.0|100
0|2020-10-17|1913.0|0|1913.0|0|134.0|0|0.0|100
0|2020-10-18|1923.0|0|1923.0|0|134.0|0|0.0|100
0|2020-10-19|1938.0|0|1938.0|0|134.0|0|0.0|100
0|2020-10-20|1940.0|0|1940.0|0|134.0|0|0.0|100
0|2020-10-21|1944.0|0|1944.0|0|134.0|0|0.0|100
0|2020-10-22|1944.0|0|1961.0|0|134.0|0|0.0|100
0|2020-10-23|1944.0|0|1968.0|0|134.0|0|0.0|100
0|2020-10-24|1944.0|0|1983.0|0|134.0|0|0.0|100
0|2020-10-25|1944.0|0|1992.0|0|134.0|0|0.0|100
0|2020-10-26|2001.0|0|2001.0|0|135.0|0|0.0|100
0|2020-10-27|2013.0|0|2013.0|0|135.0|0|0.0|100
0|2020-10-28|2013.0|0|2020.0|0|135.0|0|0.0|100
0|2020-10-29|2029.0|0|2029.0|0|135.0|0|0.0|100
0|2020-10-30|2042.0|0|2042.0|0|135.0|0|0.0|100
0|2020-10-31|2069.0|0|2069.0|0|135.0|0|0.0|100
0|2020-11-01|2069.0|0|2081.0|0|135.0|0|0.0|100
0|2020-11-02|2092.0|0|2092.0|0|135.0|0|0.0|100
0|2020-11-03|2131.0|0|2131.0|0|135.0|0|0.0|100
0|2020-11-04|2157.0|0|2157.0|0|135.0|0|0.0|100
0|2020-11-05|2157.0|0|2182.0|0|135.0|0|0.0|100
0|2020-11-06|2157.0|0|2211.0|0|135.0|0|0.0|100
0|2020-11-07|2242.0|0|2242.0|0|135.0|0|0.0|100
0|2020-11-08|2242.0|0|2259.0|0|135.0|0|0.0|100
0|2020-11-09|2242.0|0|2287.0|0|135.0|0|0.0|100
0|2020-11-10|2242.0|0|2318.0|0|135.0|0|0.0|100
0|2020-11-11|2242.0|0|2367.0|0|135.0|0|0.0|100
0|2020-11-12|2413.0|0|2413.0|0|135.0|0|0.0|100
0|2020-11-13|2413.0|0|2479.0|0|135.0|0|0.0|100
0|2020-11-14|2525.0|0|2525.0|0|135.0|0|0.0|100
0|2020-11-15|2525.0|0|2572.0|0|135.0|0|0.0|100
0|2020-11-16|2598.0|0|2598.0|0|135.0|0|0.0|100
0|2020-11-17|2598.0|0|2631.0|0|135.0|0|0.0|100
0|2020-11-18|2659.0|0|2659.0|0|137.0|0|0.0|100
0|2020-11-19|2728.0|0|2728.0|0|137.0|0|0.0|100
0|2020-11-20|2782.0|0|2782.0|0|138.0|0|0.0|100
0|2020-11-21|2844.0|0|2844.0|0|138.0|0|0.0|100
0|2020-11-22|2844.0|0|2892.0|0|138.0|0|0.0|100
0|2020-11-23|2844.0|0|2931.0|0|138.0|0|0.0|100
0|2020-11-24|2967.0|0|2967.0|0|138.0|0|0.0|100
0|2020-11-25|2967.0|0|3040.0|0|138.0|0|0.0|100
0|2020-11-26|2967.0|0|3109.0|0|138.0|0|0.0|100
0|2020-11-27|3180.0|0|3180.0|0|138.0|0|0.0|100
0|2020-11-28|3180.0|0|3343.0|0|138.0|0|0.0|100
0|2020-11-29|3386.0|0|3386.0|0|138.0|0|0.0|100
0|2020-11-30|3413.0|0|3413.0|0|143.0|0|0.0|100
0|2020-12-01|3413.0|0|3449.0|0|143.0|0|0.0|100
0|2020-12-02|3413.0|0|3557.0|0|143.0|0|0.0|100
0|2020-12-03|3663.0|0|3663.0|0|143.0|0|0.0|100
0|2020-12-04|3802.0|0|3802.0|0|143.0|0|0.0|100
0|2020-12-05|3918.0|0|3918.0|0|159.0|0|0.0|100
0|2020-12-06|4010.0|0|4010.0|0|159.0|0|0.0|100
0|2020-12-07|4010.0|0|4072.0|0|159.0|0|0.0|100
0|2020-12-08|4010.0|0|4203.0|0|159.0|0|0.0|100
0|2020-12-09|4010.0|0|4264.0|0|161.0|0|0.0|100
0|2020-12-10|4399.0|0|4399.0|0|161.0|0|0.0|100
0|2020-12-11|4475.0|0|4475.0|0|170.0|0|0.0|100
0|2020-12-12|4563.0|0|4563.0|0|170.0|0|0.0|100
0|2020-12-13|4646.0|0|4646.0|0|174.0|0|0.0|100
0|2020-12-14|4737.0|0|4737.0|0|174.0|0|0.0|100
0|2020-12-15|4796.0|0|4796.0|0|177.0|0|0.0|100
0|2020-12-16|4871.0|0|4871.0|0|179.0|0|0.0|100
0|2020-12-17|4983.0|0|4983.0|0|181.0|0|0.0|100
0|2020-12-18|5068.0|0|5068.0|0|183.0|0|0.0|100
0|2020-12-19|5125.0|0|5125.0|0|185.0|0|0.0|100
0|2020-12-20|5206.0|0|5206.0|0|186.0|0|0.0|100
0|2020-12-21|5293.0|0|5293.0|0|186.0|0|0.0|100
0|2020-12-22|5366.0|0|5366.0|0|188.0|0|0.0|100
0|2020-12-23|5444.0|0|5444.0|0|189.0|0|0.0|100
0|2020-12-24|5552.0|0|5552.0|0|189.0|0|0.0|100
0|2020-12-25|5611.0|0|5611.0|0|190.0|0|0.0|100
0|2020-12-26|5687.0|0|5687.0|0|190.0|0|0.0|100
0|2020-12-27|5747.0|0|5747.0|0|193.0|0|0.0|100
0|2020-12-28|5747.0|0|5797.0|0|193.0|0|0.0|100
0|2020-12-29|5900.0|0|5900.0|0|195.0|0|0.0|100
0|2020-12-30|5900.0|0|5993.0|0|195.0|0|0.0|100
0|2020-12-31|5900.0|0|6103.0|0|200.0|0|0.0|100
0|2021-01-01|6183.0|0|6183.0|0|204.0|0|0.0|100
0|2021-01-02|6344.0|0|6344.0|0|205.0|0|0.0|100
0|2021-01-03|6344.0|0|6379.0|0|205.0|0|0.0|100
0|2021-01-04|6414.0|0|6414.0|0|205.0|0|0.0|100
0|2021-01-05|6513.0|0|6513.0|0|206.0|0|0.0|100
0|2021-01-06|6605.0|0|6605.0|0|209.0|0|0.0|100
0|2021-01-07|6736.0|0|6736.0|0|212.0|0|0.0|100
0|2021-01-08|6736.0|0|6846.0|0|212.0|0|0.0|100
0|2021-01-09|6736.0|0|6983.0|0|214.0|0|0.0|100
0|2021-01-10|6736.0|0|7110.0|0|214.0|0|0.0|100
0|2021-01-11|7163.0|0|7163.0|0|217.0|0|0.0|100
0|2021-01-12|7163.0|0|7244.0|0|217.0|0|0.0|100
0|2021-01-13|7353.0|0|7353.0|0|221.0|0|0.0|100
0|2021-01-14|7430.0|0|7430.0|0|226.0|0|0.0|100
0|2021-01-15|7503.0|0|7503.0|0|227.0|0|0.0|100
0|2021-01-16|7616.0|0|7616.0|0|229.0|0|0.0|100
0|2021-01-17|7709.0|0|7709.0|0|229.0|0|0.0|100
0|2021-01-18|7709.0|0|7743.0|0|229.0|0|0.0|100
0|2021-01-19|7820.0|0|7820.0|0|229.0|0|0.0|100
0|2021-01-20|7882.0|0|7882.0|0|232.0|0|0.0|100
0|2021-01-21|7882.0|0|7940.0|0|232.0|0|0.0|100
0|2021-01-22|8025.0|0|8025.0|0|232.0|0|0.0|100
0|2021-01-23|8102.0|0|8102.0|0|237.0|0|0.0|100
