|dates|Cherokee_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Cherokee_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Cherokee_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Cherokee_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Cherokee_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Cherokee_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Cherokee_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Cherokee_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|27.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-14|27.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-15|27.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-16|27.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-17|27.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-18|27.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-19|27.0|0|17.0|0|1.0|0|0.0|100
0|2020-05-20|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-21|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-22|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-23|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-24|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-25|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-26|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-27|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-28|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-29|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-30|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-31|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-01|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-02|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-03|30.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-04|30.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-05|30.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-06|30.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-07|30.0|0|22.0|0|1.0|0|0.0|100
0|2020-06-08|30.0|0|22.0|0|1.0|0|0.0|100
0|2020-06-09|30.0|0|22.0|0|1.0|0|0.0|100
0|2020-06-10|30.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-11|30.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-12|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-13|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-14|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-15|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-16|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-17|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-18|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-19|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-20|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-21|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-22|34.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-23|34.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-24|36.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-25|36.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-26|36.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-27|36.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-28|36.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-29|36.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-30|36.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-01|36.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-02|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-03|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-04|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-07-05|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-07-06|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-07|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-07-08|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-07-09|62.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-10|62.0|0|58.0|0|2.0|0|0.0|100
0|2020-07-11|62.0|0|61.0|0|2.0|0|0.0|100
0|2020-07-12|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-07-13|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-07-14|106.0|0|88.0|0|2.0|0|0.0|100
0|2020-07-15|119.0|0|91.0|0|2.0|0|0.0|100
0|2020-07-16|119.0|0|105.0|0|2.0|0|0.0|100
0|2020-07-17|119.0|0|108.0|0|2.0|0|0.0|100
0|2020-07-18|119.0|0|116.0|0|2.0|0|0.0|100
0|2020-07-19|119.0|0|118.0|0|2.0|0|0.0|100
0|2020-07-20|142.0|0|127.0|0|2.0|0|0.0|100
0|2020-07-21|155.0|0|141.0|0|2.0|0|0.0|100
0|2020-07-22|155.0|0|151.0|0|2.0|0|0.0|100
0|2020-07-23|178.0|0|158.0|0|2.0|0|0.0|100
0|2020-07-24|189.0|0|170.0|0|3.0|0|0.0|100
0|2020-07-25|189.0|0|183.0|0|3.0|0|0.0|100
0|2020-07-26|195.0|0|195.0|0|3.0|0|0.0|100
0|2020-07-27|221.0|0|201.0|0|3.0|0|0.0|100
0|2020-07-28|228.0|0|207.0|0|3.0|0|0.0|100
0|2020-07-29|231.0|0|214.0|0|3.0|0|0.0|100
0|2020-07-30|231.0|0|219.0|0|3.0|0|0.0|100
0|2020-07-31|231.0|0|228.0|0|3.0|0|0.0|100
0|2020-08-01|235.0|0|235.0|0|3.0|0|0.0|100
0|2020-08-02|236.0|0|236.0|0|3.0|0|0.0|100
0|2020-08-03|265.0|0|239.0|0|3.0|0|0.0|100
0|2020-08-04|265.0|0|242.0|0|3.0|0|0.0|100
0|2020-08-05|265.0|0|252.0|0|3.0|0|0.0|100
0|2020-08-06|265.0|0|255.0|0|3.0|0|0.0|100
0|2020-08-07|266.0|0|266.0|0|4.0|0|0.0|100
0|2020-08-08|269.0|0|269.0|0|4.0|0|0.0|100
0|2020-08-09|273.0|0|273.0|0|4.0|0|0.0|100
0|2020-08-10|290.0|0|274.0|0|4.0|0|0.0|100
0|2020-08-11|296.0|0|277.0|0|4.0|0|0.0|100
0|2020-08-12|296.0|0|270.0|0|4.0|0|0.0|100
0|2020-08-13|277.0|0|277.0|0|4.0|0|0.0|100
0|2020-08-14|279.0|0|279.0|0|4.0|0|0.0|100
0|2020-08-15|285.0|0|285.0|0|4.0|0|0.0|100
0|2020-08-16|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-08-17|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-08-18|299.0|0|299.0|0|4.0|0|0.0|100
0|2020-08-19|311.0|0|311.0|0|5.0|0|0.0|100
0|2020-08-20|346.0|0|346.0|0|5.0|0|0.0|100
0|2020-08-21|352.0|0|352.0|0|5.0|0|0.0|100
0|2020-08-22|361.0|0|361.0|0|5.0|0|0.0|100
0|2020-08-23|364.0|0|364.0|0|5.0|0|0.0|100
0|2020-08-24|367.0|0|367.0|0|5.0|0|0.0|100
0|2020-08-25|372.0|0|372.0|0|5.0|0|0.0|100
0|2020-08-26|376.0|0|376.0|0|5.0|0|0.0|100
0|2020-08-27|382.0|0|382.0|0|5.0|0|0.0|100
0|2020-08-28|392.0|0|392.0|0|5.0|0|0.0|100
0|2020-08-29|409.0|0|409.0|0|5.0|0|0.0|100
0|2020-08-30|410.0|0|410.0|0|5.0|0|0.0|100
0|2020-08-31|433.0|0|433.0|0|5.0|0|0.0|100
0|2020-09-01|446.0|0|446.0|0|5.0|0|0.0|100
0|2020-09-02|446.0|0|446.0|0|5.0|0|0.0|100
0|2020-09-03|466.0|0|466.0|0|5.0|0|0.0|100
0|2020-09-04|475.0|0|475.0|0|6.0|0|0.0|100
0|2020-09-05|481.0|0|481.0|0|6.0|0|0.0|100
0|2020-09-06|487.0|0|487.0|0|6.0|0|0.0|100
0|2020-09-07|495.0|0|495.0|0|6.0|0|0.0|100
0|2020-09-08|496.0|0|496.0|0|6.0|0|0.0|100
0|2020-09-09|496.0|0|496.0|0|6.0|0|0.0|100
0|2020-09-10|507.0|0|507.0|0|6.0|0|0.0|100
0|2020-09-11|512.0|0|512.0|0|6.0|0|0.0|100
0|2020-09-12|519.0|0|519.0|0|6.0|0|0.0|100
0|2020-09-13|529.0|0|529.0|0|6.0|0|0.0|100
0|2020-09-14|535.0|0|535.0|0|6.0|0|0.0|100
0|2020-09-15|546.0|0|546.0|0|6.0|0|0.0|100
0|2020-09-16|549.0|0|549.0|0|9.0|0|0.0|100
0|2020-09-17|554.0|0|554.0|0|10.0|0|0.0|100
0|2020-09-18|561.0|0|561.0|0|10.0|0|0.0|100
0|2020-09-19|567.0|0|567.0|0|10.0|0|0.0|100
0|2020-09-20|573.0|0|573.0|0|10.0|0|0.0|100
0|2020-09-21|579.0|0|579.0|0|10.0|0|0.0|100
0|2020-09-22|581.0|0|581.0|0|10.0|0|0.0|100
0|2020-09-23|587.0|0|587.0|0|10.0|0|0.0|100
0|2020-09-24|599.0|0|599.0|0|12.0|0|0.0|100
0|2020-09-25|614.0|0|614.0|0|12.0|0|0.0|100
0|2020-09-26|619.0|0|619.0|0|12.0|0|0.0|100
0|2020-09-27|625.0|0|625.0|0|12.0|0|0.0|100
0|2020-09-28|628.0|0|628.0|0|12.0|0|0.0|100
0|2020-09-29|646.0|0|646.0|0|12.0|0|0.0|100
0|2020-09-30|649.0|0|649.0|0|12.0|0|0.0|100
0|2020-10-01|659.0|0|659.0|0|12.0|0|0.0|100
0|2020-10-02|665.0|0|665.0|0|12.0|0|0.0|100
0|2020-10-03|671.0|0|671.0|0|12.0|0|0.0|100
0|2020-10-04|673.0|0|673.0|0|12.0|0|0.0|100
0|2020-10-05|677.0|0|677.0|0|12.0|0|0.0|100
0|2020-10-06|679.0|0|679.0|0|12.0|0|0.0|100
0|2020-10-07|679.0|0|679.0|0|12.0|0|0.0|100
0|2020-10-08|683.0|0|683.0|0|12.0|0|0.0|100
0|2020-10-09|694.0|0|694.0|0|12.0|0|0.0|100
0|2020-10-10|702.0|0|702.0|0|12.0|0|0.0|100
0|2020-10-11|706.0|0|706.0|0|12.0|0|0.0|100
0|2020-10-12|710.0|0|710.0|0|12.0|0|0.0|100
0|2020-10-13|711.0|0|711.0|0|12.0|0|0.0|100
0|2020-10-14|711.0|0|711.0|0|12.0|0|0.0|100
0|2020-10-15|718.0|0|718.0|0|12.0|0|0.0|100
0|2020-10-16|723.0|0|723.0|0|12.0|0|0.0|100
0|2020-10-17|729.0|0|729.0|0|12.0|0|0.0|100
0|2020-10-18|731.0|0|731.0|0|12.0|0|0.0|100
0|2020-10-19|733.0|0|733.0|0|12.0|0|0.0|100
0|2020-10-20|738.0|0|738.0|0|12.0|0|0.0|100
0|2020-10-21|738.0|0|738.0|0|12.0|0|0.0|100
0|2020-10-22|753.0|0|753.0|0|14.0|0|0.0|100
0|2020-10-23|755.0|0|755.0|0|14.0|0|0.0|100
0|2020-10-24|765.0|0|765.0|0|14.0|0|0.0|100
0|2020-10-25|767.0|0|767.0|0|14.0|0|0.0|100
0|2020-10-26|769.0|0|769.0|0|14.0|0|0.0|100
0|2020-10-27|773.0|0|773.0|0|14.0|0|0.0|100
0|2020-10-28|773.0|0|773.0|0|14.0|0|0.0|100
0|2020-10-29|776.0|0|776.0|0|15.0|0|0.0|100
0|2020-10-30|778.0|0|778.0|0|15.0|0|0.0|100
0|2020-10-31|781.0|0|781.0|0|15.0|0|0.0|100
0|2020-11-01|782.0|0|782.0|0|15.0|0|0.0|100
0|2020-11-02|785.0|0|785.0|0|15.0|0|0.0|100
0|2020-11-03|794.0|0|794.0|0|15.0|0|0.0|100
0|2020-11-04|798.0|0|798.0|0|15.0|0|0.0|100
0|2020-11-05|806.0|0|806.0|0|15.0|0|0.0|100
0|2020-11-06|816.0|0|816.0|0|15.0|0|0.0|100
0|2020-11-07|820.0|0|820.0|0|15.0|0|0.0|100
0|2020-11-08|821.0|0|821.0|0|15.0|0|0.0|100
0|2020-11-09|821.0|0|821.0|0|15.0|0|0.0|100
0|2020-11-10|829.0|0|829.0|0|15.0|0|0.0|100
0|2020-11-11|833.0|0|833.0|0|15.0|0|0.0|100
0|2020-11-12|835.0|0|835.0|0|15.0|0|0.0|100
0|2020-11-13|838.0|0|838.0|0|15.0|0|0.0|100
0|2020-11-14|848.0|0|848.0|0|15.0|0|0.0|100
0|2020-11-15|854.0|0|854.0|0|15.0|0|0.0|100
0|2020-11-16|858.0|0|858.0|0|15.0|0|0.0|100
0|2020-11-17|865.0|0|865.0|0|15.0|0|0.0|100
0|2020-11-18|870.0|0|870.0|0|15.0|0|0.0|100
0|2020-11-19|877.0|0|877.0|0|15.0|0|0.0|100
0|2020-11-20|887.0|0|887.0|0|15.0|0|0.0|100
0|2020-11-21|895.0|0|895.0|0|15.0|0|0.0|100
0|2020-11-22|897.0|0|897.0|0|15.0|0|0.0|100
0|2020-11-23|903.0|0|903.0|0|15.0|0|0.0|100
0|2020-11-24|907.0|0|907.0|0|15.0|0|0.0|100
0|2020-11-25|909.0|0|909.0|0|15.0|0|0.0|100
0|2020-11-26|909.0|0|909.0|0|15.0|0|0.0|100
0|2020-11-27|919.0|0|919.0|0|15.0|0|0.0|100
0|2020-11-28|928.0|0|928.0|0|15.0|0|0.0|100
0|2020-11-29|936.0|0|936.0|0|15.0|0|0.0|100
0|2020-11-30|942.0|0|942.0|0|15.0|0|0.0|100
0|2020-12-01|946.0|0|946.0|0|15.0|0|0.0|100
0|2020-12-02|956.0|0|956.0|0|15.0|0|0.0|100
0|2020-12-03|960.0|0|960.0|0|15.0|0|0.0|100
0|2020-12-04|975.0|0|975.0|0|15.0|0|0.0|100
0|2020-12-05|987.0|0|987.0|0|15.0|0|0.0|100
0|2020-12-06|1002.0|0|1002.0|0|15.0|0|0.0|100
0|2020-12-07|1006.0|0|1006.0|0|15.0|0|0.0|100
0|2020-12-08|1014.0|0|1014.0|0|15.0|0|0.0|100
0|2020-12-09|1026.0|0|1026.0|0|15.0|0|0.0|100
0|2020-12-10|1030.0|0|1030.0|0|15.0|0|0.0|100
0|2020-12-11|1036.0|0|1036.0|0|15.0|0|0.0|100
0|2020-12-12|1051.0|0|1051.0|0|15.0|0|0.0|100
0|2020-12-13|1066.0|0|1066.0|0|15.0|0|0.0|100
0|2020-12-14|1072.0|0|1072.0|0|15.0|0|0.0|100
0|2020-12-15|1080.0|0|1080.0|0|15.0|0|0.0|100
0|2020-12-16|1089.0|0|1089.0|0|15.0|0|0.0|100
0|2020-12-17|1091.0|0|1091.0|0|15.0|0|0.0|100
0|2020-12-18|1123.0|0|1123.0|0|15.0|0|0.0|100
0|2020-12-19|1125.0|0|1125.0|0|15.0|0|0.0|100
0|2020-12-20|1135.0|0|1135.0|0|15.0|0|0.0|100
0|2020-12-21|1136.0|0|1136.0|0|15.0|0|0.0|100
0|2020-12-22|1147.0|0|1147.0|0|15.0|0|0.0|100
0|2020-12-23|1158.0|0|1158.0|0|15.0|0|0.0|100
0|2020-12-24|1158.0|0|1158.0|0|15.0|0|0.0|100
0|2020-12-25|1158.0|0|1158.0|0|15.0|0|0.0|100
0|2020-12-26|1218.0|0|1218.0|0|15.0|0|0.0|100
0|2020-12-27|1223.0|0|1223.0|0|15.0|0|0.0|100
0|2020-12-28|1227.0|0|1227.0|0|15.0|0|0.0|100
0|2020-12-29|1235.0|0|1235.0|0|15.0|0|0.0|100
0|2020-12-30|1251.0|0|1251.0|0|15.0|0|0.0|100
0|2020-12-31|1257.0|0|1257.0|0|15.0|0|0.0|100
0|2021-01-01|1257.0|0|1257.0|0|15.0|0|0.0|100
0|2021-01-02|1318.0|0|1318.0|0|15.0|0|0.0|100
0|2021-01-03|1345.0|0|1345.0|0|15.0|0|0.0|100
0|2021-01-04|1359.0|0|1359.0|0|15.0|0|0.0|100
0|2021-01-05|1372.0|0|1372.0|0|15.0|0|0.0|100
0|2021-01-06|1382.0|0|1382.0|0|15.0|0|0.0|100
0|2021-01-07|1406.0|0|1406.0|0|16.0|0|0.0|100
0|2021-01-08|1453.0|0|1453.0|0|16.0|0|0.0|100
0|2021-01-09|1501.0|0|1501.0|0|16.0|0|0.0|100
0|2021-01-10|1522.0|0|1522.0|0|16.0|0|0.0|100
0|2021-01-11|1553.0|0|1553.0|0|16.0|0|0.0|100
0|2021-01-12|1579.0|0|1579.0|0|16.0|0|0.0|100
0|2021-01-13|1585.0|0|1585.0|0|16.0|0|0.0|100
0|2021-01-14|1602.0|0|1602.0|0|16.0|0|0.0|100
0|2021-01-15|1612.0|0|1612.0|0|16.0|0|0.0|100
0|2021-01-16|1646.0|0|1646.0|0|16.0|0|0.0|100
0|2021-01-17|1669.0|0|1669.0|0|16.0|0|0.0|100
0|2021-01-18|1669.0|0|1669.0|0|16.0|0|0.0|100
0|2021-01-19|1681.0|0|1681.0|0|16.0|0|0.0|100
0|2021-01-20|1704.0|0|1704.0|0|16.0|0|0.0|100
0|2021-01-21|1715.0|0|1715.0|0|16.0|0|0.0|100
0|2021-01-22|1735.0|0|1735.0|0|16.0|0|0.0|100
0|2021-01-23|1750.0|0|1750.0|0|16.0|0|0.0|100
0|2021-01-24|1769.0|0|1769.0|0|16.0|0|0.0|100
0|2021-01-25|1782.0|0|1782.0|0|16.0|0|0.0|100
0|2021-01-26|1787.0|0|1787.0|0|16.0|0|0.0|100
0|2021-01-27|1796.0|0|1796.0|0|17.0|0|0.0|100
0|2021-01-28|1805.0|0|1805.0|0|17.0|0|0.0|100
0|2021-01-29|1813.0|0|1813.0|0|17.0|0|0.0|100
0|2021-01-30|1813.0|0|1813.0|0|17.0|0|0.0|100
0|2021-01-31|1846.0|0|1846.0|0|17.0|0|0.0|100
0|2021-02-01|1882.0|0|1882.0|0|17.0|0|0.0|100
0|2021-02-02|1886.0|0|1886.0|0|17.0|0|0.0|100
0|2021-02-03|1895.0|0|1895.0|0|17.0|0|0.0|100
0|2021-02-04|1905.0|0|1905.0|0|17.0|0|0.0|100
