|dates|LakeoftheWoods_Minnesota_UnitedStates.AveragePrecipitationTotal.data|LakeoftheWoods_Minnesota_UnitedStates.AveragePrecipitationTotal.missing|LakeoftheWoods_Minnesota_UnitedStates.AveragePrecipitation.data|LakeoftheWoods_Minnesota_UnitedStates.AveragePrecipitation.missing|LakeoftheWoods_Minnesota_UnitedStates.AverageWindDirection.data|LakeoftheWoods_Minnesota_UnitedStates.AverageWindDirection.missing|LakeoftheWoods_Minnesota_UnitedStates.AverageWindSpeed.data|LakeoftheWoods_Minnesota_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|139.5625|0|5.999305555555556|0
0|2020-01-02|0.0|0|0.0|0|257.0694444444444|0|10.420138888888888|0
0|2020-01-03|0.0|0|0.0|0|230.34722222222226|0|4.125|0
0|2020-01-04|0.0|0|0.0|0|168.88888888888889|0|6.756944444444444|0
0|2020-01-05|0.0|0|0.0|0|253.95833333333334|0|14.708333333333334|0
0|2020-01-06|0.0|0|0.0|0|214.58333333333334|0|7.944444444444444|0
0|2020-01-07|0.0|0|0.0|0|300.48611111111114|0|16.319444444444446|0
0|2020-01-08|0.0|0|0.0|0|131.60714285714286|0|8.166567460317461|0
0|2020-01-09|0.0|0|0.0|0|194.375|0|8.815972222222221|0
0|2020-01-10|0.0|0|0.0|0|257.9166666666667|0|7.416666666666667|0
0|2020-01-11|0.0|0|0.0|0|72.70833333333333|0|4.6875|0
0|2020-01-12|0.0|0|0.0|0|112.70833333333333|0|11.270833333333334|0
0|2020-01-13|0.00020833333333333335|0|0.0001388888888888889|0|130.20833333333334|0|8.534722222222223|0
0|2020-01-14|0.0022916666666666667|0|0.0027500000000000003|0|245.52083333333334|0|8.043750000000001|0
0|2020-01-15|0.0|0|0.00125|0|299.8214285714286|0|9.51170634920635|0
0|2020-01-16|0.0020833333333333333|0|0.0|0|164.16666666666666|0|5.333333333333333|0
0|2020-01-17|0.0|0|0.0002857142857142857|0|126.10714285714285|0|15.166964285714286|0
0|2020-01-18|0.0010416666666666667|0|0.0035763888888888894|0|249.00694444444446|0|12.9125|0
0|2020-01-19|0.0008333333333333334|0|0.0002777777777777778|0|312.90972222222223|0|9.08611111111111|0
0|2020-01-20|0.0001388888888888889|0|0.0|0|137.65625|0|4.819940476190476|0
0|2020-01-21|0.0|0|0.0|0|179.16666666666666|0|10.416666666666666|0
0|2020-01-22|0.0|0|0.0|0|143.95833333333334|0|5.090277777777778|0
0|2020-01-23|0.0|0|0.0|0|70.20833333333333|0|8.0625|0
0|2020-01-24|0.0|0|0.0|0|133.88888888888889|0|3.8125|0
0|2020-01-25|0.0|0|0.0|0|103.95833333333333|0|1.9791666666666667|0
0|2020-01-26|0.0|0|0.0|0|146.66666666666666|0|4.125|0
0|2020-01-27|0.0|0|0.0|0|254.30555555555554|0|6.201388888888889|0
0|2020-01-28|0.0|0|0.0|0|69.58333333333333|0|2.7916666666666665|0
0|2020-01-29|0.0|0|0.0|0|105.4861111111111|0|4.333333333333333|0
0|2020-01-30|0.0|0|0.0|0|156.80555555555554|0|5.4375|0
0|2020-01-31|0.0|0|0.0|0|195.63194444444443|0|9.465277777777779|0
0|2020-02-01|0.0|0|0.0|0|188.75|0|7.020833333333333|0
0|2020-02-02|0.0|0|0.0|0|264.1319444444444|0|9.555555555555555|0
0|2020-02-03|0.0|0|0.0|0|306.0416666666667|0|13.770833333333334|0
0|2020-02-04|0.0|0|0.0031250000000000006|0|209.16666666666666|0|4.90625|0
0|2020-02-05|0.005833333333333334|0|0.0|0|178.75|0|8.208333333333334|0
0|2020-02-06|0.0|0|0.0|0|54.09722222222222|0|6.600198412698412|0
0|2020-02-07|0.0|0|0.0|0|220.20833333333334|0|4.541666666666667|0
0|2020-02-08|0.0|0|0.0|0|147.8125|0|4.010416666666667|0
0|2020-02-09|0.0|0|0.0|0|222.29166666666666|0|5.0625|0
0|2020-02-10|0.0|0|0.0|0|235.7824074074074|0|9.74537037037037|0
0|2020-02-11|0.0|0|0.0|0|220.0|0|9.75|0
0|2020-02-12|0.005833333333333334|0|0.002068452380952381|0|322.4950396825397|0|13.982638888888888|0
0|2020-02-13|0.0|0|0.0|0|258.125|0|6.083333333333333|0
0|2020-02-14|0.0|0|0.0|0|172.59722222222226|0|13.109722222222222|0
0|2020-02-15|0.00020833333333333335|0|0.0004166666666666667|0|266.76190476190476|0|12.401339285714286|0
0|2020-02-16|0.0|0|0.0|0|108.125|0|3.6666666666666665|0
0|2020-02-17|0.0|0|0.00020833333333333335|0|216.11111111111111|0|6.197916666666667|0
0|2020-02-18|0.0004166666666666667|0|0.0|0|297.6736111111111|0|13.746527777777779|0
0|2020-02-19|0.0|0|0.0|0|247.91666666666666|0|6.416666666666667|0
0|2020-02-20|0.0|0|0.0|0|206.25|0|9.25|0
0|2020-02-21|0.0|0|0.0|0|226.25|0|8.75|0
0|2020-02-22|0.0|0|0.0|0|202.5|0|5.625|0
0|2020-02-23|0.0|0|0.0|0|225.83333333333334|0|9.375|0
0|2020-02-24|0.0|0|0.0|0|215.0|0|4.0|0
0|2020-02-25|0.0|0|0.0|0|321.73611111111114|0|9.854166666666666|0
0|2020-02-26|0.0|0|0.0|0|308.75|0|5.666666666666667|0
0|2020-02-27|0.0|0|0.0|0|112.5|0|1.875|0
0|2020-02-28|0.0|0|0.0|0|56.25|0|1.4583333333333333|0
0|2020-02-29|0.0|0|0.0|0|152.375|0|7.134722222222223|0
0|2020-03-01|0.0|0|0.0|0|223.81944444444446|0|12.777777777777777|0
0|2020-03-02|0.0|0|0.0001388888888888889|0|217.70833333333334|0|11.595833333333331|0
0|2020-03-03|0.0008333333333333334|0|0.0001388888888888889|0|292.5694444444444|0|13.916666666666666|0
0|2020-03-04|0.0|0|0.00037037037037037035|0|154.79497354497354|0|7.805224867724867|0
0|2020-03-05|0.0007142857142857143|0|0.004602513227513227|0|205.8373015873016|0|11.274173280423282|0
0|2020-03-06|0.0008333333333333334|0|0.0|0|145.3125|0|9.388888888888888|0
0|2020-03-07|0.0|0|0.0|0|121.25|0|7.333333333333333|0
0|2020-03-08|0.0|0|0.0|0|188.33333333333334|0|8.645833333333334|0
0|2020-03-09|0.0|0|0.0|0|316.6666666666667|0|9.25|0
0|2020-03-10|0.0|0|0.0|0|101.66666666666667|0|2.5|0
0|2020-03-11|0.0|0|0.0|0|161.5972222222222|0|7.8055555555555545|0
0|2020-03-12|0.0|0|0.0|0|218.95833333333334|0|11.645833333333334|0
0|2020-03-13|0.0|0|0.0|0|298.47222222222223|0|16.069444444444446|0
0|2020-03-14|0.0|0|0.0|0|239.58333333333334|0|4.833333333333333|0
0|2020-03-15|0.0|0|0.0019186507936507936|0|114.89682539682538|0|5.302678571428571|0
0|2020-03-16|0.0020833333333333333|0|0.00022222222222222226|0|251.43055555555557|0|11.831944444444446|0
0|2020-03-17|0.0|0|0.0|0|175.625|0|4.854166666666667|0
0|2020-03-18|0.0|0|0.0|0|88.33333333333333|0|6.833333333333333|0
0|2020-03-19|0.00125|0|0.0026666666666666666|0|330.96527777777777|0|12.906944444444443|0
0|2020-03-20|0.0|0|0.0|0|299.375|0|9.083333333333334|0
0|2020-03-21|0.0|0|0.0|0|125.0|0|6.145833333333333|0
0|2020-03-22|0.0|0|0.0008749999999999999|0|153.52083333333334|0|7.624305555555556|0
0|2020-03-23|0.000625|0|0.0|0|175.625|0|6.434027777777779|0
0|2020-03-24|0.0|0|0.0|0|170.83333333333334|0|11.857638888888888|0
0|2020-03-25|0.0|0|0.0|0|269.7916666666667|0|10.690972222222221|0
0|2020-03-26|0.0|0|0.0|0|140.0|0|4.125|0
0|2020-03-27|0.0|0|0.0|0|186.66666666666666|0|7.0|0
0|2020-03-28|0.0|0|0.0|0|153.0|0|5.208333333333333|0
0|2020-03-29|0.0|0|0.0|0|295.0|0|7.833333333333333|0
0|2020-03-30|0.0|0|0.0|0|98.33333333333333|0|5.291666666666667|0
0|2020-03-31|0.0|0|0.0|0|121.66666666666667|0|8.041666666666666|0
0|2020-04-01|0.0|0|0.0|0|110.83333333333333|0|12.208333333333334|0
0|2020-04-02|0.0025|0|0.013576388888888888|0|157.17361111111111|0|10.286111111111111|0
0|2020-04-03|0.024583333333333332|0|0.008083333333333335|0|286.93055555555554|0|12.270138888888889|0
0|2020-04-04|0.0|0|0.0|0|159.16666666666666|0|3.9166666666666665|0
0|2020-04-05|0.0|0|0.0|0|130.41666666666666|0|5.583333333333333|0
0|2020-04-06|0.0|0|0.0|0|105.41666666666667|0|9.361111111111112|0
0|2020-04-07|0.0|0|0.0|0|239.30555555555554|0|13.895833333333334|0
0|2020-04-08|0.0|0|0.0|0|298.40277777777777|0|15.931944444444445|0
0|2020-04-09|0.0|0|0.0|0|317.22222222222223|0|17.479166666666668|0
0|2020-04-10|0.0|0|0.0|0|222.29166666666666|0|7.458333333333333|0
0|2020-04-11|0.0|0|0.0|0|307.2916666666667|0|14.5|0
0|2020-04-12|0.0|0|0.0|0|333.3333333333333|0|13.388888888888891|0
0|2020-04-13|0.0|0|0.0|0|324.1666666666667|0|13.375|0
0|2020-04-14|0.0|0|0.0|0|299.1666666666667|0|10.666666666666666|0
0|2020-04-15|0.0|0|0.0|0|296.6666666666667|0|9.4375|0
0|2020-04-16|0.0|0|0.0|0|271.25|0|9.625|0
0|2020-04-17|0.0|0|0.0|0|204.58333333333334|0|9.041666666666666|0
0|2020-04-18|0.0|0|0.0|0|292.22222222222223|0|14.791666666666666|0
0|2020-04-19|0.0|0|0.0|0|256.25|0|13.333333333333334|0
0|2020-04-20|0.0|0|0.0|0|317.5|0|16.625|0
0|2020-04-21|0.0|0|0.0|0|177.08333333333334|0|6.625|0
0|2020-04-22|0.0|0|0.0|0|105.0|0|12.791666666666666|0
0|2020-04-23|0.0|0|0.0|0|107.5|0|7.291666666666667|0
0|2020-04-24|0.0|0|0.0|0|233.75|0|5.208333333333333|0
0|2020-04-25|0.0|0|0.0|0|81.66666666666667|0|8.833333333333334|0
0|2020-04-26|0.0|0|0.0|0|149.16666666666666|0|13.583333333333334|0
0|2020-04-27|0.004166666666666667|0|0.008333333333333333|0|194.20833333333334|0|5.464583333333334|0
0|2020-04-28|0.0|0|0.0|0|65.41666666666667|0|3.7916666666666665|0
0|2020-04-29|0.0|0|0.0|0|222.91666666666666|0|6.333333333333333|0
0|2020-04-30|0.0|0|0.0|0|121.66666666666667|0|3.5|0
0|2020-05-01|0.0|0|0.005|0|157.29166666666666|0|9.347222222222223|0
0|2020-05-02|0.005416666666666667|0|0.0|0|276.25|0|14.756944444444445|0
0|2020-05-03|0.0|0|0.0|0|248.0972222222222|0|13.129166666666668|0
0|2020-05-04|0.0|0|0.0|0|82.91666666666667|0|7.083333333333333|0
0|2020-05-05|0.0|0|0.0|0|221.25|0|6.958333333333333|0
0|2020-05-06|0.0|0|0.0|0|318.3333333333333|0|12.208333333333334|0
0|2020-05-07|0.0|0|0.0|0|235.41666666666666|0|12.708333333333334|0
0|2020-05-08|0.0|0|0.0|0|177.08333333333334|0|7.833333333333333|0
0|2020-05-09|0.0|0|0.0|0|208.75|0|9.416666666666666|0
0|2020-05-10|0.0|0|0.0|0|294.5833333333333|0|12.5|0
0|2020-05-11|0.0|0|0.0|0|295.8333333333333|0|10.75|0
0|2020-05-12|0.0|0|0.0|0|195.0|0|5.541666666666667|0
0|2020-05-13|0.0|0|0.008472222222222221|0|136.49305555555554|0|10.322916666666666|0
0|2020-05-14|0.0043055555555555555|0|0.012465277777777777|0|220.7986111111111|0|6.8506944444444455|0
0|2020-05-15|0.005625000000000001|0|0.0|0|188.47222222222226|0|5.465277777777778|0
0|2020-05-16|0.0|0|0.0|0|80.0|0|3.4583333333333335|0
0|2020-05-17|0.0|0|0.0|0|100.41666666666667|0|7.833333333333333|0
0|2020-05-18|0.0|0|0.0|0|99.16666666666667|0|9.666666666666666|0
0|2020-05-19|0.0|0|0.0|0|145.0|0|11.583333333333334|0
0|2020-05-20|0.0|0|0.0|0|158.95833333333334|0|8.916666666666666|0
0|2020-05-21|0.0|0|0.0|0|173.75|0|12.375|0
0|2020-05-22|0.0|0|0.0|0|159.16666666666666|0|8.208333333333334|0
0|2020-05-23|0.0|0|0.0|0|155.41666666666666|0|8.0|0
0|2020-05-24|0.0|0|0.0|0|127.83333333333333|0|3.8333333333333335|0
