|dates|Texas_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Texas_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Texas_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Texas_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Texas_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Texas_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Texas_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Texas_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|541.0|0|541.0|0|4.0|0|0.0|100
0|2020-05-15|606.0|0|606.0|0|4.0|0|0.0|100
0|2020-05-16|658.0|0|658.0|0|4.0|0|0.0|100
0|2020-05-17|696.0|0|696.0|0|4.0|0|0.0|100
0|2020-05-18|752.0|0|752.0|0|4.0|0|0.0|100
0|2020-05-19|784.0|0|784.0|0|4.0|0|0.0|100
0|2020-05-20|791.0|0|791.0|0|4.0|0|0.0|100
0|2020-05-21|820.0|0|820.0|0|4.0|0|0.0|100
0|2020-05-22|851.0|0|851.0|0|5.0|0|0.0|100
0|2020-05-23|855.0|0|855.0|0|5.0|0|0.0|100
0|2020-05-24|881.0|0|881.0|0|5.0|0|0.0|100
0|2020-05-25|886.0|0|886.0|0|5.0|0|0.0|100
0|2020-05-26|890.0|0|890.0|0|5.0|0|0.0|100
0|2020-05-27|902.0|0|902.0|0|5.0|0|0.0|100
0|2020-05-28|904.0|0|904.0|0|5.0|0|0.0|100
0|2020-05-29|908.0|0|908.0|0|5.0|0|0.0|100
0|2020-05-30|917.0|0|917.0|0|5.0|0|0.0|100
0|2020-05-31|917.0|0|925.0|0|5.0|0|0.0|100
0|2020-06-01|926.0|0|926.0|0|5.0|0|0.0|100
0|2020-06-02|934.0|0|934.0|0|5.0|0|0.0|100
0|2020-06-03|939.0|0|939.0|0|6.0|0|0.0|100
0|2020-06-04|944.0|0|944.0|0|6.0|0|0.0|100
0|2020-06-05|944.0|0|944.0|0|6.0|0|0.0|100
0|2020-06-06|944.0|0|944.0|0|6.0|0|0.0|100
0|2020-06-07|947.0|0|947.0|0|6.0|0|0.0|100
0|2020-06-08|947.0|0|947.0|0|6.0|0|0.0|100
0|2020-06-09|954.0|0|954.0|0|6.0|0|0.0|100
0|2020-06-10|955.0|0|955.0|0|6.0|0|0.0|100
0|2020-06-11|956.0|0|956.0|0|6.0|0|0.0|100
0|2020-06-12|963.0|0|963.0|0|6.0|0|0.0|100
0|2020-06-13|968.0|0|968.0|0|6.0|0|0.0|100
0|2020-06-14|975.0|0|975.0|0|6.0|0|0.0|100
0|2020-06-15|975.0|0|975.0|0|6.0|0|0.0|100
0|2020-06-16|975.0|0|975.0|0|6.0|0|0.0|100
0|2020-06-17|975.0|0|975.0|0|6.0|0|0.0|100
0|2020-06-18|976.0|0|976.0|0|6.0|0|0.0|100
0|2020-06-19|977.0|0|977.0|0|6.0|0|0.0|100
0|2020-06-20|978.0|0|978.0|0|6.0|0|0.0|100
0|2020-06-21|980.0|0|980.0|0|6.0|0|0.0|100
0|2020-06-22|980.0|0|980.0|0|6.0|0|0.0|100
0|2020-06-23|983.0|0|983.0|0|6.0|0|0.0|100
0|2020-06-24|983.0|0|983.0|0|6.0|0|0.0|100
0|2020-06-25|984.0|0|984.0|0|6.0|0|0.0|100
0|2020-06-26|984.0|0|984.0|0|6.0|0|0.0|100
0|2020-06-27|984.0|0|984.0|0|6.0|0|0.0|100
0|2020-06-28|985.0|0|985.0|0|6.0|0|0.0|100
0|2020-06-29|986.0|0|986.0|0|6.0|0|0.0|100
0|2020-06-30|987.0|0|987.0|0|6.0|0|0.0|100
0|2020-07-01|987.0|0|986.0|0|6.0|0|0.0|100
0|2020-07-02|986.0|0|987.0|0|6.0|0|0.0|100
0|2020-07-03|990.0|0|990.0|0|6.0|0|0.0|100
0|2020-07-04|993.0|0|993.0|0|6.0|0|0.0|100
0|2020-07-05|993.0|0|993.0|0|6.0|0|0.0|100
0|2020-07-06|993.0|0|993.0|0|6.0|0|0.0|100
0|2020-07-07|997.0|0|997.0|0|6.0|0|0.0|100
0|2020-07-08|998.0|0|998.0|0|6.0|0|0.0|100
0|2020-07-09|1001.0|0|1001.0|0|6.0|0|0.0|100
0|2020-07-10|1004.0|0|1004.0|0|6.0|0|0.0|100
0|2020-07-11|1005.0|0|1005.0|0|6.0|0|0.0|100
0|2020-07-12|1005.0|0|1005.0|0|6.0|0|0.0|100
0|2020-07-13|1006.0|0|1006.0|0|6.0|0|0.0|100
0|2020-07-14|1006.0|0|1006.0|0|6.0|0|0.0|100
0|2020-07-15|1007.0|0|1007.0|0|6.0|0|0.0|100
0|2020-07-16|1007.0|0|1007.0|0|6.0|0|0.0|100
0|2020-07-17|1007.0|0|1007.0|0|7.0|0|0.0|100
0|2020-07-18|1007.0|0|1007.0|0|7.0|0|0.0|100
0|2020-07-19|1007.0|0|1007.0|0|7.0|0|0.0|100
0|2020-07-20|1007.0|0|1007.0|0|7.0|0|0.0|100
0|2020-07-21|1008.0|0|1008.0|0|7.0|0|0.0|100
0|2020-07-22|1009.0|0|1009.0|0|7.0|0|0.0|100
0|2020-07-23|1010.0|0|1010.0|0|7.0|0|0.0|100
0|2020-07-24|1012.0|0|1012.0|0|7.0|0|0.0|100
0|2020-07-25|1016.0|0|1016.0|0|7.0|0|0.0|100
0|2020-07-26|1018.0|0|1018.0|0|7.0|0|0.0|100
0|2020-07-27|1024.0|0|1024.0|0|7.0|0|0.0|100
0|2020-07-28|1025.0|0|1025.0|0|7.0|0|0.0|100
0|2020-07-29|1026.0|0|1026.0|0|7.0|0|0.0|100
0|2020-07-30|1029.0|0|1029.0|0|7.0|0|0.0|100
0|2020-07-31|1031.0|0|1031.0|0|7.0|0|0.0|100
0|2020-08-01|1034.0|0|1034.0|0|7.0|0|0.0|100
0|2020-08-02|1035.0|0|1035.0|0|7.0|0|0.0|100
0|2020-08-03|1036.0|0|1036.0|0|7.0|0|0.0|100
0|2020-08-04|1037.0|0|1037.0|0|7.0|0|0.0|100
0|2020-08-05|1044.0|0|1044.0|0|7.0|0|0.0|100
0|2020-08-06|1046.0|0|1046.0|0|7.0|0|0.0|100
0|2020-08-07|1049.0|0|1049.0|0|7.0|0|0.0|100
0|2020-08-08|1055.0|0|1055.0|0|7.0|0|0.0|100
0|2020-08-09|1056.0|0|1056.0|0|7.0|0|0.0|100
0|2020-08-10|1056.0|0|1056.0|0|7.0|0|0.0|100
0|2020-08-11|1058.0|0|1058.0|0|7.0|0|0.0|100
0|2020-08-12|1060.0|0|1060.0|0|7.0|0|0.0|100
0|2020-08-13|1066.0|0|1066.0|0|7.0|0|0.0|100
0|2020-08-14|1076.0|0|1076.0|0|7.0|0|0.0|100
0|2020-08-15|1077.0|0|1077.0|0|7.0|0|0.0|100
0|2020-08-16|1078.0|0|1078.0|0|7.0|0|0.0|100
0|2020-08-17|1079.0|0|1079.0|0|7.0|0|0.0|100
0|2020-08-18|1081.0|0|1081.0|0|7.0|0|0.0|100
0|2020-08-19|1083.0|0|1083.0|0|7.0|0|0.0|100
0|2020-08-20|1083.0|0|1083.0|0|7.0|0|0.0|100
0|2020-08-21|1090.0|0|1090.0|0|7.0|0|0.0|100
0|2020-08-22|1097.0|0|1097.0|0|7.0|0|0.0|100
0|2020-08-23|1098.0|0|1098.0|0|7.0|0|0.0|100
0|2020-08-24|1099.0|0|1099.0|0|7.0|0|0.0|100
0|2020-08-25|1114.0|0|1114.0|0|7.0|0|0.0|100
0|2020-08-26|1115.0|0|1115.0|0|7.0|0|0.0|100
0|2020-08-27|1124.0|0|1124.0|0|7.0|0|0.0|100
0|2020-08-28|1127.0|0|1127.0|0|7.0|0|0.0|100
0|2020-08-29|1143.0|0|1143.0|0|7.0|0|0.0|100
0|2020-08-30|1144.0|0|1144.0|0|7.0|0|0.0|100
0|2020-08-31|1143.0|0|1143.0|0|7.0|0|0.0|100
0|2020-09-01|1160.0|0|1160.0|0|7.0|0|0.0|100
0|2020-09-02|1181.0|0|1181.0|0|7.0|0|0.0|100
0|2020-09-03|1189.0|0|1189.0|0|7.0|0|0.0|100
0|2020-09-04|1213.0|0|1213.0|0|7.0|0|0.0|100
0|2020-09-05|1224.0|0|1224.0|0|7.0|0|0.0|100
0|2020-09-06|1231.0|0|1231.0|0|7.0|0|0.0|100
0|2020-09-07|1236.0|0|1236.0|0|7.0|0|0.0|100
0|2020-09-08|1252.0|0|1252.0|0|7.0|0|0.0|100
0|2020-09-09|1279.0|0|1279.0|0|7.0|0|0.0|100
0|2020-09-10|1282.0|0|1282.0|0|7.0|0|0.0|100
0|2020-09-11|1292.0|0|1292.0|0|7.0|0|0.0|100
0|2020-09-12|1311.0|0|1311.0|0|8.0|0|0.0|100
0|2020-09-13|1313.0|0|1313.0|0|8.0|0|0.0|100
0|2020-09-14|1321.0|0|1321.0|0|8.0|0|0.0|100
0|2020-09-15|1339.0|0|1339.0|0|8.0|0|0.0|100
0|2020-09-16|1375.0|0|1375.0|0|8.0|0|0.0|100
0|2020-09-17|1393.0|0|1393.0|0|8.0|0|0.0|100
0|2020-09-18|1402.0|0|1402.0|0|8.0|0|0.0|100
0|2020-09-19|1403.0|0|1403.0|0|8.0|0|0.0|100
0|2020-09-20|1412.0|0|1412.0|0|8.0|0|0.0|100
0|2020-09-21|1425.0|0|1425.0|0|8.0|0|0.0|100
0|2020-09-22|1436.0|0|1436.0|0|8.0|0|0.0|100
0|2020-09-23|1455.0|0|1455.0|0|8.0|0|0.0|100
0|2020-09-24|1477.0|0|1477.0|0|8.0|0|0.0|100
0|2020-09-25|1491.0|0|1491.0|0|8.0|0|0.0|100
0|2020-09-26|1507.0|0|1507.0|0|9.0|0|0.0|100
0|2020-09-27|1519.0|0|1519.0|0|9.0|0|0.0|100
0|2020-09-28|1520.0|0|1520.0|0|9.0|0|0.0|100
0|2020-09-29|1540.0|0|1540.0|0|10.0|0|0.0|100
0|2020-09-30|1563.0|0|1563.0|0|10.0|0|0.0|100
0|2020-10-01|1576.0|0|1576.0|0|10.0|0|0.0|100
0|2020-10-02|1587.0|0|1587.0|0|10.0|0|0.0|100
0|2020-10-03|1595.0|0|1595.0|0|10.0|0|0.0|100
0|2020-10-04|1595.0|0|1601.0|0|10.0|0|0.0|100
0|2020-10-05|1602.0|0|1602.0|0|10.0|0|0.0|100
0|2020-10-06|1630.0|0|1630.0|0|10.0|0|0.0|100
0|2020-10-07|1640.0|0|1640.0|0|10.0|0|0.0|100
0|2020-10-08|1650.0|0|1650.0|0|10.0|0|0.0|100
0|2020-10-09|1656.0|0|1656.0|0|10.0|0|0.0|100
0|2020-10-10|1668.0|0|1668.0|0|10.0|0|0.0|100
0|2020-10-11|1673.0|0|1673.0|0|10.0|0|0.0|100
0|2020-10-12|1673.0|0|1673.0|0|10.0|0|0.0|100
0|2020-10-13|1682.0|0|1682.0|0|10.0|0|0.0|100
0|2020-10-14|1689.0|0|1689.0|0|10.0|0|0.0|100
0|2020-10-15|1698.0|0|1698.0|0|10.0|0|0.0|100
0|2020-10-16|1704.0|0|1704.0|0|10.0|0|0.0|100
0|2020-10-17|1721.0|0|1721.0|0|10.0|0|0.0|100
0|2020-10-18|1721.0|0|1721.0|0|10.0|0|0.0|100
0|2020-10-19|1726.0|0|1726.0|0|10.0|0|0.0|100
0|2020-10-20|1729.0|0|1729.0|0|10.0|0|0.0|100
0|2020-10-21|1741.0|0|1741.0|0|10.0|0|0.0|100
0|2020-10-22|1758.0|0|1758.0|0|10.0|0|0.0|100
0|2020-10-23|1760.0|0|1760.0|0|10.0|0|0.0|100
0|2020-10-24|1778.0|0|1778.0|0|10.0|0|0.0|100
0|2020-10-25|1778.0|0|1778.0|0|10.0|0|0.0|100
0|2020-10-26|1786.0|0|1786.0|0|10.0|0|0.0|100
0|2020-10-27|1797.0|0|1797.0|0|10.0|0|0.0|100
0|2020-10-28|1807.0|0|1807.0|0|10.0|0|0.0|100
0|2020-10-29|1816.0|0|1816.0|0|10.0|0|0.0|100
0|2020-10-30|1826.0|0|1826.0|0|10.0|0|0.0|100
0|2020-10-31|1836.0|0|1836.0|0|10.0|0|0.0|100
0|2020-11-01|1849.0|0|1849.0|0|10.0|0|0.0|100
0|2020-11-02|1856.0|0|1856.0|0|10.0|0|0.0|100
0|2020-11-03|1860.0|0|1860.0|0|10.0|0|0.0|100
0|2020-11-04|1892.0|0|1892.0|0|10.0|0|0.0|100
0|2020-11-05|1910.0|0|1910.0|0|10.0|0|0.0|100
0|2020-11-06|1924.0|0|1924.0|0|10.0|0|0.0|100
0|2020-11-07|1924.0|0|1956.0|0|10.0|0|0.0|100
0|2020-11-08|1988.0|0|1988.0|0|10.0|0|0.0|100
0|2020-11-09|1996.0|0|1996.0|0|10.0|0|0.0|100
0|2020-11-10|2006.0|0|2006.0|0|10.0|0|0.0|100
0|2020-11-11|2018.0|0|2018.0|0|11.0|0|0.0|100
0|2020-11-12|2037.0|0|2037.0|0|11.0|0|0.0|100
0|2020-11-13|2057.0|0|2057.0|0|11.0|0|0.0|100
0|2020-11-14|2072.0|0|2072.0|0|11.0|0|0.0|100
0|2020-11-15|2091.0|0|2091.0|0|11.0|0|0.0|100
0|2020-11-16|2108.0|0|2108.0|0|11.0|0|0.0|100
0|2020-11-17|2119.0|0|2119.0|0|11.0|0|0.0|100
0|2020-11-18|2153.0|0|2153.0|0|11.0|0|0.0|100
0|2020-11-19|2156.0|0|2156.0|0|11.0|0|0.0|100
0|2020-11-20|2177.0|0|2177.0|0|11.0|0|0.0|100
0|2020-11-21|2193.0|0|2193.0|0|11.0|0|0.0|100
0|2020-11-22|2208.0|0|2208.0|0|11.0|0|0.0|100
0|2020-11-23|2245.0|0|2245.0|0|11.0|0|0.0|100
0|2020-11-24|2260.0|0|2260.0|0|11.0|0|0.0|100
0|2020-11-25|2318.0|0|2318.0|0|12.0|0|0.0|100
0|2020-11-26|2318.0|0|2318.0|0|12.0|0|0.0|100
0|2020-11-27|2345.0|0|2345.0|0|12.0|0|0.0|100
0|2020-11-28|2379.0|0|2379.0|0|12.0|0|0.0|100
0|2020-11-29|2379.0|0|2379.0|0|12.0|0|0.0|100
0|2020-11-30|2407.0|0|2407.0|0|12.0|0|0.0|100
0|2020-12-01|2416.0|0|2416.0|0|12.0|0|0.0|100
0|2020-12-02|2446.0|0|2446.0|0|12.0|0|0.0|100
0|2020-12-03|2467.0|0|2467.0|0|13.0|0|0.0|100
0|2020-12-04|2511.0|0|2511.0|0|13.0|0|0.0|100
0|2020-12-05|2529.0|0|2529.0|0|13.0|0|0.0|100
0|2020-12-06|2545.0|0|2545.0|0|13.0|0|0.0|100
0|2020-12-07|2544.0|0|2544.0|0|13.0|0|0.0|100
0|2020-12-08|2555.0|0|2555.0|0|13.0|0|0.0|100
0|2020-12-09|2582.0|0|2582.0|0|13.0|0|0.0|100
0|2020-12-10|2610.0|0|2610.0|0|13.0|0|0.0|100
0|2020-12-11|2628.0|0|2628.0|0|13.0|0|0.0|100
0|2020-12-12|2651.0|0|2651.0|0|13.0|0|0.0|100
0|2020-12-13|2726.0|0|2726.0|0|13.0|0|0.0|100
0|2020-12-14|2731.0|0|2731.0|0|13.0|0|0.0|100
0|2020-12-15|2740.0|0|2740.0|0|15.0|0|0.0|100
0|2020-12-16|2750.0|0|2750.0|0|15.0|0|0.0|100
0|2020-12-17|2764.0|0|2764.0|0|15.0|0|0.0|100
0|2020-12-18|2777.0|0|2777.0|0|15.0|0|0.0|100
0|2020-12-19|2789.0|0|2789.0|0|15.0|0|0.0|100
0|2020-12-20|2829.0|0|2829.0|0|15.0|0|0.0|100
0|2020-12-21|2831.0|0|2831.0|0|15.0|0|0.0|100
0|2020-12-22|2833.0|0|2833.0|0|16.0|0|0.0|100
0|2020-12-23|2876.0|0|2876.0|0|16.0|0|0.0|100
0|2020-12-24|2888.0|0|2888.0|0|16.0|0|0.0|100
0|2020-12-25|2888.0|0|2888.0|0|16.0|0|0.0|100
0|2020-12-26|2909.0|0|2909.0|0|16.0|0|0.0|100
0|2020-12-27|2916.0|0|2916.0|0|16.0|0|0.0|100
0|2020-12-28|2926.0|0|2926.0|0|16.0|0|0.0|100
0|2020-12-29|2926.0|0|2926.0|0|16.0|0|0.0|100
0|2020-12-30|2926.0|0|2926.0|0|16.0|0|0.0|100
0|2020-12-31|2956.0|0|2956.0|0|17.0|0|0.0|100
0|2021-01-01|2956.0|0|2956.0|0|17.0|0|0.0|100
0|2021-01-02|2968.0|0|2968.0|0|17.0|0|0.0|100
0|2021-01-03|2983.0|0|2983.0|0|17.0|0|0.0|100
0|2021-01-04|2985.0|0|2985.0|0|17.0|0|0.0|100
0|2021-01-05|2985.0|0|2985.0|0|17.0|0|0.0|100
0|2021-01-06|2988.0|0|2988.0|0|17.0|0|0.0|100
0|2021-01-07|3005.0|0|3005.0|0|17.0|0|0.0|100
0|2021-01-08|3020.0|0|3020.0|0|18.0|0|0.0|100
0|2021-01-09|3031.0|0|3031.0|0|18.0|0|0.0|100
0|2021-01-10|3099.0|0|3099.0|0|18.0|0|0.0|100
0|2021-01-11|3140.0|0|3140.0|0|18.0|0|0.0|100
0|2021-01-12|3149.0|0|3149.0|0|18.0|0|0.0|100
0|2021-01-13|3178.0|0|3178.0|0|18.0|0|0.0|100
0|2021-01-14|3188.0|0|3188.0|0|18.0|0|0.0|100
0|2021-01-15|3214.0|0|3214.0|0|18.0|0|0.0|100
0|2021-01-16|3219.0|0|3219.0|0|18.0|0|0.0|100
0|2021-01-17|3239.0|0|3239.0|0|18.0|0|0.0|100
0|2021-01-18|3245.0|0|3245.0|0|18.0|0|0.0|100
0|2021-01-19|3244.0|0|3244.0|0|18.0|0|0.0|100
0|2021-01-20|3247.0|0|3247.0|0|18.0|0|0.0|100
0|2021-01-21|3262.0|0|3262.0|0|18.0|0|0.0|100
0|2021-01-22|3267.0|0|3267.0|0|19.0|0|0.0|100
0|2021-01-23|3273.0|0|3273.0|0|19.0|0|0.0|100
0|2021-01-24|3278.0|0|3278.0|0|20.0|0|0.0|100
0|2021-01-25|3277.0|0|3277.0|0|20.0|0|0.0|100
0|2021-01-26|3278.0|0|3278.0|0|21.0|0|0.0|100
0|2021-01-27|3298.0|0|3298.0|0|21.0|0|0.0|100
0|2021-01-28|3306.0|0|3306.0|0|21.0|0|0.0|100
