|dates|Rockland_NewYork_UnitedStates.JHU_ConfirmedCases.data|Rockland_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Rockland_NewYork_UnitedStates.NYT_ConfirmedCases.data|Rockland_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Rockland_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Rockland_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Rockland_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Rockland_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-10|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-14|10.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-15|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-16|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-03-17|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-18|31.0|0|30.0|0|1.0|0|0.0|100
0|2020-03-19|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-03-20|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-03-21|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-03-22|455.0|0|455.0|0|1.0|0|0.0|100
0|2020-03-23|592.0|0|592.0|0|1.0|0|0.0|100
0|2020-03-24|671.0|0|671.0|0|5.0|0|0.0|100
0|2020-03-25|968.0|0|1069.0|0|5.0|0|0.0|100
0|2020-03-26|1197.0|0|1197.0|0|5.0|0|0.0|100
0|2020-03-27|1457.0|0|1457.0|0|7.0|0|0.0|100
0|2020-03-28|1896.0|0|1896.0|0|8.0|0|0.0|100
0|2020-03-29|2209.0|0|2209.0|0|8.0|0|0.0|100
0|2020-03-30|2511.0|0|2511.0|0|8.0|0|0.0|100
0|2020-03-31|2863.0|0|2863.0|0|8.0|0|0.0|100
0|2020-04-01|3321.0|0|3321.0|0|18.0|0|0.0|100
0|2020-04-02|3751.0|0|3751.0|0|18.0|0|0.0|100
0|2020-04-03|4289.0|0|4289.0|0|42.0|0|0.0|100
0|2020-04-04|4872.0|0|4872.0|0|69.0|0|0.0|100
0|2020-04-05|5326.0|0|5362.0|0|69.0|0|0.0|100
0|2020-04-06|5703.0|0|5703.0|0|119.0|0|0.0|100
0|2020-04-07|5990.0|0|5990.0|0|135.0|0|0.0|100
0|2020-04-08|6413.0|0|6413.0|0|154.0|0|0.0|100
0|2020-04-09|6665.0|0|6665.0|0|172.0|0|0.0|100
0|2020-04-10|7122.0|0|7122.0|0|200.0|0|0.0|100
0|2020-04-11|7477.0|0|7477.0|0|200.0|0|0.0|100
0|2020-04-12|7721.0|0|7721.0|0|200.0|0|0.0|100
0|2020-04-13|7965.0|0|7965.0|0|241.0|0|0.0|100
0|2020-04-14|8335.0|0|8335.0|0|263.0|0|0.0|100
0|2020-04-15|8474.0|0|8474.0|0|298.0|0|0.0|100
0|2020-04-16|8752.0|0|8752.0|0|319.0|0|0.0|100
0|2020-04-17|8987.0|0|8987.0|0|319.0|0|0.0|100
0|2020-04-18|9171.0|0|9171.0|0|334.0|0|0.0|100
0|2020-04-19|9364.0|0|9364.0|0|334.0|0|0.0|100
0|2020-04-20|9457.0|0|9457.0|0|334.0|0|0.0|100
0|2020-04-21|9568.0|0|9568.0|0|401.0|0|0.0|100
0|2020-04-22|9699.0|0|9699.0|0|401.0|0|0.0|100
0|2020-04-23|9828.0|0|9828.0|0|436.0|0|0.0|100
0|2020-04-24|10091.0|0|10091.0|0|453.0|0|0.0|100
0|2020-04-25|11091.0|0|11091.0|0|453.0|0|0.0|100
0|2020-04-26|11256.0|0|11256.0|0|453.0|0|0.0|100
0|2020-04-27|11366.0|0|11366.0|0|481.0|0|0.0|100
0|2020-04-28|11453.0|0|11453.0|0|481.0|0|0.0|100
0|2020-04-29|11586.0|0|11586.0|0|500.0|0|0.0|100
0|2020-04-30|11708.0|0|11708.0|0|511.0|0|0.0|100
0|2020-05-01|11812.0|0|11812.0|0|519.0|0|0.0|100
0|2020-05-02|11945.0|0|11945.0|0|519.0|0|0.0|100
0|2020-05-03|12025.0|0|12025.0|0|519.0|0|0.0|100
0|2020-05-04|12095.0|0|12095.0|0|536.0|0|0.0|100
0|2020-05-05|12144.0|0|12144.0|0|551.0|0|0.0|100
0|2020-05-06|12204.0|0|12204.0|0|551.0|0|0.0|100
0|2020-05-07|12280.0|0|12280.0|0|557.0|0|0.0|100
0|2020-05-08|12349.0|0|12349.0|0|562.0|0|0.0|100
0|2020-05-09|12400.0|0|12400.0|0|562.0|0|0.0|100
0|2020-05-10|12451.0|0|12451.0|0|562.0|0|0.0|100
