|dates|Hampshire_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Hampshire_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Hampshire_Massachusetts_UnitedStates.NYT_ConfirmedCases.data|Hampshire_Massachusetts_UnitedStates.NYT_ConfirmedCases.missing|Hampshire_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Hampshire_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Hampshire_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Hampshire_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-27|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-28|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-29|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-30|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-03-31|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-01|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-02|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-04-03|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-04-04|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-04-05|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-04-06|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-04-07|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-04-08|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-04-09|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-04-10|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-04-11|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-04-12|219.0|0|219.0|0|6.0|0|0.0|100
0|2020-04-13|224.0|0|224.0|0|6.0|0|0.0|100
0|2020-04-14|233.0|0|233.0|0|6.0|0|0.0|100
0|2020-04-15|239.0|0|239.0|0|6.0|0|0.0|100
0|2020-04-16|248.0|0|248.0|0|6.0|0|0.0|100
0|2020-04-17|258.0|0|258.0|0|6.0|0|0.0|100
0|2020-04-18|306.0|0|306.0|0|7.0|0|0.0|100
0|2020-04-19|317.0|0|317.0|0|7.0|0|0.0|100
0|2020-04-20|317.0|0|332.0|0|7.0|0|0.0|100
0|2020-04-21|337.0|0|337.0|0|10.0|0|0.0|100
0|2020-04-22|345.0|0|345.0|0|10.0|0|0.0|100
0|2020-04-23|367.0|0|367.0|0|10.0|0|0.0|100
0|2020-04-24|396.0|0|396.0|0|10.0|0|0.0|100
0|2020-04-25|412.0|0|412.0|0|20.0|0|0.0|100
0|2020-04-26|427.0|0|427.0|0|20.0|0|0.0|100
0|2020-04-27|443.0|0|443.0|0|26.0|0|0.0|100
0|2020-04-28|509.0|0|509.0|0|27.0|0|0.0|100
0|2020-04-29|531.0|0|531.0|0|26.0|0|0.0|100
0|2020-04-30|546.0|0|546.0|0|30.0|0|0.0|100
0|2020-05-01|546.0|0|518.0|0|32.0|0|0.0|100
0|2020-05-02|549.0|0|549.0|0|33.0|0|0.0|100
0|2020-05-03|559.0|0|559.0|0|36.0|0|0.0|100
0|2020-05-04|563.0|0|563.0|0|36.0|0|0.0|100
0|2020-05-05|575.0|0|575.0|0|47.0|0|0.0|100
0|2020-05-06|580.0|0|580.0|0|47.0|0|0.0|100
0|2020-05-07|595.0|0|595.0|0|48.0|0|0.0|100
0|2020-05-08|654.0|0|654.0|0|48.0|0|0.0|100
0|2020-05-09|659.0|0|659.0|0|50.0|0|0.0|100
0|2020-05-10|676.0|0|676.0|0|55.0|0|0.0|100
0|2020-05-11|688.0|0|688.0|0|57.0|0|0.0|100
0|2020-05-12|702.0|0|702.0|0|57.0|0|0.0|100
