|dates|Columbia_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Columbia_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Columbia_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Columbia_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Columbia_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Columbia_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Columbia_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Columbia_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-15|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-16|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-17|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-18|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-19|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-05-20|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-21|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-22|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-23|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-24|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-25|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-26|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-27|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-28|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-29|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-30|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-05-31|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-01|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-02|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-06-03|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-06-04|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-05|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-06|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-07|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-08|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-06-09|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-10|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-11|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-12|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-13|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-14|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-15|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-16|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-17|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-18|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-19|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-20|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-06-21|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-22|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-06-23|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-06-24|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-25|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-26|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-06-27|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-06-28|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-06-29|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-06-30|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-07-01|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-07-02|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-07-03|85.0|0|85.0|0|4.0|0|0.0|100
0|2020-07-04|89.0|0|89.0|0|4.0|0|0.0|100
0|2020-07-05|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-07-06|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-07-07|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-07-08|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-07-09|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-07-10|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-07-11|107.0|0|107.0|0|5.0|0|0.0|100
0|2020-07-12|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-07-13|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-07-14|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-07-15|114.0|0|114.0|0|5.0|0|0.0|100
0|2020-07-16|119.0|0|119.0|0|5.0|0|0.0|100
0|2020-07-17|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-07-18|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-07-19|134.0|0|134.0|0|5.0|0|0.0|100
0|2020-07-20|139.0|0|139.0|0|5.0|0|0.0|100
0|2020-07-21|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-07-22|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-07-23|152.0|0|152.0|0|5.0|0|0.0|100
0|2020-07-24|158.0|0|158.0|0|5.0|0|0.0|100
0|2020-07-25|162.0|0|162.0|0|5.0|0|0.0|100
0|2020-07-26|166.0|0|166.0|0|5.0|0|0.0|100
0|2020-07-27|166.0|0|166.0|0|5.0|0|0.0|100
0|2020-07-28|169.0|0|169.0|0|6.0|0|0.0|100
0|2020-07-29|172.0|0|172.0|0|6.0|0|0.0|100
0|2020-07-30|178.0|0|178.0|0|6.0|0|0.0|100
0|2020-07-31|184.0|0|184.0|0|6.0|0|0.0|100
0|2020-08-01|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-08-02|193.0|0|193.0|0|6.0|0|0.0|100
0|2020-08-03|202.0|0|202.0|0|6.0|0|0.0|100
0|2020-08-04|207.0|0|207.0|0|7.0|0|0.0|100
0|2020-08-05|209.0|0|209.0|0|7.0|0|0.0|100
0|2020-08-06|209.0|0|209.0|0|8.0|0|0.0|100
0|2020-08-07|212.0|0|212.0|0|8.0|0|0.0|100
0|2020-08-08|214.0|0|214.0|0|9.0|0|0.0|100
0|2020-08-09|215.0|0|215.0|0|11.0|0|0.0|100
0|2020-08-10|217.0|0|217.0|0|12.0|0|0.0|100
0|2020-08-11|220.0|0|220.0|0|12.0|0|0.0|100
0|2020-08-12|223.0|0|223.0|0|12.0|0|0.0|100
0|2020-08-13|226.0|0|226.0|0|12.0|0|0.0|100
0|2020-08-14|227.0|0|227.0|0|12.0|0|0.0|100
0|2020-08-15|241.0|0|241.0|0|12.0|0|0.0|100
0|2020-08-16|242.0|0|242.0|0|12.0|0|0.0|100
0|2020-08-17|244.0|0|244.0|0|12.0|0|0.0|100
0|2020-08-18|250.0|0|250.0|0|12.0|0|0.0|100
0|2020-08-19|252.0|0|252.0|0|12.0|0|0.0|100
0|2020-08-20|255.0|0|255.0|0|12.0|0|0.0|100
0|2020-08-21|265.0|0|265.0|0|12.0|0|0.0|100
0|2020-08-22|273.0|0|273.0|0|12.0|0|0.0|100
0|2020-08-23|274.0|0|274.0|0|12.0|0|0.0|100
0|2020-08-24|281.0|0|281.0|0|12.0|0|0.0|100
0|2020-08-25|284.0|0|284.0|0|13.0|0|0.0|100
0|2020-08-26|286.0|0|286.0|0|14.0|0|0.0|100
0|2020-08-27|288.0|0|288.0|0|14.0|0|0.0|100
0|2020-08-28|290.0|0|290.0|0|14.0|0|0.0|100
0|2020-08-29|291.0|0|291.0|0|14.0|0|0.0|100
0|2020-08-30|293.0|0|293.0|0|15.0|0|0.0|100
0|2020-08-31|295.0|0|295.0|0|15.0|0|0.0|100
0|2020-09-01|297.0|0|297.0|0|15.0|0|0.0|100
0|2020-09-02|303.0|0|303.0|0|15.0|0|0.0|100
0|2020-09-03|311.0|0|311.0|0|15.0|0|0.0|100
0|2020-09-04|312.0|0|312.0|0|15.0|0|0.0|100
0|2020-09-05|315.0|0|315.0|0|15.0|0|0.0|100
0|2020-09-06|317.0|0|317.0|0|15.0|0|0.0|100
0|2020-09-07|319.0|0|319.0|0|16.0|0|0.0|100
0|2020-09-08|320.0|0|320.0|0|16.0|0|0.0|100
0|2020-09-09|321.0|0|321.0|0|16.0|0|0.0|100
0|2020-09-10|323.0|0|323.0|0|16.0|0|0.0|100
0|2020-09-11|331.0|0|331.0|0|16.0|0|0.0|100
0|2020-09-12|337.0|0|337.0|0|17.0|0|0.0|100
0|2020-09-13|339.0|0|339.0|0|17.0|0|0.0|100
0|2020-09-14|345.0|0|345.0|0|18.0|0|0.0|100
0|2020-09-15|348.0|0|348.0|0|18.0|0|0.0|100
0|2020-09-16|354.0|0|354.0|0|18.0|0|0.0|100
0|2020-09-17|359.0|0|359.0|0|18.0|0|0.0|100
0|2020-09-18|365.0|0|365.0|0|18.0|0|0.0|100
0|2020-09-19|374.0|0|374.0|0|18.0|0|0.0|100
0|2020-09-20|376.0|0|376.0|0|18.0|0|0.0|100
0|2020-09-21|383.0|0|383.0|0|18.0|0|0.0|100
0|2020-09-22|393.0|0|393.0|0|18.0|0|0.0|100
0|2020-09-23|399.0|0|399.0|0|18.0|0|0.0|100
0|2020-09-24|412.0|0|412.0|0|18.0|0|0.0|100
0|2020-09-25|434.0|0|434.0|0|18.0|0|0.0|100
0|2020-09-26|443.0|0|443.0|0|18.0|0|0.0|100
0|2020-09-27|451.0|0|451.0|0|18.0|0|0.0|100
0|2020-09-28|469.0|0|469.0|0|18.0|0|0.0|100
0|2020-09-29|480.0|0|480.0|0|18.0|0|0.0|100
0|2020-09-30|500.0|0|500.0|0|18.0|0|0.0|100
0|2020-10-01|520.0|0|520.0|0|18.0|0|0.0|100
0|2020-10-02|534.0|0|534.0|0|18.0|0|0.0|100
0|2020-10-03|545.0|0|545.0|0|18.0|0|0.0|100
0|2020-10-04|555.0|0|555.0|0|18.0|0|0.0|100
0|2020-10-05|565.0|0|565.0|0|18.0|0|0.0|100
0|2020-10-06|579.0|0|579.0|0|18.0|0|0.0|100
0|2020-10-07|584.0|0|584.0|0|18.0|0|0.0|100
0|2020-10-08|595.0|0|595.0|0|18.0|0|0.0|100
0|2020-10-09|602.0|0|602.0|0|18.0|0|0.0|100
0|2020-10-10|610.0|0|610.0|0|18.0|0|0.0|100
0|2020-10-11|612.0|0|612.0|0|18.0|0|0.0|100
0|2020-10-12|619.0|0|619.0|0|18.0|0|0.0|100
0|2020-10-13|619.0|0|619.0|0|19.0|0|0.0|100
0|2020-10-14|622.0|0|622.0|0|19.0|0|0.0|100
0|2020-10-15|634.0|0|634.0|0|19.0|0|0.0|100
0|2020-10-16|639.0|0|639.0|0|19.0|0|0.0|100
0|2020-10-17|646.0|0|646.0|0|19.0|0|0.0|100
0|2020-10-18|654.0|0|654.0|0|19.0|0|0.0|100
0|2020-10-19|658.0|0|658.0|0|19.0|0|0.0|100
0|2020-10-20|660.0|0|660.0|0|19.0|0|0.0|100
0|2020-10-21|662.0|0|662.0|0|19.0|0|0.0|100
0|2020-10-22|667.0|0|667.0|0|19.0|0|0.0|100
0|2020-10-23|677.0|0|677.0|0|19.0|0|0.0|100
0|2020-10-24|687.0|0|687.0|0|19.0|0|0.0|100
0|2020-10-25|690.0|0|690.0|0|19.0|0|0.0|100
0|2020-10-26|696.0|0|696.0|0|20.0|0|0.0|100
0|2020-10-27|704.0|0|704.0|0|21.0|0|0.0|100
0|2020-10-28|711.0|0|711.0|0|21.0|0|0.0|100
0|2020-10-29|720.0|0|720.0|0|21.0|0|0.0|100
0|2020-10-30|731.0|0|731.0|0|21.0|0|0.0|100
0|2020-10-31|745.0|0|745.0|0|21.0|0|0.0|100
0|2020-11-01|757.0|0|757.0|0|21.0|0|0.0|100
0|2020-11-02|760.0|0|760.0|0|22.0|0|0.0|100
0|2020-11-03|764.0|0|764.0|0|22.0|0|0.0|100
0|2020-11-04|768.0|0|768.0|0|22.0|0|0.0|100
0|2020-11-05|777.0|0|777.0|0|22.0|0|0.0|100
0|2020-11-06|790.0|0|790.0|0|22.0|0|0.0|100
0|2020-11-07|798.0|0|798.0|0|22.0|0|0.0|100
0|2020-11-08|805.0|0|805.0|0|22.0|0|0.0|100
0|2020-11-09|807.0|0|807.0|0|22.0|0|0.0|100
0|2020-11-10|831.0|0|831.0|0|22.0|0|0.0|100
0|2020-11-11|832.0|0|832.0|0|22.0|0|0.0|100
0|2020-11-12|839.0|0|839.0|0|22.0|0|0.0|100
0|2020-11-13|852.0|0|852.0|0|22.0|0|0.0|100
0|2020-11-14|865.0|0|865.0|0|22.0|0|0.0|100
0|2020-11-15|870.0|0|870.0|0|22.0|0|0.0|100
0|2020-11-16|878.0|0|878.0|0|22.0|0|0.0|100
0|2020-11-17|890.0|0|890.0|0|22.0|0|0.0|100
0|2020-11-18|913.0|0|913.0|0|23.0|0|0.0|100
0|2020-11-19|929.0|0|929.0|0|23.0|0|0.0|100
0|2020-11-20|952.0|0|952.0|0|24.0|0|0.0|100
0|2020-11-21|979.0|0|979.0|0|24.0|0|0.0|100
0|2020-11-22|988.0|0|988.0|0|24.0|0|0.0|100
0|2020-11-23|1000.0|0|1000.0|0|24.0|0|0.0|100
0|2020-11-24|1017.0|0|1017.0|0|24.0|0|0.0|100
0|2020-11-25|1054.0|0|1054.0|0|24.0|0|0.0|100
0|2020-11-26|1063.0|0|1063.0|0|24.0|0|0.0|100
0|2020-11-27|1066.0|0|1066.0|0|24.0|0|0.0|100
0|2020-11-28|1083.0|0|1083.0|0|24.0|0|0.0|100
0|2020-11-29|1093.0|0|1093.0|0|24.0|0|0.0|100
0|2020-11-30|1100.0|0|1100.0|0|24.0|0|0.0|100
0|2020-12-01|1127.0|0|1127.0|0|24.0|0|0.0|100
0|2020-12-02|1141.0|0|1141.0|0|24.0|0|0.0|100
0|2020-12-03|1159.0|0|1159.0|0|25.0|0|0.0|100
0|2020-12-04|1174.0|0|1174.0|0|26.0|0|0.0|100
0|2020-12-05|1188.0|0|1188.0|0|27.0|0|0.0|100
0|2020-12-06|1192.0|0|1192.0|0|27.0|0|0.0|100
0|2020-12-07|1203.0|0|1203.0|0|27.0|0|0.0|100
0|2020-12-08|1222.0|0|1222.0|0|27.0|0|0.0|100
0|2020-12-09|1253.0|0|1253.0|0|27.0|0|0.0|100
0|2020-12-10|1265.0|0|1265.0|0|28.0|0|0.0|100
0|2020-12-11|1303.0|0|1303.0|0|29.0|0|0.0|100
0|2020-12-12|1321.0|0|1321.0|0|29.0|0|0.0|100
0|2020-12-13|1322.0|0|1322.0|0|32.0|0|0.0|100
0|2020-12-14|1334.0|0|1334.0|0|33.0|0|0.0|100
0|2020-12-15|1348.0|0|1348.0|0|35.0|0|0.0|100
0|2020-12-16|1359.0|0|1359.0|0|35.0|0|0.0|100
0|2020-12-17|1377.0|0|1377.0|0|37.0|0|0.0|100
0|2020-12-18|1393.0|0|1393.0|0|38.0|0|0.0|100
0|2020-12-19|1404.0|0|1404.0|0|38.0|0|0.0|100
0|2020-12-20|1409.0|0|1409.0|0|38.0|0|0.0|100
0|2020-12-21|1413.0|0|1413.0|0|38.0|0|0.0|100
0|2020-12-22|1436.0|0|1436.0|0|39.0|0|0.0|100
0|2020-12-23|1453.0|0|1453.0|0|39.0|0|0.0|100
0|2020-12-24|1481.0|0|1481.0|0|39.0|0|0.0|100
0|2020-12-25|1489.0|0|1489.0|0|39.0|0|0.0|100
0|2020-12-26|1490.0|0|1490.0|0|39.0|0|0.0|100
0|2020-12-27|1493.0|0|1493.0|0|40.0|0|0.0|100
0|2020-12-28|1511.0|0|1511.0|0|40.0|0|0.0|100
0|2020-12-29|1527.0|0|1527.0|0|41.0|0|0.0|100
0|2020-12-30|1552.0|0|1552.0|0|41.0|0|0.0|100
0|2020-12-31|1567.0|0|1567.0|0|41.0|0|0.0|100
0|2021-01-01|1591.0|0|1591.0|0|43.0|0|0.0|100
0|2021-01-02|1595.0|0|1595.0|0|43.0|0|0.0|100
0|2021-01-03|1597.0|0|1597.0|0|43.0|0|0.0|100
0|2021-01-04|1599.0|0|1599.0|0|44.0|0|0.0|100
0|2021-01-05|1624.0|0|1624.0|0|43.0|0|0.0|100
0|2021-01-06|1660.0|0|1660.0|0|43.0|0|0.0|100
0|2021-01-07|1669.0|0|1669.0|0|43.0|0|0.0|100
0|2021-01-08|1685.0|0|1685.0|0|44.0|0|0.0|100
0|2021-01-09|1698.0|0|1698.0|0|44.0|0|0.0|100
0|2021-01-10|1702.0|0|1702.0|0|45.0|0|0.0|100
0|2021-01-11|1707.0|0|1707.0|0|45.0|0|0.0|100
0|2021-01-12|1724.0|0|1724.0|0|45.0|0|0.0|100
0|2021-01-13|1736.0|0|1736.0|0|46.0|0|0.0|100
0|2021-01-14|1756.0|0|1756.0|0|46.0|0|0.0|100
0|2021-01-15|1773.0|0|1773.0|0|46.0|0|0.0|100
0|2021-01-16|1787.0|0|1787.0|0|46.0|0|0.0|100
0|2021-01-17|1791.0|0|1791.0|0|47.0|0|0.0|100
0|2021-01-18|1798.0|0|1798.0|0|47.0|0|0.0|100
0|2021-01-19|1803.0|0|1803.0|0|47.0|0|0.0|100
0|2021-01-20|1813.0|0|1813.0|0|47.0|0|0.0|100
0|2021-01-21|1825.0|0|1825.0|0|48.0|0|0.0|100
0|2021-01-22|1843.0|0|1843.0|0|48.0|0|0.0|100
0|2021-01-23|1853.0|0|1853.0|0|48.0|0|0.0|100
0|2021-01-24|1857.0|0|1857.0|0|49.0|0|0.0|100
0|2021-01-25|1858.0|0|1858.0|0|49.0|0|0.0|100
0|2021-01-26|1877.0|0|1877.0|0|49.0|0|0.0|100
0|2021-01-27|1887.0|0|1887.0|0|49.0|0|0.0|100
0|2021-01-28|1894.0|0|1894.0|0|49.0|0|0.0|100
0|2021-01-29|1906.0|0|1906.0|0|50.0|0|0.0|100
0|2021-01-30|1926.0|0|1926.0|0|50.0|0|0.0|100
0|2021-01-31|1930.0|0|1930.0|0|50.0|0|0.0|100
0|2021-02-01|1942.0|0|1942.0|0|51.0|0|0.0|100
0|2021-02-02|1957.0|0|1957.0|0|52.0|0|0.0|100
0|2021-02-03|1974.0|0|1974.0|0|52.0|0|0.0|100
0|2021-02-04|2003.0|0|2003.0|0|52.0|0|0.0|100
0|2021-02-05|2012.0|0|2012.0|0|52.0|0|0.0|100
