|dates|Holt_Missouri_UnitedStates.JHU_ConfirmedCases.data|Holt_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Holt_Missouri_UnitedStates.NYT_ConfirmedCases.data|Holt_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Holt_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Holt_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Holt_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Holt_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-12|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-13|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-14|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-15|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-16|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-17|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-18|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-19|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-20|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-21|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-22|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-23|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-24|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-25|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-26|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-27|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-28|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-29|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-30|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-31|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-01|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-02|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-09-03|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-09-04|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-05|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-06|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-07|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-08|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-09|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-10|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-11|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-12|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-13|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-14|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-15|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-16|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-17|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-18|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-19|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-20|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-21|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-22|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-23|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-24|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-25|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-09-26|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-09-27|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-28|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-29|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-09-30|79.0|0|80.0|0|1.0|0|0.0|100
0|2020-10-01|79.0|0|82.0|0|1.0|0|0.0|100
0|2020-10-02|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-10-03|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-10-04|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-10-05|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-10-06|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-10-07|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-10-08|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-10-09|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-10-10|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-11|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-12|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-13|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-14|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-15|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-10-16|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-10-17|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-10-18|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-10-19|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-10-20|111.0|0|110.0|0|1.0|0|0.0|100
0|2020-10-21|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-10-22|111.0|0|112.0|0|1.0|0|0.0|100
0|2020-10-23|111.0|0|113.0|0|1.0|0|0.0|100
0|2020-10-24|111.0|0|114.0|0|1.0|0|0.0|100
0|2020-10-25|111.0|0|114.0|0|1.0|0|0.0|100
0|2020-10-26|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-27|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-10-28|116.0|0|120.0|0|1.0|0|0.0|100
0|2020-10-29|116.0|0|122.0|0|1.0|0|0.0|100
0|2020-10-30|116.0|0|123.0|0|1.0|0|0.0|100
0|2020-10-31|116.0|0|124.0|0|1.0|0|0.0|100
0|2020-11-01|116.0|0|127.0|0|1.0|0|0.0|100
0|2020-11-02|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-11-03|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-11-04|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-11-05|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-11-06|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-11-07|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-11-08|154.0|0|163.0|0|1.0|0|0.0|100
0|2020-11-09|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-11-10|167.0|0|171.0|0|1.0|0|0.0|100
0|2020-11-11|167.0|0|172.0|0|1.0|0|0.0|100
0|2020-11-12|167.0|0|179.0|0|1.0|0|0.0|100
0|2020-11-13|167.0|0|181.0|0|1.0|0|0.0|100
0|2020-11-14|167.0|0|188.0|0|1.0|0|0.0|100
0|2020-11-15|167.0|0|188.0|0|1.0|0|0.0|100
0|2020-11-16|188.0|0|192.0|0|2.0|0|0.0|100
0|2020-11-17|188.0|0|204.0|0|2.0|0|0.0|100
0|2020-11-18|188.0|0|208.0|0|2.0|0|0.0|100
0|2020-11-19|188.0|0|216.0|0|2.0|0|0.0|100
0|2020-11-20|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-11-21|232.0|0|232.0|0|2.0|0|0.0|100
0|2020-11-22|232.0|0|240.0|0|2.0|0|0.0|100
0|2020-11-23|232.0|0|246.0|0|2.0|0|0.0|100
0|2020-11-24|232.0|0|256.0|0|2.0|0|0.0|100
0|2020-11-25|257.0|0|257.0|0|3.0|0|0.0|100
0|2020-11-26|257.0|0|258.0|0|3.0|0|0.0|100
0|2020-11-27|257.0|0|261.0|0|3.0|0|0.0|100
0|2020-11-28|257.0|0|262.0|0|3.0|0|0.0|100
0|2020-11-29|265.0|0|265.0|0|3.0|0|0.0|100
0|2020-11-30|270.0|0|270.0|0|3.0|0|0.0|100
0|2020-12-01|270.0|0|270.0|0|3.0|0|0.0|100
0|2020-12-02|270.0|0|270.0|0|3.0|0|0.0|100
0|2020-12-03|270.0|0|277.0|0|3.0|0|0.0|100
0|2020-12-04|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-12-05|278.0|0|287.0|0|3.0|0|0.0|100
0|2020-12-06|288.0|0|288.0|0|3.0|0|0.0|100
0|2020-12-07|288.0|0|291.0|0|4.0|0|0.0|100
0|2020-12-08|288.0|0|292.0|0|4.0|0|0.0|100
0|2020-12-09|288.0|0|293.0|0|4.0|0|0.0|100
0|2020-12-10|299.0|0|299.0|0|4.0|0|0.0|100
0|2020-12-11|299.0|0|299.0|0|4.0|0|0.0|100
0|2020-12-12|305.0|0|305.0|0|5.0|0|0.0|100
0|2020-12-13|306.0|0|306.0|0|5.0|0|0.0|100
0|2020-12-14|309.0|0|309.0|0|5.0|0|0.0|100
0|2020-12-15|309.0|0|311.0|0|5.0|0|0.0|100
0|2020-12-16|309.0|0|311.0|0|5.0|0|0.0|100
0|2020-12-17|313.0|0|313.0|0|7.0|0|0.0|100
0|2020-12-18|316.0|0|316.0|0|7.0|0|0.0|100
0|2020-12-19|316.0|0|316.0|0|7.0|0|0.0|100
0|2020-12-20|316.0|0|316.0|0|7.0|0|0.0|100
0|2020-12-21|318.0|0|318.0|0|7.0|0|0.0|100
0|2020-12-22|318.0|0|318.0|0|9.0|0|0.0|100
0|2020-12-23|318.0|0|318.0|0|9.0|0|0.0|100
0|2020-12-24|319.0|0|319.0|0|9.0|0|0.0|100
0|2020-12-25|322.0|0|322.0|0|9.0|0|0.0|100
0|2020-12-26|323.0|0|323.0|0|9.0|0|0.0|100
0|2020-12-27|323.0|0|323.0|0|9.0|0|0.0|100
0|2020-12-28|323.0|0|323.0|0|9.0|0|0.0|100
0|2020-12-29|323.0|0|323.0|0|9.0|0|0.0|100
0|2020-12-30|324.0|0|324.0|0|9.0|0|0.0|100
0|2020-12-31|324.0|0|324.0|0|9.0|0|0.0|100
0|2021-01-01|328.0|0|328.0|0|9.0|0|0.0|100
0|2021-01-02|328.0|0|328.0|0|9.0|0|0.0|100
0|2021-01-03|328.0|0|330.0|0|9.0|0|0.0|100
0|2021-01-04|330.0|0|330.0|0|9.0|0|0.0|100
0|2021-01-05|330.0|0|330.0|0|9.0|0|0.0|100
0|2021-01-06|330.0|0|330.0|0|9.0|0|0.0|100
0|2021-01-07|330.0|0|335.0|0|9.0|0|0.0|100
0|2021-01-08|335.0|0|335.0|0|9.0|0|0.0|100
0|2021-01-09|335.0|0|339.0|0|9.0|0|0.0|100
0|2021-01-10|342.0|0|342.0|0|9.0|0|0.0|100
0|2021-01-11|342.0|0|342.0|0|9.0|0|0.0|100
0|2021-01-12|342.0|0|342.0|0|9.0|0|0.0|100
0|2021-01-13|342.0|0|342.0|0|9.0|0|0.0|100
0|2021-01-14|343.0|0|343.0|0|9.0|0|0.0|100
0|2021-01-15|343.0|0|344.0|0|9.0|0|0.0|100
0|2021-01-16|343.0|0|346.0|0|9.0|0|0.0|100
0|2021-01-17|346.0|0|346.0|0|9.0|0|0.0|100
0|2021-01-18|346.0|0|346.0|0|9.0|0|0.0|100
0|2021-01-19|346.0|0|346.0|0|9.0|0|0.0|100
0|2021-01-20|346.0|0|346.0|0|9.0|0|0.0|100
0|2021-01-21|346.0|0|349.0|0|9.0|0|0.0|100
0|2021-01-22|346.0|0|351.0|0|9.0|0|0.0|100
0|2021-01-23|354.0|0|354.0|0|10.0|0|0.0|100
0|2021-01-24|354.0|0|355.0|0|10.0|0|0.0|100
0|2021-01-25|355.0|0|355.0|0|10.0|0|0.0|100
0|2021-01-26|355.0|0|355.0|0|10.0|0|0.0|100
0|2021-01-27|355.0|0|355.0|0|10.0|0|0.0|100
0|2021-01-28|355.0|0|355.0|0|10.0|0|0.0|100
0|2021-01-29|357.0|0|357.0|0|10.0|0|0.0|100
0|2021-01-30|357.0|0|357.0|0|10.0|0|0.0|100
0|2021-01-31|357.0|0|359.0|0|10.0|0|0.0|100
0|2021-02-01|360.0|0|360.0|0|10.0|0|0.0|100
0|2021-02-02|360.0|0|360.0|0|10.0|0|0.0|100
0|2021-02-03|360.0|0|360.0|0|10.0|0|0.0|100
0|2021-02-04|360.0|0|361.0|0|10.0|0|0.0|100
0|2021-02-05|360.0|0|362.0|0|10.0|0|0.0|100
0|2021-02-06|360.0|0|362.0|0|10.0|0|0.0|100
0|2021-02-07|360.0|0|363.0|0|10.0|0|0.0|100
0|2021-02-08|360.0|0|364.0|0|10.0|0|0.0|100
0|2021-02-09|360.0|0|364.0|0|10.0|0|0.0|100
0|2021-02-10|360.0|0|364.0|0|10.0|0|0.0|100
0|2021-02-11|360.0|0|364.0|0|10.0|0|0.0|100
