|dates|Volusia_Florida_UnitedStates.JHU_ConfirmedCases.data|Volusia_Florida_UnitedStates.JHU_ConfirmedCases.missing|Volusia_Florida_UnitedStates.NYT_ConfirmedCases.data|Volusia_Florida_UnitedStates.NYT_ConfirmedCases.missing|Volusia_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Volusia_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Volusia_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Volusia_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-12|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-16|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-25|20.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-26|29.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-27|39.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-28|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-29|47.0|0|60.0|0|1.0|0|0.0|100
0|2020-03-30|65.0|0|69.0|0|1.0|0|0.0|100
0|2020-03-31|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-01|80.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-02|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-03|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-04-04|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-04-05|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-04-06|151.0|0|153.0|0|2.0|0|0.0|100
0|2020-04-07|162.0|0|163.0|0|3.0|0|0.0|100
0|2020-04-08|163.0|0|165.0|0|3.0|0|0.0|100
0|2020-04-09|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-04-10|187.0|0|190.0|0|5.0|0|0.0|100
0|2020-04-11|195.0|0|195.0|0|6.0|0|0.0|100
0|2020-04-12|201.0|0|201.0|0|7.0|0|0.0|100
0|2020-04-13|216.0|0|216.0|0|7.0|0|0.0|100
0|2020-04-14|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-04-15|242.0|0|243.0|0|8.0|0|0.0|100
0|2020-04-16|255.0|0|255.0|0|9.0|0|0.0|100
0|2020-04-17|270.0|0|270.0|0|9.0|0|0.0|100
0|2020-04-18|291.0|0|291.0|0|10.0|0|0.0|100
0|2020-04-19|333.0|0|333.0|0|10.0|0|0.0|100
0|2020-04-20|342.0|0|342.0|0|10.0|0|0.0|100
0|2020-04-21|366.0|0|366.0|0|13.0|0|0.0|100
0|2020-04-22|375.0|0|375.0|0|13.0|0|0.0|100
0|2020-04-23|420.0|0|420.0|0|14.0|0|0.0|100
0|2020-04-24|428.0|0|428.0|0|15.0|0|0.0|100
0|2020-04-25|432.0|0|432.0|0|15.0|0|0.0|100
0|2020-04-26|434.0|0|434.0|0|17.0|0|0.0|100
0|2020-04-27|440.0|0|440.0|0|18.0|0|0.0|100
0|2020-04-28|445.0|0|445.0|0|18.0|0|0.0|100
0|2020-04-29|448.0|0|448.0|0|20.0|0|0.0|100
0|2020-04-30|452.0|0|452.0|0|21.0|0|0.0|100
0|2020-05-01|500.0|0|500.0|0|21.0|0|0.0|100
0|2020-05-02|509.0|0|509.0|0|25.0|0|0.0|100
0|2020-05-03|513.0|0|513.0|0|26.0|0|0.0|100
0|2020-05-04|514.0|0|514.0|0|26.0|0|0.0|100
0|2020-05-05|521.0|0|521.0|0|27.0|0|0.0|100
0|2020-05-06|526.0|0|526.0|0|27.0|0|0.0|100
0|2020-05-07|534.0|0|534.0|0|27.0|0|0.0|100
0|2020-05-08|537.0|0|537.0|0|28.0|0|0.0|100
0|2020-05-09|540.0|0|540.0|0|28.0|0|0.0|100
0|2020-05-10|548.0|0|548.0|0|28.0|0|0.0|100
0|2020-05-11|551.0|0|551.0|0|29.0|0|0.0|100
0|2020-05-12|557.0|0|557.0|0|30.0|0|0.0|100
0|2020-05-13|566.0|0|566.0|0|30.0|0|0.0|100
