|dates|Calvert_Maryland_UnitedStates.JHU_ConfirmedCases.data|Calvert_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Calvert_Maryland_UnitedStates.NYT_ConfirmedCases.data|Calvert_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Calvert_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Calvert_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Calvert_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Calvert_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-02|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-04-03|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-04|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-05|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-04-06|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-07|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-08|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-09|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-10|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-11|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-12|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-13|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-14|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-15|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-16|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-17|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-04-18|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-04-19|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-04-20|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-04-21|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-04-22|118.0|0|118.0|0|5.0|0|0.0|100
0|2020-04-23|121.0|0|121.0|0|6.0|0|0.0|100
0|2020-04-24|121.0|0|125.0|0|6.0|0|0.0|100
0|2020-04-25|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-04-26|134.0|0|134.0|0|7.0|0|0.0|100
0|2020-04-27|138.0|0|138.0|0|7.0|0|0.0|100
0|2020-04-28|139.0|0|139.0|0|8.0|0|0.0|100
0|2020-04-29|142.0|0|142.0|0|8.0|0|0.0|100
0|2020-04-30|150.0|0|150.0|0|8.0|0|0.0|100
0|2020-05-01|161.0|0|161.0|0|9.0|0|0.0|100
0|2020-05-02|160.0|0|161.0|0|11.0|0|0.0|100
0|2020-05-03|162.0|0|163.0|0|11.0|0|0.0|100
0|2020-05-04|171.0|0|172.0|0|11.0|0|0.0|100
0|2020-05-05|174.0|0|175.0|0|11.0|0|0.0|100
0|2020-05-06|184.0|0|185.0|0|11.0|0|0.0|100
0|2020-05-07|188.0|0|189.0|0|11.0|0|0.0|100
0|2020-05-08|191.0|0|192.0|0|11.0|0|0.0|100
0|2020-05-09|202.0|0|203.0|0|11.0|0|0.0|100
0|2020-05-10|206.0|0|207.0|0|11.0|0|0.0|100
0|2020-05-11|209.0|0|210.0|0|11.0|0|0.0|100
0|2020-05-12|211.0|0|212.0|0|13.0|0|0.0|100
0|2020-05-13|214.0|0|215.0|0|13.0|0|0.0|100
