|dates|Matagorda_Texas_UnitedStates.JHU_ConfirmedCases.data|Matagorda_Texas_UnitedStates.JHU_ConfirmedCases.missing|Matagorda_Texas_UnitedStates.NYT_ConfirmedCases.data|Matagorda_Texas_UnitedStates.NYT_ConfirmedCases.missing|Matagorda_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Matagorda_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Matagorda_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Matagorda_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-18|3.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-21|3.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-22|3.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-27|10.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-28|11.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-29|11.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-30|20.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-31|21.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-01|27.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-02|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-03|35.0|0|36.0|0|2.0|0|0.0|100
0|2020-04-04|36.0|0|39.0|0|2.0|0|0.0|100
0|2020-04-05|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-04-06|41.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-07|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-08|42.0|0|44.0|0|3.0|0|0.0|100
0|2020-04-09|44.0|0|45.0|0|3.0|0|0.0|100
0|2020-04-10|45.0|0|49.0|0|3.0|0|0.0|100
0|2020-04-11|49.0|0|49.0|0|3.0|0|0.0|100
0|2020-04-12|49.0|0|49.0|0|3.0|0|0.0|100
0|2020-04-13|49.0|0|50.0|0|3.0|0|0.0|100
0|2020-04-14|49.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-15|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-16|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-17|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-18|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-19|51.0|0|54.0|0|3.0|0|0.0|100
0|2020-04-20|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-04-21|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-04-22|56.0|0|57.0|0|3.0|0|0.0|100
0|2020-04-23|57.0|0|58.0|0|3.0|0|0.0|100
0|2020-04-24|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-25|59.0|0|61.0|0|3.0|0|0.0|100
0|2020-04-26|59.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-27|59.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-28|60.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-29|60.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-30|60.0|0|63.0|0|3.0|0|0.0|100
0|2020-05-01|60.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-02|62.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-03|62.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-04|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-05|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-06|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-07|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-08|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-09|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-10|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-11|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-12|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-05-13|64.0|0|64.0|0|3.0|0|0.0|100
