|dates|Shoshone_Idaho_UnitedStates.JHU_ConfirmedCases.data|Shoshone_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Shoshone_Idaho_UnitedStates.NYT_ConfirmedCases.data|Shoshone_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Shoshone_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Shoshone_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Shoshone_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Shoshone_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-09|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-13|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-15|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-16|17.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-17|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-18|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-19|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-20|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-22|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-23|35.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-24|36.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-25|36.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-26|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-27|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-28|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-29|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-30|60.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-31|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-08-01|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-08-02|73.0|0|74.0|0|2.0|0|0.0|100
0|2020-08-03|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-08-04|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-08-05|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-08-06|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-08-07|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-08-08|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-08-09|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-10|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-11|117.0|0|121.0|0|2.0|0|0.0|100
0|2020-08-12|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-08-13|154.0|0|158.0|0|2.0|0|0.0|100
0|2020-08-14|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-15|166.0|0|166.0|0|3.0|0|0.0|100
0|2020-08-16|166.0|0|166.0|0|3.0|0|0.0|100
0|2020-08-17|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-08-18|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-08-19|176.0|0|176.0|0|7.0|0|0.0|100
0|2020-08-20|182.0|0|182.0|0|9.0|0|0.0|100
0|2020-08-21|183.0|0|183.0|0|9.0|0|0.0|100
0|2020-08-22|183.0|0|183.0|0|9.0|0|0.0|100
0|2020-08-23|183.0|0|183.0|0|9.0|0|0.0|100
0|2020-08-24|184.0|0|184.0|0|11.0|0|0.0|100
0|2020-08-25|192.0|0|192.0|0|11.0|0|0.0|100
0|2020-08-26|192.0|0|192.0|0|12.0|0|0.0|100
0|2020-08-27|195.0|0|195.0|0|12.0|0|0.0|100
0|2020-08-28|195.0|0|195.0|0|14.0|0|0.0|100
0|2020-08-29|196.0|0|196.0|0|15.0|0|0.0|100
0|2020-08-30|196.0|0|196.0|0|15.0|0|0.0|100
0|2020-08-31|197.0|0|197.0|0|15.0|0|0.0|100
0|2020-09-01|197.0|0|197.0|0|15.0|0|0.0|100
0|2020-09-02|197.0|0|197.0|0|15.0|0|0.0|100
0|2020-09-03|198.0|0|198.0|0|15.0|0|0.0|100
0|2020-09-04|198.0|0|201.0|0|15.0|0|0.0|100
0|2020-09-05|198.0|0|204.0|0|15.0|0|0.0|100
0|2020-09-06|198.0|0|204.0|0|15.0|0|0.0|100
0|2020-09-07|198.0|0|204.0|0|15.0|0|0.0|100
0|2020-09-08|198.0|0|205.0|0|15.0|0|0.0|100
0|2020-09-09|206.0|0|206.0|0|17.0|0|0.0|100
0|2020-09-10|206.0|0|206.0|0|17.0|0|0.0|100
0|2020-09-11|208.0|0|208.0|0|17.0|0|0.0|100
0|2020-09-12|209.0|0|209.0|0|17.0|0|0.0|100
0|2020-09-13|209.0|0|209.0|0|17.0|0|0.0|100
0|2020-09-14|209.0|0|210.0|0|17.0|0|0.0|100
0|2020-09-15|211.0|0|211.0|0|17.0|0|0.0|100
0|2020-09-16|211.0|0|211.0|0|17.0|0|0.0|100
0|2020-09-17|211.0|0|211.0|0|18.0|0|0.0|100
0|2020-09-18|212.0|0|212.0|0|18.0|0|0.0|100
0|2020-09-19|212.0|0|212.0|0|18.0|0|0.0|100
0|2020-09-20|212.0|0|212.0|0|18.0|0|0.0|100
0|2020-09-21|213.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-22|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-09-23|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-24|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-25|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-26|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-27|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-28|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-29|215.0|0|213.0|0|18.0|0|0.0|100
0|2020-09-30|216.0|0|214.0|0|18.0|0|0.0|100
0|2020-10-01|216.0|0|214.0|0|18.0|0|0.0|100
0|2020-10-02|217.0|0|215.0|0|18.0|0|0.0|100
0|2020-10-03|217.0|0|215.0|0|18.0|0|0.0|100
0|2020-10-04|217.0|0|215.0|0|18.0|0|0.0|100
0|2020-10-05|217.0|0|215.0|0|18.0|0|0.0|100
0|2020-10-06|217.0|0|215.0|0|18.0|0|0.0|100
0|2020-10-07|218.0|0|216.0|0|18.0|0|0.0|100
0|2020-10-08|221.0|0|219.0|0|18.0|0|0.0|100
0|2020-10-09|220.0|0|218.0|0|18.0|0|0.0|100
0|2020-10-10|220.0|0|218.0|0|18.0|0|0.0|100
0|2020-10-11|220.0|0|218.0|0|18.0|0|0.0|100
0|2020-10-12|220.0|0|218.0|0|18.0|0|0.0|100
0|2020-10-13|220.0|0|220.0|0|18.0|0|0.0|100
0|2020-10-14|222.0|0|220.0|0|19.0|0|0.0|100
0|2020-10-15|226.0|0|226.0|0|19.0|0|0.0|100
0|2020-10-16|229.0|0|227.0|0|19.0|0|0.0|100
0|2020-10-17|229.0|0|227.0|0|19.0|0|0.0|100
0|2020-10-18|230.0|0|227.0|0|19.0|0|0.0|100
0|2020-10-19|236.0|0|234.0|0|19.0|0|0.0|100
0|2020-10-20|237.0|0|237.0|0|20.0|0|0.0|100
0|2020-10-21|241.0|0|241.0|0|20.0|0|0.0|100
0|2020-10-22|245.0|0|246.0|0|20.0|0|0.0|100
0|2020-10-23|253.0|0|256.0|0|20.0|0|0.0|100
0|2020-10-24|259.0|0|259.0|0|20.0|0|0.0|100
0|2020-10-25|262.0|0|259.0|0|20.0|0|0.0|100
0|2020-10-26|264.0|0|263.0|0|20.0|0|0.0|100
0|2020-10-27|266.0|0|264.0|0|20.0|0|0.0|100
0|2020-10-28|268.0|0|277.0|0|20.0|0|0.0|100
0|2020-10-29|281.0|0|280.0|0|20.0|0|0.0|100
0|2020-10-30|286.0|0|286.0|0|20.0|0|0.0|100
0|2020-10-31|287.0|0|287.0|0|20.0|0|0.0|100
0|2020-11-01|288.0|0|288.0|0|20.0|0|0.0|100
0|2020-11-02|290.0|0|293.0|0|20.0|0|0.0|100
0|2020-11-03|296.0|0|296.0|0|20.0|0|0.0|100
0|2020-11-04|298.0|0|299.0|0|20.0|0|0.0|100
0|2020-11-05|305.0|0|305.0|0|20.0|0|0.0|100
0|2020-11-06|312.0|0|314.0|0|20.0|0|0.0|100
0|2020-11-07|316.0|0|316.0|0|20.0|0|0.0|100
0|2020-11-08|317.0|0|317.0|0|20.0|0|0.0|100
0|2020-11-09|322.0|0|328.0|0|21.0|0|0.0|100
0|2020-11-10|347.0|0|352.0|0|21.0|0|0.0|100
0|2020-11-11|358.0|0|358.0|0|21.0|0|0.0|100
0|2020-11-12|360.0|0|367.0|0|21.0|0|0.0|100
0|2020-11-13|371.0|0|375.0|0|21.0|0|0.0|100
0|2020-11-14|377.0|0|377.0|0|21.0|0|0.0|100
0|2020-11-15|381.0|0|381.0|0|21.0|0|0.0|100
0|2020-11-16|388.0|0|395.0|0|21.0|0|0.0|100
0|2020-11-17|419.0|0|420.0|0|22.0|0|0.0|100
0|2020-11-18|425.0|0|430.0|0|22.0|0|0.0|100
0|2020-11-19|437.0|0|444.0|0|22.0|0|0.0|100
0|2020-11-20|452.0|0|458.0|0|22.0|0|0.0|100
0|2020-11-21|458.0|0|458.0|0|22.0|0|0.0|100
0|2020-11-22|458.0|0|458.0|0|22.0|0|0.0|100
0|2020-11-23|462.0|0|471.0|0|22.0|0|0.0|100
0|2020-11-24|470.0|0|475.0|0|22.0|0|0.0|100
0|2020-11-25|476.0|0|482.0|0|22.0|0|0.0|100
0|2020-11-26|476.0|0|482.0|0|22.0|0|0.0|100
0|2020-11-27|492.0|0|503.0|0|22.0|0|0.0|100
0|2020-11-28|503.0|0|503.0|0|22.0|0|0.0|100
0|2020-11-29|503.0|0|503.0|0|22.0|0|0.0|100
0|2020-11-30|507.0|0|513.0|0|22.0|0|0.0|100
0|2020-12-01|521.0|0|526.0|0|22.0|0|0.0|100
0|2020-12-02|524.0|0|531.0|0|23.0|0|0.0|100
0|2020-12-03|534.0|0|538.0|0|23.0|0|0.0|100
0|2020-12-04|542.0|0|552.0|0|23.0|0|0.0|100
0|2020-12-05|551.0|0|552.0|0|23.0|0|0.0|100
0|2020-12-06|552.0|0|552.0|0|23.0|0|0.0|100
0|2020-12-07|570.0|0|577.0|0|23.0|0|0.0|100
0|2020-12-08|583.0|0|605.0|0|23.0|0|0.0|100
0|2020-12-09|618.0|0|625.0|0|23.0|0|0.0|100
0|2020-12-10|630.0|0|636.0|0|23.0|0|0.0|100
0|2020-12-11|643.0|0|646.0|0|23.0|0|0.0|100
0|2020-12-12|648.0|0|648.0|0|23.0|0|0.0|100
0|2020-12-13|653.0|0|653.0|0|23.0|0|0.0|100
0|2020-12-14|661.0|0|670.0|0|23.0|0|0.0|100
0|2020-12-15|674.0|0|683.0|0|23.0|0|0.0|100
0|2020-12-16|693.0|0|704.0|0|23.0|0|0.0|100
0|2020-12-17|707.0|0|709.0|0|23.0|0|0.0|100
0|2020-12-18|733.0|0|741.0|0|23.0|0|0.0|100
0|2020-12-19|747.0|0|747.0|0|23.0|0|0.0|100
0|2020-12-20|747.0|0|747.0|0|23.0|0|0.0|100
0|2020-12-21|764.0|0|774.0|0|23.0|0|0.0|100
0|2020-12-22|785.0|0|787.0|0|23.0|0|0.0|100
0|2020-12-23|791.0|0|798.0|0|23.0|0|0.0|100
0|2020-12-24|797.0|0|803.0|0|23.0|0|0.0|100
0|2020-12-25|797.0|0|803.0|0|23.0|0|0.0|100
0|2020-12-26|803.0|0|803.0|0|23.0|0|0.0|100
0|2020-12-27|803.0|0|803.0|0|23.0|0|0.0|100
0|2020-12-28|809.0|0|817.0|0|24.0|0|0.0|100
0|2020-12-29|820.0|0|824.0|0|26.0|0|0.0|100
0|2020-12-30|834.0|0|834.0|0|26.0|0|0.0|100
0|2020-12-31|840.0|0|840.0|0|26.0|0|0.0|100
0|2021-01-01|840.0|0|840.0|0|26.0|0|0.0|100
0|2021-01-02|845.0|0|845.0|0|26.0|0|0.0|100
0|2021-01-03|851.0|0|851.0|0|26.0|0|0.0|100
0|2021-01-04|857.0|0|857.0|0|26.0|0|0.0|100
0|2021-01-05|865.0|0|865.0|0|27.0|0|0.0|100
0|2021-01-06|869.0|0|872.0|0|28.0|0|0.0|100
0|2021-01-07|879.0|0|879.0|0|29.0|0|0.0|100
0|2021-01-08|883.0|0|883.0|0|29.0|0|0.0|100
0|2021-01-09|889.0|0|889.0|0|29.0|0|0.0|100
0|2021-01-10|890.0|0|890.0|0|29.0|0|0.0|100
0|2021-01-11|890.0|0|890.0|0|29.0|0|0.0|100
0|2021-01-12|894.0|0|897.0|0|29.0|0|0.0|100
0|2021-01-13|908.0|0|908.0|0|30.0|0|0.0|100
0|2021-01-14|915.0|0|915.0|0|30.0|0|0.0|100
0|2021-01-15|919.0|0|919.0|0|30.0|0|0.0|100
0|2021-01-16|920.0|0|920.0|0|30.0|0|0.0|100
0|2021-01-17|920.0|0|920.0|0|30.0|0|0.0|100
0|2021-01-18|920.0|0|920.0|0|30.0|0|0.0|100
0|2021-01-19|924.0|0|926.0|0|30.0|0|0.0|100
0|2021-01-20|936.0|0|936.0|0|30.0|0|0.0|100
0|2021-01-21|937.0|0|939.0|0|30.0|0|0.0|100
0|2021-01-22|941.0|0|941.0|0|30.0|0|0.0|100
0|2021-01-23|943.0|0|943.0|0|30.0|0|0.0|100
0|2021-01-24|944.0|0|944.0|0|30.0|0|0.0|100
0|2021-01-25|956.0|0|956.0|0|30.0|0|0.0|100
0|2021-01-26|957.0|0|957.0|0|30.0|0|0.0|100
0|2021-01-27|957.0|0|957.0|0|30.0|0|0.0|100
0|2021-01-28|962.0|0|962.0|0|30.0|0|0.0|100
0|2021-01-29|963.0|0|963.0|0|30.0|0|0.0|100
0|2021-01-30|964.0|0|964.0|0|30.0|0|0.0|100
0|2021-01-31|964.0|0|964.0|0|30.0|0|0.0|100
0|2021-02-01|967.0|0|967.0|0|30.0|0|0.0|100
0|2021-02-02|969.0|0|969.0|0|30.0|0|0.0|100
0|2021-02-03|970.0|0|970.0|0|31.0|0|0.0|100
0|2021-02-04|972.0|0|972.0|0|31.0|0|0.0|100
0|2021-02-05|976.0|0|976.0|0|31.0|0|0.0|100
0|2021-02-06|977.0|0|977.0|0|31.0|0|0.0|100
0|2021-02-07|977.0|0|977.0|0|31.0|0|0.0|100
0|2021-02-08|981.0|0|981.0|0|31.0|0|0.0|100
0|2021-02-09|982.0|0|982.0|0|31.0|0|0.0|100
0|2021-02-10|985.0|0|985.0|0|31.0|0|0.0|100
