|dates|Jackson_Alabama_UnitedStates.BLS_EmployedPopulation.data|Jackson_Alabama_UnitedStates.BLS_EmployedPopulation.missing|Jackson_Alabama_UnitedStates.BLS_UnemployedPopulation.data|Jackson_Alabama_UnitedStates.BLS_UnemployedPopulation.missing|Jackson_Alabama_UnitedStates.BLS_UnemploymentRate.data|Jackson_Alabama_UnitedStates.BLS_UnemploymentRate.missing|Jackson_Alabama_UnitedStates.BLS_LaborForcePopulation.data|Jackson_Alabama_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-02|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-03|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-04|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-05|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-06|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-07|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-08|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-09|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-10|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-11|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-12|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-13|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-14|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-15|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-16|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-17|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-18|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-19|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-20|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-21|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-22|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-23|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-24|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-25|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-26|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-27|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-28|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-29|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-30|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-01-31|22059.5|0|843.0|0|3.680820871083943|0|22902.5|0
0|2020-02-01|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-02|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-03|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-04|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-05|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-06|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-07|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-08|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-09|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-10|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-11|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-12|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-13|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-14|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-15|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-16|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-17|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-18|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-19|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-20|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-21|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-22|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-23|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-24|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-25|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-26|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-27|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-28|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-02-29|22336.0|0|756.5|0|3.275955396773844|0|23092.5|0
0|2020-03-01|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-02|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-03|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-04|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-05|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-06|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-07|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-08|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-09|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-10|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-11|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-12|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-13|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-14|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-15|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-16|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-17|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-18|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-19|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-20|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-21|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-22|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-23|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-24|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-25|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-26|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-27|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-28|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-29|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-30|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-03-31|22189.5|0|739.5|0|3.2251733612455844|0|22929.0|0
0|2020-04-01|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-02|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-03|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-04|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-05|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-06|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-07|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-08|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-09|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-10|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-11|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-12|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-13|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-14|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-15|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-16|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-17|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-18|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-19|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-20|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-21|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-22|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-23|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-24|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-25|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-26|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-27|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-28|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-29|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-04-30|19590.5|0|2933.5|0|13.023885633102468|0|22524.0|0
0|2020-05-01|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-02|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-03|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-04|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-05|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-06|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-07|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-08|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-09|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-10|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-11|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-12|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-13|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-14|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-15|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-16|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-17|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-18|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-19|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-20|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-21|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-22|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-23|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-24|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-25|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-26|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-27|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-28|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-29|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-30|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-05-31|20772.0|0|1602.0|0|7.160096540627514|0|22374.0|0
0|2020-06-01|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-02|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-03|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-04|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-05|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-06|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-07|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-08|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-09|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-10|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-11|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-12|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-13|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-14|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-15|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-16|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-17|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-18|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-19|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-20|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-21|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-22|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-23|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-24|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-25|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-26|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-27|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-28|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-29|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-06-30|21205.0|0|1633.0|0|7.150363429372099|0|22838.0|0
0|2020-07-01|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-02|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-03|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-04|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-05|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-06|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-07|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-08|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-09|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-10|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-11|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-12|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-13|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-14|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-15|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-16|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-17|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-18|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-19|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-20|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-21|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-22|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-23|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-24|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-25|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-26|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-27|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-28|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-29|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-30|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-07-31|21274.0|0|1453.0|0|6.393276719320632|0|22727.0|0
0|2020-08-01|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-02|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-03|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-04|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-05|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-06|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-07|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-08|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-09|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-10|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-11|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-12|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-13|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-14|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-15|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-16|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-17|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-18|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-19|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-20|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-21|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-22|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-23|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-24|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-25|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-26|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-27|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-28|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-29|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-30|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-08-31|21345.0|0|1325.0|0|5.844728716365241|0|22670.0|0
0|2020-09-01|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-02|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-03|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-04|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-05|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-06|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-07|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-08|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-09|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-10|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-11|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-12|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-13|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-14|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-15|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-16|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-17|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-18|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-19|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-20|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-21|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
0|2020-09-22|21474.0|0|1202.0|0|5.30075851120127|0|22676.0|0
