|dates|Montague_Texas_UnitedStates.JHU_ConfirmedCases.data|Montague_Texas_UnitedStates.JHU_ConfirmedCases.missing|Montague_Texas_UnitedStates.NYT_ConfirmedCases.data|Montague_Texas_UnitedStates.NYT_ConfirmedCases.missing|Montague_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Montague_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Montague_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Montague_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-16|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-17|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-19|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-20|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-21|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-22|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-23|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-24|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-25|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-27|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-29|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-06|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-07|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-08|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-09|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-10|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-11|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-12|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-13|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-14|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-15|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-16|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-17|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-18|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-19|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-23|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-24|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-25|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-26|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-27|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-28|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-29|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-30|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-01|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-02|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-03|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-04|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-05|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-06|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-07|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-08|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-07-09|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-10|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-11|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-12|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-13|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-14|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-15|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-16|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-17|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-07-18|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-19|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-20|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-21|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-22|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-23|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-24|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-25|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-07-26|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-07-27|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-07-28|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-29|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-30|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-31|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-01|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-08-02|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-08-03|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-08-04|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-08-05|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-08-06|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-08-07|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-08-08|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-09|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-10|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-11|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-08-12|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-08-13|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-08-14|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-08-15|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-08-16|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-08-17|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-08-18|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-08-19|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-08-20|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-08-21|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-08-22|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-23|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-24|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-25|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-08-26|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-08-27|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-08-28|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-08-29|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-08-30|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-08-31|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-09-01|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-09-02|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-09-03|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-09-04|135.0|0|144.0|0|3.0|0|0.0|100
0|2020-09-05|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-09-06|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-09-07|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-09-08|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-09-09|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-09-10|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-09-11|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-09-12|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-09-13|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-09-14|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-09-15|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-09-16|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-09-17|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-09-18|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-09-19|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-09-20|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-09-21|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-09-22|167.0|0|167.0|0|3.0|0|0.0|100
0|2020-09-23|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-09-24|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-25|178.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-26|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-09-27|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-09-28|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-09-29|187.0|0|187.0|0|4.0|0|0.0|100
0|2020-09-30|188.0|0|188.0|0|4.0|0|0.0|100
0|2020-10-01|188.0|0|188.0|0|4.0|0|0.0|100
0|2020-10-02|189.0|0|189.0|0|4.0|0|0.0|100
0|2020-10-03|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-10-04|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-10-05|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-10-06|192.0|0|192.0|0|4.0|0|0.0|100
0|2020-10-07|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-10-08|200.0|0|200.0|0|4.0|0|0.0|100
0|2020-10-09|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-10-10|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-10-11|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-10-12|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-10-13|206.0|0|206.0|0|4.0|0|0.0|100
0|2020-10-14|208.0|0|208.0|0|4.0|0|0.0|100
0|2020-10-15|216.0|0|216.0|0|4.0|0|0.0|100
0|2020-10-16|225.0|0|225.0|0|4.0|0|0.0|100
0|2020-10-17|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-10-18|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-10-19|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-10-20|238.0|0|238.0|0|5.0|0|0.0|100
0|2020-10-21|245.0|0|245.0|0|5.0|0|0.0|100
0|2020-10-22|245.0|0|245.0|0|5.0|0|0.0|100
0|2020-10-23|245.0|0|249.0|0|5.0|0|0.0|100
0|2020-10-24|245.0|0|270.0|0|5.0|0|0.0|100
0|2020-10-25|245.0|0|270.0|0|5.0|0|0.0|100
0|2020-10-26|270.0|0|270.0|0|5.0|0|0.0|100
0|2020-10-27|279.0|0|279.0|0|5.0|0|0.0|100
0|2020-10-28|279.0|0|284.0|0|5.0|0|0.0|100
0|2020-10-29|290.0|0|290.0|0|6.0|0|0.0|100
0|2020-10-30|293.0|0|293.0|0|6.0|0|0.0|100
0|2020-10-31|299.0|0|299.0|0|6.0|0|0.0|100
0|2020-11-01|299.0|0|299.0|0|6.0|0|0.0|100
0|2020-11-02|299.0|0|299.0|0|6.0|0|0.0|100
0|2020-11-03|309.0|0|309.0|0|6.0|0|0.0|100
0|2020-11-04|309.0|0|314.0|0|6.0|0|0.0|100
0|2020-11-05|309.0|0|323.0|0|6.0|0|0.0|100
0|2020-11-06|309.0|0|336.0|0|6.0|0|0.0|100
0|2020-11-07|336.0|0|336.0|0|13.0|0|0.0|100
0|2020-11-08|336.0|0|336.0|0|13.0|0|0.0|100
0|2020-11-09|336.0|0|336.0|0|13.0|0|0.0|100
0|2020-11-10|336.0|0|367.0|0|13.0|0|0.0|100
0|2020-11-11|382.0|0|382.0|0|13.0|0|0.0|100
0|2020-11-12|382.0|0|382.0|0|13.0|0|0.0|100
0|2020-11-13|405.0|0|405.0|0|13.0|0|0.0|100
0|2020-11-14|405.0|0|419.0|0|13.0|0|0.0|100
0|2020-11-15|405.0|0|419.0|0|13.0|0|0.0|100
0|2020-11-16|419.0|0|419.0|0|13.0|0|0.0|100
0|2020-11-17|419.0|0|433.0|0|13.0|0|0.0|100
0|2020-11-18|419.0|0|447.0|0|13.0|0|0.0|100
0|2020-11-19|483.0|0|483.0|0|14.0|0|0.0|100
0|2020-11-20|502.0|0|502.0|0|14.0|0|0.0|100
0|2020-11-21|502.0|0|511.0|0|14.0|0|0.0|100
0|2020-11-22|502.0|0|511.0|0|14.0|0|0.0|100
0|2020-11-23|502.0|0|511.0|0|14.0|0|0.0|100
0|2020-11-24|502.0|0|571.0|0|14.0|0|0.0|100
0|2020-11-25|502.0|0|590.0|0|14.0|0|0.0|100
0|2020-11-26|502.0|0|625.0|0|14.0|0|0.0|100
0|2020-11-27|625.0|0|625.0|0|15.0|0|0.0|100
0|2020-11-28|625.0|0|625.0|0|15.0|0|0.0|100
0|2020-11-29|637.0|0|637.0|0|16.0|0|0.0|100
0|2020-11-30|637.0|0|637.0|0|16.0|0|0.0|100
0|2020-12-01|637.0|0|637.0|0|16.0|0|0.0|100
0|2020-12-02|715.0|0|715.0|0|16.0|0|0.0|100
0|2020-12-03|765.0|0|765.0|0|16.0|0|0.0|100
0|2020-12-04|791.0|0|791.0|0|16.0|0|0.0|100
0|2020-12-05|809.0|0|809.0|0|23.0|0|0.0|100
0|2020-12-06|809.0|0|809.0|0|23.0|0|0.0|100
0|2020-12-07|809.0|0|809.0|0|23.0|0|0.0|100
0|2020-12-08|809.0|0|853.0|0|23.0|0|0.0|100
0|2020-12-09|809.0|0|868.0|0|27.0|0|0.0|100
0|2020-12-10|873.0|0|873.0|0|27.0|0|0.0|100
0|2020-12-11|890.0|0|989.0|0|27.0|0|0.0|100
0|2020-12-12|890.0|0|1007.0|0|27.0|0|0.0|100
0|2020-12-13|907.0|0|1007.0|0|29.0|0|0.0|100
0|2020-12-14|1007.0|0|1007.0|0|29.0|0|0.0|100
0|2020-12-15|1055.0|0|1055.0|0|29.0|0|0.0|100
0|2020-12-16|1055.0|0|1069.0|0|29.0|0|0.0|100
0|2020-12-17|1055.0|0|1161.0|0|29.0|0|0.0|100
0|2020-12-18|1185.0|0|1185.0|0|32.0|0|0.0|100
0|2020-12-19|1203.0|0|1203.0|0|32.0|0|0.0|100
0|2020-12-20|1203.0|0|1203.0|0|32.0|0|0.0|100
0|2020-12-21|1203.0|0|1203.0|0|32.0|0|0.0|100
0|2020-12-22|1260.0|0|1260.0|0|34.0|0|0.0|100
0|2020-12-23|1278.0|0|1278.0|0|34.0|0|0.0|100
0|2020-12-24|1290.0|0|1290.0|0|34.0|0|0.0|100
0|2020-12-25|1290.0|0|1290.0|0|34.0|0|0.0|100
0|2020-12-26|1290.0|0|1290.0|0|34.0|0|0.0|100
0|2020-12-27|1312.0|0|1312.0|0|34.0|0|0.0|100
0|2020-12-28|1312.0|0|1312.0|0|34.0|0|0.0|100
0|2020-12-29|1341.0|0|1341.0|0|35.0|0|0.0|100
0|2020-12-30|1366.0|0|1366.0|0|36.0|0|0.0|100
0|2020-12-31|1366.0|0|1394.0|0|36.0|0|0.0|100
0|2021-01-01|1426.0|0|1426.0|0|38.0|0|0.0|100
0|2021-01-02|1426.0|0|1426.0|0|38.0|0|0.0|100
0|2021-01-03|1426.0|0|1426.0|0|38.0|0|0.0|100
0|2021-01-04|1426.0|0|1426.0|0|38.0|0|0.0|100
0|2021-01-05|1426.0|0|1526.0|0|38.0|0|0.0|100
0|2021-01-06|1537.0|0|1537.0|0|40.0|0|0.0|100
0|2021-01-07|1537.0|0|1563.0|0|40.0|0|0.0|100
0|2021-01-08|1563.0|0|1587.0|0|43.0|0|0.0|100
0|2021-01-09|1602.0|0|1602.0|0|44.0|0|0.0|100
0|2021-01-10|1602.0|0|1602.0|0|44.0|0|0.0|100
0|2021-01-11|1602.0|0|1602.0|0|44.0|0|0.0|100
0|2021-01-12|1643.0|0|1643.0|0|44.0|0|0.0|100
0|2021-01-13|1669.0|0|1669.0|0|45.0|0|0.0|100
0|2021-01-14|1669.0|0|1686.0|0|45.0|0|0.0|100
0|2021-01-15|1686.0|0|1698.0|0|45.0|0|0.0|100
0|2021-01-16|1686.0|0|1713.0|0|45.0|0|0.0|100
0|2021-01-17|1713.0|0|1713.0|0|45.0|0|0.0|100
0|2021-01-18|1713.0|0|1713.0|0|45.0|0|0.0|100
0|2021-01-19|1713.0|0|1713.0|0|46.0|0|0.0|100
0|2021-01-20|1754.0|0|1754.0|0|48.0|0|0.0|100
0|2021-01-21|1754.0|0|1762.0|0|48.0|0|0.0|100
0|2021-01-22|1754.0|0|1784.0|0|48.0|0|0.0|100
0|2021-01-23|1754.0|0|1797.0|0|48.0|0|0.0|100
0|2021-01-24|1797.0|0|1797.0|0|51.0|0|0.0|100
0|2021-01-25|1797.0|0|1797.0|0|51.0|0|0.0|100
0|2021-01-26|1825.0|0|1825.0|0|51.0|0|0.0|100
0|2021-01-27|1825.0|0|1832.0|0|51.0|0|0.0|100
0|2021-01-28|1825.0|0|1837.0|0|51.0|0|0.0|100
0|2021-01-29|1838.0|0|1838.0|0|52.0|0|0.0|100
0|2021-01-30|1848.0|0|1848.0|0|52.0|0|0.0|100
0|2021-01-31|1848.0|0|1848.0|0|52.0|0|0.0|100
0|2021-02-01|1848.0|0|1848.0|0|52.0|0|0.0|100
0|2021-02-02|1877.0|0|1877.0|0|52.0|0|0.0|100
0|2021-02-03|1885.0|0|1885.0|0|53.0|0|0.0|100
0|2021-02-04|1897.0|0|1897.0|0|54.0|0|0.0|100
0|2021-02-05|1904.0|0|1904.0|0|54.0|0|0.0|100
0|2021-02-06|1914.0|0|1914.0|0|54.0|0|0.0|100
0|2021-02-07|1914.0|0|1914.0|0|54.0|0|0.0|100
0|2021-02-08|1914.0|0|1914.0|0|54.0|0|0.0|100
