|dates|Sangamon_Illinois_UnitedStates.JHU_ConfirmedCases.data|Sangamon_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Sangamon_Illinois_UnitedStates.NYT_ConfirmedCases.data|Sangamon_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Sangamon_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Sangamon_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Sangamon_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Sangamon_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-22|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-26|5.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-27|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-29|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-30|12.0|0|16.0|0|1.0|0|0.0|100
0|2020-03-31|14.0|0|16.0|0|1.0|0|0.0|100
0|2020-04-01|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-04-02|18.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-03|20.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-04|25.0|0|31.0|0|2.0|0|0.0|100
0|2020-04-05|29.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-06|31.0|0|35.0|0|2.0|0|0.0|100
0|2020-04-07|31.0|0|32.0|0|2.0|0|0.0|100
0|2020-04-08|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-09|33.0|0|39.0|0|2.0|0|0.0|100
0|2020-04-10|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-11|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-04-12|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-04-13|44.0|0|48.0|0|3.0|0|0.0|100
0|2020-04-14|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-04-15|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-04-16|54.0|0|54.0|0|4.0|0|0.0|100
0|2020-04-17|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-04-18|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-04-19|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-04-20|64.0|0|64.0|0|4.0|0|0.0|100
0|2020-04-21|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-04-22|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-04-23|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-04-24|81.0|0|81.0|0|6.0|0|0.0|100
0|2020-04-25|95.0|0|95.0|0|6.0|0|0.0|100
0|2020-04-26|104.0|0|104.0|0|6.0|0|0.0|100
0|2020-04-27|113.0|0|113.0|0|8.0|0|0.0|100
0|2020-04-28|159.0|0|159.0|0|8.0|0|0.0|100
0|2020-04-29|169.0|0|169.0|0|9.0|0|0.0|100
0|2020-04-30|178.0|0|178.0|0|9.0|0|0.0|100
0|2020-05-01|195.0|0|195.0|0|10.0|0|0.0|100
0|2020-05-02|207.0|0|207.0|0|11.0|0|0.0|100
0|2020-05-03|208.0|0|208.0|0|11.0|0|0.0|100
0|2020-05-04|212.0|0|212.0|0|11.0|0|0.0|100
0|2020-05-05|216.0|0|216.0|0|14.0|0|0.0|100
0|2020-05-06|231.0|0|231.0|0|14.0|0|0.0|100
0|2020-05-07|237.0|0|237.0|0|15.0|0|0.0|100
0|2020-05-08|253.0|0|253.0|0|19.0|0|0.0|100
0|2020-05-09|256.0|0|256.0|0|19.0|0|0.0|100
0|2020-05-10|258.0|0|258.0|0|19.0|0|0.0|100
0|2020-05-11|262.0|0|275.0|0|19.0|0|0.0|100
0|2020-05-12|276.0|0|286.0|0|21.0|0|0.0|100
0|2020-05-13|279.0|0|292.0|0|23.0|0|0.0|100
