|dates|Deschutes_Oregon_UnitedStates.JHU_ConfirmedCases.data|Deschutes_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Deschutes_Oregon_UnitedStates.NYT_ConfirmedCases.data|Deschutes_Oregon_UnitedStates.NYT_ConfirmedCases.missing|Deschutes_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Deschutes_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Deschutes_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Deschutes_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-29|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-02|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-04|36.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-05|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-06|39.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-07|40.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-08|44.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-09|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-10|50.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-11|51.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-12|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-13|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-14|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-15|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-16|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-04-17|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-18|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-19|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-04-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-04-21|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-04-22|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-23|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-04-24|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-04-25|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-26|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-04-27|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-04-28|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-04-29|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-04-30|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-05-01|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-05-02|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-05-03|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-05-04|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-05-05|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-05-06|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-07|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-05-08|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-05-09|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-05-10|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-05-11|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-05-12|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-05-13|89.0|0|89.0|0|0.0|0|0.0|100
