|dates|Murray_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Murray_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Murray_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Murray_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Murray_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Murray_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Murray_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Murray_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-31|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-26|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-29|18.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-04|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-05|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-06|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-07|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-08|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-09|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-10|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-12|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-13|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-14|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-15|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-17|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-18|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-19|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-20|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-22|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-23|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-24|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-25|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-26|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-27|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-28|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-29|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-30|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-31|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-01|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-02|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-03|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-04|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-05|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-06|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-07|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-08|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-09|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-10|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-11|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-12|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-13|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-14|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-15|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-08-16|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-17|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-08-18|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-19|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-20|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-21|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-22|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-08-23|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-24|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-08-25|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-26|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-08-27|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-08-28|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-08-29|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-08-30|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-08-31|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-09-01|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-09-02|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-09-03|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-09-04|90.0|0|91.0|0|1.0|0|0.0|100
0|2020-09-05|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-09-06|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-09-07|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-09-08|95.0|0|97.0|0|1.0|0|0.0|100
0|2020-09-09|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-09-10|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-09-11|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-09-12|107.0|0|106.0|0|1.0|0|0.0|100
0|2020-09-13|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-09-14|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-09-15|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-09-16|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-09-17|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-09-18|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-09-19|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-09-20|113.0|0|114.0|0|1.0|0|0.0|100
0|2020-09-21|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-09-22|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-09-23|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-09-24|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-09-25|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-26|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-09-27|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-09-28|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-09-29|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-09-30|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-10-01|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-10-02|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-10-03|163.0|0|163.0|0|1.0|0|0.0|100
0|2020-10-04|163.0|0|166.0|0|1.0|0|0.0|100
0|2020-10-05|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-10-06|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-10-07|185.0|0|185.0|0|2.0|0|0.0|100
0|2020-10-08|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-10-09|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-10-10|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-10-11|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-10-12|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-10-13|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-10-14|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-10-15|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-10-16|246.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-17|251.0|0|251.0|0|2.0|0|0.0|100
0|2020-10-18|254.0|0|254.0|0|2.0|0|0.0|100
0|2020-10-19|258.0|0|258.0|0|2.0|0|0.0|100
0|2020-10-20|268.0|0|268.0|0|2.0|0|0.0|100
0|2020-10-21|273.0|0|273.0|0|2.0|0|0.0|100
0|2020-10-22|277.0|0|277.0|0|2.0|0|0.0|100
0|2020-10-23|287.0|0|287.0|0|2.0|0|0.0|100
0|2020-10-24|293.0|0|293.0|0|2.0|0|0.0|100
0|2020-10-25|293.0|0|299.0|0|2.0|0|0.0|100
0|2020-10-26|293.0|0|303.0|0|2.0|0|0.0|100
0|2020-10-27|293.0|0|304.0|0|2.0|0|0.0|100
0|2020-10-28|293.0|0|310.0|0|2.0|0|0.0|100
0|2020-10-29|293.0|0|315.0|0|2.0|0|0.0|100
0|2020-10-30|293.0|0|325.0|0|2.0|0|0.0|100
0|2020-10-31|293.0|0|331.0|0|2.0|0|0.0|100
0|2020-11-01|293.0|0|337.0|0|2.0|0|0.0|100
0|2020-11-02|293.0|0|341.0|0|2.0|0|0.0|100
0|2020-11-03|293.0|0|344.0|0|2.0|0|0.0|100
0|2020-11-04|293.0|0|347.0|0|2.0|0|0.0|100
0|2020-11-05|293.0|0|355.0|0|2.0|0|0.0|100
0|2020-11-06|293.0|0|366.0|0|2.0|0|0.0|100
0|2020-11-07|366.0|0|381.0|0|3.0|0|0.0|100
0|2020-11-08|366.0|0|396.0|0|3.0|0|0.0|100
0|2020-11-09|407.0|0|407.0|0|3.0|0|0.0|100
0|2020-11-10|407.0|0|409.0|0|3.0|0|0.0|100
0|2020-11-11|407.0|0|420.0|0|3.0|0|0.0|100
0|2020-11-12|407.0|0|430.0|0|3.0|0|0.0|100
0|2020-11-13|429.0|0|429.0|0|3.0|0|0.0|100
0|2020-11-14|446.0|0|446.0|0|3.0|0|0.0|100
0|2020-11-15|446.0|0|465.0|0|3.0|0|0.0|100
0|2020-11-16|473.0|0|473.0|0|3.0|0|0.0|100
0|2020-11-17|473.0|0|485.0|0|3.0|0|0.0|100
0|2020-11-18|492.0|0|492.0|0|4.0|0|0.0|100
0|2020-11-19|508.0|0|508.0|0|4.0|0|0.0|100
0|2020-11-20|508.0|0|529.0|0|4.0|0|0.0|100
0|2020-11-21|508.0|0|540.0|0|4.0|0|0.0|100
0|2020-11-22|508.0|0|549.0|0|4.0|0|0.0|100
0|2020-11-23|508.0|0|563.0|0|4.0|0|0.0|100
0|2020-11-24|508.0|0|581.0|0|4.0|0|0.0|100
0|2020-11-25|595.0|0|595.0|0|4.0|0|0.0|100
0|2020-11-26|595.0|0|595.0|0|4.0|0|0.0|100
0|2020-11-27|595.0|0|608.0|0|4.0|0|0.0|100
0|2020-11-28|595.0|0|628.0|0|4.0|0|0.0|100
0|2020-11-29|646.0|0|646.0|0|5.0|0|0.0|100
0|2020-11-30|654.0|0|654.0|0|5.0|0|0.0|100
0|2020-12-01|654.0|0|660.0|0|5.0|0|0.0|100
0|2020-12-02|672.0|0|672.0|0|6.0|0|0.0|100
0|2020-12-03|672.0|0|674.0|0|6.0|0|0.0|100
0|2020-12-04|672.0|0|694.0|0|6.0|0|0.0|100
0|2020-12-05|672.0|0|737.0|0|6.0|0|0.0|100
0|2020-12-06|753.0|0|753.0|0|6.0|0|0.0|100
0|2020-12-07|774.0|0|774.0|0|6.0|0|0.0|100
0|2020-12-08|774.0|0|781.0|0|6.0|0|0.0|100
0|2020-12-09|774.0|0|794.0|0|6.0|0|0.0|100
0|2020-12-10|808.0|0|808.0|0|6.0|0|0.0|100
0|2020-12-11|808.0|0|831.0|0|6.0|0|0.0|100
0|2020-12-12|808.0|0|853.0|0|6.0|0|0.0|100
0|2020-12-13|808.0|0|862.0|0|6.0|0|0.0|100
0|2020-12-14|869.0|0|869.0|0|6.0|0|0.0|100
0|2020-12-15|869.0|0|872.0|0|6.0|0|0.0|100
0|2020-12-16|894.0|0|894.0|0|6.0|0|0.0|100
0|2020-12-17|910.0|0|910.0|0|6.0|0|0.0|100
0|2020-12-18|932.0|0|932.0|0|6.0|0|0.0|100
0|2020-12-19|953.0|0|953.0|0|6.0|0|0.0|100
0|2020-12-20|971.0|0|971.0|0|6.0|0|0.0|100
0|2020-12-21|983.0|0|983.0|0|6.0|0|0.0|100
0|2020-12-22|989.0|0|989.0|0|6.0|0|0.0|100
0|2020-12-23|1019.0|0|1019.0|0|6.0|0|0.0|100
0|2020-12-24|1047.0|0|1047.0|0|7.0|0|0.0|100
0|2020-12-25|1047.0|0|1047.0|0|7.0|0|0.0|100
0|2020-12-26|1061.0|0|1061.0|0|8.0|0|0.0|100
0|2020-12-27|1076.0|0|1076.0|0|8.0|0|0.0|100
0|2020-12-28|1076.0|0|1106.0|0|8.0|0|0.0|100
0|2020-12-29|1076.0|0|1115.0|0|8.0|0|0.0|100
0|2020-12-30|1146.0|0|1146.0|0|8.0|0|0.0|100
0|2020-12-31|1146.0|0|1164.0|0|9.0|0|0.0|100
0|2021-01-01|1164.0|0|1164.0|0|9.0|0|0.0|100
0|2021-01-02|1187.0|0|1187.0|0|9.0|0|0.0|100
0|2021-01-03|1187.0|0|1254.0|0|9.0|0|0.0|100
0|2021-01-04|1187.0|0|1273.0|0|9.0|0|0.0|100
0|2021-01-05|1187.0|0|1283.0|0|9.0|0|0.0|100
0|2021-01-06|1310.0|0|1310.0|0|10.0|0|0.0|100
0|2021-01-07|1310.0|0|1329.0|0|10.0|0|0.0|100
0|2021-01-08|1355.0|0|1355.0|0|11.0|0|0.0|100
0|2021-01-09|1387.0|0|1387.0|0|11.0|0|0.0|100
0|2021-01-10|1387.0|0|1419.0|0|11.0|0|0.0|100
0|2021-01-11|1443.0|0|1443.0|0|11.0|0|0.0|100
0|2021-01-12|1456.0|0|1456.0|0|11.0|0|0.0|100
0|2021-01-13|1456.0|0|1483.0|0|11.0|0|0.0|100
0|2021-01-14|1456.0|0|1498.0|0|11.0|0|0.0|100
0|2021-01-15|1511.0|0|1511.0|0|12.0|0|0.0|100
0|2021-01-16|1511.0|0|1518.0|0|12.0|0|0.0|100
0|2021-01-17|1535.0|0|1535.0|0|12.0|0|0.0|100
0|2021-01-18|1535.0|0|1554.0|0|12.0|0|0.0|100
0|2021-01-19|1560.0|0|1560.0|0|14.0|0|0.0|100
0|2021-01-20|1583.0|0|1583.0|0|14.0|0|0.0|100
0|2021-01-21|1583.0|0|1596.0|0|14.0|0|0.0|100
0|2021-01-22|1583.0|0|1602.0|0|14.0|0|0.0|100
0|2021-01-23|1632.0|0|1632.0|0|16.0|0|0.0|100
0|2021-01-24|1632.0|0|1645.0|0|16.0|0|0.0|100
0|2021-01-25|1632.0|0|1654.0|0|16.0|0|0.0|100
0|2021-01-26|1660.0|0|1660.0|0|16.0|0|0.0|100
0|2021-01-27|1672.0|0|1672.0|0|16.0|0|0.0|100
0|2021-01-28|1672.0|0|1702.0|0|16.0|0|0.0|100
0|2021-01-29|1672.0|0|1707.0|0|16.0|0|0.0|100
0|2021-01-30|1672.0|0|1715.0|0|17.0|0|0.0|100
0|2021-01-31|1751.0|0|1751.0|0|17.0|0|0.0|100
0|2021-02-01|1751.0|0|1757.0|0|17.0|0|0.0|100
0|2021-02-02|1769.0|0|1769.0|0|17.0|0|0.0|100
0|2021-02-03|1778.0|0|1778.0|0|17.0|0|0.0|100
0|2021-02-04|1803.0|0|1803.0|0|17.0|0|0.0|100
0|2021-02-05|1803.0|0|1808.0|0|17.0|0|0.0|100
0|2021-02-06|1828.0|0|1828.0|0|19.0|0|0.0|100
0|2021-02-07|1837.0|0|1837.0|0|20.0|0|0.0|100
