|dates|Canyon_Idaho_UnitedStates.JHU_ConfirmedCases.data|Canyon_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Canyon_Idaho_UnitedStates.NYT_ConfirmedCases.data|Canyon_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Canyon_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Canyon_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Canyon_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Canyon_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-27|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-28|23.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-29|22.0|0|40.0|0|1.0|0|0.0|100
0|2020-03-30|40.0|0|48.0|0|1.0|0|0.0|100
0|2020-03-31|48.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-01|53.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-02|68.0|0|79.0|0|1.0|0|0.0|100
0|2020-04-03|79.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-04|89.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-05|99.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-06|101.0|0|104.0|0|1.0|0|0.0|100
0|2020-04-07|104.0|0|114.0|0|3.0|0|0.0|100
0|2020-04-08|114.0|0|121.0|0|3.0|0|0.0|100
0|2020-04-09|121.0|0|139.0|0|3.0|0|0.0|100
0|2020-04-10|139.0|0|145.0|0|4.0|0|0.0|100
0|2020-04-11|145.0|0|146.0|0|5.0|0|0.0|100
0|2020-04-12|146.0|0|155.0|0|5.0|0|0.0|100
0|2020-04-13|155.0|0|161.0|0|5.0|0|0.0|100
0|2020-04-14|161.0|0|169.0|0|5.0|0|0.0|100
0|2020-04-15|167.0|0|181.0|0|5.0|0|0.0|100
0|2020-04-16|181.0|0|181.0|0|5.0|0|0.0|100
0|2020-04-17|181.0|0|187.0|0|5.0|0|0.0|100
0|2020-04-18|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-04-19|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-04-20|187.0|0|207.0|0|5.0|0|0.0|100
0|2020-04-21|207.0|0|212.0|0|5.0|0|0.0|100
0|2020-04-22|212.0|0|215.0|0|6.0|0|0.0|100
0|2020-04-23|222.0|0|222.0|0|6.0|0|0.0|100
0|2020-04-24|226.0|0|226.0|0|6.0|0|0.0|100
0|2020-04-25|231.0|0|231.0|0|6.0|0|0.0|100
0|2020-04-26|233.0|0|233.0|0|6.0|0|0.0|100
0|2020-04-27|233.0|0|238.0|0|6.0|0|0.0|100
0|2020-04-28|250.0|0|250.0|0|6.0|0|0.0|100
0|2020-04-29|250.0|0|252.0|0|6.0|0|0.0|100
0|2020-04-30|252.0|0|255.0|0|6.0|0|0.0|100
0|2020-05-01|255.0|0|259.0|0|7.0|0|0.0|100
0|2020-05-02|258.0|0|258.0|0|7.0|0|0.0|100
0|2020-05-03|258.0|0|258.0|0|7.0|0|0.0|100
0|2020-05-04|266.0|0|266.0|0|7.0|0|0.0|100
0|2020-05-05|266.0|0|266.0|0|6.0|0|0.0|100
0|2020-05-06|270.0|0|270.0|0|6.0|0|0.0|100
0|2020-05-07|272.0|0|272.0|0|6.0|0|0.0|100
0|2020-05-08|272.0|0|272.0|0|6.0|0|0.0|100
0|2020-05-09|272.0|0|272.0|0|6.0|0|0.0|100
0|2020-05-10|272.0|0|272.0|0|6.0|0|0.0|100
0|2020-05-11|274.0|0|274.0|0|7.0|0|0.0|100
0|2020-05-12|274.0|0|274.0|0|6.0|0|0.0|100
0|2020-05-13|274.0|0|275.0|0|6.0|0|0.0|100
