|dates|Clark_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Clark_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Clark_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Clark_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Clark_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|25.0|0|25.0|0|4.0|0|0.0|100
0|2020-05-15|25.0|0|25.0|0|4.0|0|0.0|100
0|2020-05-16|26.0|0|26.0|0|4.0|0|0.0|100
0|2020-05-17|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-18|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-19|29.0|0|29.0|0|4.0|0|0.0|100
0|2020-05-20|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-21|29.0|0|29.0|0|4.0|0|0.0|100
0|2020-05-22|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-23|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-24|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-25|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-26|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-27|29.0|0|29.0|0|4.0|0|0.0|100
0|2020-05-28|32.0|0|32.0|0|4.0|0|0.0|100
0|2020-05-29|32.0|0|32.0|0|4.0|0|0.0|100
0|2020-05-30|31.0|0|31.0|0|4.0|0|0.0|100
0|2020-05-31|32.0|0|32.0|0|4.0|0|0.0|100
0|2020-06-01|33.0|0|33.0|0|4.0|0|0.0|100
0|2020-06-02|33.0|0|33.0|0|4.0|0|0.0|100
0|2020-06-03|35.0|0|35.0|0|4.0|0|0.0|100
0|2020-06-04|37.0|0|37.0|0|4.0|0|0.0|100
0|2020-06-05|39.0|0|39.0|0|4.0|0|0.0|100
0|2020-06-06|42.0|0|42.0|0|4.0|0|0.0|100
0|2020-06-07|42.0|0|42.0|0|4.0|0|0.0|100
0|2020-06-08|42.0|0|42.0|0|4.0|0|0.0|100
0|2020-06-09|45.0|0|45.0|0|4.0|0|0.0|100
0|2020-06-10|45.0|0|45.0|0|4.0|0|0.0|100
0|2020-06-11|45.0|0|45.0|0|4.0|0|0.0|100
0|2020-06-12|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-06-13|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-06-14|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-06-15|51.0|0|51.0|0|4.0|0|0.0|100
0|2020-06-16|51.0|0|51.0|0|4.0|0|0.0|100
0|2020-06-17|53.0|0|53.0|0|4.0|0|0.0|100
0|2020-06-18|56.0|0|56.0|0|5.0|0|0.0|100
0|2020-06-19|56.0|0|56.0|0|6.0|0|0.0|100
0|2020-06-20|58.0|0|58.0|0|6.0|0|0.0|100
0|2020-06-21|58.0|0|58.0|0|6.0|0|0.0|100
0|2020-06-22|60.0|0|60.0|0|6.0|0|0.0|100
0|2020-06-23|60.0|0|60.0|0|6.0|0|0.0|100
0|2020-06-24|64.0|0|64.0|0|6.0|0|0.0|100
0|2020-06-25|64.0|0|64.0|0|6.0|0|0.0|100
0|2020-06-26|67.0|0|67.0|0|6.0|0|0.0|100
0|2020-06-27|69.0|0|69.0|0|6.0|0|0.0|100
0|2020-06-28|70.0|0|70.0|0|6.0|0|0.0|100
0|2020-06-29|70.0|0|70.0|0|6.0|0|0.0|100
0|2020-06-30|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-07-01|77.0|0|77.0|0|6.0|0|0.0|100
0|2020-07-02|81.0|0|81.0|0|7.0|0|0.0|100
0|2020-07-03|82.0|0|82.0|0|7.0|0|0.0|100
0|2020-07-04|86.0|0|86.0|0|7.0|0|0.0|100
0|2020-07-05|87.0|0|87.0|0|7.0|0|0.0|100
0|2020-07-06|87.0|0|87.0|0|7.0|0|0.0|100
0|2020-07-07|87.0|0|87.0|0|7.0|0|0.0|100
0|2020-07-08|88.0|0|88.0|0|7.0|0|0.0|100
0|2020-07-09|93.0|0|93.0|0|7.0|0|0.0|100
0|2020-07-10|98.0|0|98.0|0|7.0|0|0.0|100
0|2020-07-11|99.0|0|99.0|0|7.0|0|0.0|100
0|2020-07-12|101.0|0|101.0|0|7.0|0|0.0|100
0|2020-07-13|111.0|0|111.0|0|7.0|0|0.0|100
0|2020-07-14|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-07-15|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-07-16|128.0|0|128.0|0|7.0|0|0.0|100
0|2020-07-17|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-07-18|132.0|0|132.0|0|7.0|0|0.0|100
0|2020-07-19|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-07-20|141.0|0|141.0|0|7.0|0|0.0|100
0|2020-07-21|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-07-22|147.0|0|147.0|0|7.0|0|0.0|100
0|2020-07-23|152.0|0|152.0|0|7.0|0|0.0|100
0|2020-07-24|154.0|0|154.0|0|7.0|0|0.0|100
0|2020-07-25|156.0|0|156.0|0|7.0|0|0.0|100
0|2020-07-26|157.0|0|157.0|0|7.0|0|0.0|100
0|2020-07-27|158.0|0|158.0|0|7.0|0|0.0|100
0|2020-07-28|161.0|0|161.0|0|7.0|0|0.0|100
0|2020-07-29|166.0|0|166.0|0|7.0|0|0.0|100
0|2020-07-30|167.0|0|167.0|0|7.0|0|0.0|100
0|2020-07-31|168.0|0|168.0|0|7.0|0|0.0|100
0|2020-08-01|173.0|0|173.0|0|7.0|0|0.0|100
0|2020-08-02|174.0|0|174.0|0|7.0|0|0.0|100
0|2020-08-03|177.0|0|177.0|0|7.0|0|0.0|100
0|2020-08-04|179.0|0|179.0|0|7.0|0|0.0|100
0|2020-08-05|179.0|0|179.0|0|7.0|0|0.0|100
0|2020-08-06|180.0|0|180.0|0|7.0|0|0.0|100
0|2020-08-07|183.0|0|183.0|0|7.0|0|0.0|100
0|2020-08-08|183.0|0|183.0|0|7.0|0|0.0|100
0|2020-08-09|184.0|0|184.0|0|7.0|0|0.0|100
0|2020-08-10|188.0|0|188.0|0|7.0|0|0.0|100
0|2020-08-11|189.0|0|189.0|0|8.0|0|0.0|100
0|2020-08-12|190.0|0|190.0|0|8.0|0|0.0|100
0|2020-08-13|191.0|0|191.0|0|8.0|0|0.0|100
0|2020-08-14|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-08-15|195.0|0|195.0|0|8.0|0|0.0|100
0|2020-08-16|197.0|0|197.0|0|8.0|0|0.0|100
0|2020-08-17|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-08-18|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-08-19|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-08-20|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-08-21|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-08-22|224.0|0|224.0|0|8.0|0|0.0|100
0|2020-08-23|228.0|0|228.0|0|8.0|0|0.0|100
0|2020-08-24|230.0|0|230.0|0|8.0|0|0.0|100
0|2020-08-25|230.0|0|230.0|0|8.0|0|0.0|100
0|2020-08-26|234.0|0|234.0|0|8.0|0|0.0|100
0|2020-08-27|236.0|0|236.0|0|8.0|0|0.0|100
0|2020-08-28|236.0|0|236.0|0|8.0|0|0.0|100
0|2020-08-29|239.0|0|239.0|0|8.0|0|0.0|100
0|2020-08-30|240.0|0|240.0|0|8.0|0|0.0|100
0|2020-08-31|241.0|0|241.0|0|8.0|0|0.0|100
0|2020-09-01|246.0|0|246.0|0|8.0|0|0.0|100
0|2020-09-02|247.0|0|247.0|0|8.0|0|0.0|100
0|2020-09-03|248.0|0|248.0|0|8.0|0|0.0|100
0|2020-09-04|248.0|0|267.0|0|8.0|0|0.0|100
0|2020-09-05|257.0|0|269.0|0|8.0|0|0.0|100
0|2020-09-06|259.0|0|273.0|0|8.0|0|0.0|100
0|2020-09-07|260.0|0|274.0|0|8.0|0|0.0|100
0|2020-09-08|260.0|0|274.0|0|8.0|0|0.0|100
0|2020-09-09|261.0|0|277.0|0|8.0|0|0.0|100
0|2020-09-10|264.0|0|280.0|0|8.0|0|0.0|100
0|2020-09-11|277.0|0|296.0|0|8.0|0|0.0|100
0|2020-09-12|277.0|0|303.0|0|8.0|0|0.0|100
0|2020-09-13|288.0|0|312.0|0|8.0|0|0.0|100
0|2020-09-14|288.0|0|316.0|0|8.0|0|0.0|100
0|2020-09-15|290.0|0|324.0|0|8.0|0|0.0|100
0|2020-09-16|290.0|0|331.0|0|8.0|0|0.0|100
0|2020-09-17|290.0|0|333.0|0|8.0|0|0.0|100
0|2020-09-18|313.0|0|341.0|0|8.0|0|0.0|100
0|2020-09-19|348.0|0|348.0|0|8.0|0|0.0|100
0|2020-09-20|348.0|0|352.0|0|8.0|0|0.0|100
0|2020-09-21|325.0|0|353.0|0|8.0|0|0.0|100
0|2020-09-22|331.0|0|360.0|0|8.0|0|0.0|100
0|2020-09-23|347.0|0|378.0|0|8.0|0|0.0|100
0|2020-09-24|359.0|0|391.0|0|8.0|0|0.0|100
0|2020-09-25|373.0|0|405.0|0|8.0|0|0.0|100
0|2020-09-26|384.0|0|417.0|0|8.0|0|0.0|100
0|2020-09-27|397.0|0|429.0|0|8.0|0|0.0|100
0|2020-09-28|402.0|0|436.0|0|8.0|0|0.0|100
0|2020-09-29|407.0|0|443.0|0|8.0|0|0.0|100
0|2020-09-30|416.0|0|455.0|0|8.0|0|0.0|100
0|2020-10-01|436.0|0|476.0|0|8.0|0|0.0|100
0|2020-10-02|444.0|0|483.0|0|8.0|0|0.0|100
0|2020-10-03|470.0|0|509.0|0|8.0|0|0.0|100
0|2020-10-04|474.0|0|513.0|0|8.0|0|0.0|100
0|2020-10-05|479.0|0|518.0|0|8.0|0|0.0|100
0|2020-10-06|491.0|0|532.0|0|8.0|0|0.0|100
0|2020-10-07|502.0|0|543.0|0|8.0|0|0.0|100
0|2020-10-08|510.0|0|553.0|0|9.0|0|0.0|100
0|2020-10-09|524.0|0|568.0|0|9.0|0|0.0|100
0|2020-10-10|532.0|0|579.0|0|9.0|0|0.0|100
0|2020-10-11|546.0|0|593.0|0|9.0|0|0.0|100
0|2020-10-12|556.0|0|603.0|0|9.0|0|0.0|100
0|2020-10-13|562.0|0|615.0|0|9.0|0|0.0|100
0|2020-10-14|578.0|0|628.0|0|9.0|0|0.0|100
0|2020-10-15|599.0|0|653.0|0|9.0|0|0.0|100
0|2020-10-16|623.0|0|676.0|0|11.0|0|0.0|100
0|2020-10-17|623.0|0|676.0|0|11.0|0|0.0|100
0|2020-10-18|623.0|0|676.0|0|11.0|0|0.0|100
0|2020-10-19|673.0|0|732.0|0|12.0|0|0.0|100
0|2020-10-20|685.0|0|745.0|0|12.0|0|0.0|100
0|2020-10-21|714.0|0|772.0|0|13.0|0|0.0|100
0|2020-10-22|738.0|0|799.0|0|14.0|0|0.0|100
0|2020-10-23|767.0|0|833.0|0|16.0|0|0.0|100
0|2020-10-24|793.0|0|860.0|0|15.0|0|0.0|100
0|2020-10-25|813.0|0|881.0|0|15.0|0|0.0|100
0|2020-10-26|826.0|0|894.0|0|15.0|0|0.0|100
0|2020-10-27|867.0|0|935.0|0|15.0|0|0.0|100
0|2020-10-28|889.0|0|958.0|0|16.0|0|0.0|100
0|2020-10-29|909.0|0|982.0|0|16.0|0|0.0|100
0|2020-10-30|962.0|0|1039.0|0|17.0|0|0.0|100
0|2020-10-31|998.0|0|1078.0|0|17.0|0|0.0|100
0|2020-11-01|1021.0|0|1101.0|0|17.0|0|0.0|100
0|2020-11-02|1045.0|0|1124.0|0|17.0|0|0.0|100
0|2020-11-03|1069.0|0|1150.0|0|17.0|0|0.0|100
0|2020-11-04|1107.0|0|1192.0|0|19.0|0|0.0|100
0|2020-11-05|1155.0|0|1244.0|0|20.0|0|0.0|100
0|2020-11-06|1213.0|0|1309.0|0|21.0|0|0.0|100
0|2020-11-07|1267.0|0|1367.0|0|22.0|0|0.0|100
0|2020-11-08|1291.0|0|1391.0|0|22.0|0|0.0|100
0|2020-11-09|1420.0|0|1420.0|0|23.0|0|0.0|100
0|2020-11-10|1469.0|0|1469.0|0|23.0|0|0.0|100
0|2020-11-11|1546.0|0|1546.0|0|26.0|0|0.0|100
0|2020-11-12|1596.0|0|1596.0|0|26.0|0|0.0|100
0|2020-11-13|1691.0|0|1691.0|0|27.0|0|0.0|100
0|2020-11-14|1746.0|0|1746.0|0|27.0|0|0.0|100
0|2020-11-15|1805.0|0|1805.0|0|27.0|0|0.0|100
0|2020-11-16|1823.0|0|1823.0|0|27.0|0|0.0|100
0|2020-11-17|1873.0|0|1873.0|0|33.0|0|0.0|100
0|2020-11-18|1923.0|0|1923.0|0|33.0|0|0.0|100
0|2020-11-19|1965.0|0|1965.0|0|34.0|0|0.0|100
0|2020-11-20|2015.0|0|2015.0|0|35.0|0|0.0|100
0|2020-11-21|2059.0|0|2059.0|0|36.0|0|0.0|100
0|2020-11-22|2106.0|0|2106.0|0|36.0|0|0.0|100
0|2020-11-23|2121.0|0|2121.0|0|36.0|0|0.0|100
0|2020-11-24|2163.0|0|2163.0|0|37.0|0|0.0|100
0|2020-11-25|2219.0|0|2219.0|0|39.0|0|0.0|100
0|2020-11-26|2251.0|0|2251.0|0|40.0|0|0.0|100
0|2020-11-27|2273.0|0|2273.0|0|40.0|0|0.0|100
0|2020-11-28|2292.0|0|2292.0|0|40.0|0|0.0|100
0|2020-11-29|2317.0|0|2317.0|0|41.0|0|0.0|100
0|2020-11-30|2326.0|0|2326.0|0|41.0|0|0.0|100
0|2020-12-01|2362.0|0|2362.0|0|44.0|0|0.0|100
0|2020-12-02|2407.0|0|2407.0|0|45.0|0|0.0|100
0|2020-12-03|2429.0|0|2429.0|0|45.0|0|0.0|100
0|2020-12-04|2489.0|0|2489.0|0|47.0|0|0.0|100
0|2020-12-05|2528.0|0|2528.0|0|47.0|0|0.0|100
0|2020-12-06|2540.0|0|2540.0|0|47.0|0|0.0|100
0|2020-12-07|2558.0|0|2558.0|0|47.0|0|0.0|100
0|2020-12-08|2582.0|0|2582.0|0|47.0|0|0.0|100
0|2020-12-09|2612.0|0|2612.0|0|47.0|0|0.0|100
0|2020-12-10|2666.0|0|2666.0|0|47.0|0|0.0|100
0|2020-12-11|2699.0|0|2699.0|0|48.0|0|0.0|100
0|2020-12-12|2724.0|0|2724.0|0|48.0|0|0.0|100
0|2020-12-13|2740.0|0|2740.0|0|48.0|0|0.0|100
0|2020-12-14|2742.0|0|2742.0|0|48.0|0|0.0|100
0|2020-12-15|2764.0|0|2764.0|0|48.0|0|0.0|100
0|2020-12-16|2792.0|0|2792.0|0|49.0|0|0.0|100
0|2020-12-17|2828.0|0|2828.0|0|50.0|0|0.0|100
0|2020-12-18|2848.0|0|2848.0|0|50.0|0|0.0|100
0|2020-12-19|2903.0|0|2903.0|0|50.0|0|0.0|100
0|2020-12-20|2913.0|0|2913.0|0|50.0|0|0.0|100
0|2020-12-21|2927.0|0|2927.0|0|50.0|0|0.0|100
0|2020-12-22|2939.0|0|2939.0|0|51.0|0|0.0|100
0|2020-12-23|2965.0|0|2965.0|0|51.0|0|0.0|100
0|2020-12-24|2984.0|0|2984.0|0|52.0|0|0.0|100
0|2020-12-25|3010.0|0|3010.0|0|52.0|0|0.0|100
0|2020-12-26|3010.0|0|3010.0|0|52.0|0|0.0|100
0|2020-12-27|3025.0|0|3025.0|0|53.0|0|0.0|100
0|2020-12-28|3027.0|0|3027.0|0|53.0|0|0.0|100
0|2020-12-29|3040.0|0|3040.0|0|54.0|0|0.0|100
0|2020-12-30|3083.0|0|3083.0|0|55.0|0|0.0|100
0|2020-12-31|3083.0|0|3114.0|0|55.0|0|0.0|100
0|2021-01-01|3083.0|0|3122.0|0|55.0|0|0.0|100
0|2021-01-02|3083.0|0|3156.0|0|55.0|0|0.0|100
0|2021-01-03|3083.0|0|3162.0|0|55.0|0|0.0|100
0|2021-01-04|3167.0|0|3167.0|0|55.0|0|0.0|100
0|2021-01-05|3167.0|0|3181.0|0|55.0|0|0.0|100
0|2021-01-06|3190.0|0|3190.0|0|57.0|0|0.0|100
0|2021-01-07|3190.0|0|3213.0|0|57.0|0|0.0|100
0|2021-01-08|3190.0|0|3236.0|0|57.0|0|0.0|100
0|2021-01-09|3244.0|0|3244.0|0|58.0|0|0.0|100
0|2021-01-10|3244.0|0|3251.0|0|58.0|0|0.0|100
0|2021-01-11|3244.0|0|3257.0|0|58.0|0|0.0|100
0|2021-01-12|3244.0|0|3277.0|0|58.0|0|0.0|100
0|2021-01-13|3285.0|0|3285.0|0|58.0|0|0.0|100
0|2021-01-14|3298.0|0|3298.0|0|58.0|0|0.0|100
0|2021-01-15|3298.0|0|3313.0|0|58.0|0|0.0|100
0|2021-01-16|3298.0|0|3323.0|0|58.0|0|0.0|100
0|2021-01-17|3331.0|0|3331.0|0|58.0|0|0.0|100
0|2021-01-18|3344.0|0|3344.0|0|58.0|0|0.0|100
0|2021-01-19|3351.0|0|3351.0|0|58.0|0|0.0|100
0|2021-01-20|3368.0|0|3368.0|0|59.0|0|0.0|100
0|2021-01-21|3368.0|0|3385.0|0|59.0|0|0.0|100
0|2021-01-22|3397.0|0|3397.0|0|60.0|0|0.0|100
0|2021-01-23|3405.0|0|3405.0|0|61.0|0|0.0|100
0|2021-01-24|3409.0|0|3409.0|0|61.0|0|0.0|100
0|2021-01-25|3409.0|0|3413.0|0|61.0|0|0.0|100
0|2021-01-26|3425.0|0|3425.0|0|60.0|0|0.0|100
0|2021-01-27|3435.0|0|3435.0|0|60.0|0|0.0|100
0|2021-01-28|3435.0|0|3446.0|0|60.0|0|0.0|100
0|2021-01-29|3453.0|0|3453.0|0|60.0|0|0.0|100
0|2021-01-30|3453.0|0|3462.0|0|60.0|0|0.0|100
0|2021-01-31|3453.0|0|3471.0|0|60.0|0|0.0|100
0|2021-02-01|3471.0|0|3471.0|0|60.0|0|0.0|100
0|2021-02-02|3473.0|0|3473.0|0|60.0|0|0.0|100
0|2021-02-03|3478.0|0|3478.0|0|60.0|0|0.0|100
0|2021-02-04|3482.0|0|3482.0|0|60.0|0|0.0|100
