|dates|Hamblen_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Hamblen_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Hamblen_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Hamblen_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Hamblen_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Hamblen_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Hamblen_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Hamblen_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-05-15|25.0|0|24.0|0|2.0|0|0.0|100
0|2020-05-16|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-05-17|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-05-18|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-05-19|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-05-20|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-05-21|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-05-22|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-05-23|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-05-24|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-05-25|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-05-26|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-05-27|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-05-28|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-05-29|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-05-30|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-05-31|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-06-01|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-06-02|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-06-03|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-06-04|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-06-05|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-06-06|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-06-07|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-06-08|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-06-09|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-06-10|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-06-11|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-06-12|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-06-13|75.0|0|74.0|0|3.0|0|0.0|100
0|2020-06-14|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-06-15|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-06-16|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-06-17|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-06-18|91.0|0|91.0|0|4.0|0|0.0|100
0|2020-06-19|96.0|0|96.0|0|4.0|0|0.0|100
0|2020-06-20|109.0|0|109.0|0|4.0|0|0.0|100
0|2020-06-21|117.0|0|117.0|0|4.0|0|0.0|100
0|2020-06-22|121.0|0|121.0|0|4.0|0|0.0|100
0|2020-06-23|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-06-24|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-06-25|162.0|0|162.0|0|4.0|0|0.0|100
0|2020-06-26|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-06-27|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-06-28|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-06-29|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-06-30|220.0|0|220.0|0|4.0|0|0.0|100
0|2020-07-01|263.0|0|263.0|0|4.0|0|0.0|100
0|2020-07-02|296.0|0|296.0|0|4.0|0|0.0|100
0|2020-07-03|314.0|0|314.0|0|4.0|0|0.0|100
0|2020-07-04|317.0|0|317.0|0|4.0|0|0.0|100
0|2020-07-05|340.0|0|340.0|0|4.0|0|0.0|100
0|2020-07-06|343.0|0|343.0|0|4.0|0|0.0|100
0|2020-07-07|374.0|0|374.0|0|4.0|0|0.0|100
0|2020-07-08|397.0|0|397.0|0|4.0|0|0.0|100
0|2020-07-09|422.0|0|422.0|0|4.0|0|0.0|100
0|2020-07-10|447.0|0|447.0|0|4.0|0|0.0|100
0|2020-07-11|472.0|0|472.0|0|4.0|0|0.0|100
0|2020-07-12|474.0|0|474.0|0|4.0|0|0.0|100
0|2020-07-13|508.0|0|508.0|0|4.0|0|0.0|100
0|2020-07-14|514.0|0|514.0|0|4.0|0|0.0|100
0|2020-07-15|551.0|0|551.0|0|5.0|0|0.0|100
0|2020-07-16|571.0|0|571.0|0|5.0|0|0.0|100
0|2020-07-17|607.0|0|607.0|0|6.0|0|0.0|100
0|2020-07-18|643.0|0|643.0|0|6.0|0|0.0|100
0|2020-07-19|648.0|0|648.0|0|6.0|0|0.0|100
0|2020-07-20|660.0|0|660.0|0|6.0|0|0.0|100
0|2020-07-21|738.0|0|738.0|0|6.0|0|0.0|100
0|2020-07-22|743.0|0|743.0|0|6.0|0|0.0|100
0|2020-07-23|793.0|0|793.0|0|6.0|0|0.0|100
0|2020-07-24|827.0|0|827.0|0|6.0|0|0.0|100
0|2020-07-25|852.0|0|852.0|0|9.0|0|0.0|100
0|2020-07-26|883.0|0|883.0|0|10.0|0|0.0|100
0|2020-07-27|1008.0|0|1008.0|0|10.0|0|0.0|100
0|2020-07-28|1061.0|0|1061.0|0|10.0|0|0.0|100
0|2020-07-29|1101.0|0|1101.0|0|10.0|0|0.0|100
0|2020-07-30|1125.0|0|1125.0|0|13.0|0|0.0|100
0|2020-07-31|1183.0|0|1183.0|0|13.0|0|0.0|100
0|2020-08-01|1208.0|0|1208.0|0|13.0|0|0.0|100
0|2020-08-02|1217.0|0|1217.0|0|13.0|0|0.0|100
0|2020-08-03|1229.0|0|1229.0|0|13.0|0|0.0|100
0|2020-08-04|1297.0|0|1297.0|0|13.0|0|0.0|100
0|2020-08-05|1311.0|0|1311.0|0|13.0|0|0.0|100
0|2020-08-06|1346.0|0|1346.0|0|14.0|0|0.0|100
0|2020-08-07|1372.0|0|1372.0|0|14.0|0|0.0|100
0|2020-08-08|1383.0|0|1383.0|0|14.0|0|0.0|100
0|2020-08-09|1396.0|0|1396.0|0|14.0|0|0.0|100
0|2020-08-10|1405.0|0|1405.0|0|14.0|0|0.0|100
0|2020-08-11|1420.0|0|1420.0|0|16.0|0|0.0|100
0|2020-08-12|1425.0|0|1425.0|0|15.0|0|0.0|100
0|2020-08-13|1456.0|0|1456.0|0|15.0|0|0.0|100
0|2020-08-14|1476.0|0|1476.0|0|15.0|0|0.0|100
0|2020-08-15|1487.0|0|1487.0|0|15.0|0|0.0|100
0|2020-08-16|1494.0|0|1494.0|0|15.0|0|0.0|100
0|2020-08-17|1507.0|0|1507.0|0|15.0|0|0.0|100
0|2020-08-18|1512.0|0|1512.0|0|16.0|0|0.0|100
0|2020-08-19|1530.0|0|1530.0|0|16.0|0|0.0|100
0|2020-08-20|1539.0|0|1539.0|0|16.0|0|0.0|100
0|2020-08-21|1559.0|0|1559.0|0|17.0|0|0.0|100
0|2020-08-22|1564.0|0|1564.0|0|18.0|0|0.0|100
0|2020-08-23|1576.0|0|1576.0|0|18.0|0|0.0|100
0|2020-08-24|1580.0|0|1580.0|0|18.0|0|0.0|100
0|2020-08-25|1588.0|0|1588.0|0|20.0|0|0.0|100
0|2020-08-26|1609.0|0|1609.0|0|20.0|0|0.0|100
0|2020-08-27|1625.0|0|1625.0|0|20.0|0|0.0|100
0|2020-08-28|1634.0|0|1634.0|0|20.0|0|0.0|100
0|2020-08-29|1646.0|0|1646.0|0|21.0|0|0.0|100
0|2020-08-30|1649.0|0|1649.0|0|22.0|0|0.0|100
0|2020-08-31|1659.0|0|1659.0|0|22.0|0|0.0|100
0|2020-09-01|1665.0|0|1665.0|0|22.0|0|0.0|100
0|2020-09-02|1668.0|0|1668.0|0|22.0|0|0.0|100
0|2020-09-03|1668.0|0|1668.0|0|22.0|0|0.0|100
0|2020-09-04|1668.0|0|1675.0|0|22.0|0|0.0|100
0|2020-09-05|1685.0|0|1685.0|0|21.0|0|0.0|100
0|2020-09-06|1689.0|0|1689.0|0|21.0|0|0.0|100
0|2020-09-07|1691.0|0|1691.0|0|21.0|0|0.0|100
0|2020-09-08|1691.0|0|1693.0|0|21.0|0|0.0|100
0|2020-09-09|1698.0|0|1698.0|0|21.0|0|0.0|100
0|2020-09-10|1735.0|0|1735.0|0|22.0|0|0.0|100
0|2020-09-11|1750.0|0|1750.0|0|22.0|0|0.0|100
0|2020-09-12|1750.0|0|1753.0|0|22.0|0|0.0|100
0|2020-09-13|1760.0|0|1760.0|0|22.0|0|0.0|100
0|2020-09-14|1760.0|0|1771.0|0|22.0|0|0.0|100
0|2020-09-15|1775.0|0|1775.0|0|22.0|0|0.0|100
0|2020-09-16|1797.0|0|1797.0|0|23.0|0|0.0|100
0|2020-09-17|1798.0|0|1798.0|0|25.0|0|0.0|100
0|2020-09-18|1824.0|0|1824.0|0|25.0|0|0.0|100
0|2020-09-19|1831.0|0|1831.0|0|25.0|0|0.0|100
0|2020-09-20|1831.0|0|1836.0|0|25.0|0|0.0|100
0|2020-09-21|1838.0|0|1838.0|0|25.0|0|0.0|100
0|2020-09-22|1839.0|0|1839.0|0|25.0|0|0.0|100
0|2020-09-23|1873.0|0|1873.0|0|25.0|0|0.0|100
0|2020-09-24|1885.0|0|1885.0|0|25.0|0|0.0|100
0|2020-09-25|1899.0|0|1899.0|0|26.0|0|0.0|100
0|2020-09-26|1914.0|0|1914.0|0|26.0|0|0.0|100
0|2020-09-27|1939.0|0|1939.0|0|26.0|0|0.0|100
0|2020-09-28|1943.0|0|1943.0|0|26.0|0|0.0|100
0|2020-09-29|1948.0|0|1948.0|0|28.0|0|0.0|100
0|2020-09-30|1965.0|0|1965.0|0|28.0|0|0.0|100
0|2020-10-01|1971.0|0|1971.0|0|30.0|0|0.0|100
0|2020-10-02|1999.0|0|1999.0|0|31.0|0|0.0|100
0|2020-10-03|2010.0|0|2010.0|0|31.0|0|0.0|100
0|2020-10-04|2032.0|0|2032.0|0|31.0|0|0.0|100
0|2020-10-05|2061.0|0|2061.0|0|31.0|0|0.0|100
0|2020-10-06|2073.0|0|2073.0|0|31.0|0|0.0|100
0|2020-10-07|2094.0|0|2094.0|0|34.0|0|0.0|100
0|2020-10-08|2115.0|0|2115.0|0|35.0|0|0.0|100
0|2020-10-09|2134.0|0|2134.0|0|38.0|0|0.0|100
0|2020-10-10|2167.0|0|2167.0|0|40.0|0|0.0|100
0|2020-10-11|2199.0|0|2199.0|0|40.0|0|0.0|100
0|2020-10-12|2232.0|0|2232.0|0|40.0|0|0.0|100
0|2020-10-13|2229.0|0|2229.0|0|41.0|0|0.0|100
0|2020-10-14|2254.0|0|2254.0|0|41.0|0|0.0|100
0|2020-10-15|2271.0|0|2271.0|0|43.0|0|0.0|100
0|2020-10-16|2281.0|0|2281.0|0|43.0|0|0.0|100
0|2020-10-17|2292.0|0|2292.0|0|43.0|0|0.0|100
0|2020-10-18|2316.0|0|2316.0|0|43.0|0|0.0|100
0|2020-10-19|2327.0|0|2327.0|0|43.0|0|0.0|100
0|2020-10-20|2338.0|0|2338.0|0|43.0|0|0.0|100
0|2020-10-21|2365.0|0|2365.0|0|43.0|0|0.0|100
0|2020-10-22|2365.0|0|2379.0|0|43.0|0|0.0|100
0|2020-10-23|2365.0|0|2422.0|0|43.0|0|0.0|100
0|2020-10-24|2365.0|0|2445.0|0|43.0|0|0.0|100
0|2020-10-25|2365.0|0|2464.0|0|43.0|0|0.0|100
0|2020-10-26|2475.0|0|2475.0|0|48.0|0|0.0|100
0|2020-10-27|2495.0|0|2495.0|0|48.0|0|0.0|100
0|2020-10-28|2495.0|0|2525.0|0|48.0|0|0.0|100
0|2020-10-29|2547.0|0|2547.0|0|50.0|0|0.0|100
0|2020-10-30|2569.0|0|2569.0|0|50.0|0|0.0|100
0|2020-10-31|2582.0|0|2582.0|0|50.0|0|0.0|100
0|2020-11-01|2582.0|0|2584.0|0|50.0|0|0.0|100
0|2020-11-02|2582.0|0|2600.0|0|50.0|0|0.0|100
0|2020-11-03|2620.0|0|2620.0|0|50.0|0|0.0|100
0|2020-11-04|2620.0|0|2635.0|0|50.0|0|0.0|100
0|2020-11-05|2620.0|0|2648.0|0|50.0|0|0.0|100
0|2020-11-06|2681.0|0|2681.0|0|51.0|0|0.0|100
0|2020-11-07|2707.0|0|2707.0|0|51.0|0|0.0|100
0|2020-11-08|2707.0|0|2742.0|0|51.0|0|0.0|100
0|2020-11-09|2707.0|0|2783.0|0|51.0|0|0.0|100
0|2020-11-10|2707.0|0|2788.0|0|51.0|0|0.0|100
0|2020-11-11|2816.0|0|2816.0|0|55.0|0|0.0|100
0|2020-11-12|2816.0|0|2848.0|0|55.0|0|0.0|100
0|2020-11-13|2917.0|0|2917.0|0|55.0|0|0.0|100
0|2020-11-14|2961.0|0|2961.0|0|56.0|0|0.0|100
0|2020-11-15|2961.0|0|3034.0|0|56.0|0|0.0|100
0|2020-11-16|3085.0|0|3085.0|0|56.0|0|0.0|100
0|2020-11-17|3085.0|0|3084.0|0|56.0|0|0.0|100
0|2020-11-18|3085.0|0|3109.0|0|56.0|0|0.0|100
0|2020-11-19|3085.0|0|3131.0|0|56.0|0|0.0|100
0|2020-11-20|3163.0|0|3163.0|0|57.0|0|0.0|100
0|2020-11-21|3214.0|0|3214.0|0|57.0|0|0.0|100
0|2020-11-22|3214.0|0|3282.0|0|57.0|0|0.0|100
0|2020-11-23|3214.0|0|3315.0|0|57.0|0|0.0|100
0|2020-11-24|3322.0|0|3322.0|0|58.0|0|0.0|100
0|2020-11-25|3322.0|0|3360.0|0|58.0|0|0.0|100
0|2020-11-26|3322.0|0|3383.0|0|58.0|0|0.0|100
0|2020-11-27|3383.0|0|3408.0|0|60.0|0|0.0|100
0|2020-11-28|3383.0|0|3455.0|0|60.0|0|0.0|100
0|2020-11-29|3383.0|0|3501.0|0|60.0|0|0.0|100
0|2020-11-30|3383.0|0|3607.0|0|60.0|0|0.0|100
0|2020-12-01|3383.0|0|3679.0|0|60.0|0|0.0|100
0|2020-12-02|3697.0|0|3697.0|0|62.0|0|0.0|100
0|2020-12-03|3697.0|0|3724.0|0|62.0|0|0.0|100
0|2020-12-04|3752.0|0|3752.0|0|63.0|0|0.0|100
0|2020-12-05|3752.0|0|3788.0|0|63.0|0|0.0|100
0|2020-12-06|3810.0|0|3810.0|0|63.0|0|0.0|100
0|2020-12-07|3961.0|0|3961.0|0|63.0|0|0.0|100
0|2020-12-08|3961.0|0|3985.0|0|63.0|0|0.0|100
0|2020-12-09|4118.0|0|4118.0|0|64.0|0|0.0|100
0|2020-12-10|4168.0|0|4168.0|0|64.0|0|0.0|100
0|2020-12-11|4168.0|0|4244.0|0|64.0|0|0.0|100
0|2020-12-12|4292.0|0|4292.0|0|64.0|0|0.0|100
0|2020-12-13|4457.0|0|4457.0|0|67.0|0|0.0|100
0|2020-12-14|4566.0|0|4566.0|0|68.0|0|0.0|100
0|2020-12-15|4652.0|0|4652.0|0|68.0|0|0.0|100
0|2020-12-16|4736.0|0|4736.0|0|68.0|0|0.0|100
0|2020-12-17|4873.0|0|4873.0|0|70.0|0|0.0|100
0|2020-12-18|4977.0|0|4977.0|0|70.0|0|0.0|100
0|2020-12-19|4977.0|0|5063.0|0|70.0|0|0.0|100
0|2020-12-20|5155.0|0|5155.0|0|71.0|0|0.0|100
0|2020-12-21|5268.0|0|5268.0|0|72.0|0|0.0|100
0|2020-12-22|5264.0|0|5264.0|0|74.0|0|0.0|100
0|2020-12-23|5360.0|0|5360.0|0|75.0|0|0.0|100
0|2020-12-24|5397.0|0|5397.0|0|77.0|0|0.0|100
0|2020-12-25|5397.0|0|5536.0|0|77.0|0|0.0|100
0|2020-12-26|5586.0|0|5586.0|0|78.0|0|0.0|100
0|2020-12-27|5617.0|0|5617.0|0|78.0|0|0.0|100
0|2020-12-28|5617.0|0|5662.0|0|78.0|0|0.0|100
0|2020-12-29|5718.0|0|5718.0|0|80.0|0|0.0|100
0|2020-12-30|5718.0|0|5799.0|0|80.0|0|0.0|100
0|2020-12-31|5718.0|0|5862.0|0|86.0|0|0.0|100
0|2021-01-01|5862.0|0|5862.0|0|86.0|0|0.0|100
0|2021-01-02|6044.0|0|6044.0|0|89.0|0|0.0|100
0|2021-01-03|6044.0|0|6114.0|0|89.0|0|0.0|100
0|2021-01-04|6142.0|0|6142.0|0|89.0|0|0.0|100
0|2021-01-05|6200.0|0|6200.0|0|91.0|0|0.0|100
0|2021-01-06|6289.0|0|6289.0|0|91.0|0|0.0|100
0|2021-01-07|6289.0|0|6391.0|0|91.0|0|0.0|100
0|2021-01-08|6289.0|0|6441.0|0|91.0|0|0.0|100
0|2021-01-09|6289.0|0|6494.0|0|91.0|0|0.0|100
0|2021-01-10|6289.0|0|6576.0|0|91.0|0|0.0|100
0|2021-01-11|6289.0|0|6611.0|0|96.0|0|0.0|100
0|2021-01-12|6289.0|0|6660.0|0|96.0|0|0.0|100
0|2021-01-13|6716.0|0|6716.0|0|103.0|0|0.0|100
0|2021-01-14|6779.0|0|6779.0|0|106.0|0|0.0|100
0|2021-01-15|6855.0|0|6855.0|0|106.0|0|0.0|100
0|2021-01-16|6910.0|0|6910.0|0|106.0|0|0.0|100
0|2021-01-17|6954.0|0|6954.0|0|109.0|0|0.0|100
0|2021-01-18|6954.0|0|6990.0|0|109.0|0|0.0|100
0|2021-01-19|7018.0|0|7018.0|0|109.0|0|0.0|100
0|2021-01-20|7088.0|0|7088.0|0|112.0|0|0.0|100
0|2021-01-21|7088.0|0|7114.0|0|112.0|0|0.0|100
0|2021-01-22|7172.0|0|7172.0|0|117.0|0|0.0|100
0|2021-01-23|7213.0|0|7213.0|0|117.0|0|0.0|100
0|2021-01-24|7244.0|0|7244.0|0|118.0|0|0.0|100
0|2021-01-25|7261.0|0|7253.0|0|118.0|0|0.0|100
0|2021-01-26|7286.0|0|7286.0|0|128.0|0|0.0|100
0|2021-01-27|7323.0|0|7323.0|0|137.0|0|0.0|100
0|2021-01-28|7323.0|0|7341.0|0|137.0|0|0.0|100
0|2021-01-29|7384.0|0|7384.0|0|142.0|0|0.0|100
