|dates|Dearborn_Indiana_UnitedStates.JHU_ConfirmedCases.data|Dearborn_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Dearborn_Indiana_UnitedStates.NYT_ConfirmedCases.data|Dearborn_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Dearborn_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Dearborn_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Dearborn_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Dearborn_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-31|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-04-01|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-02|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-04-03|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-04|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-05|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-06|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-04-07|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-08|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-04-09|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-04-10|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-11|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-12|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-04-13|129.0|0|60.0|0|3.0|0|0.0|100
0|2020-04-14|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-04-15|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-04-16|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-04-17|63.0|0|63.0|0|5.0|0|0.0|100
0|2020-04-18|65.0|0|65.0|0|5.0|0|0.0|100
0|2020-04-19|68.0|0|68.0|0|5.0|0|0.0|100
0|2020-04-20|68.0|0|68.0|0|5.0|0|0.0|100
0|2020-04-21|70.0|0|70.0|0|5.0|0|0.0|100
0|2020-04-22|72.0|0|72.0|0|5.0|0|0.0|100
0|2020-04-23|75.0|0|75.0|0|5.0|0|0.0|100
0|2020-04-24|77.0|0|77.0|0|5.0|0|0.0|100
0|2020-04-25|84.0|0|84.0|0|5.0|0|0.0|100
0|2020-04-26|84.0|0|84.0|0|5.0|0|0.0|100
0|2020-04-27|85.0|0|85.0|0|6.0|0|0.0|100
0|2020-04-28|90.0|0|90.0|0|6.0|0|0.0|100
0|2020-04-29|103.0|0|103.0|0|6.0|0|0.0|100
0|2020-04-30|104.0|0|104.0|0|6.0|0|0.0|100
0|2020-05-01|117.0|0|117.0|0|6.0|0|0.0|100
0|2020-05-02|119.0|0|119.0|0|8.0|0|0.0|100
0|2020-05-03|135.0|0|135.0|0|9.0|0|0.0|100
0|2020-05-04|137.0|0|137.0|0|10.0|0|0.0|100
0|2020-05-05|138.0|0|138.0|0|11.0|0|0.0|100
0|2020-05-06|140.0|0|140.0|0|13.0|0|0.0|100
0|2020-05-07|145.0|0|145.0|0|13.0|0|0.0|100
0|2020-05-08|146.0|0|146.0|0|13.0|0|0.0|100
0|2020-05-09|148.0|0|148.0|0|13.0|0|0.0|100
0|2020-05-10|150.0|0|150.0|0|13.0|0|0.0|100
0|2020-05-11|151.0|0|151.0|0|13.0|0|0.0|100
0|2020-05-12|154.0|0|154.0|0|17.0|0|0.0|100
0|2020-05-13|154.0|0|154.0|0|17.0|0|0.0|100
