|dates|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|JamesCity_Virginia_UnitedStates.NYT_ConfirmedCases.data|JamesCity_Virginia_UnitedStates.NYT_ConfirmedCases.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|JamesCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-13|7.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-14|8.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-15|8.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-16|8.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-17|12.0|0|24.0|0|1.0|0|0.0|100
0|2020-03-18|13.0|0|26.0|0|1.0|0|0.0|100
0|2020-03-19|14.0|0|28.0|0|1.0|0|0.0|100
0|2020-03-20|19.0|0|38.0|0|1.0|0|0.0|100
0|2020-03-21|20.0|0|40.0|0|1.0|0|0.0|100
0|2020-03-22|32.0|0|64.0|0|2.0|0|0.0|100
0|2020-03-23|34.0|0|68.0|0|2.0|0|0.0|100
0|2020-03-24|37.0|0|74.0|0|2.0|0|0.0|100
0|2020-03-25|41.0|0|82.0|0|2.0|0|0.0|100
0|2020-03-26|49.0|0|98.0|0|2.0|0|0.0|100
0|2020-03-27|55.0|0|110.0|0|2.0|0|0.0|100
0|2020-03-28|65.0|0|130.0|0|2.0|0|0.0|100
0|2020-03-29|70.0|0|140.0|0|2.0|0|0.0|100
0|2020-03-30|73.0|0|146.0|0|2.0|0|0.0|100
0|2020-03-31|89.0|0|178.0|0|2.0|0|0.0|100
0|2020-04-01|95.0|0|190.0|0|2.0|0|0.0|100
0|2020-04-02|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-04-03|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-04-04|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-04-05|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-04-06|118.0|0|118.0|0|2.0|0|0.0|100
0|2020-04-07|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-04-08|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-04-09|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-04-10|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-04-11|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-04-12|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-04-13|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-04-14|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-04-15|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-04-16|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-04-17|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-04-18|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-04-19|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-04-20|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-04-21|146.0|0|146.0|0|2.0|0|0.0|100
0|2020-04-22|147.0|0|147.0|0|12.0|0|0.0|100
0|2020-04-23|149.0|0|149.0|0|12.0|0|0.0|100
0|2020-04-24|150.0|0|150.0|0|12.0|0|0.0|100
0|2020-04-25|151.0|0|151.0|0|12.0|0|0.0|100
0|2020-04-26|153.0|0|153.0|0|12.0|0|0.0|100
0|2020-04-27|154.0|0|154.0|0|12.0|0|0.0|100
0|2020-04-28|155.0|0|155.0|0|12.0|0|0.0|100
0|2020-04-29|155.0|0|155.0|0|12.0|0|0.0|100
0|2020-04-30|158.0|0|158.0|0|12.0|0|0.0|100
0|2020-05-01|160.0|0|160.0|0|12.0|0|0.0|100
0|2020-05-02|161.0|0|161.0|0|13.0|0|0.0|100
0|2020-05-03|163.0|0|163.0|0|13.0|0|0.0|100
0|2020-05-04|167.0|0|167.0|0|13.0|0|0.0|100
0|2020-05-05|166.0|0|166.0|0|14.0|0|0.0|100
0|2020-05-06|166.0|0|166.0|0|14.0|0|0.0|100
0|2020-05-07|167.0|0|167.0|0|15.0|0|0.0|100
0|2020-05-08|170.0|0|170.0|0|15.0|0|0.0|100
0|2020-05-09|169.0|0|169.0|0|15.0|0|0.0|100
0|2020-05-10|173.0|0|173.0|0|15.0|0|0.0|100
0|2020-05-11|173.0|0|173.0|0|15.0|0|0.0|100
0|2020-05-12|174.0|0|174.0|0|15.0|0|0.0|100
0|2020-05-13|174.0|0|174.0|0|15.0|0|0.0|100
