|dates|Maui_Hawaii_UnitedStates.JHU_ConfirmedCases.data|Maui_Hawaii_UnitedStates.JHU_ConfirmedCases.missing|Maui_Hawaii_UnitedStates.NYT_ConfirmedCases.data|Maui_Hawaii_UnitedStates.NYT_ConfirmedCases.missing|Maui_Hawaii_UnitedStates.JHU_ConfirmedDeaths.data|Maui_Hawaii_UnitedStates.JHU_ConfirmedDeaths.missing|Maui_Hawaii_UnitedStates.JHU_ConfirmedRecoveries.data|Maui_Hawaii_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-22|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-23|9.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-24|9.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|14.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-29|16.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-30|20.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-31|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-01|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-02|26.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-05|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-06|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-07|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-08|48.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-09|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-10|57.0|0|66.0|0|1.0|0|0.0|100
0|2020-04-11|66.0|0|80.0|0|3.0|0|0.0|100
0|2020-04-12|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-04-13|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-14|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-04-15|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-04-16|92.0|0|95.0|0|3.0|0|0.0|100
0|2020-04-17|95.0|0|102.0|0|3.0|0|0.0|100
0|2020-04-18|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-04-19|106.0|0|106.0|0|4.0|0|0.0|100
0|2020-04-20|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-04-21|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-04-22|110.0|0|110.0|0|5.0|0|0.0|100
0|2020-04-23|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-04-24|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-04-25|113.0|0|112.0|0|5.0|0|0.0|100
0|2020-04-26|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-04-27|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-04-28|115.0|0|115.0|0|5.0|0|0.0|100
0|2020-04-29|115.0|0|115.0|0|5.0|0|0.0|100
0|2020-04-30|116.0|0|116.0|0|5.0|0|0.0|100
0|2020-05-01|116.0|0|116.0|0|5.0|0|0.0|100
0|2020-05-02|117.0|0|117.0|0|5.0|0|0.0|100
0|2020-05-03|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-04|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-05|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-06|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-07|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-08|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-05-09|117.0|0|117.0|0|6.0|0|0.0|100
0|2020-05-10|117.0|0|117.0|0|6.0|0|0.0|100
0|2020-05-11|117.0|0|117.0|0|6.0|0|0.0|100
0|2020-05-12|117.0|0|117.0|0|6.0|0|0.0|100
0|2020-05-13|117.0|0|117.0|0|6.0|0|0.0|100
