|dates|Bottineau_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Bottineau_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Bottineau_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Bottineau_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Bottineau_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Bottineau_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Bottineau_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Bottineau_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-08|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-06|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-09|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-10|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-11|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-12|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-13|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-17|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-18|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-19|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-21|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-22|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-23|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-24|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-26|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-30|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-31|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-01|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-02|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-03|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-04|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-05|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-09-06|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-07|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-08|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-09|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-10|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-11|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-12|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-13|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-14|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-15|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-09-16|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-17|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-09-18|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-09-19|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-20|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-09-21|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-22|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-23|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-09-24|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-09-25|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-09-26|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-09-27|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-09-28|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-09-29|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-09-30|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-10-01|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-10-02|101.0|0|101.0|0|4.0|0|0.0|100
0|2020-10-03|104.0|0|104.0|0|5.0|0|0.0|100
0|2020-10-04|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-10-05|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-10-06|111.0|0|111.0|0|5.0|0|0.0|100
0|2020-10-07|115.0|0|115.0|0|9.0|0|0.0|100
0|2020-10-08|121.0|0|121.0|0|9.0|0|0.0|100
0|2020-10-09|126.0|0|126.0|0|9.0|0|0.0|100
0|2020-10-10|137.0|0|137.0|0|9.0|0|0.0|100
0|2020-10-11|143.0|0|143.0|0|9.0|0|0.0|100
0|2020-10-12|145.0|0|145.0|0|9.0|0|0.0|100
0|2020-10-13|150.0|0|150.0|0|13.0|0|0.0|100
0|2020-10-14|160.0|0|160.0|0|13.0|0|0.0|100
0|2020-10-15|168.0|0|168.0|0|14.0|0|0.0|100
0|2020-10-16|171.0|0|171.0|0|16.0|0|0.0|100
0|2020-10-17|184.0|0|184.0|0|16.0|0|0.0|100
0|2020-10-18|193.0|0|193.0|0|16.0|0|0.0|100
0|2020-10-19|206.0|0|206.0|0|16.0|0|0.0|100
0|2020-10-20|211.0|0|211.0|0|16.0|0|0.0|100
0|2020-10-21|218.0|0|218.0|0|16.0|0|0.0|100
0|2020-10-22|220.0|0|220.0|0|16.0|0|0.0|100
0|2020-10-23|242.0|0|242.0|0|16.0|0|0.0|100
0|2020-10-24|246.0|0|246.0|0|16.0|0|0.0|100
0|2020-10-25|257.0|0|257.0|0|16.0|0|0.0|100
0|2020-10-26|262.0|0|262.0|0|16.0|0|0.0|100
0|2020-10-27|279.0|0|279.0|0|16.0|0|0.0|100
0|2020-10-28|290.0|0|290.0|0|16.0|0|0.0|100
0|2020-10-29|296.0|0|296.0|0|16.0|0|0.0|100
0|2020-10-30|311.0|0|311.0|0|17.0|0|0.0|100
0|2020-10-31|335.0|0|335.0|0|17.0|0|0.0|100
0|2020-11-01|345.0|0|345.0|0|17.0|0|0.0|100
0|2020-11-02|356.0|0|356.0|0|17.0|0|0.0|100
0|2020-11-03|359.0|0|359.0|0|17.0|0|0.0|100
0|2020-11-04|367.0|0|367.0|0|17.0|0|0.0|100
0|2020-11-05|377.0|0|377.0|0|17.0|0|0.0|100
0|2020-11-06|381.0|0|381.0|0|17.0|0|0.0|100
0|2020-11-07|395.0|0|395.0|0|18.0|0|0.0|100
0|2020-11-08|402.0|0|402.0|0|18.0|0|0.0|100
0|2020-11-09|405.0|0|405.0|0|18.0|0|0.0|100
0|2020-11-10|408.0|0|408.0|0|18.0|0|0.0|100
0|2020-11-11|409.0|0|409.0|0|18.0|0|0.0|100
0|2020-11-12|418.0|0|418.0|0|18.0|0|0.0|100
0|2020-11-13|424.0|0|424.0|0|18.0|0|0.0|100
0|2020-11-14|432.0|0|432.0|0|18.0|0|0.0|100
0|2020-11-15|433.0|0|433.0|0|18.0|0|0.0|100
0|2020-11-16|441.0|0|441.0|0|18.0|0|0.0|100
0|2020-11-17|451.0|0|451.0|0|18.0|0|0.0|100
0|2020-11-18|461.0|0|461.0|0|18.0|0|0.0|100
0|2020-11-19|470.0|0|470.0|0|19.0|0|0.0|100
0|2020-11-20|479.0|0|479.0|0|19.0|0|0.0|100
0|2020-11-21|490.0|0|490.0|0|19.0|0|0.0|100
0|2020-11-22|499.0|0|499.0|0|19.0|0|0.0|100
0|2020-11-23|501.0|0|501.0|0|19.0|0|0.0|100
0|2020-11-24|510.0|0|510.0|0|19.0|0|0.0|100
0|2020-11-25|518.0|0|518.0|0|19.0|0|0.0|100
0|2020-11-26|521.0|0|521.0|0|19.0|0|0.0|100
0|2020-11-27|532.0|0|532.0|0|19.0|0|0.0|100
0|2020-11-28|535.0|0|535.0|0|19.0|0|0.0|100
0|2020-11-29|540.0|0|540.0|0|19.0|0|0.0|100
0|2020-11-30|551.0|0|551.0|0|19.0|0|0.0|100
0|2020-12-01|554.0|0|554.0|0|19.0|0|0.0|100
0|2020-12-02|558.0|0|558.0|0|19.0|0|0.0|100
0|2020-12-03|563.0|0|563.0|0|19.0|0|0.0|100
0|2020-12-04|565.0|0|565.0|0|19.0|0|0.0|100
0|2020-12-05|569.0|0|569.0|0|19.0|0|0.0|100
0|2020-12-06|573.0|0|573.0|0|19.0|0|0.0|100
0|2020-12-07|575.0|0|575.0|0|19.0|0|0.0|100
0|2020-12-08|575.0|0|575.0|0|19.0|0|0.0|100
0|2020-12-09|578.0|0|578.0|0|19.0|0|0.0|100
0|2020-12-10|581.0|0|581.0|0|19.0|0|0.0|100
0|2020-12-11|582.0|0|582.0|0|19.0|0|0.0|100
0|2020-12-12|583.0|0|583.0|0|19.0|0|0.0|100
0|2020-12-13|584.0|0|584.0|0|19.0|0|0.0|100
0|2020-12-14|584.0|0|584.0|0|19.0|0|0.0|100
0|2020-12-15|586.0|0|586.0|0|19.0|0|0.0|100
0|2020-12-16|589.0|0|589.0|0|19.0|0|0.0|100
0|2020-12-17|589.0|0|589.0|0|19.0|0|0.0|100
0|2020-12-18|593.0|0|593.0|0|19.0|0|0.0|100
0|2020-12-19|595.0|0|595.0|0|19.0|0|0.0|100
0|2020-12-20|597.0|0|597.0|0|19.0|0|0.0|100
0|2020-12-21|597.0|0|597.0|0|19.0|0|0.0|100
0|2020-12-22|597.0|0|597.0|0|19.0|0|0.0|100
0|2020-12-23|601.0|0|601.0|0|19.0|0|0.0|100
0|2020-12-24|603.0|0|603.0|0|19.0|0|0.0|100
0|2020-12-25|604.0|0|604.0|0|19.0|0|0.0|100
0|2020-12-26|605.0|0|605.0|0|19.0|0|0.0|100
0|2020-12-27|605.0|0|605.0|0|19.0|0|0.0|100
0|2020-12-28|605.0|0|605.0|0|19.0|0|0.0|100
0|2020-12-29|607.0|0|607.0|0|20.0|0|0.0|100
0|2020-12-30|607.0|0|608.0|0|20.0|0|0.0|100
0|2020-12-31|610.0|0|610.0|0|20.0|0|0.0|100
0|2021-01-01|614.0|0|614.0|0|20.0|0|0.0|100
0|2021-01-02|614.0|0|614.0|0|20.0|0|0.0|100
0|2021-01-03|614.0|0|614.0|0|20.0|0|0.0|100
0|2021-01-04|615.0|0|615.0|0|20.0|0|0.0|100
0|2021-01-05|616.0|0|616.0|0|20.0|0|0.0|100
0|2021-01-06|618.0|0|618.0|0|20.0|0|0.0|100
0|2021-01-07|618.0|0|618.0|0|20.0|0|0.0|100
0|2021-01-08|619.0|0|619.0|0|20.0|0|0.0|100
0|2021-01-09|619.0|0|619.0|0|20.0|0|0.0|100
0|2021-01-10|619.0|0|619.0|0|20.0|0|0.0|100
0|2021-01-11|620.0|0|620.0|0|20.0|0|0.0|100
0|2021-01-12|621.0|0|621.0|0|20.0|0|0.0|100
0|2021-01-13|622.0|0|622.0|0|20.0|0|0.0|100
0|2021-01-14|622.0|0|622.0|0|20.0|0|0.0|100
0|2021-01-15|624.0|0|624.0|0|20.0|0|0.0|100
0|2021-01-16|624.0|0|624.0|0|20.0|0|0.0|100
0|2021-01-17|624.0|0|624.0|0|20.0|0|0.0|100
0|2021-01-18|624.0|0|624.0|0|20.0|0|0.0|100
0|2021-01-19|625.0|0|625.0|0|20.0|0|0.0|100
0|2021-01-20|628.0|0|628.0|0|20.0|0|0.0|100
0|2021-01-21|629.0|0|629.0|0|20.0|0|0.0|100
0|2021-01-22|632.0|0|632.0|0|20.0|0|0.0|100
0|2021-01-23|634.0|0|634.0|0|20.0|0|0.0|100
0|2021-01-24|636.0|0|636.0|0|20.0|0|0.0|100
0|2021-01-25|637.0|0|637.0|0|20.0|0|0.0|100
0|2021-01-26|637.0|0|637.0|0|20.0|0|0.0|100
0|2021-01-27|641.0|0|641.0|0|20.0|0|0.0|100
0|2021-01-28|642.0|0|642.0|0|20.0|0|0.0|100
0|2021-01-29|644.0|0|644.0|0|20.0|0|0.0|100
0|2021-01-30|647.0|0|647.0|0|20.0|0|0.0|100
0|2021-01-31|648.0|0|648.0|0|20.0|0|0.0|100
0|2021-02-01|648.0|0|648.0|0|20.0|0|0.0|100
0|2021-02-02|649.0|0|649.0|0|20.0|0|0.0|100
0|2021-02-03|652.0|0|652.0|0|20.0|0|0.0|100
0|2021-02-04|651.0|0|651.0|0|20.0|0|0.0|100
0|2021-02-05|653.0|0|653.0|0|20.0|0|0.0|100
0|2021-02-06|653.0|0|653.0|0|20.0|0|0.0|100
0|2021-02-07|655.0|0|655.0|0|20.0|0|0.0|100
0|2021-02-08|655.0|0|655.0|0|20.0|0|0.0|100
0|2021-02-09|656.0|0|656.0|0|20.0|0|0.0|100
