|dates|Broome_NewYork_UnitedStates.JHU_ConfirmedCases.data|Broome_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Broome_NewYork_UnitedStates.NYT_ConfirmedCases.data|Broome_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Broome_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Broome_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Broome_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Broome_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|383.0|0|383.0|0|28.0|0|0.0|100
0|2020-05-15|390.0|0|390.0|0|28.0|0|0.0|100
0|2020-05-16|413.0|0|413.0|0|28.0|0|0.0|100
0|2020-05-17|414.0|0|414.0|0|28.0|0|0.0|100
0|2020-05-18|423.0|0|423.0|0|28.0|0|0.0|100
0|2020-05-19|429.0|0|429.0|0|30.0|0|0.0|100
0|2020-05-20|436.0|0|436.0|0|30.0|0|0.0|100
0|2020-05-21|451.0|0|451.0|0|30.0|0|0.0|100
0|2020-05-22|468.0|0|468.0|0|30.0|0|0.0|100
0|2020-05-23|485.0|0|485.0|0|32.0|0|0.0|100
0|2020-05-24|501.0|0|501.0|0|32.0|0|0.0|100
0|2020-05-25|519.0|0|519.0|0|44.0|0|0.0|100
0|2020-05-26|522.0|0|522.0|0|44.0|0|0.0|100
0|2020-05-27|528.0|0|528.0|0|44.0|0|0.0|100
0|2020-05-28|545.0|0|545.0|0|44.0|0|0.0|100
0|2020-05-29|557.0|0|557.0|0|44.0|0|0.0|100
0|2020-05-30|561.0|0|561.0|0|44.0|0|0.0|100
0|2020-05-31|566.0|0|566.0|0|44.0|0|0.0|100
0|2020-06-01|574.0|0|574.0|0|44.0|0|0.0|100
0|2020-06-02|578.0|0|578.0|0|44.0|0|0.0|100
0|2020-06-03|589.0|0|589.0|0|44.0|0|0.0|100
0|2020-06-04|593.0|0|593.0|0|45.0|0|0.0|100
0|2020-06-05|605.0|0|605.0|0|52.0|0|0.0|100
0|2020-06-06|613.0|0|613.0|0|52.0|0|0.0|100
0|2020-06-07|620.0|0|620.0|0|52.0|0|0.0|100
0|2020-06-08|624.0|0|624.0|0|52.0|0|0.0|100
0|2020-06-09|627.0|0|627.0|0|52.0|0|0.0|100
0|2020-06-10|630.0|0|630.0|0|52.0|0|0.0|100
0|2020-06-11|641.0|0|641.0|0|52.0|0|0.0|100
0|2020-06-12|644.0|0|644.0|0|52.0|0|0.0|100
0|2020-06-13|647.0|0|647.0|0|52.0|0|0.0|100
0|2020-06-14|651.0|0|651.0|0|52.0|0|0.0|100
0|2020-06-15|655.0|0|655.0|0|52.0|0|0.0|100
0|2020-06-16|656.0|0|656.0|0|52.0|0|0.0|100
0|2020-06-17|657.0|0|657.0|0|52.0|0|0.0|100
0|2020-06-18|657.0|0|657.0|0|52.0|0|0.0|100
0|2020-06-19|663.0|0|663.0|0|52.0|0|0.0|100
0|2020-06-20|665.0|0|665.0|0|52.0|0|0.0|100
0|2020-06-21|668.0|0|668.0|0|52.0|0|0.0|100
0|2020-06-22|670.0|0|670.0|0|56.0|0|0.0|100
0|2020-06-23|671.0|0|671.0|0|58.0|0|0.0|100
0|2020-06-24|671.0|0|671.0|0|58.0|0|0.0|100
0|2020-06-25|680.0|0|680.0|0|58.0|0|0.0|100
0|2020-06-26|697.0|0|697.0|0|58.0|0|0.0|100
0|2020-06-27|701.0|0|701.0|0|58.0|0|0.0|100
0|2020-06-28|703.0|0|703.0|0|58.0|0|0.0|100
0|2020-06-29|710.0|0|710.0|0|58.0|0|0.0|100
0|2020-06-30|716.0|0|716.0|0|58.0|0|0.0|100
0|2020-07-01|722.0|0|722.0|0|58.0|0|0.0|100
0|2020-07-02|729.0|0|729.0|0|58.0|0|0.0|100
0|2020-07-03|736.0|0|736.0|0|58.0|0|0.0|100
0|2020-07-04|752.0|0|752.0|0|58.0|0|0.0|100
0|2020-07-05|753.0|0|753.0|0|58.0|0|0.0|100
0|2020-07-06|757.0|0|757.0|0|58.0|0|0.0|100
0|2020-07-07|762.0|0|762.0|0|58.0|0|0.0|100
0|2020-07-08|766.0|0|766.0|0|58.0|0|0.0|100
0|2020-07-09|770.0|0|770.0|0|60.0|0|0.0|100
0|2020-07-10|784.0|0|784.0|0|60.0|0|0.0|100
0|2020-07-11|807.0|0|807.0|0|60.0|0|0.0|100
0|2020-07-12|820.0|0|820.0|0|60.0|0|0.0|100
0|2020-07-13|827.0|0|827.0|0|60.0|0|0.0|100
0|2020-07-14|841.0|0|841.0|0|60.0|0|0.0|100
0|2020-07-15|852.0|0|852.0|0|60.0|0|0.0|100
0|2020-07-16|861.0|0|861.0|0|60.0|0|0.0|100
0|2020-07-17|870.0|0|870.0|0|60.0|0|0.0|100
0|2020-07-18|877.0|0|877.0|0|60.0|0|0.0|100
0|2020-07-19|883.0|0|883.0|0|60.0|0|0.0|100
0|2020-07-20|902.0|0|902.0|0|60.0|0|0.0|100
0|2020-07-21|917.0|0|917.0|0|60.0|0|0.0|100
0|2020-07-22|930.0|0|930.0|0|62.0|0|0.0|100
0|2020-07-23|934.0|0|934.0|0|62.0|0|0.0|100
0|2020-07-24|954.0|0|954.0|0|62.0|0|0.0|100
0|2020-07-25|966.0|0|966.0|0|62.0|0|0.0|100
0|2020-07-26|978.0|0|978.0|0|64.0|0|0.0|100
0|2020-07-27|986.0|0|986.0|0|64.0|0|0.0|100
0|2020-07-28|992.0|0|992.0|0|64.0|0|0.0|100
0|2020-07-29|1015.0|0|1015.0|0|64.0|0|0.0|100
0|2020-07-30|1029.0|0|1029.0|0|64.0|0|0.0|100
0|2020-07-31|1037.0|0|1037.0|0|64.0|0|0.0|100
0|2020-08-01|1048.0|0|1048.0|0|64.0|0|0.0|100
0|2020-08-02|1054.0|0|1054.0|0|64.0|0|0.0|100
0|2020-08-03|1064.0|0|1064.0|0|64.0|0|0.0|100
0|2020-08-04|1078.0|0|1078.0|0|64.0|0|0.0|100
0|2020-08-05|1082.0|0|1082.0|0|69.0|0|0.0|100
0|2020-08-06|1094.0|0|1094.0|0|69.0|0|0.0|100
0|2020-08-07|1115.0|0|1115.0|0|69.0|0|0.0|100
0|2020-08-08|1120.0|0|1120.0|0|69.0|0|0.0|100
0|2020-08-09|1126.0|0|1126.0|0|69.0|0|0.0|100
0|2020-08-10|1131.0|0|1131.0|0|69.0|0|0.0|100
0|2020-08-11|1143.0|0|1143.0|0|69.0|0|0.0|100
0|2020-08-12|1150.0|0|1150.0|0|69.0|0|0.0|100
0|2020-08-13|1153.0|0|1153.0|0|69.0|0|0.0|100
0|2020-08-14|1165.0|0|1165.0|0|69.0|0|0.0|100
0|2020-08-15|1165.0|0|1165.0|0|69.0|0|0.0|100
0|2020-08-16|1166.0|0|1166.0|0|69.0|0|0.0|100
0|2020-08-17|1172.0|0|1172.0|0|69.0|0|0.0|100
0|2020-08-18|1177.0|0|1177.0|0|69.0|0|0.0|100
0|2020-08-19|1189.0|0|1189.0|0|69.0|0|0.0|100
0|2020-08-20|1196.0|0|1196.0|0|69.0|0|0.0|100
0|2020-08-21|1211.0|0|1211.0|0|69.0|0|0.0|100
0|2020-08-22|1227.0|0|1227.0|0|69.0|0|0.0|100
0|2020-08-23|1239.0|0|1239.0|0|69.0|0|0.0|100
0|2020-08-24|1250.0|0|1250.0|0|69.0|0|0.0|100
0|2020-08-25|1256.0|0|1256.0|0|69.0|0|0.0|100
0|2020-08-26|1268.0|0|1268.0|0|69.0|0|0.0|100
0|2020-08-27|1274.0|0|1274.0|0|69.0|0|0.0|100
0|2020-08-28|1283.0|0|1283.0|0|69.0|0|0.0|100
0|2020-08-29|1286.0|0|1286.0|0|69.0|0|0.0|100
0|2020-08-30|1295.0|0|1295.0|0|69.0|0|0.0|100
0|2020-08-31|1307.0|0|1307.0|0|69.0|0|0.0|100
0|2020-09-01|1311.0|0|1311.0|0|69.0|0|0.0|100
0|2020-09-02|1315.0|0|1315.0|0|69.0|0|0.0|100
0|2020-09-03|1333.0|0|1333.0|0|69.0|0|0.0|100
0|2020-09-04|1342.0|0|1342.0|0|69.0|0|0.0|100
0|2020-09-05|1350.0|0|1350.0|0|69.0|0|0.0|100
0|2020-09-06|1357.0|0|1357.0|0|69.0|0|0.0|100
0|2020-09-07|1365.0|0|1365.0|0|69.0|0|0.0|100
0|2020-09-08|1374.0|0|1374.0|0|69.0|0|0.0|100
0|2020-09-09|1378.0|0|1378.0|0|69.0|0|0.0|100
0|2020-09-10|1383.0|0|1383.0|0|69.0|0|0.0|100
0|2020-09-11|1395.0|0|1395.0|0|69.0|0|0.0|100
0|2020-09-12|1395.0|0|1410.0|0|69.0|0|0.0|100
0|2020-09-13|1418.0|0|1418.0|0|69.0|0|0.0|100
0|2020-09-14|1418.0|0|1420.0|0|69.0|0|0.0|100
0|2020-09-15|1423.0|0|1423.0|0|69.0|0|0.0|100
0|2020-09-16|1428.0|0|1428.0|0|69.0|0|0.0|100
0|2020-09-17|1437.0|0|1437.0|0|69.0|0|0.0|100
0|2020-09-18|1450.0|0|1450.0|0|69.0|0|0.0|100
0|2020-09-19|1459.0|0|1459.0|0|69.0|0|0.0|100
0|2020-09-20|1459.0|0|1465.0|0|69.0|0|0.0|100
0|2020-09-21|1472.0|0|1472.0|0|69.0|0|0.0|100
0|2020-09-22|1476.0|0|1476.0|0|69.0|0|0.0|100
0|2020-09-23|1480.0|0|1480.0|0|69.0|0|0.0|100
0|2020-09-24|1496.0|0|1496.0|0|69.0|0|0.0|100
0|2020-09-25|1513.0|0|1513.0|0|82.0|0|0.0|100
0|2020-09-26|1550.0|0|1550.0|0|82.0|0|0.0|100
0|2020-09-27|1572.0|0|1572.0|0|82.0|0|0.0|100
0|2020-09-28|1606.0|0|1606.0|0|82.0|0|0.0|100
0|2020-09-29|1642.0|0|1642.0|0|82.0|0|0.0|100
0|2020-09-30|1673.0|0|1673.0|0|82.0|0|0.0|100
0|2020-10-01|1729.0|0|1729.0|0|82.0|0|0.0|100
0|2020-10-02|1786.0|0|1786.0|0|82.0|0|0.0|100
0|2020-10-03|1896.0|0|1896.0|0|82.0|0|0.0|100
0|2020-10-04|1947.0|0|1947.0|0|82.0|0|0.0|100
0|2020-10-05|1974.0|0|1974.0|0|82.0|0|0.0|100
0|2020-10-06|2026.0|0|2026.0|0|82.0|0|0.0|100
0|2020-10-07|2131.0|0|2131.0|0|82.0|0|0.0|100
0|2020-10-08|2239.0|0|2239.0|0|82.0|0|0.0|100
0|2020-10-09|2314.0|0|2314.0|0|83.0|0|0.0|100
0|2020-10-10|2400.0|0|2400.0|0|83.0|0|0.0|100
0|2020-10-11|2442.0|0|2442.0|0|83.0|0|0.0|100
0|2020-10-12|2485.0|0|2485.0|0|83.0|0|0.0|100
0|2020-10-13|2538.0|0|2538.0|0|83.0|0|0.0|100
0|2020-10-14|2607.0|0|2607.0|0|83.0|0|0.0|100
0|2020-10-15|2703.0|0|2703.0|0|83.0|0|0.0|100
0|2020-10-16|2784.0|0|2784.0|0|83.0|0|0.0|100
0|2020-10-17|2844.0|0|2844.0|0|83.0|0|0.0|100
0|2020-10-18|2896.0|0|2896.0|0|83.0|0|0.0|100
0|2020-10-19|2927.0|0|2927.0|0|83.0|0|0.0|100
0|2020-10-20|3003.0|0|3003.0|0|83.0|0|0.0|100
0|2020-10-21|3060.0|0|3060.0|0|83.0|0|0.0|100
0|2020-10-22|3060.0|0|3166.0|0|83.0|0|0.0|100
0|2020-10-23|3060.0|0|3262.0|0|83.0|0|0.0|100
0|2020-10-24|3060.0|0|3330.0|0|83.0|0|0.0|100
0|2020-10-25|3060.0|0|3368.0|0|83.0|0|0.0|100
0|2020-10-26|3060.0|0|3415.0|0|83.0|0|0.0|100
0|2020-10-27|3060.0|0|3516.0|0|83.0|0|0.0|100
0|2020-10-28|3060.0|0|3566.0|0|83.0|0|0.0|100
0|2020-10-29|3620.0|0|3620.0|0|83.0|0|0.0|100
0|2020-10-30|3662.0|0|3662.0|0|98.0|0|0.0|100
0|2020-10-31|3710.0|0|3710.0|0|98.0|0|0.0|100
0|2020-11-01|3710.0|0|3738.0|0|98.0|0|0.0|100
0|2020-11-02|3759.0|0|3759.0|0|98.0|0|0.0|100
0|2020-11-03|3789.0|0|3789.0|0|98.0|0|0.0|100
0|2020-11-04|3835.0|0|3835.0|0|98.0|0|0.0|100
0|2020-11-05|3884.0|0|3884.0|0|104.0|0|0.0|100
0|2020-11-06|3927.0|0|3927.0|0|104.0|0|0.0|100
0|2020-11-07|3982.0|0|3982.0|0|104.0|0|0.0|100
0|2020-11-08|4003.0|0|4003.0|0|104.0|0|0.0|100
0|2020-11-09|4032.0|0|4032.0|0|104.0|0|0.0|100
0|2020-11-10|4032.0|0|4086.0|0|104.0|0|0.0|100
0|2020-11-11|4032.0|0|4167.0|0|104.0|0|0.0|100
0|2020-11-12|4032.0|0|4215.0|0|104.0|0|0.0|100
0|2020-11-13|4303.0|0|4303.0|0|104.0|0|0.0|100
0|2020-11-14|4362.0|0|4362.0|0|122.0|0|0.0|100
0|2020-11-15|4362.0|0|4394.0|0|122.0|0|0.0|100
0|2020-11-16|4431.0|0|4431.0|0|124.0|0|0.0|100
0|2020-11-17|4431.0|0|4469.0|0|124.0|0|0.0|100
0|2020-11-18|4545.0|0|4545.0|0|126.0|0|0.0|100
0|2020-11-19|4620.0|0|4620.0|0|126.0|0|0.0|100
0|2020-11-20|4620.0|0|4688.0|0|126.0|0|0.0|100
0|2020-11-21|4620.0|0|4792.0|0|126.0|0|0.0|100
0|2020-11-22|4620.0|0|4859.0|0|126.0|0|0.0|100
0|2020-11-23|4620.0|0|4927.0|0|126.0|0|0.0|100
0|2020-11-24|4620.0|0|4983.0|0|135.0|0|0.0|100
0|2020-11-25|5054.0|0|5054.0|0|136.0|0|0.0|100
0|2020-11-26|5054.0|0|5143.0|0|136.0|0|0.0|100
0|2020-11-27|5054.0|0|5201.0|0|136.0|0|0.0|100
0|2020-11-28|5054.0|0|5234.0|0|136.0|0|0.0|100
0|2020-11-29|5308.0|0|5308.0|0|145.0|0|0.0|100
0|2020-11-30|5308.0|0|5367.0|0|145.0|0|0.0|100
0|2020-12-01|5308.0|0|5448.0|0|145.0|0|0.0|100
0|2020-12-02|5551.0|0|5551.0|0|153.0|0|0.0|100
0|2020-12-03|5657.0|0|5657.0|0|153.0|0|0.0|100
0|2020-12-04|5768.0|0|5768.0|0|153.0|0|0.0|100
0|2020-12-05|5875.0|0|5875.0|0|153.0|0|0.0|100
0|2020-12-06|5946.0|0|5946.0|0|162.0|0|0.0|100
0|2020-12-07|6003.0|0|6003.0|0|163.0|0|0.0|100
0|2020-12-08|6003.0|0|6057.0|0|163.0|0|0.0|100
0|2020-12-09|6003.0|0|6160.0|0|163.0|0|0.0|100
0|2020-12-10|6238.0|0|6238.0|0|163.0|0|0.0|100
0|2020-12-11|6306.0|0|6306.0|0|163.0|0|0.0|100
0|2020-12-12|6390.0|0|6390.0|0|173.0|0|0.0|100
0|2020-12-13|6460.0|0|6460.0|0|176.0|0|0.0|100
0|2020-12-14|6460.0|0|6532.0|0|178.0|0|0.0|100
0|2020-12-15|6601.0|0|6601.0|0|178.0|0|0.0|100
0|2020-12-16|6601.0|0|6692.0|0|178.0|0|0.0|100
0|2020-12-17|6601.0|0|6764.0|0|178.0|0|0.0|100
0|2020-12-18|6893.0|0|6893.0|0|184.0|0|0.0|100
0|2020-12-19|6938.0|0|6938.0|0|186.0|0|0.0|100
0|2020-12-20|7004.0|0|7004.0|0|186.0|0|0.0|100
0|2020-12-21|7004.0|0|7083.0|0|186.0|0|0.0|100
0|2020-12-22|7004.0|0|7144.0|0|186.0|0|0.0|100
0|2020-12-23|7004.0|0|7318.0|0|186.0|0|0.0|100
0|2020-12-24|7004.0|0|7429.0|0|186.0|0|0.0|100
0|2020-12-25|7004.0|0|7540.0|0|186.0|0|0.0|100
0|2020-12-26|7004.0|0|7616.0|0|186.0|0|0.0|100
0|2020-12-27|7004.0|0|7663.0|0|186.0|0|0.0|100
0|2020-12-28|7004.0|0|7745.0|0|186.0|0|0.0|100
0|2020-12-29|7004.0|0|7855.0|0|202.0|0|0.0|100
0|2020-12-30|8004.0|0|8004.0|0|202.0|0|0.0|100
0|2020-12-31|8157.0|0|8157.0|0|204.0|0|0.0|100
0|2021-01-01|8157.0|0|8301.0|0|204.0|0|0.0|100
0|2021-01-02|8157.0|0|8487.0|0|204.0|0|0.0|100
0|2021-01-03|8157.0|0|8601.0|0|204.0|0|0.0|100
0|2021-01-04|8672.0|0|8672.0|0|204.0|0|0.0|100
0|2021-01-05|8788.0|0|8788.0|0|215.0|0|0.0|100
0|2021-01-06|9031.0|0|9031.0|0|217.0|0|0.0|100
0|2021-01-07|9031.0|0|9264.0|0|217.0|0|0.0|100
0|2021-01-08|9459.0|0|9459.0|0|223.0|0|0.0|100
0|2021-01-09|9650.0|0|9650.0|0|226.0|0|0.0|100
0|2021-01-10|9650.0|0|9844.0|0|227.0|0|0.0|100
0|2021-01-11|9959.0|0|9959.0|0|229.0|0|0.0|100
0|2021-01-12|9959.0|0|10095.0|0|233.0|0|0.0|100
0|2021-01-13|10296.0|0|10296.0|0|240.0|0|0.0|100
0|2021-01-14|10296.0|0|10457.0|0|240.0|0|0.0|100
0|2021-01-15|10296.0|0|10620.0|0|248.0|0|0.0|100
0|2021-01-16|10296.0|0|10743.0|0|248.0|0|0.0|100
0|2021-01-17|10866.0|0|10866.0|0|254.0|0|0.0|100
0|2021-01-18|10866.0|0|10981.0|0|255.0|0|0.0|100
0|2021-01-19|11108.0|0|11108.0|0|259.0|0|0.0|100
0|2021-01-20|11108.0|0|11255.0|0|259.0|0|0.0|100
0|2021-01-21|11108.0|0|11467.0|0|259.0|0|0.0|100
0|2021-01-22|11108.0|0|11657.0|0|259.0|0|0.0|100
0|2021-01-23|11804.0|0|11804.0|0|270.0|0|0.0|100
0|2021-01-24|11924.0|0|11924.0|0|275.0|0|0.0|100
0|2021-01-25|11924.0|0|12008.0|0|275.0|0|0.0|100
0|2021-01-26|12104.0|0|12104.0|0|282.0|0|0.0|100
0|2021-01-27|12104.0|0|12227.0|0|282.0|0|0.0|100
0|2021-01-28|12104.0|0|12366.0|0|282.0|0|0.0|100
0|2021-01-29|12104.0|0|12509.0|0|290.0|0|0.0|100
0|2021-01-30|12651.0|0|12651.0|0|291.0|0|0.0|100
