|dates|Baltimore_Maryland_UnitedStates.JHU_ConfirmedCases.data|Baltimore_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Baltimore_Maryland_UnitedStates.NYT_ConfirmedCases.data|Baltimore_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Baltimore_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Baltimore_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Baltimore_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Baltimore_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|6.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|10.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-19|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-20|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-21|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-03-22|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-03-23|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-24|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-03-25|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-03-26|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-03-27|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-03-28|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-03-29|162.0|0|162.0|0|1.0|0|0.0|100
0|2020-03-30|186.0|0|186.0|0|1.0|0|0.0|100
0|2020-03-31|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-04-01|289.0|0|289.0|0|1.0|0|0.0|100
0|2020-04-02|353.0|0|353.0|0|3.0|0|0.0|100
0|2020-04-03|427.0|0|427.0|0|3.0|0|0.0|100
0|2020-04-04|491.0|0|491.0|0|4.0|0|0.0|100
0|2020-04-05|590.0|0|590.0|0|6.0|0|0.0|100
0|2020-04-06|648.0|0|648.0|0|11.0|0|0.0|100
0|2020-04-07|652.0|0|652.0|0|11.0|0|0.0|100
0|2020-04-08|866.0|0|866.0|0|13.0|0|0.0|100
0|2020-04-09|979.0|0|979.0|0|16.0|0|0.0|100
0|2020-04-10|1072.0|0|1072.0|0|21.0|0|0.0|100
0|2020-04-11|1173.0|0|1173.0|0|26.0|0|0.0|100
0|2020-04-12|1257.0|0|1257.0|0|30.0|0|0.0|100
0|2020-04-13|1361.0|0|1361.0|0|31.0|0|0.0|100
0|2020-04-14|1377.0|0|1377.0|0|41.0|0|0.0|100
0|2020-04-15|1485.0|0|1490.0|0|41.0|0|0.0|100
0|2020-04-16|1516.0|0|1522.0|0|41.0|0|0.0|100
0|2020-04-17|1569.0|0|1576.0|0|37.0|0|0.0|100
0|2020-04-18|1664.0|0|1671.0|0|45.0|0|0.0|100
0|2020-04-19|1733.0|0|1739.0|0|50.0|0|0.0|100
0|2020-04-20|1875.0|0|1881.0|0|50.0|0|0.0|100
0|2020-04-21|1925.0|0|1932.0|0|58.0|0|0.0|100
0|2020-04-22|2012.0|0|2021.0|0|67.0|0|0.0|100
0|2020-04-23|2132.0|0|2141.0|0|71.0|0|0.0|100
0|2020-04-24|2132.0|0|2243.0|0|71.0|0|0.0|100
0|2020-04-25|2387.0|0|2397.0|0|79.0|0|0.0|100
0|2020-04-26|2509.0|0|2519.0|0|81.0|0|0.0|100
0|2020-04-27|2548.0|0|2559.0|0|98.0|0|0.0|100
0|2020-04-28|2631.0|0|2644.0|0|107.0|0|0.0|100
0|2020-04-29|2740.0|0|2754.0|0|118.0|0|0.0|100
0|2020-04-30|2831.0|0|2844.0|0|123.0|0|0.0|100
0|2020-05-01|3013.0|0|3026.0|0|129.0|0|0.0|100
0|2020-05-02|3183.0|0|3197.0|0|139.0|0|0.0|100
0|2020-05-03|3301.0|0|3315.0|0|147.0|0|0.0|100
0|2020-05-04|3448.0|0|3463.0|0|151.0|0|0.0|100
0|2020-05-05|3430.0|0|3445.0|0|157.0|0|0.0|100
0|2020-05-06|3527.0|0|3541.0|0|163.0|0|0.0|100
0|2020-05-07|3662.0|0|3676.0|0|169.0|0|0.0|100
0|2020-05-08|3763.0|0|3778.0|0|177.0|0|0.0|100
0|2020-05-09|3737.0|0|3753.0|0|185.0|0|0.0|100
0|2020-05-10|3862.0|0|3878.0|0|191.0|0|0.0|100
0|2020-05-11|3948.0|0|3964.0|0|194.0|0|0.0|100
