|dates|Collier_Florida_UnitedStates.JHU_ConfirmedCases.data|Collier_Florida_UnitedStates.JHU_ConfirmedCases.missing|Collier_Florida_UnitedStates.NYT_ConfirmedCases.data|Collier_Florida_UnitedStates.NYT_ConfirmedCases.missing|Collier_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Collier_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Collier_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Collier_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-16|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-17|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-20|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-21|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-22|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-23|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-24|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-03-25|47.0|0|57.0|0|0.0|0|0.0|100
0|2020-03-26|65.0|0|67.0|0|0.0|0|0.0|100
0|2020-03-27|81.0|0|85.0|0|0.0|0|0.0|100
0|2020-03-28|92.0|0|95.0|0|0.0|0|0.0|100
0|2020-03-29|95.0|0|111.0|0|0.0|0|0.0|100
0|2020-03-30|119.0|0|127.0|0|1.0|0|0.0|100
0|2020-03-31|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-04-01|150.0|0|158.0|0|1.0|0|0.0|100
0|2020-04-02|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-04-03|203.0|0|203.0|0|2.0|0|0.0|100
0|2020-04-04|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-04-05|231.0|0|231.0|0|2.0|0|0.0|100
0|2020-04-06|246.0|0|249.0|0|2.0|0|0.0|100
0|2020-04-07|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-04-08|277.0|0|282.0|0|3.0|0|0.0|100
0|2020-04-09|292.0|0|303.0|0|3.0|0|0.0|100
0|2020-04-10|318.0|0|327.0|0|3.0|0|0.0|100
0|2020-04-11|344.0|0|352.0|0|4.0|0|0.0|100
0|2020-04-12|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-04-13|376.0|0|376.0|0|5.0|0|0.0|100
0|2020-04-14|380.0|0|380.0|0|5.0|0|0.0|100
0|2020-04-15|395.0|0|396.0|0|5.0|0|0.0|100
0|2020-04-16|416.0|0|416.0|0|6.0|0|0.0|100
0|2020-04-17|445.0|0|445.0|0|8.0|0|0.0|100
0|2020-04-18|457.0|0|457.0|0|8.0|0|0.0|100
0|2020-04-19|463.0|0|463.0|0|8.0|0|0.0|100
0|2020-04-20|470.0|0|470.0|0|9.0|0|0.0|100
0|2020-04-21|477.0|0|477.0|0|10.0|0|0.0|100
0|2020-04-22|483.0|0|483.0|0|10.0|0|0.0|100
0|2020-04-23|507.0|0|507.0|0|14.0|0|0.0|100
0|2020-04-24|526.0|0|526.0|0|15.0|0|0.0|100
0|2020-04-25|535.0|0|535.0|0|15.0|0|0.0|100
0|2020-04-26|552.0|0|552.0|0|15.0|0|0.0|100
0|2020-04-27|562.0|0|562.0|0|15.0|0|0.0|100
0|2020-04-28|568.0|0|568.0|0|16.0|0|0.0|100
0|2020-04-29|581.0|0|581.0|0|17.0|0|0.0|100
0|2020-04-30|596.0|0|596.0|0|19.0|0|0.0|100
0|2020-05-01|610.0|0|610.0|0|21.0|0|0.0|100
0|2020-05-02|628.0|0|628.0|0|21.0|0|0.0|100
0|2020-05-03|640.0|0|640.0|0|21.0|0|0.0|100
0|2020-05-04|653.0|0|653.0|0|22.0|0|0.0|100
0|2020-05-05|656.0|0|656.0|0|25.0|0|0.0|100
0|2020-05-06|677.0|0|677.0|0|27.0|0|0.0|100
0|2020-05-07|705.0|0|705.0|0|27.0|0|0.0|100
0|2020-05-08|712.0|0|712.0|0|27.0|0|0.0|100
0|2020-05-09|734.0|0|734.0|0|27.0|0|0.0|100
0|2020-05-10|752.0|0|752.0|0|27.0|0|0.0|100
0|2020-05-11|766.0|0|766.0|0|28.0|0|0.0|100
0|2020-05-12|843.0|0|843.0|0|32.0|0|0.0|100
0|2020-05-13|864.0|0|864.0|0|34.0|0|0.0|100
0|2020-05-14|882.0|0|882.0|0|35.0|0|0.0|100
