|dates|JeffDavis_Texas_UnitedStates.JHU_ConfirmedCases.data|JeffDavis_Texas_UnitedStates.JHU_ConfirmedCases.missing|JeffDavis_Texas_UnitedStates.NYT_ConfirmedCases.data|JeffDavis_Texas_UnitedStates.NYT_ConfirmedCases.missing|JeffDavis_Texas_UnitedStates.JHU_ConfirmedDeaths.data|JeffDavis_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|JeffDavis_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|JeffDavis_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-03|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-04|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-09-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-09-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-17|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-18|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-20|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-21|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-20|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-10-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-25|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-29|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-30|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-31|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-11-01|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-11-02|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-11-03|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-11-04|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-11-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-11-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-09|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-10|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-11-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-11-12|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-11-13|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-11-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-11-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-11-16|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-11-17|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-11-18|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-11-19|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-11-20|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-21|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-22|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-23|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-24|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-25|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-26|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-27|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-11-28|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-11-29|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-11-30|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-12-01|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-12-02|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-12-03|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-12-04|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-12-05|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-12-06|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-12-07|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-12-08|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-12-09|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-12-10|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-12-11|75.0|0|82.0|0|1.0|0|0.0|100
0|2020-12-12|75.0|0|82.0|0|1.0|0|0.0|100
0|2020-12-13|75.0|0|86.0|0|1.0|0|0.0|100
0|2020-12-14|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-12-15|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-12-16|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-12-17|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-12-18|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-12-19|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-12-20|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-12-21|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-12-22|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-12-23|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-12-24|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-12-25|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-12-26|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-12-27|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-12-28|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-12-29|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-12-30|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-12-31|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-01-01|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-01-02|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-01-03|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-01-04|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-01-05|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-01-06|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-01-07|112.0|0|112.0|0|1.0|0|0.0|100
0|2021-01-08|112.0|0|112.0|0|1.0|0|0.0|100
0|2021-01-09|112.0|0|112.0|0|1.0|0|0.0|100
0|2021-01-10|114.0|0|114.0|0|1.0|0|0.0|100
0|2021-01-11|114.0|0|114.0|0|1.0|0|0.0|100
0|2021-01-12|114.0|0|114.0|0|1.0|0|0.0|100
0|2021-01-13|115.0|0|115.0|0|1.0|0|0.0|100
0|2021-01-14|107.0|0|107.0|0|1.0|0|0.0|100
0|2021-01-15|107.0|0|113.0|0|1.0|0|0.0|100
0|2021-01-16|113.0|0|113.0|0|1.0|0|0.0|100
0|2021-01-17|116.0|0|116.0|0|1.0|0|0.0|100
0|2021-01-18|116.0|0|116.0|0|1.0|0|0.0|100
0|2021-01-19|116.0|0|116.0|0|1.0|0|0.0|100
0|2021-01-20|118.0|0|118.0|0|1.0|0|0.0|100
0|2021-01-21|118.0|0|118.0|0|1.0|0|0.0|100
0|2021-01-22|119.0|0|119.0|0|1.0|0|0.0|100
0|2021-01-23|119.0|0|119.0|0|1.0|0|0.0|100
0|2021-01-24|119.0|0|119.0|0|1.0|0|0.0|100
0|2021-01-25|119.0|0|119.0|0|1.0|0|0.0|100
0|2021-01-26|123.0|0|123.0|0|1.0|0|0.0|100
0|2021-01-27|125.0|0|125.0|0|1.0|0|0.0|100
0|2021-01-28|126.0|0|126.0|0|1.0|0|0.0|100
0|2021-01-29|126.0|0|126.0|0|1.0|0|0.0|100
0|2021-01-30|126.0|0|126.0|0|1.0|0|0.0|100
0|2021-01-31|127.0|0|127.0|0|1.0|0|0.0|100
0|2021-02-01|128.0|0|128.0|0|1.0|0|0.0|100
0|2021-02-02|128.0|0|128.0|0|1.0|0|0.0|100
0|2021-02-03|137.0|0|137.0|0|1.0|0|0.0|100
0|2021-02-04|136.0|0|136.0|0|1.0|0|0.0|100
0|2021-02-05|137.0|0|137.0|0|2.0|0|0.0|100
0|2021-02-06|143.0|0|143.0|0|2.0|0|0.0|100
0|2021-02-07|147.0|0|147.0|0|2.0|0|0.0|100
0|2021-02-08|147.0|0|147.0|0|2.0|0|0.0|100
0|2021-02-09|148.0|0|148.0|0|2.0|0|0.0|100
0|2021-02-10|154.0|0|154.0|0|2.0|0|0.0|100
